"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.431536365366481,-0.228860150021121,0.357918776478294,0.728977822079886,0.760865438625227,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.164352573719298,-0.0232080438148102,0.458959057327364,0.758628037185818,0.791194830068211,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.070225637848,-0.745453988765704,0.104156385401326,0.62626091231977,0.680357924472659,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.10036697169593,-0.884437740623778,0.0427579562519633,0.605277609479568,0.645453129145852,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.092012120249428,0.0425158454273711,0.494669661704543,0.778992035600704,0.805866627552878,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.176335069946165,-0.022251480330885,0.476101294549384,0.78070166627731,0.810161011148617,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.6872116610465,-1.10074230466613,-0.0417315599825693,0.703968937906805,0.793269181420684,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-1.79261794370398,-1.12951911961325,-0.043584734571084,0.703685720409164,0.780640196105168,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-2.20858694476835,-1.32255243103571,-0.0706839139853569,0.73242043848782,0.799236424961447,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-1.37880713853168,-0.943131468223053,0.0445248208793687,0.768569192752691,0.842106930659253,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.66151831027601,-1.11372211111261,-0.0251318513368651,0.715686197646547,0.809638773198379,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-2.7147451228925,-1.68576614500227,-0.155180165226321,0.716400533163382,0.800344016349607,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-2.06962720165746,-1.27920785037702,-0.0684660599101894,0.687273860716457,0.784562134345329,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-2.121605498696,-1.44183833659071,-0.106572896570726,0.696282241377554,0.787366994984086,"partial"
"15","Corse: transit",0.95,0.9,"mean",-1.53480828663556,-0.963589997079442,0.0631416225293717,0.782141034839352,0.857236902462725,"partial"
"16","Corse: retail",0.95,0.9,"mean",-2.064242364224,-1.23950177421402,-0.0350742574992153,0.755761512624283,0.842936000281971,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.870380751783906,-0.507176039785039,0.205982702066557,0.833330666565476,0.889834139222444,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.778045276348013,-0.412515092011658,0.248976510022249,0.850862071752781,0.912717264478258,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-3.83152648036678,-2.63724150958751,-0.531458195616685,0.502498908392114,0.607546562182291,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-4.53888727086764,-2.71621201804003,-0.565262380147045,0.47372631735198,0.607714018795863,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-2.86830080358938,-1.86993056483497,-0.286927717850415,0.582265679384752,0.685305472987235,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-3.02662415791209,-2.06123538607971,-0.331204411434506,0.590453504896499,0.699526471859413,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.40130980853399,-0.910497883721417,0.0355312846617382,0.712485944853982,0.810558231558479,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-1.26535889195566,-0.82615877988146,0.0458759716931982,0.741016913081641,0.798058350494382,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-2.82205809532654,-1.78387501733556,-0.22957027460611,0.65353159914605,0.748390275358622,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-2.32908305473078,-1.51992372856984,-0.125831631726962,0.680913146860915,0.75847618566577,"partial"
