"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.355744259174039,-0.207073102612813,0.351278415773867,0.703627899538005,0.739432954740617,"pooled"
"2","global: transit",0.95,0.9,"mean",0.72515903131055,0.771040219875172,0.879309100211563,0.941174606762566,0.946579841698872,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.630858981494995,-0.473564592026323,0.0348845228082161,0.457220945670559,0.514003972100079,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-3.39354636317363,-2.22911082291918,-0.324434999129117,0.713985153411903,0.806068248573051,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-0.631652186343498,-0.485448365879547,0.167528296354115,0.673936006021093,0.728748560911316,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-3.60095694176543,-2.80876528333969,-0.947713647181627,0.111461630111468,0.212170477486386,"partial"
"7","Italy: residential",0.95,0.9,"mean",-4.24044041021845,-2.93941077417538,-0.466603096872595,0.665680750492721,0.758379333861987,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.331900632957433,-0.179416961688964,0.420390844701023,0.87239449257095,0.916290903829942,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-4.94285035111637,-3.37518342187858,-0.879851472833479,0.341580864322112,0.455669385234593,"partial"
"10","Germany: residential",0.95,0.9,"mean",-2.98117821106658,-2.0610564414193,-0.198115053911931,0.758792551837151,0.831427559495316,"partial"
"11","Germany: transit",0.95,0.9,"mean",-0.862575173629883,-0.657987478274488,0.115446056116052,0.658601098434645,0.725707762348868,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.40308497011475,-0.933083089471143,0.0358852340168365,0.675336556431858,0.743656621036583,"partial"
"13","Spain: residential",0.95,0.9,"mean",-3.75801606864393,-2.38343688007029,-0.388475239069486,0.687919465801539,0.777819837346885,"partial"
"14","Spain: transit",0.95,0.9,"mean",-0.725495371375493,-0.451116517350879,0.272466910197104,0.806825180170483,0.855573591225312,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-2.36313511482419,-1.6112762088007,-0.180390338871639,0.614762621416589,0.696538198762569,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-2.81309477227443,-1.8180947994531,-0.11294585374174,0.724856385976281,0.801764876835887,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-0.526002907353344,-0.310033883618833,0.325883819015637,0.762186039320863,0.813443603413831,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.31257910520519,-0.73537141768617,0.189700987250626,0.765456420000855,0.813393326055905,"partial"
"19","France: residential",0.95,0.9,"mean",-2.65204617531417,-1.82751070961007,-0.160012832082202,0.734590094526208,0.79396200047939,"partial"
"20","France: transit",0.95,0.9,"mean",-1.11742784433601,-0.730220559617734,0.135493448976526,0.686644595109418,0.759013685584488,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-1.17444725811894,-0.766766138273736,0.162649221873849,0.744446073722561,0.812074973802702,"partial"
"22","Norway: residential",0.95,0.9,"mean",-1.78950962576596,-1.33149335475084,-0.0705240301377355,0.71390469616377,0.796048687173324,"partial"
"23","Norway: transit",0.95,0.9,"mean",-1.98656107888558,-1.48323149106142,-0.1497845912188,0.669258035102953,0.750791876072735,"partial"
"24","Norway: averageMobility",0.95,0.9,"mean",-5.66036275930627,-3.99430377321946,-1.18640184596873,0.182231396687248,0.286667287920559,"partial"
"25","Belgium: residential",0.95,0.9,"mean",-4.00732147803717,-2.65655283162211,-0.427756998654472,0.717787958197496,0.784691320852343,"partial"
"26","Belgium: transit",0.95,0.9,"mean",-4.24133969638055,-2.7923561072621,-0.645132280403048,0.414488267968546,0.532792595092073,"partial"
"27","Belgium: averageMobility",0.95,0.9,"mean",-0.528728619524644,-0.30539170419693,0.373767339473735,0.858688299020136,0.893826925917564,"partial"
"28","Austria: residential",0.95,0.9,"mean",-3.0138545698356,-2.01511205372011,-0.244619492594973,0.688285647116392,0.77865001215597,"partial"
"29","Austria: transit",0.95,0.9,"mean",-1.01579805107228,-0.644834978055502,0.15484530955555,0.709589435940843,0.789750842247261,"partial"
"30","Austria: averageMobility",0.95,0.9,"mean",-1.62047421564744,-1.12189476424177,-0.00832765657537024,0.667982696329346,0.731454851835157,"partial"
"31","Sweden: residential",0.95,0.9,"mean",-1.81498065823353,-1.35540520997234,-0.0985286851252177,0.686926231342424,0.782245509661547,"partial"
"32","Sweden: transit",0.95,0.9,"mean",-1.9043393359151,-1.47650620425142,-0.222388795110666,0.592128044141763,0.664701058017521,"partial"
"33","Sweden: averageMobility",0.95,0.9,"mean",-3.99853866759415,-3.13165425550796,-1.15147985502665,0.0206462258861672,0.101347076786823,"partial"
"34","Switzerland: residential",0.95,0.9,"mean",-1.58494487169512,-0.952884804231245,0.163421456571979,0.803535817442605,0.851804309509668,"partial"
"35","Switzerland: transit",0.95,0.9,"mean",0.232482598119351,0.324161706801413,0.64487098905546,0.870179931891864,0.898396657958035,"partial"
