"","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France"
"20",3.33005907577357,3.17855886344561,3.24204348800663,2.59446865581885,4.36253613082156,2.2677570450248,3.06141779921617,3.97500698060777,3.95895938790082,3.81371063124488,3.96174494929235
"21",2.90110600510928,2.34224060773495,3.18974823653261,2.69212394580773,3.19057276966064,1.90967632489113,3.04077011294776,3.2611748707182,3.7503881717441,4.10287404706208,3.4509895755812
"22",1.79176037972051,3.48464363139511,3.07661345526755,2.07377870627318,2.31579063032376,4.05307989603116,3.0564089626296,4.48208991939726,3.22805790872065,3.58214260915145,3.41459261846978
"23",3.69030737084478,3.90546589185906,3.93545363796322,2.86504542989544,3.28640919318879,3.5456352184872,2.94472306303116,3.5242161237994,3.64595232467433,3.61392725713489,3.46685581419285
"24",3.30568563966613,3.32572220294763,3.40265862066281,3.45492396107328,3.46437764431151,3.30264060658352,2.97868317110404,3.61234457300484,3.85453089627808,3.02382939220446,3.78518149017844
"25",3.29299181769061,3.33579100332987,3.30611541187247,3.20278615730437,3.12411359711145,3.43065049996785,3.25690814732665,3.30829317403045,3.24829026673221,3.30005992844797,3.33884688113626
"26",3.37020822037188,3.2781395786534,3.18605322249489,3.01072831517481,3.19703052122151,3.50292201607788,2.85436945946269,3.25797071649209,2.93782437304683,3.66074945175032,3.38042233288344
"27",3.33437745346379,3.3698580504058,3.30815229230216,3.28981423041721,3.35361398859906,3.29581340018653,3.32799202045792,3.34292415525525,3.20622924262334,3.25757578162573,3.16029400759572
"28",3.48371742837729,3.25191316399066,3.432523364605,3.11999963981773,3.52515931028255,3.67366787909002,3.17487134317471,3.61427726838059,3.83946869264234,3.4827651050643,3.31810935279032
"29",3.34113632019147,3.13704051131144,3.21081642642888,3.16620163542468,3.28828619177203,3.22799377293781,3.25890075662787,3.23863422793487,3.2981019222676,3.22822894000045,3.12971007309015
"30",3.34449756136382,3.99023416390746,3.62769107043879,2.80020761179514,2.80868006785985,3.12997327709074,3.41492153886342,3.39776522115983,4.29337553777558,3.52496023532668,3.78111949473567
"31",3.32433564028838,2.57366371990752,3.00927511483837,2.91017606969408,2.9982180581322,3.47320638200271,2.45947436329587,3.78076529164869,3.40378341860624,3.68252624098968,3.45741600099453
"32",2.69552048505924,2.95360323917297,3.07167902461546,2.38632562562775,3.79853575729325,4.09474003468984,3.36953916566943,3.09712709364458,3.17096478257354,3.31614067386251,3.56694454005732
"33",2.85524688459513,3.33494749513674,3.29985417447748,2.77652496939361,3.06017554487177,3.17239698809695,3.52707457605879,3.52072512032505,3.86737326549347,3.53583737958824,3.43591835325265
"34",2.99166915079911,2.39663108750704,3.85834473859812,2.63584237117865,2.78303377210566,3.15887306842476,3.10671738160828,3.70759038278685,3.46247493904295,3.6075932049591,4.31388141918212
"35",3.25728485628532,3.00282507123461,3.4373920393467,3.26250082294875,3.39658512383888,3.48773270874849,2.90670305595,3.2424750891732,3.07195161173137,3.38995959442174,3.18726825244378
"36",3.7058173032607,3.36243322630642,3.58804113559999,3.30334438666263,3.08096258131193,3.1141995149668,3.07833338961217,3.32197055919067,3.57426221872958,3.50202716400013,3.10403742213519
"37",3.3228867445473,3.14136966795952,3.40991510811854,2.72204812466424,3.1927614847304,3.68290860900528,3.13664042315448,3.39655800265404,3.20014823091707,3.54899158347211,4.04087602933201
"38",2.78072412308564,2.30027050113611,3.61890075873951,2.55424551122426,3.83804653639533,3.98531837156488,3.12259503077274,3.18837496847726,4.10388287195025,3.40129679009496,4.06336365105005
"39",4.21652080937301,3.86846691921861,3.81820740075627,3.02162945790098,2.65716560751678,2.53846706289027,2.89609422978285,3.54062898446386,3.7038732832389,3.44916346061579,3.59284682357022
"40",3.71755138281625,3.20882651729548,3.02025996466667,3.41317542337546,3.15609863844497,2.66398971862158,2.72671485014375,3.70294807847654,3.98805570414072,3.76063507776468,4.14602514121055
"41",3.59399294728346,3.30249626577107,2.80050654898647,3.3487219411708,3.54080920964583,2.60264886498097,2.98962845651577,3.70192383962364,3.27123759172321,3.78465269710887,3.2405075341373
"42",2.70940746036805,2.05959664918153,3.72912510518804,2.28245485409622,4.06140554437854,3.73329205194756,3.51419466922216,3.34422785170529,3.51569524339764,4.42134752863958,3.66839287089476
"43",3.8776752320569,3.79940607510389,3.49550402736393,2.7740612157813,3.24257300442268,3.04576073455274,3.24436126179871,4.02022684824043,3.27744772958698,3.30974786976256,3.31766493302873
"44",3.41737157861378,4.17597127640657,4.40155529276731,2.79578723484781,3.26631640180067,2.85799621367297,3.23899257486948,3.01901120009866,3.48243604174548,4.07690567724895,3.51887035161641
"45",4.72227016746582,2.96774287094886,3.47646336814282,2.15450003787522,2.89053174486555,3.56358604789807,2.64964692747996,3.14949536361449,3.77168980058576,3.45583408292495,2.94904197798365
"46",3.40652448065104,3.82974259974452,3.78135285841377,2.50208463906662,2.49023484482859,3.22807279192735,3.54799597661351,2.70665605359879,4.22784916819257,3.37447711206814,3.42846021886359
"47",3.58048459969173,3.85522331944933,3.522692742049,2.23334532272032,3.85331262213582,3.39887616422053,2.78858672568763,2.75243452935209,3.87044537335151,4.38999901431364,3.31937694414342
"48",2.78347843464318,3.63446599334323,3.87156002374959,3.36810003690072,2.95427888808655,3.09595048668708,3.01409800623449,3.2825960807908,3.68131723733429,3.59643341810499,3.70931952170112
"49",2.95616411105472,3.30734887316041,3.3218809925536,3.2352065553653,2.78629003601163,2.6642005907177,2.235933251273,3.19588034813096,3.76977829575829,4.03510559595046,4.01639489855049
"50",2.92944110077665,3.3748302878186,3.60514023763266,2.82096156143759,3.00276261781287,3.48969669635142,2.86338399106385,3.26822959942365,3.43879702444972,3.53450610739509,4.07045903604142
"51",2.48652033420046,2.98679055036569,3.95143371016018,3.03171292985385,2.78848937185286,3.17774144242195,3.52023458095232,3.50025295820464,3.34333722960872,3.31117029204374,3.51235667880015
"52",3.57092930305634,3.77598240350774,3.46141363819389,2.48799946881753,3.26510257793865,3.76890461925786,3.35763381707473,2.93781439854426,3.31672239424972,3.59936407574542,3.41829478105976
"53",4.27519949531428,3.39136854437168,3.34685418623227,2.60573421851484,3.45436528502249,3.26294901887867,3.5157223261364,4.16923114448892,4.02429614170767,4.30940626436421,3.56589241847828
"54",3.15259458133643,3.04470702153231,3.4816904420979,2.53139215861894,3.6162892048464,3.7384558511974,3.54053811849551,3.81543935273725,3.84061519432364,3.89702666153636,3.40450493539641
"55",3.1629358253133,4.97332440903349,3.89332003809406,2.5474609480038,2.97823033880872,3.08711048863385,2.84589029373986,2.64942471120762,4.3462457728001,3.4917598574269,4.35071249210171
"56",3.16583490468343,2.99609639473914,3.01229704808949,3.10973025278866,3.15871958409274,3.70136779658209,3.39997928792449,3.24113768582693,3.3338439878478,3.61111048201531,3.55060741101702
"57",3.29164283216953,3.25467910072856,3.29612354530102,3.43850813212785,3.30473780941162,3.4480477272505,3.2002390123072,3.376207702759,3.42837731327077,3.41461844480481,3.36237248875835
"58",3.24197381073148,3.33650004470395,3.28441276108448,3.27879344056607,3.27606220488968,3.25202959976175,3.25557241544771,3.30221528215265,3.31925729520908,3.30944296928986,3.28920556189439
"59",3.29080034144159,3.26403203212969,3.30097235483352,3.27776831201071,3.30442253220775,3.21946734398469,3.32462721154478,3.31239960236351,3.32837494488248,3.25371162915573,3.29836989606947
"60",4.02309890540506,2.47118594675255,3.42314347371305,2.09273603405486,3.13986631202834,2.89708924967888,3.62228973727209,4.38116990098762,4.66696542130591,3.80782813396828,4.08039996353514
"61",3.26595775806186,2.62758029488465,3.85949151978493,2.40240781447321,3.098379365156,3.0249927034535,3.19417475872487,3.57720161791306,3.28267587642204,3.85263746910619,3.40266097677689
"62",3.13063390665222,3.2105341976391,3.22820461193536,3.41006548103586,3.26039724183771,3.18619936730617,3.14914591764984,3.39755912283731,3.26353798896476,3.05021701614544,3.16274362613124
"63",2.90175327831362,1.97962368025496,3.8357401747716,2.05553258270271,3.69056371122876,3.31634262811705,3.26829759065737,3.26448002614823,3.63336723446756,3.47070915998985,3.80141700052955
"64",3.30299785590064,3.29052478074773,3.85034825120337,2.9539622536307,3.17407114537525,3.45659495735325,3.33347487854059,2.92142840803347,3.42504401558525,3.6435275644607,3.64996430485858
"65",2.86045566609368,2.76942624992478,3.41271436398301,2.46480866166132,3.01266234472096,3.66717898410555,3.48634531639563,3.5672654211952,3.20665168408569,3.75810675782324,3.26867179349113
"66",3.36789050314504,3.53173812389819,3.6428942911551,2.89493203152294,3.65467657041544,3.39899225970055,2.58275515279503,3.26084999565944,3.29636956905997,3.7728276384277,3.92673191387153
"67",2.93525796859842,3.13136378011341,3.90918276872424,2.93960489490083,3.62492381954993,2.79986055483683,3.58125927866969,3.2371614591806,3.26770526291382,3.27531252459166,3.69942906624123
"68",3.29766569745111,2.67129862381859,3.56372115255453,2.83783719141973,3.02097278773927,3.42992739702194,2.59346043565558,3.54285937318055,3.35382884766014,3.72041602604286,3.03603214502299
"69",3.22924586030452,3.26455828694726,3.3314232691978,3.2114688619779,3.17705073938559,3.16809758768659,3.25979498660169,3.18225689476571,3.23022360176689,3.2451043049017,3.21283740742382
"70",3.14703424857046,3.06110254096086,2.99781487449841,2.72100607698241,3.81786630886307,2.99080293771969,3.15046831730016,2.90092571140472,3.4456209187091,3.8034173983482,3.82975839035428
"71",3.09661458843363,2.87261000264751,3.31459618308527,3.4207554812443,3.26641095373887,3.49328312024645,3.0258522275936,3.48520893671567,3.26496982058281,3.69753911639696,3.3574926485322
"72",3.18366248351372,2.8531199477147,3.29234007583184,2.86340482595199,2.84399448915916,3.38153570117343,3.59949512769556,3.17806373780224,3.37803266427721,3.81863005527242,3.81912308389878
"73",3.35781853847162,2.9994109054641,3.43592663271338,3.14678448270572,3.13038928968827,3.08962274460195,3.34016682497285,3.37459666473294,3.18776477755576,3.40812710647233,3.38153537866095
"74",3.43838267203778,3.78534071170487,3.48684576183421,2.39751926549181,3.39698716615217,3.5152085224431,3.16001621520674,3.29891352912485,3.5550746380437,3.81089873284358,3.51576343364373
"75",3.39572814353381,2.98662320266321,3.65566781731315,2.80665944575045,2.49945142468382,3.5351119187668,2.11947263308853,3.28857889096724,3.43489277454888,3.6676432709974,3.47410907347494
"76",3.382296546561,3.45980855640712,2.77466179207873,2.10176351175817,3.78444116553656,4.11794157217015,3.16541760039687,3.81541071953824,3.96512095021124,3.79025431748311,3.75740730664152
"77",3.10258682210148,3.19297230348813,3.69357576292406,3.08721757652729,3.13956171780507,3.54323321108178,3.04878389813432,3.48964649149965,3.3121980529487,3.33018073905351,3.79727628475847
"78",3.60728635161769,3.36003878382945,3.31810581014692,2.49448826892658,3.4721159648616,3.20923244974588,3.13366997937931,2.31780878205477,3.16841749096262,4.15878278923149,3.32961206836022
"79",2.77787696044787,3.29633918276178,3.05608993728691,2.33352223496485,3.45086543397567,3.51588918074448,3.27501927503494,3.01598311416412,3.98511962432252,3.92842032693508,3.17293697075277
"80",3.40546726488699,3.45754540255866,3.21956298724937,2.99126939267672,3.49345946018906,3.38017657938683,3.38640829345704,3.11423422012159,3.4864265978189,3.40773915733629,3.18128747131438
"81",3.20513252223352,3.12308979752233,3.47828744021507,2.95961578113027,3.0786179176824,3.60252932337244,3.16614926650352,3.37240443632268,3.14639893464048,3.59277602434062,3.63093314379672
"82",3.37113324027038,3.19008283685766,3.26516889675375,3.29811518704072,3.34155351805374,3.35904689040728,3.21520600012,3.12055989223099,3.50226971981966,3.49383306858674,3.12640258023198
"83",2.94201720867309,3.2834883915305,3.74358635649012,1.9274786453735,2.05863994838022,3.29560226275653,2.76352156299171,2.97878255267272,4.44471193885022,3.45677570382074,3.28654367859098
"84",3.05236383988327,3.86533940486369,3.74018453107391,2.49375141776793,3.29218353418429,2.90654840037183,3.03622521635247,2.75377658134712,3.87918979166504,3.60741754861816,3.67393741500955
"85",3.51214004146417,3.38819192538822,3.18048365042236,3.21135108493086,3.25270743632225,3.56229104029489,3.27275204763599,3.40188633234998,3.16342999573949,3.29211826055383,3.62507956729356
"86",3.23968966907503,3.49063742962902,3.10385371023794,2.83699393165798,3.263565721558,3.1048612948319,2.72139945942615,3.60279836929944,3.30105865188685,3.99864451593025,3.70328176057749
"87",3.22373180553115,3.3886733864743,3.32788282545185,3.3386766201923,3.27073316725588,3.21268016061039,3.17696055457841,3.34102013938405,3.24019468076304,3.22009459192553,3.27449928372948
"88",3.09668781962191,3.74528562700829,4.33234792499843,3.39326857430276,3.70912666223647,3.30759872373917,2.34301486369261,3.52634963443021,4.14208245484501,3.34771672859699,3.87981608793935
"89",3.14630576515865,3.10661520835313,3.43461346663813,3.36510204968835,3.08021461179257,3.22590601857145,3.12103850910975,3.94837821228432,3.5016631395999,3.70465440827735,3.46333662941216
"90",3.41189183361387,3.39206908332512,3.13022174892077,2.80436716204201,2.67235652761719,2.93492051549651,2.10729698601762,3.83779730599042,3.76047449928993,3.73186330812681,2.83615369638565
"91",2.867214687621,4.04483217212178,2.71954088630347,2.07348810168917,3.36385020980144,2.25883672487465,3.11044139106036,2.7842447376297,3.34456929199586,3.37595118880578,3.73808198998568
"92",3.25670021043879,3.58072799547113,3.81971790031431,3.06346649342098,3.60021299757463,3.16009219010231,3.42381215292851,3.29664486817779,3.47145226240442,3.28873677650698,3.59236207104981
"93",3.24183440610535,3.14127748432006,3.37057047069524,3.29651448099685,3.18370085074951,3.1411342331125,3.23411231391051,3.311571235451,3.50310499616652,3.50320305963127,3.05206384499659
"94",3.26224046205498,3.37852843758143,3.36197838033716,3.2450550417485,3.43208781816826,3.17490561063074,3.08721617337733,3.10444497914359,3.59328809053516,3.14080541244991,3.11601958064436
"95",2.41982482648548,3.19229207386776,3.32476408465196,2.39153595594188,2.92058171412338,3.28926739015996,3.44526880560124,3.34719345540542,3.26132307775766,3.93925953486146,4.0954224437577
"96",3.49501704506083,4.26309752291375,3.08696111168138,2.83597146561384,3.54543839324115,3.08456197181682,3.24464534923667,3.3095907797718,4.22351677962522,3.36895171848812,3.96694301624283
"97",2.89694707072884,3.01874161455763,3.21723286615608,2.31282355140972,3.74457767854788,3.6265599321421,3.22539324489034,3.40985676129087,2.8078761130728,3.35000160862028,3.38753233502048
"98",3.69055611998194,3.68496959053094,2.92107362357737,2.64384975070292,3.90729615524615,4.60918611080021,2.96501806821622,2.76741322047303,3.64081514804095,3.56007766952384,3.94315945251241
"99",3.20663779600565,3.38958861096018,3.18545503416983,3.04460119763389,3.25553988593277,3.19010337897719,3.12790663812287,3.22945619360091,3.46949099496183,3.34218146700883,3.64717231570716
"100",3.55213101186761,3.75348423126363,3.0972383197827,2.26969709536398,3.10540938159108,4.35957214516857,2.69048239779762,4.30349708976348,4.61099362101486,3.74438589623932,3.42482257168236
"101",3.72264817162873,3.73040826988103,3.2894305507466,2.54998501956011,2.78371838977271,2.95701302112988,3.61417812758264,3.06235904434936,3.66865957463233,3.48566314043874,3.85692571762545
"102",3.31973256629094,3.35773844403432,3.39196271994337,2.97497355152979,3.65546110835777,3.13336351344614,3.14643074489529,3.36040874718231,3.8057764449515,3.54584134915099,3.612525734885
"103",3.02081360176543,3.19940154063365,2.93880225674506,3.14841526010175,4.25145725144467,3.74711751397037,3.23633683371249,3.1502653038007,3.35367720120695,3.72180642493633,3.5214618358485
"104",2.88033795870736,3.53428822365138,3.48329674270448,2.87842637207952,3.97807081280312,3.59339110767548,3.02980219140291,3.29664408006937,3.69895989856937,3.42370152443635,3.9405734843321
"105",3.16112905638127,3.07349211634729,3.26374317858065,3.48898607576878,3.20426925143209,3.20981648474062,3.21236107890167,3.45463812788051,3.33381326046136,3.31620718790769,3.03627029844175
"106",3.44077839098451,3.08386130888805,2.78960347016445,2.80571928720342,2.79572710714579,3.36651580708318,3.20260610424716,3.5281330106423,3.49155732067184,3.38185612591329,3.79711399203881
"107",3.56954530889664,3.26861370506363,3.40888677620199,3.10605108200149,3.34333510203122,3.53269631594205,3.30045790630545,3.41251287708761,3.6026008701666,3.2204893520668,3.58393849893054
"108",3.48472469276208,3.40068262403514,4.19517375875027,3.2301122351295,2.71976495194985,3.04415908973632,2.73308124328964,3.10499471198085,3.28009100943461,3.59403814583978,3.64275946945257
"109",3.11033911447181,3.40280859896846,3.24700340457926,2.83213729987929,3.2876274657296,2.76812240872634,3.19651852294123,3.27329722679642,3.47513443263635,3.58987199152844,3.7770800857876
"110",3.25600749782301,3.30580611569932,3.34414975306744,3.2519051450765,3.28018022785639,3.32150088771983,3.21380042242742,3.3103251082267,3.25235773041734,3.28458967355416,3.20974689196356
"111",2.26490975057519,3.2478224389374,3.99776298437958,2.88978016192623,2.3993825205507,2.82222793425461,3.56480439156249,3.46716491575887,3.9568134492081,3.50743321815733,3.48032767893606
"112",4.7984574676684,4.05040396812177,3.25551262763562,2.83925046286585,3.54933133029927,4.90305844462383,3.43655960455302,3.34317165729171,4.42384174973313,3.69481551585207,4.48036101920093
"113",3.2479058997395,3.28808237104994,3.25132389340555,3.32419838091411,3.23620562174656,3.28080996532072,3.35834301438044,3.34923509357148,3.33529417091067,3.32155797059707,3.20221462949725
"114",3.77600086313218,2.54240680963517,4.50624864179113,2.49414011996532,2.66603268501856,3.12856022070131,2.97198504883765,2.87800867717868,3.45692627198835,4.02822269251986,3.60440051510251
"115",4.01237988606075,3.51530606875216,3.79082031613025,2.87806129423856,3.30664411935218,3.07051166666495,3.07829271408557,3.4958968390043,3.76126689791731,3.33348432386348,3.51463886244617
"116",4.60879842462067,2.17051151945386,3.12102306876193,2.22380837729273,3.03850603669547,3.36226240295908,2.69579518569744,3.64767474305756,3.67169234638239,3.1016932441622,3.5259204236017
"117",3.18016203601276,3.3487110142145,3.28908839261332,3.17907540877229,3.16604041840175,3.69420534914129,2.88697070762131,2.98106733761943,3.34026538339622,3.63530706011971,3.3542589609293
"118",3.15500294809675,3.12840213099956,2.80941810615492,3.26597067878619,3.70674420923347,3.48739879875953,3.62980845218099,2.76535481493766,3.80089778091474,3.34947812859213,3.65983098157055
"119",3.70834909518922,3.40645615223894,3.55650975775043,2.8128628087464,3.55087715960355,3.05063519580963,3.09291473913375,3.37695282193549,3.80893479470116,3.32813681141619,3.72853230059906
"120",2.9604255016237,2.98172001392514,4.14870533037179,3.67878641974148,3.79965422676772,2.71598770645473,3.5802408847965,3.42124707650902,3.57118228068482,3.59266266985443,3.47813056388794
"121",3.45152462269531,2.81628427310915,4.00751955937204,2.65805228189547,2.89930740289957,3.04875942310366,3.22071282362048,3.07020908179495,3.84720275509495,4.13739279850429,3.66938069342517
"122",3.18028852450464,3.27418345582766,3.32812483976262,3.21038606827697,3.32509606651547,3.27711530689965,3.28677944804656,3.35243556520707,3.25560758804501,3.22404895018344,3.30973292209713
"123",3.10721339441534,3.35270644374438,3.14973752723533,3.08994698177539,3.31174967268744,3.40390099764835,3.38247208049654,3.17127903504043,3.41476269103168,3.24343859040577,3.14406209769573
"124",3.04028470646409,3.27146088301317,3.55072756721677,3.25310767630945,3.41476830630148,3.34203574642987,3.25832255465878,3.45774572822646,3.61803193896145,3.44332231464301,3.36806675532696
"125",2.65066423582098,3.3229041280708,2.9540887867623,2.39729881767148,3.15317294580987,2.96102332306154,3.34254950406964,2.39294514055125,3.7129774179234,3.30833988667978,3.77874269213847
"126",3.13569539762031,2.91469321161303,3.56400629721068,2.58493736890117,3.10146631870987,3.0831307148093,2.93553613332663,3.15386976883116,3.47044385807793,3.41836138734138,3.73456483235173
"127",3.4266731528369,3.31078521147586,3.29712992470721,3.29854055256422,3.24906864076146,3.23744130478463,3.23938174013746,3.30087052399303,3.39722594273479,3.21619470040979,3.2761696760569
"128",2.45342110229016,2.94896133292872,3.38473716549461,3.04630661053094,4.75303018775993,3.71332210519273,2.4299515389876,3.10483199631413,2.84826062370813,3.2371715233639,3.85588400412187
"129",2.65833244879663,3.0403577825246,3.73206007489497,3.24222280211301,2.98425670240044,3.97989178695716,3.39414323732102,3.13242873261607,3.18748083077323,3.51453554697345,3.90357907295093
"130",3.31291509178574,3.08541654407748,3.44962955898234,2.98286412235014,3.36511913751415,2.82762109483761,3.29872114968872,3.49854111224154,3.58154230520205,3.47349652346313,3.5433203711696
"131",3.4274658929475,3.76028326319108,3.28964598322456,2.41277468588395,3.54751421593548,4.12444437713602,3.11140003644287,3.71170002155723,3.62840453257098,4.00604581482694,3.69034237870926
"132",2.62149000806372,3.25742317545233,3.071624578049,3.00008077394353,3.21344544516793,2.61545198440096,2.76913071749293,2.69967392203284,3.48727204481607,4.29260960303619,3.61242580141743
"133",2.86408222939893,3.61959327416194,3.72687020518578,3.4713572067003,3.41369620363672,2.57450919124042,2.82363980980616,3.50115168290121,3.6160817006836,3.79595714974482,3.59710645033745
"134",3.04626724766583,3.93657958818301,3.39369821423059,2.72683471932395,3.07065828003232,2.68266522228,3.33538701223936,3.13239563748151,3.6994094181222,3.82135530361493,3.24450000506561
"135",3.66587675951333,3.02247807228125,3.24670233974324,1.99264023324332,4.13799611802922,3.31319941243384,3.71697836890287,3.1916759286571,3.94916217065719,3.8726225848959,3.39479009040567
"136",3.65486586720743,3.11435370113619,3.27431879277571,2.94289673780137,3.69934907164565,3.39503886254197,2.54614672627497,3.03298195293905,3.70473098342746,3.91108243628259,3.67833168234719
"137",3.26061398368621,2.86488662392421,3.54552490271655,2.53713373678977,4.04776614077726,2.81490434847433,3.19177741437247,4.22446446286557,4.27479561254954,3.71981769804995,3.43721241964411
"138",3.27958158920036,3.2920064423748,3.25258539814327,3.20941917593642,3.28067194342562,3.3103692711206,3.29909296633414,3.29507386321377,3.3180959489808,3.29894429504145,3.3195669663058
"139",3.24974952535955,3.30637084035535,3.29039443957898,3.23228187409102,3.25415829586023,3.28688924567698,3.2418772978598,3.26508679367982,3.28360691037519,3.29240713738854,3.25702072298698
"140",3.19703833235777,3.31664250689853,3.2058473312076,3.1980239002799,3.16863135240846,3.21028540199858,3.2917283628312,3.44395215283667,3.3432739477091,3.44569554523181,3.44348823904503
"141",3.08292226192818,3.33940628872997,3.38472850742454,2.59870099405657,2.34905656080048,2.95337418144768,3.54430247536295,3.02862779601736,3.50981236923917,4.18356169242874,3.45733052576647
"142",3.39615920234447,3.221300686125,3.3925062141814,3.30243053327318,3.28774711803079,3.08454581001421,3.22049125506959,3.19241888153664,3.16405021133847,3.22097799580568,3.38272966822441
"143",2.77312253756449,2.64962808672574,3.28907902604139,2.67112675916584,2.76780631226462,3.52226695990553,2.77179707838319,2.97508967846554,3.58152343370117,3.96860904593941,3.43528569101092
"144",3.42535293479645,3.54861725013181,3.84479370896041,2.7109266273349,2.95571567282161,3.37398176647564,3.31731041768197,3.43634462788287,3.33622704324748,4.07821013013384,3.49842718258931
"145",3.05730375700977,2.66367991976399,3.61665082747754,2.82517090301714,2.83265357362726,3.05445739860698,3.22893573280263,3.16641913799486,3.73082658324908,3.19074336999949,3.00102532485994
"146",3.36764280730975,3.31692807707614,3.33332706450725,3.11889148324556,3.12207711850827,2.847103977206,3.3455955353095,3.27242973292504,3.6323968050374,3.29943129515606,3.54717660188091
"147",3.97637260298937,3.24758427371946,2.90137710322254,2.40090490404635,4.43981404718449,2.93777848801655,2.74906679516757,3.12153471162478,3.96787821166654,3.79346632840158,3.55532769359841
"148",3.66892034181673,3.91364347520927,3.35361699303468,2.54949583703489,3.0095767054697,3.02580010728697,3.61474225972662,3.12913823959079,3.57208949166647,3.45882216895088,3.8494569077799
"149",2.57713662734331,3.0604166520286,3.01603217201695,2.48774945104094,3.50324259746797,3.39062950841225,3.35113783792234,3.30573589834361,3.34083525082827,3.35793454230925,3.31494332970231
"150",3.18078453039251,3.16773305039676,3.49234408558241,3.31677843197472,3.92628697199712,2.67002014272056,3.1929222082154,4.03844128163575,3.90596563643423,3.43420308766604,3.28824655157067
"151",2.83032413038151,3.73787432178411,3.4152675048867,2.35788639668548,3.42971794208114,3.47321633333819,2.78326801286234,3.41757797136416,3.57611277041628,3.89374921294285,3.31849439728857
"152",3.41520335089129,4.17469747671286,4.27487325402867,2.57314788209834,3.53187962939969,2.75585340422518,3.24129276600525,3.04597409336883,3.46938530482211,4.20885243886939,3.55936144169447
