"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-11,"Aisne",0,0,29.6694031923604,10.4173153172795,73.201103629967,29.6694031923604,10.4173153172795,73.201103629967,0,0,2.96694031923603e-14,1.04173153172795e-14,7.3201103629967e-14,2.96694031923603e-14,1.04173153172795e-14,7.3201103629967e-14,3.16876554145196,2.27794220486263,3.79135772243328
"2",2020-02-12,"Aisne",0,0,59.3388063847208,20.834630634559,146.402207259934,29.6694031923604,10.4173153172795,73.201103629967,0,0,7.34552309845402e-07,2.61985260073733e-07,1.83216258508638e-06,7.34552280175999e-07,2.61985249656418e-07,1.83216251188527e-06,3.16876554145196,2.27794220486263,3.79135772243328
"3",2020-02-13,"Aisne",0,0,89.0082095770812,31.2519459518386,219.603310889901,29.6694031923604,10.4173153172795,73.201103629967,0,0,1.39564933530134e-05,4.97771975388925e-06,3.48110877990213e-05,1.3221941043168e-05,4.71573449381552e-06,3.29789252139349e-05,3.16876554145196,2.27794220486263,3.79135772243328
"4",2020-02-14,"Aisne",0,0,118.677612769442,41.6692612691181,292.804414519868,29.6694031923604,10.4173153172795,73.201103629967,0,0,9.0717206631405e-05,3.23551783429849e-05,0.000226272070291032,7.67607132783917e-05,2.73774585890956e-05,0.000191460982492011,3.16876554145196,2.27794220486263,3.79135772243328
"5",2020-02-15,"Aisne",0,0,148.347015961802,52.0865765863976,366.005518149835,29.6694031923604,10.4173153172795,73.201103629967,0,0,0.00037609076747978,0.000134136447834503,0.00093806720615846,0.000285373560848375,0.000101781269491518,0.000711795135867428,3.16876554145196,2.27794220486263,3.79135772243328
"6",2020-02-16,"Aisne",0,0,178.016419154162,62.5038919036772,439.206621779802,29.6694031923604,10.4173153172795,73.201103629967,0,0,0.00125167708544957,0.000446422865424953,0.0031220049203257,0.00087558631796979,0.00031228641759045,0.00218393771416724,3.16876554145196,2.27794220486263,3.79135772243328
"7",2020-02-17,"Aisne",0,0,225.894094225826,81.6079884258244,537.582482329707,47.8776750716634,19.1040965221472,98.3758605499052,0,0,0.00327426678891418,0.0011677992503539,0.0081668643968018,0.00202258970346461,0.000721376384928946,0.00504485947647609,3.1687572777902,2.27791963388699,3.79134600555874
"8",2020-02-18,"Aisne",0,0,283.474643987512,104.661231133324,655.493983942866,57.5805497616866,23.0532427074993,117.911501613158,0,0,0.007270314010086,0.00259311246250366,0.0181331987192171,0.00399604722117183,0.00142531321214976,0.00996633432241535,3.16875501312324,2.27791507016105,3.79134206254849
"9",2020-02-19,"Aisne",0,0,352.750475892955,132.707765863278,795.267244194146,69.2758319054429,28.0465347299543,139.773260251281,0,0,0.0143178702339948,0.00510822481631233,0.0356963599405818,0.00704755622390878,0.00251511235380867,0.0175631612213646,3.16875228753158,2.27790964926515,3.79133726959118
"10",2020-02-20,"Aisne",0,0,436.571519113871,167.315146084884,960.356103737736,83.8210432209162,34.6073802216063,165.08885954359,0,0,0.0257594827041411,0.00919819410117327,0.0641432616257215,0.0114416124701463,0.00408996928486094,0.0284469016851398,3.16874900109347,2.2779033763795,3.79133131500675
"11",2020-02-21,"Aisne",0,0,538.332201940357,210.210408673332,1158.18821360184,101.760682826485,42.8952625884475,197.8321098641,0,0,0.0431535181949767,0.0154400176388073,0.10717548690102,0.0173940354908357,0.00624182353763405,0.0430322252752982,3.16874501304833,2.27789618290464,3.79132380466455
"12",2020-02-22,"Aisne",0,0,662.067583239189,263.29049327113,1397.08847833506,123.735381298832,53.0800845977985,238.900264733221,0,0,0.0684709036946811,0.0245740872291722,0.169293124907163,0.0253173854997044,0.00913406959036493,0.0621176380061434,3.16874015665615,2.27788795231633,3.79131428283273
"13",2020-02-23,"Aisne",0,0,812.651878517526,328.740606774999,1685.42304727379,150.584295278337,65.450113503869,288.334568938729,0,0,0.103867498797226,0.0373938303353003,0.255377846465218,0.0353965951025453,0.0128197431061281,0.0860847215580549,3.16873423384157,2.27787853682729,3.79130219765106
