"","key","value","x","country","region"
"77","self_isolating_if_ill",2020-03-16,4.3,"France","Saône-et-Loire"
"78","public_events",2020-03-13,4.3,"France","Saône-et-Loire"
"79","lockdown",2020-03-17,4.3,"France","Saône-et-Loire"
"80","social_distancing_encouraged",2020-03-16,4,"France","Saône-et-Loire"
"81","schools_universities",2020-03-14,4.3,"France","Haute-Savoie"
"82","self_isolating_if_ill",2020-03-16,4.3,"France","Haute-Savoie"
"83","public_events",2020-03-13,4.3,"France","Haute-Savoie"
"84","lockdown",2020-03-17,4.3,"France","Haute-Savoie"
"85","social_distancing_encouraged",2020-03-16,4,"France","Haute-Savoie"
"86","schools_universities",2020-03-14,4.3,"France","Paris"
"87","self_isolating_if_ill",2020-03-16,4.3,"France","Paris"
"88","public_events",2020-03-13,4.3,"France","Paris"
"89","lockdown",2020-03-17,4.3,"France","Paris"
"90","social_distancing_encouraged",2020-03-16,4,"France","Paris"
"91","schools_universities",2020-03-14,4.3,"France","Seine-Maritime"
"92","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Maritime"
"93","public_events",2020-03-13,4.3,"France","Seine-Maritime"
"94","lockdown",2020-03-17,4.3,"France","Seine-Maritime"
"95","social_distancing_encouraged",2020-03-16,4,"France","Seine-Maritime"
"96","schools_universities",2020-03-14,4.3,"France","Seine-et-Marne"
"97","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-et-Marne"
"98","public_events",2020-03-13,4.3,"France","Seine-et-Marne"
"99","lockdown",2020-03-17,4.3,"France","Seine-et-Marne"
"100","social_distancing_encouraged",2020-03-16,4,"France","Seine-et-Marne"
"101","schools_universities",2020-03-14,4.3,"France","Yvelines"
"102","self_isolating_if_ill",2020-03-16,4.3,"France","Yvelines"
"103","public_events",2020-03-13,4.3,"France","Yvelines"
"104","lockdown",2020-03-17,4.3,"France","Yvelines"
"105","social_distancing_encouraged",2020-03-16,4,"France","Yvelines"
"106","schools_universities",2020-03-14,4.3,"France","Somme"
"107","self_isolating_if_ill",2020-03-16,4.3,"France","Somme"
"108","public_events",2020-03-13,4.3,"France","Somme"
"109","lockdown",2020-03-17,4.3,"France","Somme"
"110","social_distancing_encouraged",2020-03-16,4,"France","Somme"
"111","schools_universities",2020-03-14,4.3,"France","Vosges"
"112","self_isolating_if_ill",2020-03-16,4.3,"France","Vosges"
"113","public_events",2020-03-13,4.3,"France","Vosges"
"114","lockdown",2020-03-17,4.3,"France","Vosges"
"115","social_distancing_encouraged",2020-03-16,4,"France","Vosges"
"116","schools_universities",2020-03-14,4.3,"France","Territoire de Belfort"
"117","self_isolating_if_ill",2020-03-16,4.3,"France","Territoire de Belfort"
"118","public_events",2020-03-13,4.3,"France","Territoire de Belfort"
"119","lockdown",2020-03-17,4.3,"France","Territoire de Belfort"
"120","social_distancing_encouraged",2020-03-16,4,"France","Territoire de Belfort"
"121","schools_universities",2020-03-14,4.3,"France","Hauts-de-Seine"
"122","self_isolating_if_ill",2020-03-16,4.3,"France","Hauts-de-Seine"
"123","public_events",2020-03-13,4.3,"France","Hauts-de-Seine"
"124","lockdown",2020-03-17,4.3,"France","Hauts-de-Seine"
"125","social_distancing_encouraged",2020-03-16,4,"France","Hauts-de-Seine"
"126","schools_universities",2020-03-14,4.3,"France","Seine-Saint-Denis"
"127","self_isolating_if_ill",2020-03-16,4.3,"France","Seine-Saint-Denis"
"128","public_events",2020-03-13,4.3,"France","Seine-Saint-Denis"
"129","lockdown",2020-03-17,4.3,"France","Seine-Saint-Denis"
"130","social_distancing_encouraged",2020-03-16,4,"France","Seine-Saint-Denis"
"131","schools_universities",2020-03-14,4.3,"France","Val-de-Marne"
"132","self_isolating_if_ill",2020-03-16,4.3,"France","Val-de-Marne"
"133","public_events",2020-03-13,4.3,"France","Val-de-Marne"
"134","lockdown",2020-03-17,4.3,"France","Val-de-Marne"
"135","social_distancing_encouraged",2020-03-16,4,"France","Val-de-Marne"
"136","schools_universities",2020-03-14,4.3,"France","Val-d'Oise"
"137","self_isolating_if_ill",2020-03-16,4.3,"France","Val-d'Oise"
"138","public_events",2020-03-13,4.3,"France","Val-d'Oise"
"139","lockdown",2020-03-17,4.3,"France","Val-d'Oise"
"140","social_distancing_encouraged",2020-03-16,4,"France","Val-d'Oise"
"141","schools_universities",2020-03-14,4.3,"France","France"
"142","self_isolating_if_ill",2020-03-16,4.3,"France","France"
"143","public_events",2020-03-13,4.3,"France","France"
"144","lockdown",2020-03-17,4.3,"France","France"
"145","social_distancing_encouraged",2020-03-16,4,"France","France"
