"","Aisne","Aude","Côte-d'Or","Doubs","Corse-du-Sud","Hérault","Loire","Marne","Meurthe-et-Moselle","Morbihan","Moselle","Oise","Bas-Rhin","Haut-Rhin","Rhône","Saône-et-Loire","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Somme","Vosges","Territoire de Belfort","Hauts-de-Seine","Seine-Saint-Denis","Val-de-Marne","Val-d'Oise","France"
"694",3.386350003033,3.36619191810187,2.9673683593217,3.43856580824653,3.33735751437929,3.02241048057991,3.68399000423625,2.76326892831154,3.3263654631417,3.58129775431478,3.53148726773771,3.13339867903431,3.96158680385058,4.18030348104662,2.89524997148849,3.37017173520075,3.0762514921035,3.40968548526867,3.67791267391757,3.94204156344754,3.48042821284502,4.03373305095365,3.24397948949385,3.18160461292242,3.49554303487821,3.61054874106828,3.13588464014381,3.24080260393185,3.47183407782638
"695",3.6440035621128,3.1104223744946,3.06705831573065,3.18744704233147,2.80934942083067,3.10714891581999,3.29022659163995,3.58993914922563,3.4341267079384,3.07874941458889,3.06910327582632,2.96530963915744,3.00959817700729,3.06660241434855,2.74227371171096,2.85084159116333,3.31489964749722,3.76376144014394,3.14902334143023,3.21457357099867,3.70791095820581,2.92843291385042,2.81124763698292,3.45062243839895,2.88938235762162,3.07889369506232,3.44972549713249,3.64084295655204,3.4464917302803
"696",2.32501450885182,2.23772134404796,3.05172680654413,1.88947370134227,3.2430998059451,3.67659366287027,3.11004430997929,3.69470775639123,2.70438023194746,3.26459379542296,3.75265049257419,2.57628379014822,2.98629536747221,3.24519134600215,2.84366784007294,2.79925816909282,2.80601655334444,2.22570329059175,3.94962606724135,3.49546049241089,2.49534761755478,2.76955237500402,3.23325991089494,3.13978014882703,3.22737762963465,3.22023055309661,4.23746460517269,2.95997047754089,3.39534348666909
"697",3.75017565125466,3.49180355124025,3.51134486872344,3.09166330619039,2.79170951672697,2.962729885074,3.40562883706116,3.37578815176972,2.99719295726138,3.12137902892239,3.17747990279614,3.36093376252122,3.08606387902501,3.30463813359359,3.81031338590601,3.21086022239212,3.9059442163436,2.81162814835668,3.8804682844194,3.13123806738095,3.29877900491189,2.57700505113988,3.10689607010963,4.0945389866671,4.03051951779861,2.74856978773942,3.28360175612455,3.6620716631643,3.49834486796665
"698",3.20447728422664,3.16096526648561,3.3032501343049,3.29631799144066,3.17520507852609,3.20464179078229,3.23511718314902,3.17619213528231,3.24926340482057,3.17599930422759,3.33712252492388,3.14224607257029,3.14589492889587,3.22173966201761,3.29027398564982,3.27077658260601,3.24876090815558,3.3568953043204,3.08129386571276,3.30603495761971,3.24328146732314,3.2934787096974,3.21389008049346,3.36163753952003,3.27117881456361,3.34043251177265,3.12760291272233,3.17962957016117,3.26168303411575
"699",2.9640835616356,3.07087477249822,3.9261608482824,3.81727039886099,3.128342285183,2.96267747902152,3.07876366974841,2.92516153986721,3.74426545652698,3.37535849699376,3.33339840774428,2.60990046327661,3.22255837919338,3.59110582358285,2.8816362025109,3.05231073734709,3.58669122701209,3.12828589337775,2.80535228724678,3.23980423714712,2.84976264275391,3.4717750795815,3.30436093789161,3.37223642460576,3.20453894387795,3.4090766172099,3.15644507724601,3.68557869993661,3.27512916705012
"700",3.06191790242299,3.13285946115243,3.05750278585171,2.96198708586791,3.32359652256083,3.23751757708665,3.26729982146746,3.23434887469644,3.34788773482951,3.45808875864486,3.35216480881347,3.39022377105924,3.01595470522193,3.26467898039097,3.32059002489393,3.20033527843839,3.21010315520852,3.59944134501587,3.21558722852222,2.91151757126073,3.32219965286181,3.34238043682456,3.31735100034424,3.37965581536855,3.31546650793689,3.40549454373967,3.13163603433416,3.38458833655849,3.37927445460189
"701",3.31031151417742,3.38883439289376,3.6564220144564,2.98775288420444,2.9493596766018,2.71309934238743,3.55233943093484,3.54740536573184,3.41240364362745,3.51407910751427,3.39440801781508,2.63583489848536,3.38116975402478,3.58696726324064,2.77858449446886,3.26816168434765,3.02998501630791,3.07435596104306,3.73732028494398,3.13000830249397,3.11162685035307,2.53182841439052,3.34095323609656,3.49242579161323,3.42031988027108,4.33375073329279,3.46303721036557,3.06020133364391,3.14776193711187
"702",2.78542568906052,3.26727242111416,3.27703511178154,2.8501684504149,3.09849487151581,2.74461275356001,4.02150263113127,3.66605505949973,3.7544320748908,3.0618935581395,3.09499530289598,2.8579171902362,2.50501304265662,4.23832158618535,2.04199655941792,3.13783399559733,2.89414438623004,3.39622001572735,2.23787597682675,3.43541531979,2.55109685180194,4.20812286059278,3.11815213633039,4.08507423586276,3.41091651957553,3.33884559498636,3.55103352152777,2.95558530375318,3.52583868625373
"703",3.33147897366693,3.34165566384178,3.32441726551521,3.32032803935367,3.32882424080844,3.25981727962136,3.28131151186928,3.32243388712567,3.32496787101626,3.26702279615515,3.27317651914587,3.28447461036168,3.29140030294017,3.26955615974776,3.3005750334645,3.27891705544991,3.25984445075992,3.26817768424215,3.31299949679409,3.26453729788981,3.28080363029763,3.21680818133739,3.30609056825317,3.3107706525022,3.22485917661989,3.2475725616771,3.25024594293584,3.27316846315213,3.30753069242703
