"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.38833405139897,-1.07205520732448,-0.0162033141743119,0.600245003304046,0.672637750486725,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.89402744618873,-0.6567685890939,0.106014625713752,0.606010012254055,0.666500204126054,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.975197374767477,-0.691233651877054,0.146505483272525,0.653366985736928,0.700015404146254,"pooled"
"4","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-1.54400147351742,-1.02795745109853,-0.104149760113422,0.523564556587209,0.619497937357134,"partial"
"5","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.77801876183391,-1.09833153239161,-0.162189109551402,0.434139683713541,0.538778936818672,"partial"
"6","Auvergne-Rhône-Alpes: averageMobility",0.95,0.9,"mean",-1.68713727570966,-1.16971696179795,-0.178567581613181,0.463534802729466,0.572307432291867,"partial"
"7","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.43010656881592,-1.00610858213111,-0.106344913437313,0.514008988668157,0.59297999461445,"partial"
"8","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.35967630920586,-0.974788377399658,-0.099495613229441,0.475230552120755,0.579911992252453,"partial"
"9","Bourgogne-Franche-Comté: averageMobility",0.95,0.9,"mean",-1.43863682134484,-0.973825240548403,-0.162555747172162,0.500386696539584,0.584588648392919,"partial"
"10","Bretagne: residential",0.95,0.9,"mean",-1.13794052953679,-0.816368773631781,-0.0569057502521999,0.483844333879184,0.562929353034467,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.19763981599492,-0.745965181784128,-0.0537704232634751,0.498757714537866,0.599415155324759,"partial"
"12","Bretagne: averageMobility",0.95,0.9,"mean",-1.40127159515829,-0.937174151683111,-0.0800845204993495,0.481461385777991,0.576720505149629,"partial"
"13","Corse: residential",0.95,0.9,"mean",-1.31888139401356,-0.804859103281501,-0.085802634231455,0.46651149785596,0.564206172915521,"partial"
"14","Corse: transit",0.95,0.9,"mean",-1.32641186472361,-0.929348018318424,-0.082340016009218,0.50816983435567,0.619000037248077,"partial"
"15","Corse: averageMobility",0.95,0.9,"mean",-1.32270294495678,-0.96170701506132,-0.0866242488258516,0.473991734708462,0.573027620151215,"partial"
"16","Grand Est: residential",0.95,0.9,"mean",-1.51851173104749,-1.0122413417503,-0.111395482561529,0.470635116727303,0.587855722997849,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-1.64407982374903,-1.06038375132292,-0.113892725038356,0.489443289866755,0.58489961369414,"partial"
"18","Grand Est: averageMobility",0.95,0.9,"mean",-1.41375718420184,-0.969597978133475,-0.0852225694183165,0.512793342688222,0.598418911743274,"partial"
"19","Hauts-de-France: residential",0.95,0.9,"mean",-1.42304702445953,-0.850142528248938,-0.156892686899583,0.543297848975766,0.636562085683689,"partial"
"20","Hauts-de-France: transit",0.95,0.9,"mean",-0.986718953162566,-0.660522572804328,0.0014969270866638,0.567004286468489,0.65716620735732,"partial"
"21","Hauts-de-France: averageMobility",0.95,0.9,"mean",-1.13394998018147,-0.802305422973358,-0.0794744859561358,0.542015343582813,0.630235150649069,"partial"
"22","Normandie: residential",0.95,0.9,"mean",-1.76672362810904,-1.07917661165573,-0.100884171077857,0.519167076159947,0.644062649673788,"partial"
"23","Normandie: transit",0.95,0.9,"mean",-1.44875593917572,-0.917669395563438,-0.0989065738018666,0.503532632781832,0.628806070651585,"partial"
"24","Normandie: averageMobility",0.95,0.9,"mean",-1.56141415828335,-1.02966395727137,-0.119280690989589,0.519390058975389,0.608330735369969,"partial"
"25","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-1.35692748928948,-0.846031284493937,-0.083053191077309,0.462049415071069,0.560552941041443,"partial"
"26","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.53479512726659,-0.961404312279346,-0.114416347372407,0.506204024111125,0.611047622775045,"partial"
"27","Nouvelle-Aquitaine: averageMobility",0.95,0.9,"mean",-1.20785027115587,-0.835083093939921,-0.0694293933210069,0.477564669364575,0.561822833409875,"partial"
"28","Occitanie: residential",0.95,0.9,"mean",-1.65721397768785,-1.03910650986074,-0.126939242644966,0.525485804151351,0.622818586798218,"partial"
"29","Occitanie: transit",0.95,0.9,"mean",-1.46813018273174,-1.04149123299716,-0.109224599205905,0.53225447440418,0.678630325664897,"partial"
"30","Occitanie: averageMobility",0.95,0.9,"mean",-1.261323973142,-0.883879502969238,-0.0760145710190481,0.49771658702051,0.580367148808676,"partial"
"31","Pays de la Loire: residential",0.95,0.9,"mean",-1.38130272065812,-0.930465024518034,-0.0860156355104766,0.504413923673485,0.607265854388601,"partial"
"32","Pays de la Loire: transit",0.95,0.9,"mean",-1.49995230714901,-1.09581722609075,-0.107101588030614,0.520584528384482,0.629951099627926,"partial"
"33","Pays de la Loire: averageMobility",0.95,0.9,"mean",-1.66164374586878,-1.13079477542808,-0.122032371240894,0.540822863047242,0.640920462637913,"partial"
"34","Provence-Alpes-Côte d'Azur: residential",0.95,0.9,"mean",-1.56692072378055,-1.08080566491603,-0.100872109462095,0.503845686975608,0.597094752920778,"partial"
