"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-04-22,"Auvergne-Rhône-Alpes",27.7269199399468,21.1740698701518,36.3791190422138,1157.99688451007,955.340149076952,1405.9108936384,123837.937250236,86162.4829069206,174638.779833332,461.886745966442,185.189893065451,957.335571286096,0.612246152052574,0.51736138806304,0.715644247965473
"2",2020-04-23,"Auvergne-Rhône-Alpes",26.389446558145,19.967036571653,35.0991309590819,1184.38633106821,975.307185648605,1441.01002459748,124272.60415612,86332.8739555692,175553.048638634,434.66690588411,170.391048648617,914.268805301919,0.612241659568017,0.517359768509928,0.715630327578193
"3",2020-04-24,"Auvergne-Rhône-Alpes",25.0769657985213,18.7898806684554,33.7551640041992,1209.46329686673,994.097066317061,1474.76518860168,124681.69951419,86489.6487444907,176426.310182813,409.095358069245,156.77478892154,873.26154417897,0.612237428068978,0.517358280232891,0.715617023212782
"4",2020-04-25,"Auvergne-Rhône-Alpes",23.7990545426545,17.6089199454708,32.4566091787477,1233.26235140939,1011.70598626253,1507.22179778043,125066.769360337,86633.8953606553,177260.321445919,385.069846147554,144.246616164592,834.011263106287,0.612233441958804,0.517356912591345,0.715604307632281
"5",2020-04-26,"Auvergne-Rhône-Alpes",22.5693737195623,16.4676955220273,31.1900204675323,1255.83172512895,1028.17368178456,1538.41181824796,125429.263959049,86766.6011016749,178057.302273185,362.494598711323,132.705741019617,796.98082726561,0.612229686596438,0.517355655807139,0.71559215480192
"6",2020-04-27,"Auvergne-Rhône-Alpes",21.3778207273685,15.3533613843641,29.9511793266104,1277.20954585632,1043.52704316892,1568.36299757457,125770.54386872,86888.8616589482,178818.993293751,341.279909671981,122.260557273224,761.691020566709,0.612226148236535,0.51735450089466,0.715580539836228
"7",2020-04-28,"Auvergne-Rhône-Alpes",20.2365193448537,14.3061143299211,28.7212779802531,1297.44606520117,1057.83315749884,1597.08427555482,126091.885614993,87001.5324560148,179546.897513315,321.341746272219,112.670797066606,727.90421956376,0.6122228139734,0.517353439596601,0.715569438948467
"8",2020-04-29,"Auvergne-Rhône-Alpes",19.1415103091815,13.2943747163354,27.49636928817,1316.58757551035,1071.12753221518,1624.58064484299,126394.486997897,87105.1224344803,180240.879611353,302.60138290459,103.589978465484,693.982098037527,0.612219671688524,0.517352464324935,0.715558829402269
"9",2020-04-30,"Auvergne-Rhône-Alpes",18.0861643669304,12.3361330047944,26.3801295673245,1334.67373987728,1083.46366521997,1650.96077441032,126679.472056906,87200.2766415529,180903.695067739,284.985059009159,95.1542070726326,662.815456386266,0.612216710001463,0.517351568106669,0.715548689465393
"10",2020-05-01,"Auvergne-Rhône-Alpes",17.0825715371166,11.4756872956592,25.2590115940346,1351.7563114144,1094.93935251563,1676.21978600435,126947.895716347,87287.7723183264,181536.692826281,268.423659440079,87.4956767735074,632.997758541995,0.612213918223832,0.517350744534001,0.715538998365501
"11",2020-05-02,"Auvergne-Rhône-Alpes",16.1247648396637,10.6511427058904,24.1615558968879,1367.88107625406,1105.59049522152,1700.38134190124,127200.748132147,87368.4743696925,182139.65308177,252.852415800213,80.7020513661098,602.96025548876,0.61221128631625,0.517349987718508,0.715529736247877
"12",2020-05-03,"Auvergne-Rhône-Alpes",15.2113106174651,9.85535396989386,23.1255617797497,1383.09238687153,1115.44584919142,1723.50690368099,127438.958759491,87442.960086808,182713.980950255,238.210627344615,74.4857171155309,574.327868485411,0.612208804848007,0.517349292249052,0.715520884134994
"13",2020-05-04,"Auvergne-Rhône-Alpes",14.3427069228519,9.11990583769863,22.118012879298,1397.43509379438,1124.56575502912,1745.62491656029,127663.40015964,87511.7083149225,183262.611620098,224.441400148549,68.7482281144775,548.630669842667,0.612206464959289,0.517348653153096,0.715512423887854
"14",2020-05-05,"Auvergne-Rhône-Alpes",13.5234583862757,8.43875711217456,21.2005826472185,1410.95855218066,1133.00451214129,1766.82549920751,127874.891562964,87575.1610131576,183787.191741342,211.491403323891,63.4526982350885,524.580121244007,0.612204258325809,0.517348065861153,0.715504338169028
"15",2020-05-06,"Auvergne-Rhône-Alpes",12.7454729603161,7.80235138458025,20.340497096707,1423.70402514097,1140.80686352587,1787.16599630421,128074.202204114,87633.4560305034,184288.74560863,199.310641150078,58.295017345729,501.553867287848,0.612202177125668,0.517347526174119,0.71549661040731
"16",2020-05-07,"Auvergne-Rhône-Alpes",12.0100191352878,7.22847253954468,19.5188790497614,1435.71404427626,1148.03533606541,1806.68487535397,128262.054444176,87686.9713416993,184766.734351031,187.852240062289,53.51531119595,477.988742401429,0.612200214008317,0.517347030233253,0.715489224763928
"17",2020-05-08,"Auvergne-Rhône-Alpes",11.3131045023982,6.66754791373074,18.6716666936187,1447.02714877866,1154.70288397915,1825.35654204759,128439.126693687,87736.0988463994,185222.359583693,177.072249510902,49.1275047001429,455.625232662181,0.612198362065468,0.517346574492591,0.715482166100239
"18",2020-05-09,"Auvergne-Rhône-Alpes",10.65146316448,6.15965236826084,17.8491407899912,1457.67861194314,1160.86253634741,1843.20568283758,128606.05614946,87781.1983113774,185657.854427417,166.929455772799,45.0994649779466,435.494843723688,0.612196614803844,0.517346155693589,0.715475419946842
"19",2020-05-10,"Auvergne-Rhône-Alpes",10.0288242797174,5.70189554525494,17.0428773156154,1467.70743622285,1166.56443189266,1860.2485601532,128763.441357317,87822.6010976304,186074.101510994,157.385207856895,41.4027862529571,416.247083576942,0.61219496611966,0.517345770841832,0.715468972474043
"20",2020-05-11,"Auvergne-Rhône-Alpes",9.44268494587778,5.25168377793061,16.2891706568981,1477.15012116873,1171.81611567059,1876.5377308101,128911.844612021,87860.6786523232,186471.951285106,148.403254704107,38.0775546928008,397.849774111913,0.61219341027468,0.517345417185622,0.71546281046363
