"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","France"
"1",3.28469885135548,3.07992170724912,2.49671864209576,3.3272545499237,1.78310880578019,2.54645482746507,3.13572924803601,2.74692385654196,2.86118577789639,2.58624833731999,2.63283673945021,4.51126797101495,3.52234593762086,3.62159239254467,4.37743512273531,6.25553902506465,4.30460877614568
"2",2.97216721231017,2.62206835352993,2.81306672559185,3.44667733681496,2.17750273487321,2.29047376945304,2.81536183373323,2.91103455748382,3.16736953285153,2.4939232765838,2.73401762827336,3.77460905194194,3.2561477975857,3.67657387207386,3.81825961746442,4.31383777155425,4.34527790417468
"3",3.2766242521889,3.44554531501514,2.64885528899317,3.72463469675553,1.68093975759131,2.63387859120299,2.98938446447362,3.03979077951946,2.61190559120085,2.46344072959712,3.4168470513102,4.60537195795333,3.31412109309198,3.41727647279429,4.09473842029471,4.86627123348522,4.48181646371242
"4",3.39083361878959,2.37354786726525,3.04126542260814,4.43280410940421,2.14186838031732,2.22983956844712,2.79104340380493,3.47228253862037,3.1283539315333,2.86134571419268,3.73192549638023,4.04683014958651,3.22983789432643,3.30965138453369,3.86951735075026,5.18662370682319,4.11104185465369
"5",3.31733473199719,2.7876475361245,2.46855973233345,3.44584929757523,1.46892736471174,2.39066475359827,2.72799046590791,3.16145660889824,2.73445683933465,2.70061411672302,2.86575043031038,4.00746647156829,3.53815327884297,3.36965988152345,3.9919864574753,5.86330596414514,3.94867610204561
"6",3.29455351654224,2.68197599813332,3.01695701844671,3.83275212907602,1.60698615502855,2.32473653547794,2.74273109179191,3.49437539422622,3.11352248255623,2.8961715814928,2.45936190045574,3.73088038982047,3.61710109834255,3.42122750606652,3.85917548336192,4.70226839614645,4.03288097525162
"7",3.46148932004328,3.14911918859965,2.63612529660568,3.30170262362487,1.31100187467811,2.61467252377665,2.4784721201706,3.57794794185796,2.9745410404143,2.31475634193338,3.26050342175894,4.10972507291095,2.98599162089515,3.72719457369205,4.05099109065158,5.15011423357487,4.12934889975681
"8",3.36161579993133,2.70576641046851,2.69967057089969,3.82058252511734,2.14966011090579,2.34348936911709,2.61900369805567,3.65040753769849,2.79011731370612,2.68428679183893,3.14997109042565,4.16683977831279,3.4031120766267,3.56583913553634,4.31512674686455,4.82793298421483,4.15500133660332
"9",2.9285477480782,2.72304084143044,2.94127329246855,3.95869415058303,1.35309046249168,2.27719300217626,2.48233455620415,2.64387303010241,2.43818869675747,2.77871072727431,2.55179980570449,4.2213918850196,2.86432291659804,3.46495552793353,3.75430924215014,4.82961027812563,4.2394045572348
"10",3.043759234003,2.76001452373061,2.20696287230841,3.46462270423973,1.91698344771042,2.48428686600946,3.13859969598459,3.56311041804573,2.76959575750155,2.66736310475902,3.48693064161408,4.50762511260959,3.35221987444195,3.70774636647956,4.14171553607703,4.87535339820529,4.26684531232068
"11",3.23486276077935,2.64281278788039,2.90968176959871,3.17274259863261,2.13272826360855,2.23905872858422,2.5364585813684,3.36768930704696,2.64222056898479,2.31859194841355,2.47985081860384,4.03750470505895,2.97393419029755,3.13658678015008,3.68705030959152,5.00976922070656,3.76565247615706
"12",3.80571070991694,3.00739018037683,3.31415966632895,3.41636274114493,3.11280056174197,2.14359537248892,2.70961035280639,2.95846114106973,2.56580147328932,2.56127384184451,3.13215774507993,3.63470724692914,3.22088024205679,3.20499246392789,4.12714739618341,5.3753930477391,4.58558119883183
"13",3.45876316847149,3.15662320893611,3.24130325313766,4.53853836226416,1.58283636169446,2.60672808414886,2.960970245064,2.73049189175324,2.92244814264051,2.06023106913118,2.95020941843955,4.39555511450867,3.03526079133704,3.36623948868554,3.83892238672532,5.09078163553233,4.05859432582447
"14",3.14634647096427,2.61561335128433,2.28188177888783,3.91366186192422,2.17830319790894,2.3122600575396,2.58009322202695,3.28562776836158,2.54840626952191,2.71238585667112,2.1280290185605,4.16783606582023,3.10012031112403,3.40834576396469,3.76974597250242,5.2575637896571,4.20092602930688
"15",3.51126645784291,2.50574687475471,2.92017254479774,3.52037283304639,2.60578315955914,2.38368973716447,2.65904307685614,4.48871636213304,3.21141317250963,2.64410318392733,3.26955247422237,4.8069000428828,3.34404709319742,3.47564572996578,3.96958346336353,4.56525757476396,4.39345139669681
"16",2.95375040689496,3.10072657530249,3.19239554251291,3.99425451913685,2.33005821491395,2.45342056310668,2.83185245883885,2.67720440896597,3.32679877591906,2.49717669442089,2.31769927997942,4.37898365552965,3.27351185949426,3.28622791965493,4.06175493077084,4.52792748151486,4.20092451177997
"17",2.99479338455851,2.40181551474952,2.50697506503787,3.42552373668624,2.04853876336047,2.13962643885039,2.69382821283912,3.73304165100967,2.0569328052555,2.82485952913694,2.98484972822427,3.88635682084936,3.19145487001262,3.44908388604843,3.89018185193339,4.51990319384179,4.1090378563299
"18",2.99077037533217,3.14362377870694,3.04016585676652,3.5131297767151,2.17130495034956,2.66651114991362,3.23089012181583,4.14523537991501,2.4120136336424,2.67551440156671,2.70382803864816,4.32303231713987,3.57725071902268,3.30901083496824,4.03708860918583,5.15382918245047,4.56373480784764
"19",3.01939718376031,2.67076434559054,2.08986872674422,3.20846924345325,1.22260971773862,2.57489759654585,2.81630189174392,3.19569283558043,2.47787353288093,3.06127752290861,2.83147815329356,3.8044374045558,3.27065553920954,3.36744490178112,4.02216062593296,5.06476096354848,4.08931050798538
"20",3.43174033070893,3.19954594362818,2.72284840021993,3.87652505561019,2.45625524883098,2.72618763414324,2.95299883055501,2.80881538071562,2.64205526646969,2.3617364728042,3.51466740256413,4.31202664531099,3.39547933276699,3.65561440989915,4.13711455257127,4.97795083742731,4.80537892589959
