"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.29046483012323,-1.10051468071925,-0.365372209154996,0.196934669620454,0.268918507300892,"pooled"
"2","global: transit",0.95,0.9,"mean",0.359527289926624,0.419925162461055,0.667846722835603,0.83581382047884,0.852115490971856,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.115501739142828,-0.0194533651007503,0.375736584701326,0.649194993610461,0.686231910073174,"pooled"
"4","global: parks",0.95,0.9,"mean",-0.820407758217753,-0.708153748922515,-0.269002606715295,0.0907281356170628,0.140284568211456,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.0319539478706044,0.077095434131337,0.477141335169969,0.742632836977601,0.768087587967248,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.0697636510638088,0.196417407568721,0.548559393836124,0.779279931308955,0.802984483114157,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.794439780192926,-0.643186718798317,-0.0320279714828249,0.410760765542183,0.468215558993167,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.758812986573628,-0.557992230535388,0.00230766303392901,0.449578622632296,0.492370909467356,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.42852556019274,-1.06391133522977,-0.242028124471122,0.336164756977795,0.400420601231319,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-1.14349757694199,-0.938216386213259,-0.172680890028065,0.346831076881315,0.413884858539947,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.1165152038984,-0.888775467364472,-0.131158985407571,0.379261237379793,0.441460035477009,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-1.04680942966916,-0.838833243472134,-0.132206944117359,0.367369931019188,0.448819231156379,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.24698030600269,-1.04353574343047,-0.24754278365093,0.319549649779302,0.388003049777463,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-1.27547060514423,-0.995220674321813,-0.210659105689228,0.325389010490074,0.390719172215102,"partial"
"15","Corse: transit",0.95,0.9,"mean",-0.913803591426376,-0.710118405854142,0.0367882256046908,0.541391738134348,0.603878003388368,"partial"
"16","Corse: retail",0.95,0.9,"mean",-0.99697548335759,-0.780609964569615,0.019912420878894,0.52838416017665,0.61229188102004,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.593116110068363,-0.414546755878697,0.14108493439716,0.533549171917545,0.586777476769827,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.325527373613337,-0.23465818905707,0.202041408766513,0.53791916031957,0.592927838232607,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-0.841596576504288,-0.664880454495028,-0.0778313255417447,0.39099059162582,0.450074791063958,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-0.827041469599804,-0.674202069659935,-0.0952191065446697,0.348357227335004,0.411135108960658,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-0.877395535197737,-0.721523428847067,-0.0529765017486255,0.412946721383856,0.477789478344242,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-0.993943243996484,-0.772201568721713,-0.0703694328407627,0.407590306622334,0.469350229447756,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.04435605013659,-0.834521342639883,-0.124943452754627,0.382627665674944,0.444922637922281,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-1.0113056815177,-0.793162991120935,-0.113415486220199,0.389802259580824,0.475696882687507,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-1.6647075236347,-1.32047084724565,-0.432930239154385,0.214358838706646,0.30276866823778,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-1.54715411918411,-1.30095815272674,-0.390353906185971,0.255695115208576,0.343128547527593,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-1.46899891425598,-1.17456290134368,-0.258524400850352,0.343344896081005,0.406107772273665,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-1.34380331158784,-1.07945955941701,-0.230486933186701,0.34324747465681,0.407885620194112,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-1.3328444117695,-1.03735324872699,-0.251091825695248,0.304763625989186,0.367184094624824,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-1.26292690779735,-1.06087714992451,-0.277518659091788,0.289837086216837,0.355577975300232,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-0.856334555376359,-0.653550074599804,-0.0200657895964877,0.42288079520827,0.475154350340046,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-0.851279088532544,-0.630078492387832,-0.012563451790091,0.427879316941811,0.481811747655628,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-0.375607566738743,-0.249335767112597,0.21329932294659,0.568774480097722,0.622594915186714,"partial"
"34","France-hopitaux: retail",0.95,0.9,"mean",-0.287306126551789,-0.190273062921945,0.237859642465459,0.566918430767248,0.612768532832631,"partial"
"35","France-OC19: transit",0.95,0.9,"mean",-0.334545755703978,-0.185747429334396,0.245495788412881,0.569540532989343,0.61854407247945,"partial"
"36","France-OC19: retail",0.95,0.9,"mean",-0.233812343148085,-0.136477402053597,0.24939449327325,0.558370399388895,0.605412855424991,"partial"
"37","France-EHPAD: transit",0.95,0.9,"mean",-0.348082419768092,-0.235598006542373,0.223674124343986,0.57097182390591,0.631351281063652,"partial"
"38","France-EHPAD: retail",0.95,0.9,"mean",-0.47447443061753,-0.273559296019366,0.212066577724397,0.569115424532689,0.605166247175671,"partial"
"39","Denmark: transit",0.95,0.9,"mean",-1.78835744511426,-1.45731431306154,-0.551146101463304,0.127432979316545,0.213005747612489,"partial"
"40","Denmark: retail",0.95,0.9,"mean",-1.72299451426018,-1.44353225926449,-0.464719121552613,0.203979207922724,0.282837325586133,"partial"
"41","Italy: transit",0.95,0.9,"mean",-0.405580185526256,-0.237826986973505,0.196948521220998,0.558866383080521,0.614792957852428,"partial"
"42","Italy: retail",0.95,0.9,"mean",-0.810417247408844,-0.571027457006117,-0.0118076067179802,0.401070484607809,0.46169871171721,"partial"
"43","Germany: transit",0.95,0.9,"mean",-1.01335356001477,-0.792783301051783,-0.127524410788701,0.375473003641637,0.426773033866275,"partial"
