"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-21,"Denmark",0,0,65.925128219644,21.6247180390654,153.256361018412,65.925128219644,21.6247180390654,153.256361018412,0,0,6.5925128219644e-14,2.16247180390654e-14,1.53256361018412e-13,6.5925128219644e-14,2.16247180390654e-14,1.53256361018412e-13,3.16246109740222,2.43089716447187,3.95736219278468
"2",2020-02-22,"Denmark",0,0,131.850256439288,43.2494360781307,306.512722036824,65.925128219644,21.6247180390654,153.256361018412,0,0,1.33260005717243e-06,4.36698602079071e-07,3.02765305978892e-06,1.3325999912473e-06,4.36698580454353e-07,3.02765290653256e-06,2.52353909528827,0.857859572040296,4.92345977270229
"3",2020-02-23,"Denmark",0,0,197.775384658932,64.8741541171961,459.769083055236,65.925128219644,21.6247180390654,153.256361018412,0,0,2.26541999171292e-05,7.42387588934872e-06,5.14700995643099e-05,2.13215998599568e-05,6.98717728726965e-06,4.8442446504521e-05,3.28114373404677,2.56747974883395,4.02036906910894
"4",2020-02-24,"Denmark",0,0,263.700512878576,86.4988721562615,613.025444073648,65.925128219644,21.6247180390654,153.256361018412,0,0,0.000159245699019977,5.21854803859199e-05,0.000361804522483897,0.000136591499102848,4.47616044965712e-05,0.000310334422919588,3.30168260942884,2.60960525006723,4.03866525148973
"5",2020-02-25,"Denmark",0,0,329.62564109822,108.123590195327,766.28180509206,65.925128219644,21.6247180390654,153.256361018412,0,0,0.000702280195453252,0.000230140151921069,0.00159557308189592,0.000543034496433275,0.000177954671535149,0.00123376855941202,3.28029675459551,2.59568014392471,4.01429066465156
"6",2020-02-26,"Denmark",0,0,395.550769317864,129.748308234392,919.538166110472,65.925128219644,21.6247180390654,153.256361018412,0,0,0.00225076138528261,0.000737583902409027,0.00511370575928675,0.00154848118982936,0.000507443750487958,0.00351813267739084,2.89283179299639,1.79904844288651,4.27600917141301
"7",2020-02-27,"Denmark",1,1,508.210899711398,171.683763137879,1163.82505644307,112.660130393534,41.9354549034869,244.286890332594,0,0,0.00594073076104638,0.00194680227168713,0.0134972766574754,0.00368996937576377,0.0012092183692781,0.00838357089818866,3.29811480029514,2.61458498320799,4.02115889042533
"8",2020-02-28,"Denmark",0,1,644.823195211972,222.87130562008,1458.97203147396,136.612295500574,51.1875424822005,295.146975030895,0,0,0.0132183375433461,0.00433179336763654,0.0300311817044112,0.0072776067822997,0.00238499109594941,0.0165339050469358,3.31927905625107,2.64104318919485,4.05171202414666
"9",2020-02-29,"Denmark",1,2,811.163827187851,286.458158653524,1814.02746997433,166.340631975879,63.5868530334441,355.055438500374,0,0,0.0261101814458073,0.00855794010344464,0.0593092961545745,0.0128918439024612,0.0042261467358081,0.0292781144501632,3.33667610739231,2.64303828111093,4.10246706157591
"10",2020-03-01,"Denmark",1,3,1014.59402636184,367.486711354997,2239.35975945017,203.430199173985,81.0285527014731,425.332289475839,0,0,0.04700523302246,0.0154146810474457,0.106702345974931,0.0208950515766527,0.00685674094400108,0.0473930498203562,3.34337993736535,2.63593017990658,4.1455019175799
"11",2020-03-02,"Denmark",1,4,1265.20412130476,471.182293830189,2756.73125291954,250.610094942926,103.695582475192,517.371493469362,0,0,0.0789800820526102,0.0259310507119602,0.179017238179392,0.0319748490301502,0.0105163696645145,0.0723148922044613,3.3602644987114,2.60985669922606,4.20207243968994
"12",2020-03-03,"Denmark",1,5,1574.74467927987,601.866976045844,3382.86009362276,309.540557975103,130.684682215654,626.12884070322,0,0,0.125541834686045,0.0413023728947577,0.283877302298005,0.0465617526334343,0.0153713221827975,0.104860064118613,3.37625842749418,2.5829303215439,4.26130349493386
"13",2020-03-04,"Denmark",3,8,1957.71400944608,765.711774719591,4149.88220207046,382.969330166218,163.844798673747,767.022108447701,0,0,0.19079637062407,0.0630082912902622,0.429696464383478,0.0652545359380254,0.0217059183955045,0.145819162085473,3.39350014856353,2.54649232016168,4.31163190033868
"14",2020-03-05,"Denmark",2,10,2430.60796042799,970.422300708212,5091.57315373754,472.893950981908,204.710525988621,941.690951667088,0,0,0.279498473311225,0.0930405746069101,0.626341834217098,0.0887021026871549,0.0300322833166479,0.19664536983362,3.39892132768166,2.51698907329547,4.35318743143438
"15",2020-03-06,"Denmark",10,20,3010.07292718729,1223.32096260838,6244.79685308227,579.464966759301,252.89866190017,1153.22369934473,0,0,0.397322538947647,0.133739978268138,0.884634518029101,0.117824065636423,0.0406994036612283,0.258292683812003,3.3706147759002,2.48463442241091,4.32488024970357
"16",2020-03-07,"Denmark",3,23,3742.2567462522,1550.70004391341,7691.26578572027,732.183819064906,327.379081305024,1446.468932638,0,0,0.551212864213339,0.188367620522229,1.22123619213906,0.153890325265692,0.0546276422540904,0.33660167410996,3.44923966262362,2.47315112725781,4.49044538159244
"17",2020-03-08,"Denmark",8,31,4645.7980860162,1961.37449424005,9485.59014464103,903.541339764004,410.674450326642,1794.32435892076,0,0,0.749493589964423,0.259441079407319,1.65505402016115,0.198280725751084,0.0710734588850897,0.433817828022091,3.43803858697836,2.47741038706738,4.47163209631025
"18",2020-03-09,"Denmark",7,38,5760.73084397655,2468.91181720612,11721.9088940888,1114.93275796035,507.53732296607,2236.31874944781,0,0,1.00245910282331,0.352111991251137,2.19967760823784,0.252965512858884,0.0926709118438185,0.544623588076694,3.41674118034075,2.47688205297981,4.42781659945502
"19",2020-03-10,"Denmark",75,113,7136.12392508385,3088.79169898429,14503.0715514384,1375.3930811073,619.879881778172,2781.16265734953,0,0,1.32240363186574,0.47305728802222,2.87544807214456,0.319944529042436,0.120945296771083,0.675770463906718,3.3924128628999,2.49765062290961,4.36606745272858
"20",2020-03-11,"Denmark",151,264,8851.33865204599,3849.55900250295,17974.4382228339,1715.21472696214,760.767303518655,3471.36667139553,0,0,1.72474593925106,0.626979512868304,3.71384924449815,0.402342307385315,0.153922224846084,0.838401172353588,3.40740146590925,2.55516330089335,4.31793086291866
"21",2020-03-12,"Denmark",252,516,10926.4276636311,4773.96557398478,22172.7296176619,2075.08901158509,924.406571481838,4198.29139482802,0,0,2.22778905688069,0.826102272773194,4.75632943429408,0.503043117629633,0.19912275990489,1.04248018979592,3.33214064112319,2.48979567715573,4.18773702979224
"22",2020-03-13,"Denmark",160,676,13423.6528752955,5897.68736245896,27206.2030442258,2497.22521166443,1123.72178847418,5033.47342656382,0,0,2.85475439372435,1.08076199517464,6.04563953549853,0.626965336843658,0.254659722401448,1.28931010120445,3.25342821334648,2.22781487600608,4.32094162986154
"23",2020-03-14,"Denmark",128,804,16460.8753269684,7190.86088399627,33359.7992853994,3037.22245167289,1293.17352153731,6153.59624117368,0,0,3.63436452046101,1.40511150416548,7.63590398920369,0.779610126736664,0.324349508990833,1.59026445370516,3.21744552396216,1.95600241938584,4.65255798217694
"24",2020-03-15,"Denmark",23,827,20060.7608739292,8541.1690143103,40989.5157063299,3599.88554696084,1350.30813031403,7629.71642093045,0,0,4.60234512689402,1.81332614815356,9.60654351912697,0.967980606433007,0.408214643988085,1.97063952992328,3.10687296115046,1.61935126040492,4.9021339933344
"25",2020-03-16,"Denmark",48,875,24413.8109599661,9800.46947686734,50866.9914346325,4353.05008603689,1259.30046255703,9877.47572830262,1,1,5.80235566985592,2.32702095479553,12.0631546537279,1.20001054296189,0.513694806641965,2.45661113460098,3.05503245805097,1.2019109746345,5.25158851180374
