"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.22233054250905,-0.937529064792617,-0.0432809098330988,0.540567935794394,0.587064212660669,"pooled"
"2","global: transit",0.95,0.9,"mean",0.0485866641297754,0.152638830401482,0.539606097131449,0.781852898348205,0.813510304830637,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.085871465567654,0.0329641447609938,0.47548665800778,0.746366087742333,0.776025729914775,"pooled"
"4","global: parks",0.95,0.9,"mean",-0.253003228933681,-0.103607301159921,0.367021334437668,0.691302954207434,0.718798875095961,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.342238260248493,-0.153822807724385,0.372357617605345,0.707734808564651,0.74671105334051,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.332107062503273,-0.124567688663115,0.407825753212273,0.74994708934414,0.781522792519246,"pooled"
"7","Denmark: residential",0.95,0.9,"mean",-3.2409950434185,-2.12539509620021,-0.308116995596108,0.689508327222853,0.760215904565687,"partial"
"8","Denmark: transit",0.95,0.9,"mean",-2.53682198896621,-1.82791069134502,-0.240674951405212,0.633191551128659,0.708211319226988,"partial"
"9","Denmark: grocery",0.95,0.9,"mean",-2.22242557593181,-1.57596665054476,-0.141871910785039,0.690234522476682,0.763764129091901,"partial"
"10","Denmark: parks",0.95,0.9,"mean",-3.40724280277026,-2.30692987802364,-0.389109716795795,0.636989495111425,0.719209318847885,"partial"
"11","Denmark: retail",0.95,0.9,"mean",-2.3688234642204,-1.76741957445581,-0.158753766141258,0.668471736305499,0.742761566955823,"partial"
"12","Denmark: workplace",0.95,0.9,"mean",-2.43167213960062,-1.8617371028233,-0.238012786286329,0.646955681579454,0.725253876179509,"partial"
"13","Italy: residential",0.95,0.9,"mean",-3.39715052425589,-2.12048075234773,-0.397950254650292,0.673637055850011,0.7383024628754,"partial"
"14","Italy: transit",0.95,0.9,"mean",-0.949456789232112,-0.599052800771693,0.255748615064661,0.770885453720546,0.820018198290407,"partial"
"15","Italy: grocery",0.95,0.9,"mean",-5.12446913571934,-3.42297512317051,-0.765808801007861,0.56952828338175,0.660495472021404,"partial"
"16","Italy: parks",0.95,0.9,"mean",-1.05709383017865,-0.669213046260546,0.20590506575821,0.77521586481863,0.824222282698775,"partial"
"17","Italy: retail",0.95,0.9,"mean",-2.11435576140747,-1.4250499929206,-0.0624043449053993,0.689193257132104,0.766993969374047,"partial"
"18","Italy: workplace",0.95,0.9,"mean",-2.83823632126184,-2.10574352925091,-0.278499755375521,0.659536573487611,0.723655957702832,"partial"
"19","Germany: residential",0.95,0.9,"mean",-3.32907131739678,-2.34380669606636,-0.348060737521563,0.671062538088741,0.742281820286589,"partial"
"20","Germany: transit",0.95,0.9,"mean",-2.30259814624731,-1.70711985142635,-0.276102253961191,0.560912570863983,0.652816967579426,"partial"
"21","Germany: grocery",0.95,0.9,"mean",-1.72312719433259,-1.0622262311905,0.0418161064703762,0.724412447362797,0.790020882538598,"partial"
"22","Germany: parks",0.95,0.9,"mean",-1.56714821773452,-1.03987243409259,0.081803059145183,0.740925614651433,0.800123851286032,"partial"
"23","Germany: retail",0.95,0.9,"mean",-1.59019280593501,-1.26930914097463,-0.0950174851551583,0.635463659447346,0.719281157441887,"partial"
"24","Germany: workplace",0.95,0.9,"mean",-2.83291288733194,-2.13273890759848,-0.252101131942252,0.721842730257646,0.795643977608751,"partial"
"25","Spain: residential",0.95,0.9,"mean",-2.58111190769978,-2.03862580345162,-0.19408247394046,0.726264626524954,0.789182357688186,"partial"
"26","Spain: transit",0.95,0.9,"mean",-1.72409516779793,-1.13685224933668,0.0467515903615276,0.730470219898525,0.790039989098,"partial"
"27","Spain: grocery",0.95,0.9,"mean",-2.19146841991572,-1.50995146542012,-0.0410292894259846,0.750735986735719,0.806158940880204,"partial"
"28","Spain: parks",0.95,0.9,"mean",-0.942966843912458,-0.584053116309862,0.268030049604445,0.800610312902437,0.847702375385926,"partial"
"29","Spain: retail",0.95,0.9,"mean",-2.09018971487754,-1.30638882724251,-0.00449935933748361,0.718232858516171,0.792864895765353,"partial"
"30","Spain: workplace",0.95,0.9,"mean",-2.22635139291724,-1.64365065155745,-0.100480833648127,0.710973132798661,0.768547875830287,"partial"
"31","United_Kingdom: residential",0.95,0.9,"mean",-2.61083193376506,-1.76583076024443,-0.183974485283132,0.716355423817805,0.774336596607515,"partial"
"32","United_Kingdom: transit",0.95,0.9,"mean",-1.61381771514642,-1.0941393205736,0.0572939708314831,0.70904115372048,0.780512923867199,"partial"
"33","United_Kingdom: grocery",0.95,0.9,"mean",-1.74459466148282,-1.1628488393868,0.0357562683272691,0.759222733047579,0.807546781752933,"partial"
"34","United_Kingdom: parks",0.95,0.9,"mean",-2.04459405656142,-1.41632755114366,-0.0154166129807632,0.764022112112362,0.823316297063624,"partial"
"35","United_Kingdom: retail",0.95,0.9,"mean",-1.18013266048596,-0.8227409041175,0.166435862370138,0.748623814007478,0.796813966854486,"partial"
"36","United_Kingdom: workplace",0.95,0.9,"mean",-1.87790482185827,-1.24124038809689,0.0238153290177599,0.725117684923374,0.788348234169796,"partial"
"37","France: residential",0.95,0.9,"mean",-3.25898370566964,-2.3318617476175,-0.323401532159459,0.667210813990981,0.751846778292214,"partial"
"38","France: transit",0.95,0.9,"mean",-2.85004779230473,-1.87294399765322,-0.311916717263089,0.58530846442333,0.707754395136927,"partial"
"39","France: grocery",0.95,0.9,"mean",-1.57568004499821,-1.04263113200079,0.0522327831093861,0.741704533974625,0.81146538932038,"partial"
"40","France: parks",0.95,0.9,"mean",-1.86548564808316,-1.29357966461937,-0.0635449677839638,0.695265035160759,0.759594121715633,"partial"
"41","France: retail",0.95,0.9,"mean",-3.10626322882598,-2.27076339478472,-0.444092591334131,0.557597166109718,0.633053222727949,"partial"
"42","France: workplace",0.95,0.9,"mean",-3.08670310664058,-2.11766865254093,-0.321151605518585,0.645354024030058,0.709007823714044,"partial"
"43","Norway: residential",0.95,0.9,"mean",-2.81213481973858,-1.91704412346075,-0.29939994055852,0.632376032850894,0.709671839610986,"partial"
"44","Norway: transit",0.95,0.9,"mean",-2.37936299569635,-1.80781256339727,-0.288510509384604,0.59953019130104,0.699540340853222,"partial"
"45","Norway: grocery",0.95,0.9,"mean",-3.09101835791839,-2.01846976780738,-0.300382887969312,0.659999788462241,0.741749019675078,"partial"
"46","Norway: parks",0.95,0.9,"mean",-3.90803590154934,-2.77361767457641,-0.426100233947474,0.645169591029515,0.727974186667738,"partial"
