"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163892275859508,-0.0163474148613812,0.108970277450195,0.455969446901376,0.511180656394579,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163717202949996,-0.0161919313293748,0.198189069904888,0.591366183019708,0.621853820076766,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163866896042016,-0.0163518534120006,0.084281309192782,0.396565753905886,0.466143307141841,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163671861365498,-0.0161347547911177,0.236560752943382,0.638614133491389,0.669835859807923,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163718225432154,-0.0162476160453117,0.197934269850154,0.592940486665721,0.637036762568177,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.0081648459603938,-0.00816484167104813,0.0676312606081823,0.393924689768195,0.467765417102194,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484561394514,-0.00816480718745867,0.157999772841362,0.581325718286377,0.619481674030642,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484604312255,-0.00816484410446681,0.0421866940608723,0.275473543009915,0.368659480024306,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484506030976,-0.00816477606125829,0.198840441526617,0.629069906888953,0.66202310425475,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484504280159,-0.00816481337384635,0.158320884553354,0.584477781098598,0.626829304025826,"Later Intervention"
