"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.27077178411799,-0.898593127534207,-0.00275460455426953,0.605939727127653,0.653451856733497,"pooled"
"2","global: transit",0.95,0.9,"mean",0.0353329407121213,0.148406534511459,0.543478361221004,0.787551949122124,0.809925069819831,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.259749827013926,-0.0818977679180676,0.409637373180374,0.713173966437239,0.747981458960156,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.30793115833368,-1.1486979358197,-0.344334623643868,0.290955655278108,0.359687847118829,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.439118612425273,-0.250178676843701,0.325151528916307,0.687911670464178,0.725053533607513,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.202063462016986,-0.0614455412309226,0.428049229161165,0.747678777533506,0.782222399050565,"pooled"
"7","Denmark: residential",0.95,0.9,"mean",-6.05560551318894,-3.4209334427383,-0.678944718441001,0.75093008379897,0.824791729187718,"partial"
"8","Denmark: transit",0.95,0.9,"mean",-4.61471195278156,-2.84088104873214,-0.596931230455221,0.638994761485889,0.751169095868025,"partial"
"9","Denmark: grocery",0.95,0.9,"mean",-3.80639470310924,-2.6050603009098,-0.487920432556776,0.689529197225332,0.769046246682803,"partial"
"10","Denmark: parks",0.95,0.9,"mean",-3.58886232512269,-2.58601241783379,-0.52963488512371,0.473010170152034,0.551918889917087,"partial"
"11","Denmark: retail",0.95,0.9,"mean",-4.38028979879079,-2.84696539501736,-0.494934585993684,0.715123741154003,0.804612220688817,"partial"
"12","Denmark: workplace",0.95,0.9,"mean",-3.95421050350766,-2.71033599992705,-0.491738405792581,0.707989450975552,0.795272609634097,"partial"
"13","Italy: residential",0.95,0.9,"mean",-4.83680025145446,-3.27836709325762,-0.558007575489834,0.754977834453445,0.839250392075679,"partial"
"14","Italy: transit",0.95,0.9,"mean",-0.299900049196023,-0.111500087553471,0.530719793229277,0.933898034383475,0.953733631319509,"partial"
"15","Italy: grocery",0.95,0.9,"mean",-19.3662139740473,-12.8684293695459,-3.37572497533789,0.217149559555176,0.389078302838374,"partial"
"16","Italy: parks",0.95,0.9,"mean",-1.60062919775401,-1.09604283786577,0.0751701839718575,0.823418792055858,0.876544889819908,"partial"
"17","Italy: retail",0.95,0.9,"mean",-2.64913833398113,-1.60657343584056,-0.0955196308139788,0.760816515850287,0.82202909972654,"partial"
