"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-05-03,"Auvergne-Rhône-Alpes",15.6166129910374,11.3407318529988,21.2551780580067,1387.28215559774,1151.0810411371,1669.7356273227,128633.292952762,89001.8045198459,181993.780623363,259.825143194549,83.2005767242446,585.607887359195,0.624316845652195,0.516855379101507,0.740786561819873
"2",2020-05-04,"Auvergne-Rhône-Alpes",14.7483008607563,10.4691660414678,20.4015364346157,1402.0304564585,1161.55020717857,1690.13716375731,128878.628818709,89078.1920600074,182554.752728322,245.335865947013,76.3875401615065,560.97210495835,0.624314248215167,0.516854609033528,0.740780241716163
"3",2020-05-05,"Auvergne-Rhône-Alpes",13.9292591783422,9.70481008256365,19.5916172921363,1415.95971563684,1171.25501726114,1709.72878104945,129110.310774746,89148.1549665461,183092.093612875,231.68195603698,69.962906538725,537.340884553436,0.624311793279729,0.516853901463043,0.740774174376144
"4",2020-05-06,"Auvergne-Rhône-Alpes",13.1520007028263,9.00568611221549,18.8580642743899,1429.11171633967,1180.26070337335,1728.58684532384,129329.124545032,89212.7109287337,183607.796899778,218.813770285625,64.5559621875684,515.703286902437,0.624309472756119,0.516853251317914,0.74076834969591
"5",2020-05-07,"Auvergne-Rhône-Alpes",12.4121638880217,8.34024633404447,18.090766999439,1441.52388022769,1188.6009497074,1746.67761232328,129535.809243918,89272.0249835345,184102.258839978,206.68469888567,59.3140548007831,494.461940200485,0.62430727902829,0.516852653937635,0.740762757975051
"6",2020-05-08,"Auvergne-Rhône-Alpes",11.703521342312,7.7108720616652,17.3202338961054,1453.22740157,1196.31182176906,1763.99784621938,129731.060219136,89326.5723097745,184575.820487051,195.250975218603,54.5473262400046,473.561647072757,0.624305204925328,0.516852105039928,0.740757389900572
"7",2020-05-09,"Auvergne-Rhône-Alpes",11.0397714206673,7.1326639908834,16.6257632198721,1464.26717299067,1203.44448575994,1780.62360943926,129915.53171702,89376.7110132151,185028.40478124,184.471497883882,50.1387034406122,452.584294189538,0.624303243694726,0.516851600690048,0.740752236531445
"8",2020-05-10,"Auvergne-Rhône-Alpes",10.4134371539809,6.59135023303389,15.95637816656,1474.68061014465,1210.03583599298,1796.57998760582,130089.839381159,89422.7906717391,185461.914851697,174.307664138443,46.0796585240486,433.510070456865,0.624301388977235,0.51685113727258,0.740747289283787
"9",2020-05-11,"Auvergne-Rhône-Alpes",9.82130313108427,6.06776544199318,15.2919852003601,1484.50191327573,1216.10360143497,1811.87197280618,130254.562595157,89465.1379826181,185877.631259152,164.723213998602,42.3473108789186,415.716407454692,0.624299634783307,0.516850711465527,0.740742539916608
"10",2020-05-12,"Auvergne-Rhône-Alpes",9.26498858641467,5.60831264537564,14.6819374683874,1493.76690186215,1221.71191408035,1826.55391027456,130410.246679464,89504.0359400455,186276.235034336,155.684084306383,38.8979574274237,398.603775184253,0.624297975470979,0.516850320216492,0.740737980518145
"11",2020-05-13,"Auvergne-Rhône-Alpes",8.73324722772485,5.16183937986258,14.0625357199101,1502.50014908987,1226.87375346021,1840.61644599447,130557.404951573,89539.8465924715,186657.789582304,147.158272109014,35.8106524260368,381.55454796825,0.624296405725115,0.516849960720804,0.740733603492723
"12",2020-05-14,"Auvergne-Rhône-Alpes",8.236292250742,4.76254904122678,13.5066614518368,1510.73644134062,1231.63630250144,1854.12310744631,130696.520658316,89572.7226947903,187023.779499592,139.115706743707,32.876102318742,365.989917287829,0.624294920537898,0.51684963040141,0.740729401548151
"13",2020-05-15,"Auvergne-Rhône-Alpes",7.76717992255917,4.39809327118842,12.9654520613872,1518.50362126317,1236.03439577262,1867.0885595077,130828.048788377,89602.9650199348,187375.035146603,131.528130060407,30.242325144487,351.25564701028,0.624293515190559,0.516849326890405,0.740725367683611
"14",2020-05-16,"Auvergne-Rhône-Alpes",7.3239008973896,4.05644341614905,12.4399409214116,1525.82752216056,1240.09083918877,1879.52850042911,130952.41777263,89630.7448985135,187712.165492015,124.36898425291,27.7798785787732,337.130345412924,0.624292185236202,0.516849048012059,0.74072149517803
"15",2020-05-17,"Auvergne-Rhône-Alpes",6.90652251989506,3.74528543344581,11.9290977741359,1532.73404468046,1243.83612462222,1891.45759820324,131070.031079433,89656.2894371699,188035.739520074,117.613306803938,25.544538656377,323.574028058605,0.624290926483661,0.516848791767218,0.740717777578923
"16",2020-05-18,"Auvergne-Rhône-Alpes",6.51460427845496,3.45470641026782,11.4272878497007,1539.24864895891,1247.29083103249,1902.88488605295,131181.268711516,89679.7785730464,188346.302180895,111.237632082596,23.4891358764391,310.562660820593,0.624289734982373,0.516848556318976,0.740714208691664
"17",2020-05-19,"Auvergne-Rhône-Alpes",6.14481767774248,3.17770624240336,10.9770361408522,1545.39346663666,1250.46853727489,1913.8619221938,131286.488610679,89701.334717481,188644.37653091,105.219899163197,21.5561444346973,298.074350015119,0.624288607008135,0.516848339979505,0.740710782569204
"18",2020-05-20,"Auvergne-Rhône-Alpes",5.79328336259837,2.92352734339073,10.5323951946839,1551.18674999926,1253.39206461828,1924.39431738848,131386.027976142,89721.1449227128,188930.464611454,99.5393654629762,19.8102052317954,286.088080543999,0.624287539049773,0.516848141197961,0.740707493502178
"19",2020-05-21,"Auvergne-Rhône-Alpes",5.46649399667975,2.69524200898555,10.1267776977416,1556.65324399593,1256.08730662727,1934.52109508622,131480.204501965,89739.3511378695,189205.04829217,94.1765258228186,18.2062151566012,274.583680716625,0.624286527796564,0.516847958549361,0.740704336009424
"20",2020-05-22,"Auvergne-Rhône-Alpes",5.15727608032872,2.47352087395443,9.73101209449449,1561.81052007626,1258.56082750122,1944.25210718072,131569.317538645,89756.0516073636,189469.140877015,89.1130366799233,16.7004694941197,264.092584844905,0.62428557012647,0.516847790724374,0.740701304828867
"21",2020-05-23,"Auvergne-Rhône-Alpes",4.86406466503072,2.27011380482914,9.32658990858435,1566.67458474129,1260.83094130605,1953.5786970893,131653.649183649,89771.357121084,189722.786751639,84.3316450044624,15.305513720469,253.645874623761,0.624284663095042,0.516847636519929,0.740698394908774
"22",2020-05-24,"Auvergne-Rhône-Alpes",4.58637633634088,2.08236836935798,8.95939983175811,1571.26096107764,1262.91330967541,1962.53809692106,131733.465305343,89785.4054509303,189966.153898793,79.8161216938826,14.0483298462259,243.367147154135,0.624283803925032,0.516847494830598,0.740695601399352
