"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","France"
"1",2.71755181034173,2.62575111821821,2.73884938988669,3.95134021868347,1.48069265789779,2.50570221853959,2.59047392566932,3.12604598184088,2.28936212235079,2.25850269411661,2.45083357415625,3.52613940164409,3.42051631879026,3.25389559153821,4.17060450729869,5.25255039354969,4.33097255054548
"2",3.74443947649724,2.58121103454292,2.50896540491886,2.85023122735729,1.31611283956112,2.79528937799951,2.69818161265866,3.37478111212704,3.51641558535905,2.06516051785015,2.3132798442826,4.16779088057023,3.2037894629732,3.43707955459203,4.19586481190129,7.44547478770126,4.41368101511798
"3",3.50454734123144,2.24384369055254,2.24640022574596,4.06858437959638,1.01775885386986,2.88442413348401,2.83130165364658,3.62350948640762,2.48275212457608,2.22929233741723,2.00960973139782,3.45859669688045,3.16639386972139,3.50169815784847,3.7525018208428,6.19882225465419,3.82168290132374
"4",3.24769503943691,2.50349984126404,2.68584927974242,3.98780482436631,0.857182152016377,2.41717810660527,2.64395275689768,3.4461152980746,2.83326777710965,2.02648352193803,3.19568715623416,3.93615173427598,3.62234600382025,3.10463473346342,3.75866677328934,6.500831125849,4.4802491682968
"5",2.68749083346157,2.34975229281133,2.32261422613997,4.52312890974499,1.2295176303915,2.31829957558781,2.58636909349728,3.06778373685084,2.14183021002466,2.39567099587352,2.80254826058741,3.92911418202979,2.86862192324039,3.67809154459396,4.04235201683418,5.68085134777516,4.72762243908394
"6",2.72565276219514,2.63041743219995,2.50816740127631,3.67161320200504,1.66718438785018,2.30330248562339,2.72834002586931,3.80500006613189,2.41399392478585,2.40008904299887,2.67468384631704,4.20083914935117,3.53161559318803,3.36531545474995,4.1468711764167,5.85358159797403,4.10921293817315
"7",3.13541602450204,2.78730665276557,3.82449554841644,3.69748728393261,1.78012289432375,2.4684087552645,2.74798295607492,3.74134888339723,2.4770095624237,2.4919746310825,2.42499414923361,4.30800749084259,3.14764885426728,3.56389163987137,4.30589241852935,6.38704918816229,4.68880001237272
"8",2.97034259084815,2.59737283560445,2.44756691079012,3.16832998309907,0.873971539819542,2.46709197403978,2.33214242347067,2.99700490023209,2.81614614118346,1.98746330680779,2.30271339092884,3.25079620140446,3.20206720541658,3.9095773412531,3.89514928735435,6.50877807905253,3.88745140874927
"9",2.75412476291565,2.78640795882455,3.18888686145421,4.38963823208872,1.56113061582289,2.52684925089197,2.35206460097065,4.53725112986738,1.9104080108482,2.41644701614282,2.22489379948484,3.55275238648448,2.9581003635532,3.27962342909261,3.99008951447145,6.278531741217,4.25728813571724
"10",2.53846224446253,3.00497447156579,2.41914512273296,3.09244780781042,1.03761546670567,2.24423739978979,2.47275496050001,2.66514714301159,2.74011647458599,2.41579525274446,2.36133803268776,3.05279600456438,3.17470298487645,3.41813419771103,3.75944345007689,4.97395642200032,3.75610318950207
"11",3.31018721072146,2.87523478599031,2.6032587119708,3.48979380817144,1.22426051423872,2.53539980046516,2.79557063005623,3.44461367738939,3.07069011704072,2.79316704273015,2.68701985028767,4.1800667324966,3.71611158108818,3.81281856420572,4.19164994430465,6.0351616534345,4.35459647240253
"12",3.13200211457987,2.82915075519164,3.48539607241614,3.59180225971911,0.954839803508488,2.54233499567188,2.33093719389974,4.4270814981445,2.91407927755819,2.54694631900026,2.64016622303506,2.49176544173072,3.58039251302253,3.55448643068924,4.29002176195317,6.76484272677419,4.00830045361437
"13",2.90738845656034,2.2901880910974,2.68151845658969,3.52381982792659,1.29561624750461,2.41628070728099,2.77107269859265,2.84103006636603,2.59078814037041,2.5656123694004,3.08106534704234,3.9777385932355,3.34566752123922,3.56714589265138,4.39661192513137,6.78186108987375,4.60024729991824
