"","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"15",2.71349527874785,2.86713934944435,3.28613053248813,1.8547019452352,3.55128838653839,3.33076695800167,2.97151052408555,2.90144282823891,3.30232509786509,3.45788381790931,3.45828922219449,3.45231469092998,2.61375726141881,3.89196483869981,4.02973470026406,3.13607954243261,2.98618891737794,3.32656163099423,3.89139566364887,2.92264581549703,3.64720208935096,3.4327443761302,3.52387395032713
"16",3.30068108244794,3.15581833168124,3.22847812345935,2.79766370988971,3.19292351120133,3.25366395682569,3.37569304978785,3.1445152817482,3.44323722882688,3.1594068814709,2.75708099399258,3.70269046022952,3.69125323450126,4.20639367928022,2.81410341977625,3.4916202304421,2.85909117067359,3.19811435223612,3.59423832558367,3.21861446365768,3.02157564388252,3.02498381005753,2.93439892971359
"17",3.11101053096572,3.26801043241335,3.35826242075012,2.98154139755683,3.35727230614713,3.21368691663303,3.31820414268182,3.28521641845897,3.69847671842079,3.6442299748636,2.67529578817197,3.51557510177799,2.93042183082457,3.93391984719043,3.98433708344647,3.27257205870848,3.17990662367668,3.2018133528075,3.83097365720269,2.97135967186195,3.11692015047483,2.91222666034581,3.18014508868348
"18",2.85821403194965,3.32775495533171,3.80255474813481,2.2598086361721,3.1061175200885,3.095407889767,3.72928603946691,3.86718427006365,3.58972833502733,3.54474777993213,3.44866733162639,3.73077304154881,2.49707265966278,4.69696019632721,3.24584219547312,3.47055937669337,4.07084367131128,4.18169581961226,3.03421127068088,3.18364150939785,3.56653727045463,3.39088419038857,3.81392990018019
"19",2.56939266776047,2.82003665294741,3.06008483509923,2.90677966224324,3.0206962859863,3.16589599315243,3.30510731232472,3.13630267024482,3.40169400516,3.63301311217043,2.88256690747082,3.42613621442482,3.14493126152686,3.89217442035822,3.54855870919913,3.29579420380063,2.94643774444645,3.2809298540962,3.39273068794711,2.86267328371921,2.52001265141548,3.29939759628095,3.8047762097898
"20",3.19289997571898,3.35004985394879,3.56962329013989,3.4734449628007,3.08709710898953,3.14860725037978,3.21795583022063,3.4604271692643,3.04386943951174,3.6237147434773,3.22672787309696,3.49991805116494,3.40530457507458,3.66558206656134,3.02358151498072,3.57592471888309,3.30133140600437,3.63750239800229,3.40659436626743,3.59992789189066,3.24793574427872,3.5728225062377,3.2384885367489
"21",2.84348558344438,2.91635097847044,3.28614521529304,2.74345346478472,2.39406684178005,3.3306211577939,3.39275381418892,3.06767734327334,3.28281823768604,3.21079442298538,3.00131611899935,3.32247845023145,3.33479118952856,3.36869248174752,3.08366061009983,3.70495057266724,2.88089284814332,3.37427869544966,3.11814407969223,2.82642206077543,3.36665472766265,3.69136646143121,3.142664294675
"22",2.74706464514155,2.71423436968637,3.75637747268244,2.54452933088526,2.99147113410744,3.69543313554196,3.15499820002139,3.10803310250883,3.32868246034853,3.58798580491152,3.65933031491002,3.42586346641778,3.29126624392331,3.88222408280049,3.58921216849418,2.88396167798919,3.45936500185549,2.87545589602624,3.15517165169314,2.49795242097488,2.88837863017138,3.4710362216498,3.45706380579401
"23",3.36764872607196,3.25134901599261,3.30916379712882,3.32467284457395,3.30419338720677,3.30362539107913,3.08594316669644,3.35896074745546,3.5686818886417,3.29578147244519,2.87768100709033,3.23392192394662,3.57380592982522,3.36703846875091,3.43174277312271,3.65704776976859,3.09845129223003,3.4798102359907,3.47128279641676,3.47303960695608,3.33775106574123,2.99442905390195,3.23662155294872
"24",2.65066119076233,1.9872491033126,3.37696121132393,1.95522336398574,3.1110224421358,3.45718295564729,3.56723533499794,3.51962198312704,3.21401724557748,3.92132622272898,3.01989820379701,3.63894613508742,3.60035541977936,4.159814019439,4.0736124752152,3.35414599990407,3.72712115895833,2.98639446217458,3.1193786529328,3.17308011832153,3.19097034146126,3.36606337356131,3.20761008653354
"25",3.33364297764723,3.52267574966501,3.3211531201208,3.07529664815435,3.22653332465428,2.91540518972827,3.3770490230023,3.29883315179269,3.87446362919831,3.64838796690039,3.04085403305565,3.37017835495238,3.53804266942528,3.58593952878488,3.36416910040393,3.51520609216138,3.17748875047258,2.98714837102553,3.41862665396722,3.18904085367629,3.3162105087388,3.46260306996217,3.38945192555898
"26",3.2625236117918,3.2951433382185,3.31792766395914,2.34505437376358,3.17230387454532,2.91553068840642,2.71819463102209,2.8598960294106,3.65821190998408,3.25380088206514,3.45749050081798,3.87337285943525,2.944823747957,3.84135246600812,2.87706759970548,4.02775369399384,3.22435525520902,3.39064486157891,3.3081194462579,3.22545242876326,3.41141561556694,4.12374668856,3.60535923287864
"27",3.31950749345386,3.09104096555903,3.37610968959322,3.09801754403178,3.42535197703504,3.38776198070035,3.0765568079394,3.51619164457201,3.49997263431287,3.20466820476529,3.40269367744566,3.37788182705333,3.56431353849368,3.61059934611177,3.51472989838025,3.13523330718979,3.51949740505345,3.38239484869834,3.61830847698436,3.55784364196688,3.20184460839111,3.24405000880057,3.46720286915936
"28",2.88277007581378,3.72065134822754,3.7430363988573,1.84795996534698,3.93100043281155,3.00343599075709,2.98399286516003,3.56901723743291,3.70792345614171,3.88389788372851,3.87372183179208,3.69983201370682,3.79661390517068,4.476394837635,4.93064044578837,3.09186912954446,3.54018479338142,3.35979432466252,5.31052573849919,2.58244818977718,4.50017881688745,3.14199470044271,4.33830148696032
"29",3.14211800036746,4.32922704972003,2.91792857535109,2.21279968640683,3.47652097952502,3.11810433808855,3.00019911002291,2.64585599518043,3.84905335015487,3.21862707999138,3.07556601886123,3.72590112356404,3.57981396620458,4.24639138195802,4.00355502853873,3.51373510607149,3.89072810707771,4.09126938084322,4.25300996595778,2.15724068688938,2.94919784144466,4.0190180929679,3.22762754143792
"30",3.1079012441675,3.24410037280579,3.48353412533611,3.05283220260056,3.09423969208065,3.43608488182453,3.193676768824,3.48976723804446,3.38048022618832,3.55702792182841,3.2140955172308,3.34792053452692,3.38195268247402,3.54440352405286,3.36414999635384,3.2623059018819,3.4614617963863,3.45584363045186,3.20538525841671,3.35203471334195,2.78839743706874,3.15772798156986,3.32119859993759
"31",2.74693152363087,2.00122513218569,3.75203892338554,2.88806116382625,3.05873372533606,3.87352805338995,3.09845117697496,2.98323095304493,3.84249713360183,3.51225880365384,2.32468490426266,4.09196115951719,4.0034022542202,3.49968762255368,2.95546879469697,4.10657958343828,3.89645083069255,3.19406510858403,3.1756544975152,3.10754508059594,2.88522982810827,2.85328119911438,3.2520972972629
"32",3.39474845886897,3.19818735629723,3.43726375027507,3.37440886322658,3.12465712207222,3.17327529867644,3.3975613096439,3.53469276372074,3.22841801333396,3.29237166197037,3.30316675969461,3.34250023849585,3.4054645522478,3.55358279447301,3.33775740660342,3.36041408670998,3.54358363916218,3.35806541691555,3.36154820332394,3.32058835880678,3.2283315014621,3.22274260889443,3.27970886333463
"33",3.41562837967179,3.64324393457694,3.54766112517322,2.4199012635652,3.81801551249719,2.59076611758999,2.6663920416483,3.91597632695807,3.59739034929044,3.29007924759576,3.91196832615496,3.61698067678754,4.1932056667453,3.9600802094736,3.17567870004613,3.81318910918666,3.27908772128075,3.78050000243439,2.19859431560206,3.50135424476508,3.47603834265768,3.79806657152281,3.73997365083329
"34",3.44857355069367,3.44891574596372,3.82407657234101,2.99396644211192,2.68355190412044,3.31463636851286,3.0548994770774,3.14191865067958,3.29755105174612,4.03765792569197,4.03604204799794,3.74600073577656,3.62411207246161,3.95024928497671,3.68528534432332,3.11855644378991,3.51576695588938,3.57383304411996,3.2801662460892,3.44791359855689,2.89122832844988,3.30539335315062,3.28277267698204
"35",3.29536029810272,3.41565803440096,3.17511748473372,2.84011653064787,3.53610683761189,3.08220345450127,3.31008649909923,3.310760097064,3.44757006401965,3.30531163333575,2.96981493379192,3.23063690137104,3.34021933621507,3.91937016723369,3.10532101524702,3.47634800031117,3.22538829276925,3.04896521795101,3.09933474991569,3.21630926624347,2.70563316183796,3.31520892035512,3.50159352846378
"36",2.93619654799869,3.55744147751768,3.30664522567189,2.78719803597081,2.82865617739507,2.96675456267178,2.81127019472767,3.44092223084824,3.58032655080315,3.69771276046784,2.84626306831177,3.27112388367268,3.52861665292925,3.83587398434594,3.76364253719185,3.44205151174881,3.167738699491,3.58812991422537,3.45526971360552,2.99761222914333,2.87218636776331,3.27024394236715,3.43018934608014
"37",3.3690939038533,3.06491560239273,3.30863446507047,2.54787548136752,2.87700230448694,3.2315023931013,3.11553881968176,3.6884960439533,3.46508340907434,3.77815759820696,3.79258562030653,3.48953337334769,3.42659712307602,3.92323065896847,3.11908078245664,3.48727323492852,2.72749596707144,3.49540327423094,2.91761548996225,3.65124853661731,2.99280618137819,3.87668691230087,3.65993703017106
"38",3.3641788114694,3.51188764966711,3.1597441018177,2.58353409300428,3.94096151073487,3.64198153389988,3.25194316729652,3.31816230339961,3.25164729856814,3.27685655763729,3.53274309828552,2.81046052484542,3.54108659685353,3.64149871304061,3.22818389894701,3.37354169623889,3.30766686172598,3.08995639129171,3.40912156636632,3.94281268376503,2.91705860170158,3.87775071702948,3.41371224068476
"39",3.20224818979225,2.77187112705458,3.03984848609688,2.95999600191655,3.92937566973195,3.58749339938438,3.41070449131317,3.07922379528916,3.66167268411419,3.88403214718667,2.83974943450446,3.25186863763821,3.90183799067412,4.22685429460271,3.61703112088877,3.29750126179036,4.21360409228808,3.11695848643709,2.2473777163382,2.6744127755826,3.36335035302406,3.26482746113961,4.0602466089654
"40",3.05945329042118,3.3724673840933,3.07776886595616,2.80246032308842,2.76437545026034,3.97002468585285,3.16811045967083,2.90752728061002,3.61752766490201,3.35541366158576,3.09027546757288,3.83668977413972,4.1151563581843,3.73171681471537,2.64798950869084,3.40550045505179,3.51384774223489,3.94209859019403,3.09658951968797,2.84269231105346,2.79832900265747,3.46289520719161,3.53952133395364
"41",3.31120621958044,3.53591610274307,3.32871308385201,2.42036268628892,3.26976081869449,3.28551796572535,2.92718649013431,3.03415546356543,3.04964309739925,3.46290415142988,3.09795338484138,3.78389081221497,3.27816897887734,4.38003683061575,3.20129277120816,3.39419878535333,3.68802406653336,3.66698531909226,3.68816260273158,2.60431947972402,2.97026239255085,2.96570706203131,3.20757387698528
"42",2.69578750047224,3.90457643342892,3.38517803134737,2.48141309777214,4.1082708153904,3.74083607505418,2.92300901825804,3.40953086425188,4.65442881604601,4.12143097547185,4.81295596017111,3.87539002075272,4.7727243513045,3.6342649958524,4.45333074531956,3.86770740096319,3.50802084290983,3.21361729694573,3.01165054261878,3.28897166798485,3.79606765484186,3.3714717100012,3.91840059030376
"43",3.51822771078604,3.46724546011438,3.37912855790584,2.89826245387235,3.21134295451009,3.09016165355308,3.07275760111154,3.2402230054545,3.32293722149235,3.55582780082173,3.41536031763437,3.39167751822212,2.94296872697366,3.16419245738183,3.26407979220032,3.78024648693952,3.29709256110079,3.32909983067174,3.16626777247029,3.32248583988867,2.69993126894091,3.16328629718946,3.09785024353871
"44",2.55705976941717,2.98882079399667,3.35284202807645,2.45914093198753,3.65534970621333,3.35284024644589,3.37307119569409,3.44941812650388,3.37096819500922,3.26259351580767,2.82652157658482,3.38519908417258,4.15457866030402,3.89843547579149,3.66434989722992,3.31335213042204,3.46177083987896,3.61792608765728,3.03580463833818,3.19295977102737,3.40806875365337,3.13276630779593,3.8653767586053
"45",2.57430025187837,3.10063660343335,3.37122095346671,1.9719591514294,3.25508522770709,4.18560752993875,3.00834244871967,3.47915111595924,3.39365202913076,3.11689329639766,3.64764970532586,3.31199574720458,3.45181195326846,3.92519791072383,3.58731011869376,3.09064848878753,3.33092012854732,3.36645443834842,2.82284454276144,3.76255645822112,3.25808391956097,2.70059781221307,3.60780004556544
"46",3.61624089177814,2.92226152818941,3.48849367123193,2.71184165349909,3.05270810545511,3.72355142940074,3.3187790914986,3.199001283558,2.9488788811056,3.81367965473499,3.5898155919089,3.44359023734329,3.94066268909019,3.43247282545547,3.31928173623965,3.02971914358776,2.52253971149679,2.83682599351381,2.99551977586854,3.16090315382848,2.66018859143484,3.3749304909066,3.38593191296577
"47",3.35268173883108,3.101274468009,3.22960830813878,2.70200299927533,3.70238558977597,3.23077448273162,2.63836445706478,2.99943830581595,3.47070194679293,3.63500762813632,3.67437689724774,3.60780455655853,3.91194761924371,3.86040500265384,3.96274165229524,3.53138673923754,3.59317682286629,4.10484527763009,3.40088419239182,2.89618543115269,2.938071761413,3.79515811201936,3.65191386875789
"48",2.49940729680994,2.50259585361922,3.84180031990613,2.26038779647153,2.83249491890897,2.87026388069964,3.83377797280184,2.23136148569043,4.03900494498855,3.33268058853022,2.42403928838145,4.23025438912309,3.64106071644794,4.09574478446186,3.45581411358588,3.51425231244025,3.89632287285657,4.50878276043692,3.17274936736251,3.90196051971552,3.90013927768461,4.1572282076473,3.15454728526388
"49",3.22061358305098,3.75816000359518,3.52110725504613,1.79614087729234,3.28277631829213,4.04184653386738,4.01619667669751,3.160022684043,3.78738021806475,3.69281028554967,2.74674649243566,4.15688683725751,4.30397168460422,4.51208049448152,3.5355789864398,3.82890249031685,3.90854425759312,2.91537599067566,3.17941047939323,3.33067776217709,2.65992106664381,2.82071564020756,3.6906594134396
"50",3.20051042122675,2.96462270230908,3.73735754516979,2.62246884701256,3.5011254137011,3.62149044791446,3.21096602281189,3.19030147481063,3.30259129893453,3.31550418074061,3.15132166943143,3.4113035356561,3.52224036744321,3.38559176937878,3.32575163179178,3.35294667627793,3.14105512621106,2.92914050679238,3.3845865526793,3.32439344861969,2.90103108020246,3.11195318736199,3.61420039031421
"51",2.75990883701368,4.23157200903683,3.31394158832384,2.09209234857233,2.9258271731115,5.55314395165007,2.49595803848236,3.39421567202618,3.90748150336665,3.72105331251533,2.08366861275753,3.72630537666157,4.31598178522547,3.56733374299181,4.21481069329279,3.68141540045846,3.16895106936609,3.23510577285557,3.37112585305502,3.06802107777389,3.43589579394729,3.5379207278399,2.93869897638835
"52",3.76782598218905,2.26780989769411,4.04689380640885,2.47186946101204,3.1572898494715,3.74063319473859,2.50295507129976,4.3922659313003,4.2037742681237,3.81323417490897,2.32451226129206,4.05925398610103,3.30578771264522,3.80074763659108,2.45151358268572,3.48779706728449,3.084529673913,2.44259261360244,3.21456648309237,3.62257195350965,3.56259565673333,3.06789803613903,3.38071918145371
"53",3.10582291653873,3.41141909688624,3.0612011090495,2.53674257161899,3.11883536464125,3.54258811761624,3.30697919396435,3.10034812534645,3.43740078481854,3.50737222186383,3.2327364368593,3.01223982091748,3.61123190934511,3.52418393116557,3.47604939009379,3.32543254110531,3.27017299043109,3.50237908208159,3.31365565275624,2.62564063485488,3.1074419537833,3.27146111627544,3.35707226739341
"54",3.52915770779894,2.77868435655844,3.57236270461445,2.87663647114233,3.45407289892158,2.70920701077004,3.38160651516409,3.08764639935434,3.72338765275986,3.81513766214907,4.18125462075638,4.01826447780794,3.19290007700724,4.20140814129797,3.46884960005782,3.30707273815302,3.1942239171981,3.80536594354675,2.80399243775837,2.65819163310507,4.19014124434937,3.197497262091,3.48495334356356
"55",3.38709051192981,3.29099850452813,3.30010627908404,3.11888361254823,3.30014098433362,3.24530542883823,3.24339698837369,3.26468803549151,3.20557513968716,3.60844643210081,3.39030498296213,3.26689299659921,3.76898939873906,3.52317683752236,3.41837545930215,3.29103665696858,3.47926988172377,3.51953503483196,3.14737934084104,3.31922998204636,2.95959964244241,3.37620063443039,3.39201643946178
"56",3.02812713303159,2.84325811479027,3.52414106230442,3.05682084063273,3.33431449511404,2.80628943353657,3.2412504466411,3.45288161515032,3.62545974522115,3.72708875225832,2.38603355773822,3.28212705264228,3.66852600475324,4.10448126922743,3.43713620493788,3.75339779189686,4.70079129664748,3.66416102534619,3.53560810558445,2.91984796605044,2.91716447874678,4.28584088763108,3.37997871591577
"57",3.39935497991444,3.37672465774895,3.29759956606217,2.90060900583954,3.38728053131799,3.4581809914703,3.3708991120708,3.24610462660697,3.3404980710216,3.65481175350126,3.76342361512049,3.32378607990699,3.22931706656924,3.8271321265926,3.21460451644141,3.00992990748602,3.1301945956622,2.96719614459168,2.97551459866549,2.83060412571355,3.15082793132945,3.44505969939433,3.26930249215173
"58",1.8326949434516,3.31660833575305,4.15112294497986,3.22612508466166,2.5613796607134,4.67283960783669,2.43088994727588,3.02703937656324,3.94885917221058,3.71327459596592,4.72623072732491,4.12237445991239,3.57891408261362,4.22772394639138,3.3053639013706,3.80750198714697,3.39658481113247,3.20536315670172,2.67633999255212,3.35474610114019,2.5283179553308,3.48988446596325,4.168206740756
"59",3.98156483863422,2.99430294378944,3.3412673929392,2.89865472838689,4.17279774845659,2.95688248970561,3.21961665693022,3.48132514942316,3.76136685579476,3.34441618023656,3.43168054362726,4.09910576874396,3.59933852481582,3.63454812590065,3.34404580571526,3.45118767715774,3.32249900052533,3.68259297170929,2.75124270608274,2.93341583348955,3.96668892842552,2.83478512861859,2.51239956495654
"60",2.91442710580794,2.84519872351723,3.73215626523466,3.11938911919869,3.3382560614833,3.05477577301135,2.99489822793522,3.05287806592424,2.91440034936154,3.85477922628557,3.22409837179023,3.81954756638249,3.43301243341542,3.60590453218151,3.08676707681871,3.36398862463875,3.45331567008541,3.24036415016037,3.2253463022418,3.19651308079699,3.08201610359363,3.40929994180565,3.71105431234909
"61",2.93920097821545,2.64850047026505,3.3330471106481,2.57398823778661,3.41017669114109,3.53361499955405,3.49995355011066,3.46722969917065,3.33624204785668,3.47408989645871,2.97224993432299,3.21950794055427,3.71414439285935,3.6498396152252,3.4927942589484,3.30291081807834,3.50319756970799,3.13183685691044,3.14638374639982,3.22180135368772,3.02362960634326,3.47760366901138,3.30514512575229
"62",2.98492892698581,3.62274480255452,3.50678055391652,2.98845773071265,3.24522658435796,3.64369028259734,2.4555191933958,3.10200166475885,3.81922818114883,3.54144196602699,3.55318214293015,3.36403613649758,3.57239202948061,3.69564468219316,3.38285010644586,3.23574119031457,3.4523367693218,2.9362499660172,3.47497717698657,2.99577691503049,3.60608578428955,3.49480200130407,3.7404532713872
"63",4.66129565363711,3.47911437939687,3.28586978880338,2.6689931417226,4.34205302817117,3.58609508789842,1.97963481293097,2.86727637066913,3.25116470222867,3.8613878491045,2.29420874545831,4.25309996100376,2.63418693362811,4.45874262083416,3.67521027713648,4.47422990258147,4.75448204862655,4.20949776065157,2.31704943057988,3.08196001619652,2.93680510217331,2.93596570785594,3.48053823121528
"64",3.36747747207265,3.18458483204602,3.32220670797299,3.1605631069411,3.23380836796176,3.31142807310164,3.29072002325467,3.38174354239826,3.16663431030965,3.15145191810389,3.32673941746771,3.33352005656876,3.22919434567199,3.26627605264476,3.3223103514584,3.24313191486484,3.19144510483114,3.33287875296109,3.27997976349487,3.26276443448972,3.14498995798258,3.30126736865375,3.26661977940307
"65",3.21791793643965,3.21311455287994,3.00854006109089,2.73484308719953,3.32413245331907,3.08755267054986,3.0355517095379,3.01746807603331,3.96878032708593,3.549145974153,3.07414780632915,3.5766834388122,2.77138872584434,3.66619058790421,3.41970924009865,3.35734837070103,3.54100182440002,3.18659025923229,3.53673948561085,3.2151429228449,3.23501161880562,2.91891774354761,3.22284932250979
"66",3.64106288237343,3.53661021635109,3.66570592493651,2.48664815915598,3.59766241708879,3.2676006931486,3.40374471747636,3.54173392642858,3.68574217326227,3.52577117248196,3.01211544152708,3.52324141820755,3.16891110884121,3.44814990264694,3.24330220540487,3.15460692807831,3.0186274915352,3.4230905124893,3.38569304191187,3.3184750510813,3.31053625862523,3.6481871652182,3.03718190492464
"67",3.22850625658185,2.96158341463528,3.68356477010138,2.67570066230405,3.15037904868815,3.12340633986325,3.31289075660936,3.25207441114354,3.38394161070396,3.54209263446341,3.30467847827048,3.26235050306951,3.78867922490763,3.63973328279728,3.2196528209578,3.53078018188653,2.90082511621699,3.34525208962954,3.4181258859524,3.35279247026508,3.11512181316452,3.48455855289159,3.35943767550482
"68",2.80043919962123,3.25406515458974,3.43024776536772,2.39295940783269,3.08063120862146,3.1979820014129,3.25461034313048,2.95572073144079,3.54698007045273,3.83945129825454,3.10311632190274,3.65835854457629,3.55065060849632,3.86895475839609,3.70012324974324,3.8124369265208,3.65411196264116,3.45060903216777,3.24744811744165,3.77374553791948,3.29299263571578,3.72553766014935,3.48124729558626
"69",4.39818189541002,2.64946865624306,3.66489652750133,2.44765692459623,2.88449633955432,2.79447704332301,3.02706392031885,2.98624543688993,3.39404310405141,3.16275155633329,3.64794583712224,3.98853633764508,4.51952831391504,4.27423004262342,2.97412117320084,3.87123430195909,2.93955813542998,3.94226436000057,2.84303548690364,3.54083392949156,3.490087854618,3.73699049221967,3.42342281716361
"70",3.46864265077482,3.57618031291335,3.28129298971189,3.11290430321294,3.0682048915832,3.15471371390117,3.9114979730774,3.28015258704781,3.23194600541199,3.54455350771211,2.51986161979063,3.31371574357895,3.20759540700291,4.04082093613331,3.5401207399927,3.59617624184723,3.72207799399339,3.01771678488619,3.4945603415012,2.60663531750163,4.10788556558167,4.46190483334213,3.12145192561614
"71",2.08220806087818,3.15116197801144,3.74589549004838,2.44505994512783,2.95883851816667,2.78049089902203,3.0189109865223,3.7905762639058,3.50502051564936,3.33951299736919,3.80920893095375,4.12072991794779,3.64651776059302,3.97874322232969,3.30079943343069,3.77840070264343,4.36201647241288,4.41388420684763,3.11263367474265,3.41230027127943,3.60588820642264,3.34551886553701,3.30582233326724
"72",3.03111992910278,3.22398138586442,3.63046648672244,2.60211125029356,3.03275436189156,3.31963974232662,3.41852614062567,3.54550513160032,3.84101365797984,3.7559236540016,3.38942218645887,3.48245800505697,3.42743485677448,3.47716452820018,3.45093499754132,3.11627376105024,3.43312382594974,3.75697265991879,3.24158205768343,3.42069931020376,2.97376446670991,3.67216669860086,3.91127017148605
"73",3.62226829398971,3.22498124373917,3.61474961353339,2.50881915744831,3.42443442396033,3.47840339554212,3.40397949945125,3.44733866508792,4.37736574926774,3.51284237843163,3.04233655005014,3.88182805325504,3.25388863856025,4.0479545830037,3.43445920807114,3.62480292410949,3.08279413250829,4.16045132538252,3.03634756602116,3.22790934193267,3.48203522278297,3.48114008198375,3.28903877905777
