"","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"3352",2.79339205976263,2.43475075601504,3.93299262378853,2.08315717539936,2.55197980795682,3.38615051651313,3.17541759137854,2.36098353282232,2.82090141647581,2.44661433771233,2.89260546445808,1.81172413161863,2.6356313108427,2.41055875213113,2.42135269554666,3.1739849360105,3.37847832893395,3.99082484735691,3.37649904596393,2.02459397554985,1.94048035842707,2.34305669875839,3.37364424519984
"3353",1.54200128603288,1.32418541597608,1.30509390119772,1.1229396913967,1.29706602838027,1.42271099078896,1.32659779998403,1.48912672039014,2.00711031479585,1.91747183489726,1.75538269879492,1.64306045669045,1.98529037914511,2.00253477086794,1.76271644743161,1.97926586617545,1.46750223254107,1.42444267249836,1.60676637803613,1.82063085589387,1.4154239804292,1.67097804074433,2.04193998166494
"3354",1.07605457862398,1.7350077487904,1.65030631254107,1.18914313127884,1.68378008705544,1.59840785739647,1.48262180942865,1.59527470350288,1.91435413016198,1.62980755822599,1.79021176668574,1.61039547075528,1.69486919660102,1.72294618627079,1.74745995906176,1.75317648084604,1.26896155768764,1.13311371060638,3.01830302657637,2.07036256930773,1.45690829066571,1.72091309144352,1.66784245106273
"3355",1.97239250465412,1.31833617583291,1.73298904945378,1.3084420389236,1.71381577921953,1.84587721775367,1.47778197448936,1.86110192191188,2.09829021835328,1.60856852370233,1.72279713996997,1.68681199489061,1.89378718574692,2.17680121994034,1.90957989508498,1.89575217333317,1.83224666073047,1.66247788956249,2.77867731558751,1.33482684885026,2.15334457518153,1.32180407947058,1.75778682699301
"3356",1.76076373801782,1.37608821214654,1.86082463321689,1.07971079925479,1.16775420477697,1.27651901275881,1.29949461378008,1.80320212702714,1.9921550635349,2.00421192897409,1.74583039422443,1.31209321599748,1.59087830442331,1.89245330789542,1.82991478307231,1.44929762661071,2.06259527946018,1.44789104572755,2.63639342161612,1.45354110149235,0.85930677565409,1.08641911090219,1.54910773200979
"3357",2.51075640686087,2.90325676039008,3.13986157757845,2.45999351346985,2.90758320858445,2.76926197333159,2.74219402207627,3.11901550075471,3.16428269266557,3.16826694884382,2.87434717183417,2.24135065945201,2.75345042386437,3.06266841854805,3.13165531582705,3.34591598214662,3.19457216865242,2.62798077481158,3.16177702079076,3.09303458882907,3.23750331394664,3.81719990729033,2.78280016341163
"3358",1.99045980023098,1.57363976576319,2.23093131134617,1.66760881642887,1.45926257661923,2.67824509770699,1.25087890983905,2.07868978002089,1.86895508454089,2.2941345611208,1.06886054953879,1.44549672457928,2.32226518014652,2.06215989774786,2.94965375185396,2.25147238843433,1.84544648201368,2.5048484030537,2.33622837627325,1.33644440890286,1.50382303779672,2.30738085034697,2.40784985108872
"3359",2.86448916250853,1.83056585117366,1.52789553135757,1.15080581450199,1.39633478591926,1.42775000432221,1.32685493436577,0.675555841990005,1.50679644922664,0.867523604157979,1.08892225841318,0.826535250439749,0.951391360969437,1.45350524995484,1.04422716348521,1.38001599982383,0.906149234635903,0.863495015538153,2.65653176069282,2.16248446875993,2.06646062884842,0.981655856420234,2.23462535180294
"3360",1.14137196343601,1.01478914262126,1.1132635769917,1.16790779556948,1.085352330345,0.993406861957402,1.100119320912,1.85248611265086,1.13026558323159,1.60733155087899,1.50609996202244,1.44372187516508,1.58939454305248,1.77507849824905,1.88977612521916,1.92744814489824,1.52789481576848,1.86030805021954,2.15834651409598,0.940743344702788,0.723928468385484,1.16388322012422,1.05516833564754
"3361",1.16030611745373,1.31534127312422,1.29037356391202,1.42762699995467,1.25524343014599,1.44371848859796,1.29843110513929,1.40915546482619,1.14850710530257,1.35955179075671,0.906151819528451,1.43723188474838,1.39813400734991,1.39752068992834,1.31367955488575,1.83968203324373,1.25803247701087,1.50639072781335,2.3335322057429,1.20068884628422,1.3350083290432,1.3476387405253,1.22659952540002
