"","key","value","x","country","region"
"106","schools_universities",2020-03-14,4.3,"Portugal","Portugal"
"107","self_isolating_if_ill",2020-03-19,4.3,"Portugal","Portugal"
"108","public_events",2020-03-12,4.3,"Portugal","Portugal"
"109","lockdown",2020-03-22,4.3,"Portugal","Portugal"
"110","social_distancing_encouraged",2020-03-12,4,"Portugal","Portugal"
"111","schools_universities",2020-03-14,4.3,"Netherlands","Netherlands"
"112","self_isolating_if_ill",2020-03-12,4.3,"Netherlands","Netherlands"
"113","public_events",2020-03-12,4,"Netherlands","Netherlands"
"114","lockdown",2020-03-23,4.3,"Netherlands","Netherlands"
"115","social_distancing_encouraged",2020-03-12,3.7,"Netherlands","Netherlands"
