"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","rt","rt_min","rt_max"
"141",2020-05-18,"Corse",6974.03285349695,0.141299830690658,28040.1663296191,0.993371406767963,0.0508611333100875,1.78849353786147
"142",2020-05-19,"Corse",7191.09225169134,0.125904849123702,27865.9942532106,0.973220210513175,0.0504071059215909,1.76835073629977
"143",2020-05-20,"Corse",7387.07621426408,0.11233568868763,27662.9227731409,0.953854838605959,0.0500589336322662,1.74675142851224
"144",2020-05-21,"Corse",7561.03847383621,0.1000588349874,27592.7279655075,0.935250949344377,0.0497919806094122,1.73099131031166
"145",2020-05-22,"Corse",7712.33703311811,0.0892523279833827,27262.797210494,0.917384362062106,0.0495873544004578,1.71353665400308
"146",2020-05-23,"Corse",7840.62522211385,0.0795409959110337,26947.1357353242,0.900231136449711,0.0494305525311561,1.69637212299251
"147",2020-05-24,"Corse",7945.83807520228,0.0709404468881082,26693.4941201497,0.883767611303903,0.0493186210845325,1.68332141965847
"148",2020-05-25,"Corse",8028.17381444835,0.0626863065711467,26577.4773852849,0.867970422510447,0.0492624793482444,1.66875297106526
"149",2020-05-26,"Corse",8088.06928500506,0.0549899348693,26286.743271787,0.852816506490277,0.0492195145428801,1.65385289890867
"150",2020-05-27,"Corse",8126.17015776887,0.0472884153988824,25892.982776965,0.838283089840778,0.0491866410193592,1.63750677901351
"151",2020-05-28,"Corse",8143.30023298954,0.0412384514868457,25570.5149139737,0.824347666402593,0.0491614932147901,1.62254906287927
"152",2020-05-29,"Corse",8140.43109786106,0.0357769213552517,25195.8090118481,0.810987966339435,0.0491422584282,1.60760083031602
"153",2020-05-30,"Corse",8118.65263692981,0.0305369838516653,24895.4736316384,0.798181925254516,0.0491275481827842,1.59678233759731
"154",2020-05-31,"Corse",8079.14533584421,0.0262113402795186,24483.6010874554,0.785907663104929,0.0491162993345262,1.58403670950094
"155",2020-06-01,"Corse",8023.15435657326,0.0228008431716012,24186.4601554563,0.774143482012538,0.0491076981020699,1.57507894489691
"156",2020-06-02,"Corse",7951.96548195844,0.0197989744431319,23931.6443874466,0.762867889188,0.0491011217462377,1.56285337947363
"157",2020-06-03,"Corse",7866.88291231933,0.0175945175831445,23576.8034683408,0.752059646874964,0.0490960938286896,1.55197846263779
"158",2020-06-04,"Corse",7769.20988484326,0.0157119621453841,23324.045799877,0.741697846579084,0.0490922499089362,1.54079892575255
"159",2020-06-05,"Corse",7660.23290509709,0.0136916176975293,22886.7943656335,0.731762000939603,0.0490893112586117,1.53098499969183
"160",2020-06-06,"Corse",7541.20883195632,0.0120633703196146,22434.4986150124,0.722232144186451,0.0490870647286546,1.52114345739209
"161",2020-06-07,"Corse",7413.35477226362,0.010838122982501,22074.0885018545,0.713088931486106,0.0490853473352676,1.50861404686175
"162",2020-06-08,"Corse",7277.84025803975,0.00968213940990963,21696.7857878162,0.704313728437296,0.0490840344625832,1.49863250671243
"163",2020-06-09,"Corse",7135.7810313146,0.00843385274047001,21217.2785374709,0.695888684043203,0.049083030835885,1.48890205390681
"164",2020-06-10,"Corse",6988.23420105186,0.00738037978002625,20886.1032006025,0.687796783064486,0.0490822636162663,1.47615554247064
"165",2020-06-11,"Corse",6836.19487579568,0.00654208533230717,20542.5689999048,0.68002187622006,0.0490816771190851,1.47068783755616
"166",2020-06-12,"Corse",6680.59411745118,0.00579964920799491,20300.6670959663,0.672548688887894,0.0490812287749486,1.4594697770337
"167",2020-06-13,"Corse",6522.29826997835,0.00512424253725922,19913.9595351133,0.665362810587017,0.0490808860412427,1.44996758801545
"168",2020-06-14,"Corse",6362.10937739858,0.00452359209509924,19499.6644519884,0.658450668560304,0.0490806240407062,1.44050824280917
"169",2020-06-15,"Corse",6200.76610519425,0.00400236569466202,19107.8203760061,0.65179948928503,0.0490804237560089,1.43361972874364
"170",2020-06-16,"Corse",6038.94481880677,0.00352193907587662,18776.4471030399,0.645397251813916,0.0490802706494876,1.42507874498215
