"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-06-10,"Auvergne-Rhône-Alpes",4.33687810296503,3.06003958609346,6.03840391104053,1759.29929759269,1452.31970631317,2137.8038613367,149063.462188982,107506.151656613,205926.570900308,318.240069588266,85.4634479908123,810.117287275759,1.06327300966774,0.80270642877531,1.35610649669138
"2",2020-06-11,"Auvergne-Rhône-Alpes",4.25350415450413,2.95706519053768,6.01936258268855,1763.55280174719,1455.27677150371,2143.82322391939,149387.645087846,107589.126442242,206772.014423023,324.182898864017,82.9747856296496,845.443522715531,1.06322678325813,0.802695288030059,1.35599154445515
"3",2020-06-12,"Auvergne-Rhône-Alpes",4.17514127138046,2.85412696764364,5.98883260074385,1767.72794301857,1458.13089847135,2149.81205652014,149718.039053625,107669.047974437,207654.445253715,330.393965778517,79.9215321950019,882.430830691463,1.06317957869202,0.802684484339026,1.35587121142951
"4",2020-06-13,"Auvergne-Rhône-Alpes",4.10249104830095,2.75303076943566,5.95463142551876,1771.83043406688,1460.88392924079,2155.76668794565,150054.884538098,107746.560753316,208575.50447085,336.845484472956,77.5127788786418,921.059217135313,1.06313135324939,0.802674003469905,1.35574524538397
"5",2020-06-14,"Auvergne-Rhône-Alpes",4.03557974079818,2.65278782072816,6.010467040656,1775.86601380767,1463.53671706151,2161.77715498631,150398.420841341,107821.941143,209540.979144443,343.536303243389,75.3803896837455,965.474673592815,1.063082067684,0.802663834618691,1.35561338602005
"6",2020-06-15,"Auvergne-Rhône-Alpes",3.97549651819483,2.56703221179899,6.08180935956259,1779.84151032587,1466.10374927331,2167.85896434587,150748.895852438,107895.236204191,210547.507065011,350.475011097156,73.2950611912835,1006.52792056757,1.06303168255265,0.802653968416486,1.35547536164354
"7",2020-06-16,"Auvergne-Rhône-Alpes",3.92253719856349,2.46781892766737,6.15588593904837,1783.76404752443,1468.57156820098,2174.01485028492,151106.568771899,107966.545936359,211604.560310499,357.672919460991,71.3097321680402,1057.05324548849,1.06298015688026,0.80264439607724,1.35533088783772
"8",2020-06-17,"Auvergne-Rhône-Alpes",3.87679735254929,2.37570407220309,6.25671621017808,1787.64084487698,1470.94727227318,2180.2715664951,151471.710434615,108035.775396278,212709.434785652,365.141662716165,69.2294599186089,1104.87447515331,1.06292744778665,0.802635109085144,1.35517966685017
"9",2020-06-18,"Auvergne-Rhône-Alpes",3.83886440436215,2.2660289889112,6.37778167662734,1791.47970928134,1473.21330126209,2186.64934817173,151844.603104043,108102.9852267,213856.694516735,372.892669427716,67.209830422486,1147.25973108249,1.06287351043662,0.802626099108938,1.35502138714756
"10",2020-06-19,"Auvergne-Rhône-Alpes",3.80863226551596,2.17394736103385,6.51249080836472,1795.28834154686,1475.38724862313,2193.16183898009,152225.540353375,108168.2930961,215050.887464211,380.937249332515,65.3078693995839,1194.19294747638,1.06281829805739,0.802617357996829,1.3548557229503
"11",2020-06-20,"Auvergne-Rhône-Alpes",3.7857611854337,2.0876211090073,6.64449442160641,1799.07410273229,1477.47486973214,2199.8063334017,152614.827155204,108231.464758629,216304.62650632,389.286801828511,63.1716625292806,1253.7390421086,1.0627617619406,0.802608877791207,1.35468233370364
"12",2020-06-21,"Auvergne-Rhône-Alpes",3.77070874875002,1.99229312144682,6.87730618294702,1802.84481148104,1479.46716285358,2206.68363958464,153012.780146126,108292.741893336,217614.02624631,397.952990922311,61.2771347069042,1309.39973998989,1.06270385141357,0.802600650742047,1.35450086348946
"13",2020-06-22,"Auvergne-Rhône-Alpes",3.76261504689184,1.90097916090527,7.09553829754199,1806.60742652794,1481.36814201449,2213.77917788219,153419.728007426,108352.471239629,218987.078363268,406.947861300071,59.7293462933643,1373.0521169583,1.06264451378546,0.802592669314064,1.3543109403918
"14",2020-06-23,"Auvergne-Rhône-Alpes",3.76199830483335,1.81239179399124,7.3271939265512,1810.36942483277,1483.18053380848,2221.10637180874,153836.011916095,108410.702138076,220421.983467613,416.283908668913,58.2308984472816,1434.90510434463,1.06258369427647,0.8025849261883,1.35411217582617
"15",2020-06-24,"Auvergne-Rhône-Alpes",3.76868946764571,1.73154887868502,7.50779992208628,1814.13811430041,1484.91208268716,2228.61417173082,154261.986038295,108467.320415015,221910.240862895,425.974122199727,56.618276938669,1488.25739528208,1.06252133593691,0.802577414259989,1.3539041638387
"16",2020-06-25,"Auvergne-Rhône-Alpes",3.78176824424363,1.65566706928876,7.73720999457662,1817.91988254466,1486.56774975645,2236.3513817254,154698.018050486,108522.349878011,223453.776382486,436.032012191132,55.0294629957673,1543.53551959155,1.06245737955961,0.802570126634309,1.35368648037777
"17",2020-06-26,"Auvergne-Rhône-Alpes",3.8016247916768,1.59543920455479,8.07334926867422,1821.72150733633,1488.16318896101,2244.42473099407,155144.48968119,108575.863480645,225058.676071685,446.47163070408,53.5136026341839,1604.89968919832,1.06239176358802,0.802563056621108,1.3534586825391
"18",2020-06-27,"Auvergne-Rhône-Alpes",3.82810485734043,1.51731742236884,8.40210014280369,1825.54961219368,1489.68050638338,2252.82683113688,155601.79727032,108628.093173642,226732.368746039,457.30758912972,52.2296929972448,1673.6926743545,1.06232442402071,0.802556197729219,1.35322030778426
"19",2020-06-28,"Auvergne-Rhône-Alpes",3.860291449743,1.44990384835427,8.71654789193601,1829.40990364342,1491.13041023173,2261.54337902881,156070.352344774,108679.076015694,228475.07501983,468.5550744543,50.9828420519229,1742.70627379039,1.06225529431286,0.802549543660687,1.35297087313242
"20",2020-06-29,"Auvergne-Rhône-Alpes",3.89825992462393,1.39548652682647,8.98091317576233,1833.30816356804,1492.52589675856,2270.52429220458,156550.582209633,108728.841734337,230294.888210172,480.229864859034,49.7657186427487,1819.81319034212,1.06218430527476,0.80254308830508,1.35270987432501
"21",2020-06-30,"Auvergne-Rhône-Alpes",3.94175532575371,1.3464221922748,9.30844879884002,1837.2499188938,1493.87231895083,2279.83274100342,157042.930554405,108777.419350039,232192.651969737,492.348344771741,48.5776157016738,1897.76375956581,1.06211138496762,0.802536825733917,1.35243678496288
"22",2020-07-01,"Auvergne-Rhône-Alpes",3.99047556192522,1.3014281587969,9.64252495818611,1841.24039445572,1495.17374710963,2289.4752659616,157547.858073671,108824.837192987,234169.472397335,504.927519266295,47.4178429485317,1976.82042759803,1.06203645859663,0.802530750195268,1.35215105561586
"23",2020-07-02,"Auvergne-Rhône-Alpes",4.04474027900995,1.25478447728988,9.95980358809525,1845.28513473473,1496.42853158692,2299.4350695497,158065.843101288,108871.080005748,236237.561785764,517.98502761699,46.2428127609614,2068.0893884283,1.06195944840144,0.802524856108506,1.35185211290443
"24",2020-07-03,"Auvergne-Rhône-Alpes",4.10374494198072,1.21331108494788,10.4206091161176,1849.38887967671,1497.64184267187,2309.85567866582,158597.382257065,108916.25038582,238394.948589126,531.539155776178,45.1703800717138,2157.3868033618,1.06188027354431,0.80251913805922,1.35153935855354
"25",2020-07-04,"Auvergne-Rhône-Alpes",4.16742521327557,1.16285810578285,10.8575465329647,1853.55630488999,1498.80470077765,2320.71322519878,159142.991104583,108960.297138355,240648.128714873,545.608847518913,44.046752535187,2253.18012574788,1.06179884999593,0.802513590794279,1.35121216841865
"26",2020-07-05,"Auvergne-Rhône-Alpes",4.2359532525799,1.12051284624794,11.348749821892,1857.79225814257,1499.9252136239,2332.06197502067,159703.204818558,109003.095556723,243008.096311334,560.213713974816,42.7984183677412,2359.96759646086,1.06171509041947,0.802508209217046,1.35086989148413
"27",2020-07-06,"Auvergne-Rhône-Alpes",4.30911854819743,1.0809561890109,11.8172106726794,1862.10137669076,1501.00616981291,2343.87918569335,160278.578859799,109044.661830188,245479.774354641,575.374041240575,41.5662734651294,2471.67804330685,1.06162890405285,0.802502988382725,1.35051184883429
"28",2020-07-07,"Auvergne-Rhône-Alpes",4.3866914209274,1.04106315707507,12.3161839998588,1866.48806811169,1502.04723296998,2356.19536969321,160869.689655535,109085.205517385,248068.299209238,591.11079573628,40.5436871974038,2588.52485459727,1.06154019658979,0.802497923493859,1.35013733259769
"29",2020-07-08,"Auvergne-Rhône-Alpes",4.46867764708489,1.00323157847221,12.8433805622877,1870.95674575878,1503.05046454846,2369.0387502555,161477.13528247,109124.751783357,250778.963705442,607.445626935367,39.5462659719822,2710.66449620358,1.06144887005999,0.802493009895948,1.34974560486516
"30",2020-07-09,"Auvergne-Rhône-Alpes",4.55492787528684,0.967339945132832,13.438443239432,1875.51167363406,1504.01780449359,2382.47719349493,162101.536149533,109163.325174067,253602.48361412,624.400867062215,38.5733907101611,2823.51990867783,1.06135482270899,0.802488243073207,1.3493358965825
