"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",3.20586117525783,3.39146044682905,3.31578599129645,3.3442417204811,3.28474347232945,3.26279610797305,3.29595207741281,3.06452667063282,3.29970025884296,3.2411274439901,3.30238097469053,3.43321660163277,3.42978242043625,3.43118285182322,3.09257808700474,3.2089607904108,3.15456134939657,3.29726666234921,3.24150958251308,3.29856230187851,3.27403785789715,3.39323591404223,3.47466356623544,3.11342992572327,3.17367949653137,3.39268863232251,3.24891774683899
"2",2.79397424255848,3.30453978918695,2.86069346178168,3.35298157075922,3.75508755572794,2.68001457138778,4.19489568532306,4.13869507572089,2.69287850229517,3.534772970944,3.53369898691883,3.58965982050454,3.40305250688277,2.86638715677497,2.24630577341068,3.62487324659568,3.35769436101752,3.77297419283094,4.36858967428488,3.4932803859211,3.35075027096299,4.3763874887156,3.14324411280446,4.02400093721142,2.42514545922751,2.86128515649374,3.17760771409371
"3",3.23824073092465,3.21246496345353,3.05471322154484,3.39443930769182,2.94307981009153,2.8129850985104,3.42583051644485,3.50120616031103,3.30679899476725,3.31029151067788,3.26983232967502,3.33781886533796,3.17818704719512,3.32292321340169,3.35780503607232,3.27527809698478,3.13199528870787,3.25671321013596,3.41582164234507,3.16060469467538,3.11353715368262,3.31087544929359,3.05877522161506,3.42697194943321,3.56685671557961,3.35461166024956,3.17373183734623
"4",3.02217513706163,2.4622862830755,3.08694405088493,3.82783265176006,3.25569110236402,2.73498936872227,3.37465674512298,3.10489902355845,3.19688666280926,3.62169099219869,2.91240508040405,3.31192656197016,3.57022423483047,3.48704644902531,2.80131892629939,3.52337772570456,3.633253577448,3.44171677998082,3.32566649975776,2.88285197349518,3.17763119533505,3.24502943086941,3.00395025214076,3.64610279994711,3.43842642758158,3.5296865207828,3.25833743728241
"5",3.09253090108881,3.38417253174305,2.93905908250472,2.81182246377109,3.27088333994652,3.19561449968568,3.21887509354857,3.12755500026587,3.22777598272898,3.36209907156172,3.44226101631989,3.38885483981343,3.2905920444624,3.17102740688981,3.27562289697699,3.26781417740641,3.61741107569115,3.20105318622664,3.35418860692613,3.35273801272093,3.04542472347858,3.01099580272873,3.20065024334481,3.2126810053462,3.32355353343503,3.60850185839006,3.43952425466147
"6",3.26056492157243,2.95908529581854,3.51352595218478,3.22161262604683,3.33819742870417,3.39867823587596,3.31816713960208,3.17526134760652,3.50628637036728,3.28638820785782,3.01933922481491,3.63834175554027,3.68721820469564,3.39328958594142,3.25861519786636,3.24376438322634,3.56175095174116,3.58406049863765,3.27888103482249,3.65281037131923,3.19660582599311,3.34228148296603,3.35751793277261,3.43377514094673,3.24844197696333,3.15913443096559,3.49776027868225
"7",3.19744089987911,3.16540442267755,3.2776190666657,3.23178716084372,3.25670955038476,3.24678271784138,3.16405664776563,3.32178819504168,3.33755755777472,3.27108515590538,3.2457249877097,3.22966677091987,3.3012382910747,3.22049949178663,3.40146076069974,3.2233033300117,3.38871944792585,3.32578898941591,3.26308681409657,3.31661896033016,3.1611784453699,3.22702075083798,3.2857412285204,3.29054255885369,3.29254774310639,3.40614226756505,3.21560259001973
"8",3.20936035367413,3.43312065829122,3.47967540577801,3.44701158929645,3.46458382813936,3.00453785628642,3.21233622263987,3.26079245758622,3.00179871487982,3.15582812076045,3.36160771266633,3.33094695677904,2.82793296330585,3.43223126138744,3.29968705444354,3.16760666668576,3.35362357389904,3.42412103485973,3.30137187416889,3.43050154321022,3.3652406139435,3.08343095419174,3.27374631612705,3.60090216619337,3.34270664575506,3.52366287064187,3.161626629351
"9",2.29302454545433,4.25772303832443,2.79764994321592,3.08318544592785,4.18447424519634,2.42782738556242,3.52282580429931,4.0631223052233,2.44313128181074,3.39329600475973,2.72349918899824,3.6296809999722,3.6826742597978,3.87423273965398,3.96925467449697,3.74755494282769,4.34671403019893,4.30977419719569,3.26340429937161,3.58703748154521,3.12545255628409,3.71790333548654,2.96327484400911,4.42701893565938,3.50049428207627,3.06853310094615,3.73549596225451
"10",3.09371718944015,3.52083585747829,2.98825139652713,3.72628552314348,3.6052168954794,3.18379453804141,2.87957913958166,3.18511496508351,3.02339928134556,3.28738360451719,2.93846770623654,3.53874192203548,3.47034556017024,3.448104968199,4.08957089935029,3.57670716493983,3.20724175516708,3.37064840575269,3.11703632615326,3.1202029605617,3.3653896991113,3.5970549148082,3.27040110561355,3.45135040345796,3.33026558219128,3.57146097929887,3.35872785319644
"11",3.49968743047586,3.08406673394696,2.85018175713255,3.23388100382015,2.95024451215599,2.95926857021636,3.18092682216431,3.31394704859212,3.57706121583703,3.25175812356221,3.22000838338869,3.52119528777955,3.14794100941869,3.39965971339644,3.15733231533551,3.42686851010933,3.16089670405061,3.24125217291269,3.34839446456852,3.22008404585002,3.1229190221648,3.41622488396782,3.20193158923132,3.10359997166143,3.18191902013112,3.3742584616943,3.40685443759206
"12",3.08796735436145,3.15178457364132,3.31764094326497,3.372978770628,3.30634080226577,3.13305186073247,3.30485216052236,3.01469572527005,3.10234332572165,3.44429510091331,3.3344029015917,3.29424760857702,3.30973513117125,3.3262637148569,3.23753933923792,3.20948424461399,3.43989512496905,3.13697983239829,3.26523133918925,3.42654791470684,3.38177518214536,3.36811440881525,3.05343847363487,3.31434044362535,3.21181261787291,3.30412402500805,3.53049873049601
"13",3.56076269676217,3.26212805698595,3.15306263410402,3.16461363604755,3.26715352645925,2.74747916730042,3.5753219465036,3.18357828170635,3.04181439093434,3.04795369379295,3.4049708485386,3.59378079921825,3.41780480589793,3.27736713203757,3.49134668217467,3.23861716387249,3.21564634356244,3.27689710400818,3.26841259299322,3.40400234315515,3.52642868258399,3.19258836844308,3.18743514252695,3.0160724592986,3.27163696354945,2.9719011905942,3.12589727067005
"14",2.98646658747955,3.68098228551555,2.52632367892512,3.35091800325302,3.23113404138541,2.82952201505623,3.80646864919392,3.41635442345838,2.73321866734297,3.27281059479006,3.70089839601827,3.47784598801233,3.16601218922864,3.44656168902359,3.34352722290235,3.10270583645423,3.54562123754314,3.63833364599585,3.76863459481611,3.16750563640683,3.51016972412753,3.62729672364988,3.4455662046838,3.19764580028832,3.41115788172712,3.58234672168685,3.51593624186818
"15",2.48985966886428,3.80837780511129,3.53745469317113,2.51053510978184,3.21548946723689,3.17120045262653,2.57533982315947,3.83185871453707,3.10455860238922,3.45996925155604,3.6108174481515,3.37205729750076,3.29073069105722,3.6098786487779,3.65421988762312,3.37195133895877,2.9608162755076,4.23676946435368,2.80232646579524,3.33429824069341,3.52551954845491,3.37276885143386,3.71796788843536,2.47436427784422,3.28640915640287,2.79420465209923,4.00992200877828
"16",3.25799491744113,3.02822644788127,3.31162397573009,3.14679861202779,3.26779772464373,3.0881943058107,3.4655430243592,3.56941061533769,3.38505053464166,3.59323193601823,3.16136056906388,3.04928524963091,3.28002506551085,3.19419345518653,3.47025121629751,3.51563072204031,3.49866688724462,3.38245959958542,3.11454725289638,3.50614669603498,3.04046519610534,3.36930079838675,3.15823393760617,3.44306715103837,3.09991637277366,3.16978162304905,3.64698991808056
"17",3.10530849591028,3.39749663359436,3.2928441958961,3.3758543447885,3.32932428713066,3.15418938703669,3.38021591140746,3.29709984962705,3.38883760690012,3.14112730078284,3.12927574918004,3.39395453329843,3.32894844235472,3.39795783234356,3.19718801497103,3.35275975168771,3.41671231880711,3.23329171096164,3.33586893702729,3.18399704670524,3.43277385563508,3.19314587487842,3.34216761458201,3.11222223911442,3.2341619665704,3.3887942702541,3.1036184323108
"18",3.28836273749737,3.3111399867479,3.29450869353065,3.33974343346722,3.3018633717592,3.24268497987479,3.29697486994742,3.33410993624702,3.27006468802435,3.28814379197038,3.31569967241883,3.28200369397224,3.26221733252742,3.30298544813362,3.27471293094878,3.27961537369568,3.25078687635823,3.31241620228234,3.27492351871095,3.23757687742637,3.29779104507604,3.25785964364275,3.28463100223297,3.27348930635527,3.25604264200337,3.30148738921818,3.29291520774224
"19",3.25390201214399,3.27588100541792,3.01045358435744,3.68212147193134,3.44725106987155,2.36921507970825,2.81666469546572,3.51038798818771,3.38528847508948,3.5500296336915,3.07775552618752,2.83085687512315,2.84386821111644,3.35298326779097,3.11983909397709,3.50456360697828,3.4317617550065,3.96216556132999,3.64259391740722,3.47988930248549,3.25680496340231,3.36872421334124,3.78625862650959,3.00383889624161,3.34744999065787,3.31336185510618,3.74565332998502
"20",3.19919958702621,3.27887252953203,3.43535722942945,3.13363140026977,3.28299184315872,3.06753915491998,3.20272071976199,3.13201119685954,3.32087591916507,3.23601191484602,3.29348634787364,3.40156567939124,3.25151057641286,3.24836891308867,3.25422806622794,3.28303179937386,3.25463385187718,3.40553165269204,3.27159507240146,3.24000960002782,3.34723097146867,3.31110892688828,3.2304648742981,3.11844164117545,3.27146104724685,3.2996586719755,3.35542421514698
"21",3.06089167341833,3.31514998474945,3.3388101698531,3.41546177888924,3.30360146353533,3.22245023869903,3.28551968773148,3.27312489074079,3.33412475324559,3.23966439381393,3.13366471031756,3.21062092616809,3.27906711335607,3.33184999841698,3.10690851381699,3.24823631902639,3.26469084363947,3.29196028941315,3.37931856255423,3.40082796398372,3.40614487031939,3.21655547708295,3.29435391927113,3.19552442829554,3.26272089236436,3.42983436824194,3.33785947696616
"22",2.71603929366562,3.40842824999197,2.9848127639376,2.65072078214135,2.84553788919254,2.48198362459653,3.04643617432626,3.42112369163075,3.45178008406767,2.9126568472828,3.74266024552096,3.57341137064604,3.55877632580963,3.58281488512228,3.56401545038741,3.34581923575292,3.92574168548955,3.45595135239904,3.45933055174608,3.5214652205229,3.33510520936652,4.26334938934394,3.76937857862669,2.82672811188591,3.36609267331257,2.88895171885902,3.13580480235877
"23",2.7698933152727,2.96123310308556,2.93017749811378,3.41907037500277,3.2398911955519,3.17108870568547,3.37954997737316,3.86311463822786,2.82250941227249,3.47369706976258,2.98126532434548,3.42105049503046,3.48382044589648,3.75882680841453,3.15649810647905,3.59189587376471,3.55149573238887,3.28877170627907,3.10898440204518,3.56442594081372,3.26361253227012,3.5008916763273,3.15510651625233,2.89788489766487,2.96647772527794,3.76461174229855,3.29153623794776
"24",3.08227419046836,2.99082543945083,3.03697215472715,3.13534444384052,3.04100698801062,3.24700458138118,3.52361862663215,3.21182698638354,2.96004241218139,2.94084553092634,3.25813905741175,3.03676271891128,3.24024298563371,3.46897671315404,3.16699604181616,3.29369854579544,3.31147673366065,3.43279325199304,3.5893548716753,3.31836236334872,3.94592562067312,3.43191122616064,3.75571350687068,3.1809921966567,3.35025259781098,3.42341755089257,3.5161340555278
"25",3.07515169495709,3.18523269227742,2.79503062853058,3.79926394437986,4.1352399708293,2.31501168638298,3.08645975404301,2.62918007898804,2.69452501603383,3.66160878366475,3.49293301388709,3.69417734431842,3.40944408122498,3.52707253472778,3.000118520015,3.30926411378925,3.55096858235318,3.55958114721997,3.80483188020653,3.11775640161188,3.6078442015387,3.15384008978815,3.04449098004344,3.29394267619204,3.53291329951518,3.72960715450648,3.68879311385912
"26",3.37411860393231,3.10207904707929,3.17126293572696,3.36548117867026,3.32239947021117,3.16995527008946,3.39851373333613,3.44494638170473,3.36888360487963,3.43961616195857,3.01300314816364,3.29800219287649,3.32170390398911,3.228595891915,3.36159733995836,3.39511618029384,3.44869417674343,3.32030192540152,3.234722976915,3.278771544952,3.39133875775455,3.24290439276365,3.2479519762897,3.37660187075954,3.29327130290119,3.08802074145759,3.09653389390064
"27",3.29702780635008,3.2339161182647,3.24687912850555,3.28924507912517,3.31206671235892,3.37133566948043,3.31827614906168,3.30204956047211,3.23307467687011,3.36486239600035,3.28260306375547,3.34910267354819,3.30355146698845,3.25672192076034,3.23592280974533,3.17550329119259,3.28382993746156,3.27950445533021,3.25397109689484,3.30454443078024,3.279087213506,3.23539392692123,3.22352537955321,3.29358624349115,3.22190367307477,3.30437181431171,3.27751332603144
"28",3.10956991482349,3.96081949295453,2.97697560632438,3.10655748180368,3.63545409149178,3.06166914026706,3.49140501566878,3.42456443183655,2.65764745059215,3.50487958526432,3.0160860775349,3.22337230235588,3.44406184445054,3.63885862788907,3.4441400256222,3.87488731791374,3.73076468430555,3.67211940128083,3.02038967419752,3.6284176063541,3.59462069654942,3.35926392739855,2.87736748388116,2.76977874258473,4.07594851936366,3.55274198937906,3.39800328855145
"29",3.39559551872293,3.6023485589909,3.25360122344914,2.69851832881647,3.3621497527554,2.138300986829,3.11835718211923,3.6359688504302,3.47820195708077,3.47834680041707,3.10546064769911,4.43099073003252,3.6596019168432,4.07084538526323,4.06687300172292,3.84409393862543,2.5448253295389,3.92285281500267,3.00839833132417,3.82784790298734,4.01717804486307,3.68488369638479,4.06687327848657,3.44456702515656,2.80576420249036,3.33120536274985,3.43849940728246
"30",3.7226735716566,3.49227984101275,3.24429087610819,3.33283273903199,3.26439103175778,2.92851014870975,3.1360196217429,3.00502312067005,3.034560216489,3.15834654984634,3.35343403760851,3.13901218654443,3.01217286526644,3.26448337569301,3.47604137371201,3.36188344661282,3.20326580005811,3.80681187316608,3.09703597125794,3.44856474636643,3.27108724864612,3.32509467819734,3.4054048675041,3.42597634536962,3.15560098935962,3.05815451397319,3.41066968085949
"31",3.28793298094182,3.04710499860213,3.34246291855187,3.23566552539121,3.0557201815143,3.25070721872603,3.24551605978883,3.41286756247599,3.24300438532932,3.21673446970414,3.2478726196907,3.2914652218395,3.38896742985565,3.30220021225214,3.40174309270406,3.36303437988162,3.21438415915104,3.33837444553177,3.24106817466544,3.28391659863513,3.20391799810494,3.39104028748739,3.27871597123346,3.27136278776789,3.39872426528022,3.28674109315874,3.16348512924866
"32",3.88771947401506,3.05636428849505,2.18219207004228,2.90156447938477,3.9968097210196,2.64976819060665,2.73525124753886,2.66052851157329,2.86740190603374,2.9004299427336,3.38601078961515,3.92428465319862,3.15392303729233,3.17734327634407,3.33930772325673,3.03034393288806,3.01995875386029,4.05940927935199,3.87796881547614,3.28536375713707,2.94668668455281,3.58312623996986,3.99872874027174,3.14307148188245,2.31641583329636,2.70913043841424,2.87958860736586
