"","key","value","x","country","region"
"64","lockdown",2020-03-17,5.3,"France","France-hopitaux"
"65","social_distancing_encouraged",2020-03-16,5,"France","France-hopitaux"
"66","schools_universities",2020-03-14,5.3,"France","France-OC19"
"67","self_isolating_if_ill",2020-03-16,5.3,"France","France-OC19"
"68","public_events",2020-03-13,5.3,"France","France-OC19"
"69","lockdown",2020-03-17,5.3,"France","France-OC19"
"70","social_distancing_encouraged",2020-03-16,5,"France","France-OC19"
"71","schools_universities",2020-03-13,5.3,"Denmark","Denmark"
"72","self_isolating_if_ill",2020-03-12,5.3,"Denmark","Denmark"
"73","public_events",2020-03-12,5,"Denmark","Denmark"
"74","lockdown",2020-03-18,5.3,"Denmark","Denmark"
"75","social_distancing_encouraged",2020-03-13,5,"Denmark","Denmark"
"76","schools_universities",2020-03-05,4.3,"Italy","Italy"
"77","self_isolating_if_ill",2020-03-09,4.3,"Italy","Italy"
"78","public_events",2020-03-09,4,"Italy","Italy"
"79","lockdown",2020-03-11,4.3,"Italy","Italy"
"80","social_distancing_encouraged",2020-03-09,3.7,"Italy","Italy"
"81","schools_universities",2020-03-14,6.3,"Germany","Germany"
"82","self_isolating_if_ill",2020-03-06,6.3,"Germany","Germany"
"83","public_events",2020-03-22,6.3,"Germany","Germany"
"84","lockdown",2020-03-22,6,"Germany","Germany"
"85","social_distancing_encouraged",2020-03-12,6.3,"Germany","Germany"
"86","schools_universities",2020-03-13,5.3,"Spain","Spain"
"87","self_isolating_if_ill",2020-03-14,5.3,"Spain","Spain"
"88","public_events",2020-03-14,5,"Spain","Spain"
"89","lockdown",2020-03-14,4.7,"Spain","Spain"
"90","social_distancing_encouraged",2020-03-09,5.3,"Spain","Spain"
"91","schools_universities",2020-03-21,4.3,"United_Kingdom","United_Kingdom"
"92","self_isolating_if_ill",2020-03-12,4.3,"United_Kingdom","United_Kingdom"
"93","public_events",2020-03-24,4.3,"United_Kingdom","United_Kingdom"
"94","lockdown",2020-03-24,4,"United_Kingdom","United_Kingdom"
"95","social_distancing_encouraged",2020-03-16,4.3,"United_Kingdom","United_Kingdom"
"96","schools_universities",2020-03-14,5.3,"France","France"
"97","self_isolating_if_ill",2020-03-16,5.3,"France","France"
"98","public_events",2020-03-13,5.3,"France","France"
"99","lockdown",2020-03-17,5.3,"France","France"
"100","social_distancing_encouraged",2020-03-16,5,"France","France"
"101","schools_universities",2020-03-14,5.3,"Belgium","Belgium"
"102","self_isolating_if_ill",2020-03-10,5.3,"Belgium","Belgium"
"103","public_events",2020-03-12,5.3,"Belgium","Belgium"
"104","lockdown",2020-03-18,5.3,"Belgium","Belgium"
"105","social_distancing_encouraged",2020-03-14,5,"Belgium","Belgium"
"106","schools_universities",2020-03-14,5.3,"Austria","Austria"
"107","self_isolating_if_ill",2020-03-16,5.3,"Austria","Austria"
"108","public_events",2020-03-10,5.3,"Austria","Austria"
"109","lockdown",2020-03-16,5,"Austria","Austria"
"110","social_distancing_encouraged",2020-03-16,4.7,"Austria","Austria"
"111","schools_universities",2028-08-18,5.3,"Sweden","Sweden"
"112","self_isolating_if_ill",2020-03-10,5.3,"Sweden","Sweden"
"113","public_events",2028-08-18,5,"Sweden","Sweden"
"114","lockdown",2028-08-18,4.7,"Sweden","Sweden"
"115","social_distancing_encouraged",2020-03-16,5.3,"Sweden","Sweden"
"116","schools_universities",2020-03-14,4.3,"Switzerland","Switzerland"
"117","self_isolating_if_ill",2020-03-02,4.3,"Switzerland","Switzerland"
"118","public_events",2020-03-13,4.3,"Switzerland","Switzerland"
"119","lockdown",2020-03-20,4.3,"Switzerland","Switzerland"
"120","social_distancing_encouraged",2020-03-16,4.3,"Switzerland","Switzerland"
"121","schools_universities",2020-03-11,5.3,"Greece","Greece"
"122","self_isolating_if_ill",2020-03-09,5.3,"Greece","Greece"
"123","public_events",2020-03-19,5.3,"Greece","Greece"
"124","lockdown",2020-03-23,5.3,"Greece","Greece"
"125","social_distancing_encouraged",2020-03-16,5.3,"Greece","Greece"
"126","schools_universities",2020-03-14,5.3,"Portugal","Portugal"
"127","self_isolating_if_ill",2020-03-19,5.3,"Portugal","Portugal"
"128","public_events",2020-03-12,5.3,"Portugal","Portugal"
"129","lockdown",2020-03-22,5.3,"Portugal","Portugal"
"130","social_distancing_encouraged",2020-03-12,5,"Portugal","Portugal"
"131","schools_universities",2020-03-14,4.3,"Netherlands","Netherlands"
"132","self_isolating_if_ill",2020-03-12,4.3,"Netherlands","Netherlands"
"133","public_events",2020-03-12,4,"Netherlands","Netherlands"
"134","lockdown",2020-03-23,4.3,"Netherlands","Netherlands"
"135","social_distancing_encouraged",2020-03-12,3.7,"Netherlands","Netherlands"
