"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",2.03927269192734,0.786165437059264,0.80073735544131,0.542292109222416,1.49129873271407,1.54803564144177,0.659058543928191,0.99432678093286,0.710323509183297,0.56080867470376,0.563148390341224,0.549191286137589,1.44868860687204,1.54053425374711,1.30267134017894,1.63462136163369,1.20602650647618,1.46678800088117,2.46552313946889,1.80306909227434,0.831694962906072,1.35854924373788,1.17791147329806,1.70970986464519,1.70799121383131,0.80651980922945,2.53497971474759
"2",0.540084273650596,1.13971584438312,0.16985295460459,0.132723540344493,1.52030899268402,1.27051366755769,2.15831031571421,0.340656101001238,0.699633096420116,0.127781578696091,1.17932386606966,0.780855646577379,1.94509177859564,0.705209227612884,0.506666806466947,1.27971496901709,1.56451781269696,1.43358404095885,2.43829430708786,0.888902375999984,0.0723828763590309,0.32551120601361,0.217240484598511,1.98700936426899,1.02024545064469,0.0578007731632648,1.115581503731
"3",3.43725248461777,3.38175652773523,2.79766032726774,1.80074758220806,3.46605801621145,1.443449559236,4.46352833552454,0.960289664135058,0.715995603713681,2.32192933057133,6.11303812659227,2.95522611053819,3.44836947341024,3.7110139781105,5.1203890949744,1.6030048005876,3.98517734827579,1.0582282197259,3.10624268137481,3.20420975436257,2.00059871336163,3.72449493578569,4.91570012028763,2.21421261783938,4.48297181958335,4.52545546727633,3.73818015388042
"4",3.01722749469475,1.48033841473804,1.63884372200008,1.59370561051626,2.61888381723068,1.49981348273984,5.10436703181168,5.29410468619106,2.78643100166352,2.97826169440988,1.36277021591899,3.54965412463814,3.09947413111033,2.48301905999366,2.68887135483016,2.07253030887385,5.4239658317507,3.21085191537281,3.38342339345975,2.98761290200956,3.33558490640264,4.26498375707755,3.93241005120132,2.72110940678098,3.55102272027444,2.57038385351427,3.72492107564653
"5",0.843491145448719,1.94149278904774,0.82758266078561,1.19568923346295,1.51665678508368,2.23970178426495,0.921283705525385,1.1402963686769,0.965758406450484,0.757883531200654,0.660966015550545,2.10750536940745,1.44351817658297,2.10294999890958,2.19060690130174,1.27860699919378,3.1912630592892,1.63881356369638,2.97003687269322,0.963586040941452,0.597873862379785,1.51952113599464,3.21751724356436,2.34567748974715,0.541848706398383,1.43662301115776,2.43642764027752
"6",1.22674815878617,0.307295839310915,0.596162446264013,0.706604985529994,1.30590323354877,2.0007478491241,0.412439632612696,0.832634930015406,0.922701158323728,0.543060310152584,0.392320519321128,0.224445283458112,0.932092254684622,2.15725370740852,0.413006037658672,1.78146405921443,1.08860866665671,1.82676423642059,2.12869334484919,1.05426579384053,1.15278168141118,0.721753853753154,0.31327385666839,1.22489530642898,1.12197373657421,0.939011003026252,1.83580339639405
"7",2.41049197620576,1.4858412438965,3.87835710160103,4.33490076458384,3.15697779637075,3.30135262955439,1.83060394509263,2.8534923166516,2.35107003433791,2.30529567506918,0.6945598724328,1.96988778675668,2.58805162767822,3.71248233885033,5.98871565025901,2.38411031544,3.25040782049069,2.88723558503044,3.84064337720849,4.2574125402873,2.56757558617126,3.64003642249507,3.89504467919194,3.45834651160961,3.09303961494089,3.31701128073949,3.50297728198638
"8",2.78767338711326,1.24312757715375,2.89572590005298,4.00973957708661,2.92930988559241,1.81744769801925,2.98305657513531,2.95541013010401,3.5842483391721,5.20500183201607,2.84437821565951,5.3346559307759,3.91018023658757,4.22910660432465,5.57136633351732,1.87015540475228,4.33467580821525,4.22102628329343,4.68681459882538,3.47210943661185,1.73112037632365,4.81951375664641,3.04860872435966,3.81014866870777,3.5287225860781,4.34294420518327,2.99115242597184
"9",1.35459699898586,1.53882295450292,1.01369868520798,0.737303668821593,1.66745636393306,1.25681179559841,1.23861018494055,1.54129203281134,0.605610100602392,1.21618348673467,0.813438569535831,1.3413596007115,2.14982755374332,1.46945137161896,0.78950086242702,1.52518576520325,1.86114997958833,1.55241365712323,2.36517470720191,1.36635136568783,0.96766434026176,1.5080080877283,0.57089459803147,2.73381018755119,1.53161762674682,1.36236550079913,2.28467427396358
"10",2.32880531306616,2.10759670745996,2.39228811999492,1.56855093747603,1.86669914114072,1.90246582342301,1.39260257943593,1.55383376104447,1.88322067798388,0.857852369178608,1.41483383175854,1.54239646514774,1.07874542167855,2.92475295913022,2.02084091610552,1.6733153124038,1.51665211373931,1.38169117442622,2.02180016504369,2.52825388240712,1.73757931267182,1.88222395406328,0.557998071448318,2.782458783632,2.86671730947309,1.66907665492791,2.05369119254492
"11",1.53127611108476,2.31626491287089,1.74880464949487,1.69353476403526,1.42493201696838,1.52883867039709,1.25944415144624,3.17586879607275,1.60637836154121,2.33942618683098,2.18915413668957,1.7111550745908,1.83374881291224,2.46014672866384,2.49223090653458,1.62096453760217,1.8703954752966,1.22498062132568,2.73502299647552,2.15689633206914,1.47854998626535,1.71472029527088,2.16181832346063,2.45840063515456,1.43092129450545,1.17993081211139,2.5918305334102
"12",3.77607426923551,3.53451970903573,5.84623755598301,4.39643255067663,2.46383822767975,2.80141511804309,5.59233041841653,3.00818997708151,2.60521570409336,5.8710499516722,4.13951511204033,3.77770316608815,3.7554005026846,4.45663336515305,5.14374757970148,2.23107202419475,4.52581567319489,2.97918396528033,3.68898468553321,3.85706072341276,5.1834815768721,4.71165178950279,4.54816111998495,3.28572043818421,3.21382378841291,3.37473174961382,4.09401748397713
"13",2.08422173171697,0.937109247682753,1.04095797754798,2.10837705562053,1.26717883072696,1.18741944420495,1.11603797236428,1.50492084501699,1.16878904368844,2.09096641066497,1.73019212120344,1.97470790796987,1.80191761608192,1.0841910658934,1.5925158360162,2.35524151022056,1.29884458125294,2.28169673558053,2.43613488929226,1.51505667384463,1.44448407717309,1.08976470475685,1.09065387456005,1.49511943386625,1.60352685046987,1.51227250678772,2.19174548111283
"14",3.85018010884222,1.74278819739383,2.37423785770833,2.7204373061674,2.77155646493139,2.56257632005919,5.86645872668606,1.55763986008249,3.2228529503608,1.60300430602078,5.26305650865304,2.79280159412566,3.11679662113631,3.9057389724159,1.80052663360389,1.74395550505108,1.75351494704535,1.86916640908918,3.9349861455135,4.58237977320596,2.70423193908531,1.2161117684021,2.19538244831729,3.05200412785674,3.33540585591494,3.4568747902683,3.92633766883463
"15",1.79899862084975,2.20085818779449,2.35854753600998,0.894646352344335,0.903895446919306,1.35549565453763,2.99369468714106,2.49197353745826,1.39287296369298,3.52727194103545,0.684676474958337,2.17969806029894,3.49914139056475,1.2580786557673,0.580091467239713,1.34759859181067,3.70931510541148,2.8152228261855,2.36237462995957,3.03525262072957,3.08218519412632,2.36620493961453,1.30564361391645,2.20314058465921,4.61759924566187,4.29403175838427,3.05754503708294
"16",1.03071237691599,0.378081272463561,2.93319091549245,0.416246389489144,1.3156492546279,0.664245814140981,0.688562573453319,1.32981919677721,1.99900554058614,2.67358183548254,0.451595236031596,3.0854996797832,0.999424394760747,1.70658118894255,0.934941521303669,0.448933080266557,2.29307462136129,1.87463066712011,2.26985762707296,1.02927224717809,1.15341622749614,1.08687687154832,2.33871859563504,1.69839064177623,1.59409896703828,1.36708343545051,2.46788338127324
"17",1.38115129295152,0.3073312607106,0.941895984494791,0.777660490652667,1.10965118370835,2.75541768115982,0.405097792987172,0.854044258566419,2.16467223702032,3.97218682767585,0.509875216843463,0.767589825698439,2.76608740865605,1.76254208076493,2.57044655473315,1.51557199936774,1.75245263874126,2.27673848017829,3.2196239076419,2.17710246026742,1.63808406902727,2.77530568917819,3.41724084168262,3.59246446218437,1.76781999188082,0.673607700276578,2.54729737223121
"18",1.56471669086783,1.3566456522481,0.854111580102981,1.38832763524685,1.79927133911351,1.65916129319232,1.69447517360875,1.16516868867797,1.88302416869492,0.688830229372617,1.12659356823715,1.48204270645771,1.64833566750943,1.51977948701915,1.7946690634053,1.35624426926062,1.29099535822988,1.680334761243,2.8107892971891,1.40701740833882,1.76855461042625,1.47931542907943,1.24049864163473,2.17511325981761,1.87831825832572,1.17447052523641,2.56205391103397
"19",2.25300997358066,1.41092301264386,1.24293809162711,1.46033500254516,1.61414381000264,1.29073963783053,0.96969609513751,1.41634762988753,0.992906398129524,1.67477100183115,0.87267510157974,0.65745865119074,2.03882091614364,2.28844804058447,2.02247702251124,2.10160026262507,2.49790366425001,2.24986082152034,2.94020335318569,2.55874877950385,1.34390324184671,1.63122030872738,1.48772687344828,2.1325566034343,2.18062812827039,1.63586473832663,2.61198346481986
"20",1.89677714708466,0.595314110009167,1.0808970766573,1.1071804071687,1.36419801700585,2.14523507105247,0.478443320312818,1.24841305651345,1.41435684421956,0.96228885064487,0.424841491817368,0.754170216932027,1.440783380289,1.77312921156682,2.8967581233427,1.12269561615338,2.72870150670199,2.00538035276726,2.36373098573793,1.74955053883754,1.46535499638951,1.19649822228503,1.32899900073539,2.28549633484913,2.13650720272504,1.15553854320519,2.52973271062789
"21",1.07140527554026,1.95032299151395,1.8397660436273,1.6620767831115,2.15297118246268,1.10807138544601,2.09746787661206,1.62888677083718,0.605330747003152,1.44174909377358,0.691222200040622,1.39672940120875,2.68101601512848,2.20574533356058,1.9965780140538,1.72445996994305,1.89416584484381,1.98022571848704,2.64895976147465,1.57641878194717,1.68863157012988,0.776567706520763,0.172691474037512,1.80775521373887,1.67290763668496,0.669997994764412,2.50509443350922
"22",1.88364723143088,0.627436094010743,0.596437202352267,0.989069057935535,1.54820750387887,1.42758595612459,0.497486366325312,1.72052858712949,2.07511805525924,0.674125744119003,1.12317718502508,0.652381392970989,2.24704329123958,1.36173676050356,2.68871993515684,1.70282794793592,5.0443348302786,1.55935601438563,3.65567148411352,2.05775182326811,1.08588563002503,1.2735275338346,1.83507311154811,2.04039625428375,0.95401605716176,0.469637247519039,2.70284016311184
"23",2.12677967244037,3.23207177730242,0.881507028727496,1.71042922876062,1.57014716704656,2.58547677433758,3.29950613391431,2.12914644960698,0.875235178609779,2.26517695971593,2.91420353597501,1.91364526413805,2.06184507394669,2.81760054840307,4.28591809186515,1.71067877906189,5.12433073048377,1.30748586811489,2.75244261659617,3.26091815173361,0.732595819418683,2.22896348100643,4.14520447441915,2.82672884384805,2.71718680236371,4.70605263741483,3.36027614816295
"24",0.724422135157294,4.02740894889961,0.674346365493831,0.842654671867329,0.658512978179723,1.52118223880485,2.31139258147333,0.575060827832497,0.737425489651473,0.35830741210178,0.220462684321563,1.55984844336426,3.30222211949499,1.95657519852312,2.57718942857187,1.07571245499013,3.01395995749515,2.78740893808346,2.99800623716256,2.3945505910933,1.61489141005741,0.837197364235012,1.99043165587838,1.39940768542582,2.19676960256308,1.32789410677219,2.94695525884449
"25",2.51754276453608,0.336897915882772,0.986805105738979,1.19200956722377,2.12987478790759,2.04942613738555,2.5749317399406,2.35181423570504,2.45675854782004,2.58827560614641,0.240182880199769,2.45503649042298,0.969907516041718,2.16134592991969,1.46699830207998,2.30520904513701,0.865349376593915,1.30401532325094,2.44746794622344,1.94513455563062,1.11513883546918,4.24780755992871,1.15379286423932,1.00879381912501,2.05756851410122,3.05749121296279,2.01827819070666
"26",2.98736323971426,2.12162931148533,1.8310261389072,1.78054069865577,0.852651246095839,2.53510343880648,1.73382178056958,2.97339644116971,2.63053456978021,2.13693782967243,1.5389890775089,3.9414784933975,1.98853759922309,1.9312557261061,1.37850902861981,1.36298914951723,1.97167815645065,2.30733311333611,2.74136802569559,1.24553076834664,1.30818442910444,1.83479741306802,2.99301046493852,2.18930015781102,3.42594585701639,1.54603114801911,2.55231859602299
"27",2.65685370225887,2.27490418847956,2.2621844851365,2.63663348092201,2.3554017456777,2.19399142617128,2.75173128289061,3.16609224480411,1.71885923813858,1.55600544859131,2.8410330242367,1.60593796382457,2.56272308556329,2.20412987726397,3.18713018835683,2.11034611461327,3.55767701575498,2.60710397389447,2.8795968871091,3.08918450511625,3.65444409415379,3.34993203177938,2.52346598088987,2.85910330647584,3.01027100664463,2.07429399928971,2.89814984746359
"28",1.08894250243502,0.473416524268292,0.241837668307868,0.282336586750981,1.23784604262307,0.924018838280105,0.299772709172668,0.441278808248025,0.375199653085628,0.392403183416407,0.306042115068908,0.356427927853424,1.12190682416743,1.25184183630433,0.617413454234502,1.10812381931054,0.946535855617713,1.08216203313743,1.88853199462816,1.08807160081689,0.738599189360469,0.612236235135639,0.304775543330001,1.32866762885613,1.17326342680975,0.344085645331778,1.92289387280856
"29",2.87698278038514,0.943211796270712,1.36711591813458,0.730665176258912,1.27737965662367,1.31114213299635,1.26986524503032,0.492977021208222,1.2927427906063,2.7398944876043,1.95640011310776,1.63385243538267,2.21175287696749,1.95149725437142,3.84950600355746,0.757315687807745,1.61374825095887,1.72614550481224,1.52216302423452,2.28255722447564,2.66706795573499,2.93434670605312,1.55944583372294,2.62987838480026,2.6628102798499,0.922328892432164,2.36817853844569
"30",1.11395420073518,1.07400296216864,1.28500430387283,1.27020400320093,1.21000457267243,1.49461199686415,1.43250936275498,0.977100298703009,1.40551527436319,1.60114784374168,1.12230961116061,1.07892390046466,1.31416089215077,1.53916361409126,1.69510878182524,1.2733032715129,1.0511002810659,1.46549722752455,2.03815712110113,1.28456962230233,1.00766363357108,0.951288472854246,1.71260158791777,2.05464992829097,1.1689254707727,0.980199237417691,2.09500705586067
"31",3.30740394420114,2.52821841804569,1.65075871273792,0.84687044083824,2.32944803048331,1.80056229552206,3.81017034726624,2.8984837254308,2.35358513024421,1.59841507630916,2.1355328207936,2.93679383496882,3.52993034413963,3.15748107040979,2.48906632559712,1.25149587785687,3.91899718860313,2.75441025856863,3.66453394808243,4.18286450507658,2.05003733005859,3.85564081313487,2.08561155310861,3.677492766475,3.13850074917291,2.278169100715,3.21747360096267
