"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19"
"1",3.29403688593332,3.35699675090895,3.05549024767336,3.31931535533674,3.26754524026673,3.15827931601103,3.31821878659546,3.22434198759017,3.36030658265847,3.36061042710509,3.25819299932397,3.25225878596347,3.29485374098285,3.39450896961402
"2",3.17198708451712,3.45219047832961,3.36561534784468,3.89823611638568,4.08426265466493,2.60762373455544,3.60252145846588,3.05751167847168,3.54238730224218,4.24583598566254,2.86150372972006,2.96749942726917,3.35775315738206,3.53930736647029
"3",3.65627429851732,3.39602835302802,3.51365741168423,3.20637672816362,3.11836954441418,3.18725756626266,2.68602643424689,3.72970734159262,3.07094583225568,3.40221433563084,3.41330670600721,3.96023276715959,3.78113067866651,3.72898618528218
"4",2.64400540989645,3.01968571734021,2.64347858547479,2.7718559960615,3.55414574323973,2.55081810970422,3.12163240255018,3.33771939826709,3.10199324794636,3.73416397511136,3.00628024493042,3.69708839029259,3.54619777711354,3.35705025191212
"5",2.84403010873161,3.38271789106576,3.65528541381735,2.46619900558287,3.05095365820655,2.90684992496446,3.38887600780093,3.05021392617093,3.53362942524846,3.25163113503371,3.65862046316633,3.67215558294792,3.94624064265156,3.34676897599944
"6",2.81474821656973,3.49368595778264,2.96259466701246,3.23636038512961,3.32789985519384,2.33450210161102,2.93204687146417,2.70647047796849,3.17942478440481,4.82388188244367,3.13022865858128,3.714146117167,3.78945782336479,3.65764913265399
"7",2.49464799708369,3.20426740697007,2.96756255270057,3.26871126124246,2.9130324174614,2.05872955748515,3.16140687197925,2.25345990110855,2.80031964433439,2.82940377421074,3.67890231429741,3.1825129119813,3.43422211110227,3.63746718751386
"8",2.78585757369704,2.91524695274826,3.26024371933677,3.71785567276048,3.82258959031587,1.84528205540176,3.37248611607892,3.1885836370309,2.68833132704365,3.24977057162283,2.80211192726238,3.43283547625977,3.56000137485147,4.53384423717556
"9",2.89030343011236,3.2307659487043,3.6463519992307,2.93368060900784,3.18508703709754,3.06189097783478,3.08523190864123,2.76330525749882,3.25670449845565,3.38777527915778,3.38424249221476,3.55248004016511,3.45824684559762,3.70906545316494
"10",3.29344039759839,3.1784544754964,3.32099276354709,3.82048517645723,3.21109777926515,2.80060461369931,3.71654411643842,3.25726538270489,3.39492040056943,3.24034803815668,3.33861289890734,3.19091584945681,3.2792081660829,3.59248318259091
"11",3.37051237344175,3.28775902492064,3.2894101835135,3.14395777762704,3.40894810825303,3.1779869740099,3.19900990012712,3.24576129020909,3.37203797990963,3.27745969861675,3.23699463246625,3.28125323588388,3.20342972649423,3.50982203071683
"12",2.60216323052136,2.9183888005315,2.93659128487745,2.92931559535544,3.63293737882403,2.31773168610257,3.35733333698993,3.76984644474579,3.07541738708222,3.06013568412338,2.87270632330939,3.40879738579803,3.48660663266331,3.57729553580921
"13",1.61767328313968,2.51902584989689,4.01603259673663,2.79286511383971,3.53251882380609,2.35677251913571,4.26339934253225,2.32553576414998,2.73565627887308,3.64644450258764,3.68196801730605,3.48894495524273,4.06071721569352,3.82196729145192
"14",3.26775643342652,3.33837801898114,3.32032680300857,3.30886851123435,3.31764964290655,3.33804665254753,3.35574417241341,3.22191431326998,3.24826943525363,3.26090961650508,3.3526734407291,3.22848059816077,3.29424981895278,3.2649216003863
"15",3.6850196572664,3.12775343441457,3.32199737500242,3.46860754853443,3.31863354667036,3.32293699265604,2.83908357760892,3.2064378415552,3.46196684099832,3.14993312357177,2.74451829859694,3.02469889938934,3.56486583549753,3.25646945577357
"16",2.89991192389569,3.7496271677116,3.15549328516713,2.76337936412181,3.18563149443276,3.21180868148637,3.55255276944239,3.55241997808001,2.92554754979825,3.79163452505199,3.20402330665189,3.54938419288492,3.86400796092166,3.57629414135672
"17",3.19524644498798,3.48497858367106,2.99457598807183,3.08898367100149,3.58331127135787,2.34082666834793,2.91188165805099,3.70564657033071,3.2746773042999,2.82986336759527,3.4042162287557,3.42912217538641,3.35658570774692,3.17665178525804
"18",3.39396363201937,3.52354053057507,3.10086984226963,3.22241095126148,3.07640426863682,2.95660444589531,3.10842734528557,3.17781771320061,3.2110154420718,3.24870440941207,2.96659135406635,3.3545101848722,3.18571549614595,3.42303447270872
"19",3.32008703312696,3.14988044936418,3.28797959482705,3.2862079612677,3.25496790259436,2.98768636650825,3.35049340755091,3.46396952192613,3.28840787149961,3.23281947432942,3.15404164895294,3.5284952237895,3.38859298459359,3.54731759192616
"20",3.41914988999646,3.8123722449897,2.62172228657294,3.5098554445786,2.96466917095762,2.20400820789824,4.39069347318321,1.45038926305353,2.39423075883372,3.01072330691061,4.47695258102047,3.5058444431037,4.66156699625582,4.30145911365115
"21",3.60081127155592,3.28352826716958,2.43240907235894,3.26714569861537,3.66901708759971,2.62931719662992,2.93467361660757,3.26138282210386,2.93843864560839,2.57804902125065,3.07879083307791,3.68089201844973,3.43696103332936,4.05046696348114
"22",2.88689740666053,3.83537620109239,3.1226620650185,2.75004461802972,3.61556761418551,2.77776684668617,2.94712000965463,3.60799633072728,3.29113296341343,2.83570808909169,3.45530038427982,3.78360458041534,3.64287624256651,3.56245564199684
"23",3.3391253042408,3.27498025402844,3.25733772781989,3.25296102052174,3.22488332899908,3.25624871198559,3.29731292140603,3.27728547236508,3.26344480349181,3.27332203390487,3.3196344041839,3.28218116593992,3.26954231042743,3.30159555967636
"24",3.07995850597579,3.49999590793289,3.53984754017573,3.35029147689737,3.07487862993699,3.30419575055614,3.19756510479675,3.33013524563191,3.47164478746528,3.17234438841474,2.95103381031691,3.59649002994925,3.4453939658063,3.40139924347534
"25",3.16817413571638,3.37058084960495,3.28347137200507,3.39702283723214,3.34901802672913,3.28220530091035,3.40676357402126,3.21600792239929,3.27710454358282,3.2566339088947,3.25996833651536,3.47420217779061,3.19988998646438,3.31975671557341
"26",2.60662098125812,2.7022992665566,2.89472955565787,3.90773283068499,3.54523315531636,2.94449541133809,3.24676940612289,3.16697377850184,3.32928607410118,3.05080748862121,3.95699164672846,3.84586048556103,3.3367043962114,3.47331404061343
"27",2.54188540664819,3.69940468489423,2.47588320599403,2.80139272421511,3.2114193435699,2.59150571182616,3.09141277996555,2.63402093192913,3.16216287578412,3.18426925231554,3.72009970946117,3.39436247690431,3.65602739598196,3.1915372476543
