"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-05-25,"Auvergne-Rhône-Alpes",7.83431291411806,5.47135523215845,10.9424026887843,1649.28822952027,1342.0198646759,2026.27622019139,148954.099263512,100488.026176968,215855.99651706,832.103041010202,353.641385250705,1728.18312478798,1.19737625836547,0.982279914665462,1.47113726671659
"2",2020-05-26,"Auvergne-Rhône-Alpes",7.7104531443236,5.30354102669132,10.8774367862312,1656.9986826646,1347.32340570259,2037.15365697763,149803.683290188,100838.350740976,217667.307484134,849.584026675709,350.324564008049,1811.31096707463,1.19736039872124,0.982272845715676,1.47110938432841
"3",2020-05-27,"Auvergne-Rhône-Alpes",7.6143581009243,5.15477545130406,10.8865084008153,1664.61304076552,1352.47818115389,2048.04016537844,150672.949931354,101187.184290671,219563.489273665,869.266641166276,348.833549694749,1896.18178953038,1.19734417930246,0.982265863439179,1.47108031737319
"4",2020-05-28,"Auvergne-Rhône-Alpes",7.54777776296471,5.03762640850226,10.8750728081863,1672.16081852849,1357.51580756239,2058.91523818663,151566.053098348,101535.598975664,221554.373999815,893.103166993972,348.41468499287,1990.88472615064,1.19732755638845,0.982258953803492,1.47104990101362
"5",2020-05-29,"Auvergne-Rhône-Alpes",7.50434916360823,4.92106466843598,10.8936168677166,1679.6651676921,1362.43687223083,2069.80885505434,152486.346035535,101886.824228007,223655.521994241,920.292937187284,351.225252343597,2101.14799442614,1.19731044802863,0.98225209404805,1.47101786868613
"6",2020-05-30,"Auvergne-Rhône-Alpes",7.48646580360823,4.81683242246898,11.0344031078994,1687.1516334957,1367.2537046533,2080.84325816224,153436.249262811,102239.121453626,225874.316136929,949.903227276128,352.29722561863,2218.79414268796,1.19729278761302,0.982245268018376,1.47098399764947
"7",2020-05-31,"Auvergne-Rhône-Alpes",7.4932808668414,4.73118295633782,11.180852983962,1694.64491436254,1371.98488760964,2092.0241111462,154417.593992425,102593.82945967,228218.497367009,981.344729614106,354.70800604392,2344.18123007995,1.19727452643616,0.98223846654226,1.47094811216525
"8",2020-06-01,"Auvergne-Rhône-Alpes",7.51988636913805,4.65596744447816,11.387786848092,1702.16480073168,1376.64085505412,2103.4118979943,155431.931522267,102948.168754454,230699.767736587,1014.3375298414,354.339294784032,2481.27036957747,1.19725562702544,0.982231685092356,1.47091006286144
"9",2020-06-02,"Auvergne-Rhône-Alpes",7.56976745737693,4.58281023051037,11.7114792338739,1709.73456818906,1381.22366528463,2115.12337722817,156480.724282096,103302.593170796,233326.211647281,1048.79275982886,354.424416342257,2626.44391069457,1.19723605714076,0.982224921699263,1.47086970947076
"10",2020-06-03,"Auvergne-Rhône-Alpes",7.63685234780749,4.55152642342952,11.9796739353788,1717.37142053687,1385.77519170805,2127.10305116355,157565.44444101,103656.8480321,236105.927655043,1084.72015891489,354.254861303681,2779.71600776141,1.19721578607535,0.982218175625421,1.47082691064855
"11",2020-06-04,"Auvergne-Rhône-Alpes",7.7240729058659,4.51873863952147,12.3850395293448,1725.09549344273,1390.29393034758,2139.48809069289,158687.618806703,104010.951069974,239041.803533055,1122.17436569206,354.103037874249,2935.87587801195,1.1971947827477,0.982211446652547,1.47078151889265
"12",2020-06-05,"Auvergne-Rhône-Alpes",7.82827643800591,4.4932502593917,12.7389748878961,1732.92376988074,1394.78718060697,2152.22706558079,159848.847531902,104367.618372967,242156.167415701,1161.22872519953,356.667302992622,3114.36388264657,1.19717301483043,0.982204734745045,1.47073337822872
"13",2020-06-06,"Auvergne-Rhône-Alpes",7.95258220163659,4.4576122965623,13.1807640673599,1740.87635208238,1399.24479290353,2165.40782964815,161050.811958109,104726.204394913,245448.962568415,1201.96442620697,358.586021946138,3292.79515271355,1.19715044838185,0.982198039911033,1.47068232313059
"14",2020-06-07,"Auvergne-Rhône-Alpes",8.09426280738162,4.41731364386014,13.6634304399189,1748.97061488976,1403.66210654739,2179.07126008807,162295.278871485,105083.986414218,248917.631586115,1244.46691337569,357.782019305248,3468.66901769967,1.19712704768442,0.982191362155013,1.47062817788241
"15",2020-06-08,"Auvergne-Rhône-Alpes",8.24796813948081,4.38645846748596,14.2316326858318,1757.21858302924,1408.04856501488,2193.3028927739,163584.104130158,105439.029780659,252609.430996303,1288.82525867301,355.04336644106,3691.79941018816,1.1971027751499,0.982184701467564,1.47057075603803
"16",2020-06-09,"Auvergne-Rhône-Alpes",8.42432446881465,4.37593212044233,14.9155881008843,1765.64290749805,1412.42449713532,2208.21848087479,164919.236639878,105793.322231276,256517.338498767,1335.13250971995,354.292450616828,3907.90750246391,1.19707759123489,0.982178057827217,1.47050985985408
"17",2020-06-10,"Auvergne-Rhône-Alpes",8.61346805218538,4.34900231639795,15.6899216508365,1774.25637555024,1416.77349945172,2223.90840252562,166302.72287954,106148.194051748,260620.933574556,1383.48623966202,354.871820472227,4103.59507578936,1.19705145434823,0.982171431204682,1.47044527966526
"18",2020-06-11,"Auvergne-Rhône-Alpes",8.81630448431435,4.34945831445474,16.4668243452911,1783.07268003455,1421.12295776617,2240.37522687091,167736.711940219,106502.184395967,264952.126030094,1433.98906067915,353.990344218906,4331.19245553768,1.19702432074652,0.982164821566312,1.47037679320094
"19",2020-06-12,"Auvergne-Rhône-Alpes",9.03707940236056,4.34016748898287,17.3079137185295,1792.10975943691,1425.46312525515,2257.68314058944,169223.461005963,106855.715953854,269539.336119485,1486.74906574409,353.531557886443,4587.21008939182,1.19699614441854,0.982158228876314,1.47030416484803
"20",2020-06-13,"Auvergne-Rhône-Alpes",9.27367580118774,4.33496596945107,18.2371219190889,1801.3834352381,1429.79809122461,2275.92026250853,170765.341227077,107210.304947095,274385.278470035,1541.8802211143,354.588993241757,4845.94235054994,1.19696687695999,0.982151653097952,1.47022714486414
"21",2020-06-14,"Auvergne-Rhône-Alpes",9.52662344454018,4.37414802312315,19.0852094806806,1810.91005868264,1434.17223924773,2295.00547198921,172364.843964735,107565.2121257,279511.659288088,1599.50273765799,354.907178604657,5126.38081805263,1.19693646743926,0.98214509419415,1.47014546854201
"22",2020-06-15,"Auvergne-Rhône-Alpes",9.78970903350644,4.36447789587099,20.2085970814848,1820.69976771615,1438.5367171436,2315.2140690707,174024.58740581,107919.815879002,284935.396590314,1659.74344107434,354.603753301497,5423.73730222566,1.19690486225477,0.98213855212775,1.47005885532471
"23",2020-06-16,"Auvergne-Rhône-Alpes",10.0750367411578,4.35830381903959,21.323194096268,1830.77480445731,1442.89502096264,2336.53726316696,175747.323558496,108272.871728973,290672.615604071,1722.73615268657,353.055849971431,5737.21901375716,1.1968720049836,0.982132026861617,1.46996700786961
"24",2020-06-17,"Auvergne-Rhône-Alpes",10.3727608072005,4.35324104143737,22.5953627820494,1841.14756526451,1447.24826200408,2359.13262594901,177535.945645353,108627.336551838,296761.833181746,1788.62208685726,354.464822865089,6089.2175776751,1.19683783622126,0.982125518358667,1.4698696110587
"25",2020-06-18,"Auvergne-Rhône-Alpes",10.6868972726511,4.37410369932758,23.8198215834203,1851.83446253716,1451.6223657034,2382.95244753243,179393.495913299,108983.530015109,303199.623453018,1857.5502679453,356.193463271287,6437.79027127188,1.19680229341215,0.982119026581877,1.46976633095251
"26",2020-06-19,"Auvergne-Rhône-Alpes",11.0178739623407,4.40076642204432,25.2515476024088,1862.8523364995,1456.02313212545,2408.20399513484,181323.173881474,109338.933806176,310043.140396697,1929.6779681756,355.403791066753,6843.5169436796,1.1967653106702,0.98211255149428,1.46965681368454
"27",2020-06-20,"Auvergne-Rhône-Alpes",11.3644243137694,4.37814253727409,26.7836871370439,1874.21676081327,1460.40127466272,2434.98768227189,183328.345048549,109692.319475059,317328.013227781,2005.17116707429,353.385668883259,7284.87283108335,1.19672681858917,0.982106093058962,1.4695406842931
"28",2020-06-21,"Auvergne-Rhône-Alpes",11.7298224723284,4.37519840107141,28.3561723053387,1885.9465832856,1464.77647306379,2463.34385457723,185412.550081318,110044.960361899,325037.318601562,2084.20503276896,352.640886839777,7709.30537378112,1.19668674404226,0.982099651239062,1.46941754548742
"29",2020-06-22,"Auvergne-Rhône-Alpes",12.1105452162994,4.3783968494222,29.9687204430019,1898.05712850189,1469.15486991322,2493.31257502023,187579.514506544,110397.848141314,333213.643266541,2166.96442522604,352.887779414936,8176.32466497895,1.19664500997027,0.982093225997766,1.46928697634436
"30",2020-06-23,"Auvergne-Rhône-Alpes",12.5111866989627,4.37375595877587,31.6734841979604,1910.56831520086,1473.52862587199,2524.98605921819,189833.158927823,110748.855479325,341924.376547744,2253.64442127954,351.007338010748,8710.73328120356,1.19660153515799,0.982086817298312,1.46914853093258
"31",2020-06-24,"Auvergne-Rhône-Alpes",12.9303117077772,4.38100322623827,33.4390232556922,1923.49862690863,1477.90962909823,2558.42508247388,192177.609788874,111098.064808335,351124.004321558,2344.45086105051,349.209329009885,9199.62777381383,1.19655623399821,0.982080425103986,1.46900173686023
"32",2020-06-25,"Auvergne-Rhône-Alpes",13.3695958477093,4.38141371597547,35.1160499000626,1936.86822275634,1482.29104281421,2593.54113237394,194617.210703916,111447.73780337,360840.85604162,2439.60091504211,349.672995035522,9716.85172006209,1.19650901624284,0.982074049378123,1.46884609374247
"33",2020-06-26,"Auvergne-Rhône-Alpes",13.8281825781009,4.40121165175302,37.2201924808048,1950.69640533444,1486.69225446596,2630.76132485475,197156.534374726,111797.257784183,371103.104125834,2539.32367080987,349.51998081323,10262.2480842139,1.19645978674078,0.982067690084108,1.46868107158507
"34",2020-05-25,"Bourgogne-Franche-Comté",3.22185720663707,2.1146065405733,4.71331266034597,1037.90813005771,823.607829811857,1302.84242037957,88669.9587569775,58343.7689277538,132188.331703775,230.583570261591,70.8935782017341,625.649102333671,1.03453570747981,0.832910727503109,1.3044555266105
"35",2020-05-26,"Bourgogne-Franche-Comté",3.1222944475109,2.01017331537496,4.5900684730163,1041.03042450522,825.618003127232,1307.43248885259,88900.8150371266,58410.83248874,132834.100376852,230.856280149108,67.0635609862285,645.768673076996,1.03453181794193,0.832910005063706,1.30444591834366
"36",2020-05-27,"Bourgogne-Franche-Comté",3.03506976044839,1.92384479536008,4.52777363022173,1044.06549426567,827.541847922592,1311.96026248281,89132.4521405239,58474.7300969221,133502.078029693,231.637103397271,63.8976081820343,667.977652841183,1.03452791152211,0.832909313122832,1.30443612637917
"37",2020-05-28,"Bourgogne-Franche-Comté",2.96013685985095,1.84799208721545,4.51218283473181,1047.02563112552,829.389840009808,1316.47244531754,89365.9351247406,58536.0080704193,134188.660744501,233.482984216784,61.2779734972152,686.582714808181,1.0345239810933,0.83290864696482,1.30442610847342
"38",2020-05-29,"Bourgogne-Franche-Comté",2.89572377648125,1.77754739810394,4.47811886871825,1049.921354902,831.167387407912,1320.95056418626,89602.08735832,58595.1332879542,134892.865884973,236.152233579397,59.1252175349416,704.205140471957,1.03452000942935,0.832908002230357,1.30441578224544
"39",2020-05-30,"Bourgogne-Franche-Comté",2.84109668981341,1.70327698449983,4.51966156321605,1052.76245159181,832.870664392411,1325.47022574948,89841.4380364933,58652.2745977506,135624.623409875,239.350678173292,57.141309796359,731.757524901984,1.03451598288449,0.832907375987198,1.30440508382588
