"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.342138350349479,-0.173202506193604,0.367292205694974,0.728147577631565,0.760642603131515,"pooled"
"2","global: transit",0.95,0.9,"mean",0.59999077054901,0.66216130969203,0.824637968267854,0.917888939104299,0.925492390834153,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.344166439415952,-0.187588727150172,0.28461057160229,0.623886811758781,0.672601538165642,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-4.03487754969786,-2.80346783881161,-0.420181160932851,0.76297957757807,0.819799848526033,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-0.9290814369846,-0.721236262293325,0.0481549253708892,0.641074810525038,0.711376325034992,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-2.50999352321376,-1.88786086368978,-0.285117691828335,0.573913516681626,0.648400111858789,"partial"
"7","Italy: residential",0.95,0.9,"mean",-5.39615124871069,-3.37351700491619,-0.540507514029209,0.702904521553838,0.771489891008269,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.383248002323427,-0.172652115507115,0.475118728800686,0.90077996691533,0.935316518172286,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-5.53540960750664,-3.67490549532993,-0.782395895063612,0.511024488037604,0.624714012380977,"partial"
"10","Germany: residential",0.95,0.9,"mean",-5.6322969538101,-3.24324663293025,-0.544377950647685,0.735117289190277,0.820038028595545,"partial"
"11","Germany: transit",0.95,0.9,"mean",-2.64011978426457,-1.868320259257,-0.386458119787481,0.517170267680476,0.603016257915905,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-0.832713747425388,-0.576900447305373,0.255577153027063,0.813095298573781,0.871629232379641,"partial"
"13","Spain: residential",0.95,0.9,"mean",-4.71912344087253,-2.60978689843389,-0.364031856991033,0.78050604358321,0.856772911023696,"partial"
"14","Spain: transit",0.95,0.9,"mean",-0.776722884438734,-0.454717252523827,0.331880072097791,0.83169504909176,0.876907278518229,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-1.61975383511523,-1.08576572691042,0.104937515977434,0.757472018746846,0.802521993274647,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-2.90618829393235,-1.94165670538317,-0.115405622547504,0.779460066825513,0.838324492006536,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-0.430996198485808,-0.223206304868622,0.387098224511415,0.797101148107202,0.848489264632841,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.1581695649394,-0.734672118534873,0.246177146106168,0.819439467624458,0.869420717132724,"partial"
"19","France: residential",0.95,0.9,"mean",-3.06933255311225,-2.11363572143073,-0.172237510585844,0.752524395662028,0.827313319815104,"partial"
"20","France: transit",0.95,0.9,"mean",-1.06919875584917,-0.688305641131802,0.191392224063502,0.756193360189783,0.80055716139197,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-0.901622983872914,-0.609405091531475,0.294318500506699,0.834849607652842,0.873104656903472,"partial"
"22","Norway: residential",0.95,0.9,"mean",-1.80798585974632,-1.29299829547355,-0.0427043901149135,0.778278621795393,0.844946302260323,"partial"
"23","Norway: transit",0.95,0.9,"mean",-2.07235325922643,-1.58748164794603,-0.112124639823675,0.755601474587902,0.811049194206514,"partial"
"24","Norway: averageMobility",0.95,0.9,"mean",-10.1254211189875,-6.84101340878575,-1.90466103952681,0.232048052950954,0.360225901412206,"partial"
"25","Belgium: residential",0.95,0.9,"mean",-4.32282633533381,-2.80284967613086,-0.473738386618082,0.719612224276979,0.793383943353323,"partial"
"26","Belgium: transit",0.95,0.9,"mean",-5.19423569300456,-3.75780790683299,-0.978216851598448,0.369862572570476,0.454741962106176,"partial"
"27","Belgium: averageMobility",0.95,0.9,"mean",-0.678525059800445,-0.421212178409181,0.362198374009819,0.863466570612236,0.90777239276795,"partial"
"28","Austria: residential",0.95,0.9,"mean",-3.64153214929849,-2.62414624269461,-0.420829554077855,0.730009868444309,0.809279208479835,"partial"
"29","Austria: transit",0.95,0.9,"mean",-1.87436176168809,-1.44155174474708,-0.113780465088779,0.689433255407798,0.759426893997228,"partial"
"30","Austria: averageMobility",0.95,0.9,"mean",-2.14057523551195,-1.52789401197653,-0.130694292532616,0.70343548010952,0.769642345958505,"partial"
"31","Sweden: residential",0.95,0.9,"mean",-1.74758530965445,-1.11149754550396,0.0855132461219649,0.784898681776785,0.835634529807844,"partial"
