"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.03184466288666,-0.814011990154746,-0.136100193757086,0.416348518869328,0.483290401023394,"pooled"
"2","global: transit",0.95,0.9,"mean",0.152494618059189,0.251660841702137,0.581613984650139,0.800281153705756,0.819277388574265,"pooled"
"3","global: grocery",0.95,0.9,"mean",-1.84900046278455,-1.49253758296685,-0.457365445311163,0.230800625682801,0.307023583553444,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.89619240660915,-1.53216292279001,-0.434875043034086,0.321476858514907,0.411137568316757,"pooled"
"5","global: retail",0.95,0.9,"mean",0.34509946098599,0.421007704028254,0.67105545817494,0.847703839152329,0.868815890223728,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.177594791473524,-0.0331547317619954,0.447496978344464,0.770000558159902,0.790303570867284,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.484258869304566,-0.386831111104555,0.00977288591069714,0.340537473220329,0.398722904760538,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.51907508379974,-0.39604893184699,0.00590580549733792,0.334783703048916,0.388670881347255,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.765375590980759,-0.585027035100263,-0.143312047812449,0.201726025056402,0.264967529120504,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.678058813474475,-0.553872829804767,-0.0941685376767312,0.252968753044714,0.306743668842867,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.729160554318867,-0.578442093640624,-0.0902452214230211,0.256502201649126,0.315761858968838,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-0.697178606121239,-0.55180339121039,-0.09412867687536,0.27326912809554,0.335552708770347,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.615197081480472,-0.478438398966267,-0.0481958900989757,0.309998629741406,0.35727316627468,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.612106635027852,-0.452268998363446,-0.0514816446606096,0.279710939939122,0.33454688586948,"partial"
"15","Corse: transit",0.95,0.9,"mean",-0.828066482079327,-0.608123908453218,-0.0778629022109158,0.300342646102373,0.378754084887653,"partial"
"16","Corse: retail",0.95,0.9,"mean",-0.921689512003026,-0.648854785779246,-0.100606512668239,0.290797444919352,0.337315688330668,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.546912068876602,-0.444994976757149,-0.0545960821876971,0.290333400710814,0.349301045670433,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.503878891624087,-0.415924294273118,-0.0259163546690238,0.322951006818378,0.39492415560726,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-0.602692805611256,-0.491815223239944,-0.0739568895919324,0.287648785333488,0.369330929361263,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-0.63061932840173,-0.498009282057985,-0.0778859256645377,0.290196578651562,0.359402344562887,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-0.47576836578343,-0.366364648203587,0.0216472387003552,0.347303617417555,0.417085246948175,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-0.596735743749959,-0.443862761844814,-0.01058777933235,0.329333068597325,0.378819264477852,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.825904258655112,-0.664066640647879,-0.141344780696023,0.22379299692648,0.27326804565862,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-0.823906449619381,-0.62667619753873,-0.129221866539809,0.24364711516485,0.298913104758756,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-1.02655430242505,-0.832636885448889,-0.256783230887673,0.156096607426917,0.235391031687482,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-1.0018158866806,-0.800490831973228,-0.228102403714779,0.182485934827905,0.248439019446262,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-0.818869582233892,-0.659732849031323,-0.130011522385055,0.249990528365485,0.311554105586184,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-0.795525295804562,-0.618154731295927,-0.122866063305381,0.247150986852703,0.312132253772676,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.544600071912764,-0.405644922910822,0.00862598751617316,0.35170027374797,0.398361610785308,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-0.559192260331991,-0.41922667359264,-0.0181589095812701,0.316733514118718,0.37992549889053,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-0.484901623199545,-0.38453536387258,0.016991634198317,0.351874173055559,0.3975883324336,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-0.437219698625066,-0.340496063245894,0.027452964686039,0.334782576728844,0.388475078134864,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-0.254964431063083,-0.153534920862695,0.160338359056475,0.434195418367149,0.494727218116246,"partial"
"34","France-hopitaux: retail",0.95,0.9,"mean",-0.190206537091946,-0.121583661224354,0.174662287901149,0.444002963078406,0.48955510586513,"partial"
"35","France-OC19: transit",0.95,0.9,"mean",-0.0805066454455258,-0.00312073873266166,0.272869603394208,0.532102642386609,0.575887690934554,"partial"
"36","France-OC19: retail",0.95,0.9,"mean",-0.0720890796576152,0.00562712358960641,0.274355806122579,0.52908936115391,0.581870129627927,"partial"
"37","France-EHPAD: transit",0.95,0.9,"mean",-0.12139803165248,-0.0336239219670924,0.260543743679357,0.526667564969468,0.567493441908352,"partial"
"38","France-EHPAD: retail",0.95,0.9,"mean",-0.178690998913442,-0.0885978151933745,0.215273422323404,0.487142969377168,0.535080887888256,"partial"
