"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-03-24,"Auvergne-Rhône-Alpes",18.2682243897837,10.6857432119957,28.5609758125886,105.124776778139,64.2798348525554,164.147244043356,198917.826241459,57207.457363584,449773.730474734,24837.3548182046,2834.26908383314,82297.395715216,1.82008943889044,0.578182914274732,3.65566814255186
"2",2020-03-25,"Auvergne-Rhône-Alpes",21.932533298471,12.2365678798948,34.829736225905,127.05731007661,76.5164027324502,198.976980269261,227493.293971521,60014.5918316681,551471.503130611,28575.4677300622,2807.13446808413,101697.772655878,1.81242469375752,0.578126890644945,3.62699024514232
"3",2020-03-26,"Auvergne-Rhône-Alpes",26.2176433546131,13.9218124930096,41.9880460294222,153.274953431223,90.4382152254599,240.965026298683,260296.518312319,62631.1921138691,679694.598006088,32803.2243407986,2616.60028220098,128223.094875477,1.80340708628575,0.578078013853176,3.58713188386359
"4",2020-03-27,"Auvergne-Rhône-Alpes",31.1817896965536,15.7399745780163,50.8553350825879,184.456743127777,106.178189803476,291.820361381271,297938.060755263,65118.4806995707,837864.864125029,37641.5424429442,2487.28858570163,158170.266118941,1.79281539316505,0.57803186976116,3.53402000217429
"5",2020-03-28,"Auvergne-Rhône-Alpes",36.88311142677,17.8012100653691,61.5200854251591,221.339854554547,123.979399868845,353.34044680643,341126.930165829,67436.7777293234,1029040.67754866,43188.8694105656,2318.2970297527,191175.813423629,1.78038838464708,0.577988599602475,3.48728806166768
"6",2020-03-29,"Auvergne-Rhône-Alpes",43.3837399670653,19.7450507690675,73.8579245670295,264.723594521612,143.724450637913,427.19837137346,390636.295804491,69653.1280188867,1260195.62377293,49509.3656386622,2216.35028956322,231154.946224277,1.76583114727966,0.577622248511299,3.39155141073176
"7",2020-03-30,"Auvergne-Rhône-Alpes",50.7535782394351,21.5004937514703,89.4434122841716,315.477172761047,165.224944389383,516.641783657631,447258.662956559,71780.2590718872,1536139.68632173,56622.3671520674,2127.13105300054,275944.062548793,1.74882732325955,0.57722252588102,3.31034669183312
"8",2020-03-31,"Auvergne-Rhône-Alpes",59.0808629533705,23.473199208947,108.028691354063,374.558035714418,188.69814359833,624.670475011695,511745.157063095,73775.493550974,1852921.53562849,64486.4941065367,1995.23447908676,316781.849306761,1.72905843442674,0.576850226959946,3.22207734490213
"9",2020-04-01,"Auvergne-Rhône-Alpes",68.4690814505138,25.3961542511416,132.504746869219,443.027117164931,214.094297849472,757.175221880913,584725.951159676,75678.5363126436,2216998.01601872,72980.7940965805,1903.0427616696,364076.480390227,1.70623236369909,0.5765037874371,3.07633845356148
"10",2020-04-02,"Auvergne-Rhône-Alpes",79.0465789852994,27.214881253075,161.423295679557,522.073696150231,241.309179102547,918.59851756047,666616.052173631,77470.5166761932,2634185.96481552,81890.1010139556,1791.98036354965,417187.948796805,1.68012154659572,0.576416374449163,2.92786943432162
"11",2020-04-03,"Auvergne-Rhône-Alpes",90.9725659454525,29.5362159905639,200.765376306636,613.046262095683,270.84539509311,1119.36389386711,757520.923022014,79180.113164706,3109307.48136897,90904.870848383,1709.59648851275,475121.516553452,1.65060783546568,0.576348890311439,2.76597229870649
"12",2020-04-04,"Auvergne-Rhône-Alpes",104.43531582353,31.04937287657,248.786915351112,717.481577919213,301.89476796968,1368.15080921822,857166.17589354,80742.8110654704,3621100.53541723,99645.2528715254,1562.69790076448,511793.054048254,1.61772583553802,0.57628610436039,2.61989750204643
"13",2020-04-05,"Auvergne-Rhône-Alpes",119.65706161481,32.237549410393,307.035070927693,837.138639534024,334.132317380074,1675.18588014591,964878.219513538,82159.0716102894,4150941.18181196,107712.043619998,1416.26054481893,529840.64639473,1.58169171430163,0.576227687990896,2.50013530212961
"14",2020-04-06,"Auvergne-Rhône-Alpes",136.880434958324,33.4710667532813,377.187824106701,974.019074492348,367.603384133355,2052.37370425261,1079631.67059313,83442.6964315329,4683797.72232061,114753.451079595,1283.62482124354,532856.540508651,1.542903708921,0.576173335827509,2.40142971933231
"15",2020-04-07,"Auvergne-Rhône-Alpes",156.373285647056,35.0540526217745,459.498236198179,1130.3923601394,402.657436755129,2511.87194045079,1200154.95246818,84637.5299321069,5202418.6037235,120523.28187505,1194.83350057403,518620.881402893,1.50190732071758,0.574834399599713,2.27778495067104
"16",2020-04-08,"Auvergne-Rhône-Alpes",178.417984479223,36.2151417901809,561.611564727413,1308.81034461863,438.87257854531,3073.4835051782,1325060.31230993,85761.0457882557,5696083.98589311,124905.359841746,1123.51585614879,493665.382169609,1.45933195449167,0.572729220215007,2.17063721834963
"17",2020-04-09,"Auvergne-Rhône-Alpes",203.296677855442,37.6855594592155,680.081167107729,1512.10702247407,476.558138004526,3753.56467228593,1452957.09869569,86818.3085563877,6173653.68642926,127896.786385763,1057.26276813196,477569.700536148,1.41581928719602,0.549438973151023,2.08539090169337
"18",2020-04-10,"Auvergne-Rhône-Alpes",231.273459977462,38.4816488219319,820.313393371401,1743.38048245153,515.039786826458,4573.87806565733,1582524.85331115,87811.0556570425,6631196.52077167,129567.754615462,992.747100654841,457542.834342411,1.37196660705251,0.500736351862411,2.01404894804082
"19",2020-04-11,"Auvergne-Rhône-Alpes",262.575448797143,38.5058988637043,971.646648368205,2005.95593124867,553.545685690162,5545.52471402554,1712550.50262259,88714.6733827644,7073177.17327427,130025.649311439,903.61772572186,441980.652502603,1.3282971283522,0.450732795560932,1.93385675072689
"20",2020-04-12,"Auvergne-Rhône-Alpes",297.370347203937,38.3152384156476,1145.76921766064,2303.32627845261,591.860924105809,6691.29393168618,1841948.18316431,89548.0020012579,7489102.40354828,129397.680541723,833.3286184935,415925.230274006,1.28525286565926,0.416353580325473,1.86640562945482
"21",2020-04-13,"Auvergne-Rhône-Alpes",335.746742001183,38.5119528632504,1336.73736752238,2639.07302045379,630.37287696906,8028.03129920856,1969774.63773288,90335.6956993233,7881229.92494597,127826.454568561,787.693698065379,392127.521397689,1.2431975022661,0.376801503331474,1.80981739448375
"22",2020-04-14,"Auvergne-Rhône-Alpes",377.698828921253,38.250193853981,1546.473294266,3016.77184937505,668.623070823041,9574.50459347456,2095241.23531125,91080.9177682019,8252022.92159175,125466.597578375,745.222068878658,370792.996645786,1.2024202468262,0.325931040053228,1.75972394615395
"23",2020-04-15,"Auvergne-Rhône-Alpes",423.109273177662,37.8875424359817,1780.49466792747,3439.88112255271,706.510613259022,11354.999261402,2217718.36543985,91785.952283968,8603863.49701565,122477.130128599,705.034515766034,351840.575423899,1.16313897879188,0.261585362659884,1.71090787554191
"24",2020-04-16,"Auvergne-Rhône-Alpes",471.752055972178,36.4557347705185,2021.35066817845,3911.63317852489,742.966348029541,13376.3499295805,2336729.70390233,92440.0646563181,8936149.20030492,119011.338462476,654.112372350089,332285.703289265,1.12550455770928,0.215964986648273,1.67004352813333
"25",2020-04-17,"Auvergne-Rhône-Alpes",523.28244973704,35.2461578222987,2263.55422905377,4434.91562826193,778.21250585184,15639.9041586343,2451937.36028167,93044.2149108212,9251262.47801878,115207.656379347,604.150254503135,315113.27771386,1.08960768905987,0.189543424190603,1.63061189962626
"26",2020-04-18,"Auvergne-Rhône-Alpes",577.24496939832,34.2683929586549,2509.8079771515,5012.16059766025,812.480898810495,18149.7121357858,2563121.07459389,93601.9390738131,9551832.54519223,111183.714312221,557.724162991886,300570.06717345,1.05548816592359,0.156540932338559,1.59171343477758
"27",2020-04-19,"Auvergne-Rhône-Alpes",633.088432847555,33.5691177675167,2717.44494845966,5645.2490305078,846.050016578011,20867.1570842454,2670155.15113293,94125.2860711954,9840852.02157461,107034.076539035,523.346997382327,289019.476382382,1.02314537062751,0.13728835277594,1.55748004099225
"28",2020-04-20,"Auvergne-Rhône-Alpes",690.183129433519,32.6416998955655,2918.07835361461,6335.43215994132,878.691716473577,23785.23543786,2772986.28912535,94617.8056668666,10117350.3058816,102831.13799242,492.519595671157,276498.284306976,0.992548744905297,0.121582939027023,1.51868413556362
"29",2020-04-21,"Auvergne-Rhône-Alpes",747.842002955268,31.4927922776315,3115.01632756336,7083.27416289659,910.184508751208,26900.2517654234,2871614.41543619,95078.5017561097,10380519.3245372,98628.1263108435,460.696089243162,263169.018655628,0.963647185780836,0.111715306084805,1.49246828735664
"30",2020-04-22,"Auvergne-Rhône-Alpes",805.335458492423,30.4722200121386,3273.72408253682,7888.60962138901,940.656728763347,30173.9758479602,2966077.4616641,95502.7779281048,10631781.88703,94463.0462279058,424.276171995115,251262.562492753,0.93637674432463,0.103254414451997,1.46273234432097
"31",2020-04-23,"Auvergne-Rhône-Alpes",861.92170077185,29.0526462946954,3397.01466101506,8750.53132216086,969.709375058042,33570.9905089753,3056440.08102905,95891.3477812002,10870184.9672549,90362.6193649477,388.569853095303,238403.080224889,0.910666435247887,0.0952560097428756,1.43909420830496
"32",2020-04-24,"Auvergne-Rhône-Alpes",916.871214238086,27.9496921304454,3501.58133517395,9667.40253639895,997.659067188488,37072.5718441492,3142785.72917999,96251.5041124033,11099008.0682826,86345.6481509461,360.156331203169,228823.101027711,0.886442296711125,0.0871732775757109,1.41342319695507
"33",2020-04-25,"Auvergne-Rhône-Alpes",969.489595837514,26.4690649026955,3593.09505433656,10636.8921322365,1024.12813209118,40665.6668984858,3225211.31813911,96588.7424445675,11316396.172293,82425.5889591193,337.238332164148,217388.10401046,0.86363002247624,0.0829612415735339,1.38821353828101
"34",2020-04-26,"Auvergne-Rhône-Alpes",1019.13245388491,25.1658397929198,3621.0731029605,11656.0245861214,1049.2939718841,44286.7400014463,3303823.67454681,96897.5652141905,11524232.8953828,78612.3564076963,308.822769623054,207836.723089768,0.842156537456715,0.0797072920044912,1.36500577496698
"35",2020-04-27,"Auvergne-Rhône-Alpes",1065.22287062498,23.6487795206786,3649.14170196908,12721.2474567464,1072.94275140478,47935.8817034154,3378737.16695771,97171.1328434879,11725555.0094409,74913.4924109009,273.56762929737,201322.114058074,0.821950852596282,0.0771617266262095,1.34804746420437
"36",2020-04-28,"Auvergne-Rhône-Alpes",1107.26499849155,22.251520056016,3655.72061284316,13828.5124552379,1095.1942714608,51591.6023162585,3450072.02899313,97421.1579456952,11918439.0170057,71334.8620354181,250.025102207284,192884.007564802,0.80294446516692,0.0751880778647861,1.32991795413251
"37",2020-04-29,"Auvergne-Rhône-Alpes",1144.8535839232,21.5457654788532,3632.27804339048,14973.3660391611,1116.74003693965,55223.880359649,3517953.05541006,97649.5884519689,12102768.6255152,67881.0264169365,228.430506273711,184329.608509548,0.785071497275632,0.07367303408919,1.31025367029402
"38",2020-04-30,"Auvergne-Rhône-Alpes",1177.67473656293,20.4018509895426,3589.56577671912,16151.040775724,1137.14188792919,58813.4461363681,3582508.47202316,97856.5428343799,12281498.1555182,64555.4166130931,206.954382411028,178729.530003007,0.768268702266435,0.0724939568210058,1.29036417134695
"39",2020-05-01,"Auvergne-Rhône-Alpes",1205.50724449688,19.0060553918946,3546.69041908017,17356.5480202209,1156.14794332109,62360.1365554483,3643868.87458094,98046.0573906722,12452896.9453811,61360.4025577872,189.514556292322,171398.789862924,0.752475419287368,0.0715757167868359,1.271871814163
"40",2020-05-02,"Auvergne-Rhône-Alpes",1228.2223177523,17.6638083279065,3491.47791652274,18584.7703379732,1173.81175164899,65851.614471971,3702166.19722236,98215.3152470326,12617568.9365564,58297.3226414187,169.257856360333,164671.991175219,0.737633520007261,0.0708603334578237,1.25985699960557
"41",2020-05-03,"Auvergne-Rhône-Alpes",1245.77829891048,16.6612283941324,3437.15485343106,19830.5486368837,1190.47298004313,69288.7693254021,3757532.71136187,98360.579343791,12775935.9649585,55366.5141395116,145.264096758416,158367.028402163,0.723687366616553,0.0703028948134707,1.24036698687741
"42",2020-05-04,"Auvergne-Rhône-Alpes",1258.21335860619,15.5309525654736,3355.88725073407,21088.7619954899,1206.0039326086,72644.6565761362,3810100.07566896,98478.7516021534,12928466.2412628,52567.3643070836,118.172258362418,152530.276304224,0.71058378483606,0.0698685180682481,1.22246266276445
"43",2020-05-05,"Auvergne-Rhône-Alpes",1265.63585291601,14.2508438290051,3294.29176587128,22354.3978484059,1220.25477643761,75938.9483420074,3859998.46294581,98573.1434906258,13075085.1453116,49898.3872768511,94.3918884724304,146618.904048871,0.698272047557549,0.0695300597596971,1.20990239524316
"44",2020-05-06,"Auvergne-Rhône-Alpes",1268.21641160134,13.3255772530231,3223.96870398269,23622.6142600072,1233.58035369063,79162.9170459901,3907355.78581807,98646.1402844856,13214415.343305,47357.3228722573,72.9967938597641,139330.197993423,0.686703861804697,0.069266373403604,1.19727269960217
"45",2020-05-07,"Auvergne-Rhône-Alpes",1266.17934328125,12.6761084925739,3126.5584900723,24888.7936032885,1246.2564621832,82289.4755360624,3952297.03501999,98706.824192054,13346720.0472956,44941.2492019261,60.6839075683662,132304.703990543,0.675833351966136,0.0690609731128489,1.18230327287577
"46",2020-05-08,"Auvergne-Rhône-Alpes",1259.79250089421,12.0539181035153,3040.13108456132,26148.5861041827,1258.31038028672,85329.6066206237,3994943.73513465,98758.3715042214,13472954.53601,42646.7001146576,51.547312167479,126234.488714443,0.665617034108687,0.0689010021958218,1.17070085605892
"47",2020-05-09,"Auvergne-Rhône-Alpes",1249.35613143771,11.4585078732872,2984.63850571829,27397.9422356204,1269.76888816001,88314.245126342,4035413.51500596,98801.9847109827,13594599.876888,40469.7798713089,43.6132067612547,121645.340877953,0.656013778489267,0.0687764334744524,1.16116220325825
"48",2020-05-10,"Auvergne-Rhône-Alpes",1235.19544893021,10.8894861489589,2924.8833484881,28633.1376845506,1280.65837430896,91239.1284748301,4073819.78457035,98837.2007133171,13712597.681077,38406.269564397,35.2160023344395,117997.80418903,0.646984759464319,0.0686794472763532,1.15305352201355
"49",2020-05-11,"Auvergne-Rhône-Alpes",1217.651332992,10.1498991786013,2838.25108102226,29850.7890175426,1290.80827348757,94077.3795558524,4110271.50665059,98868.4053816297,13826609.5121328,36451.7220802365,31.2046683125949,114011.831055756,0.63849339353641,0.0686039466170468,1.14279150945247
"50",2020-05-12,"Auvergne-Rhône-Alpes",1197.07361984899,9.34167454715127,2753.62668116645,31047.8626373916,1300.14994803472,96831.0062370189,4144873.05095325,98893.7350372633,13935963.2861687,34601.5443026555,25.3296556335946,109353.774035938,0.63050526722203,0.0685451788497916,1.13366782746853
"51",2020-05-13,"Auvergne-Rhône-Alpes",1173.81215014087,8.59440593365814,2679.98403127425,32221.6747875325,1308.74435396837,99510.9902682931,4177724.11758492,98914.1714266724,14041648.5205548,32851.0666316767,20.4363894090632,105685.234386135,0.622988056857772,0.0684994402245686,1.12329487397324
"52",2020-05-14,"Auvergne-Rhône-Alpes",1148.212904174,7.90377242461944,2599.90225953403,33369.8876917065,1316.64812639299,102110.892527827,4208919.71832663,98932.6139062639,14142780.1288754,31195.6007417053,18.4424795914798,101131.608320556,0.615911442523263,0.0684638451494071,1.11771363537638
"53",2020-05-15,"Auvergne-Rhône-Alpes",1120.61211524453,7.26505504464511,2512.67723152854,34490.499806951,1323.91318143764,104623.569759356,4238550.20525335,98946.8371150329,14240289.4307277,29630.4869267255,14.223208769061,97509.3018522962,0.609247018089173,0.0684239728286115,1.11046506023894
"54",2020-05-16,"Auvergne-Rhône-Alpes",1091.33435713219,6.67528401335505,2427.43241992409,35581.8341640832,1330.58846545099,107051.00217928,4266701.33775003,98958.9242404243,14334119.3863947,28151.1324966799,12.0871253913404,93829.9556669909,0.602968199113055,0.0683860140922303,1.10052842514567
