"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.38133955824517,-1.06715710408319,-0.0403963444488966,0.590385403012344,0.645467478487674,"pooled"
"2","global: transit",0.95,0.9,"mean",-1.00343987827344,-0.76577084992587,0.0727470043690821,0.56525777015781,0.618862155749243,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.994424157384532,-0.667787108555495,0.156132758883654,0.678993742365064,0.730417533304598,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-1.80901722786811,-1.18199425795002,-0.148129096759282,0.546356676343359,0.657146687144542,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-1.78229986081881,-1.17701617656459,-0.1507293824192,0.498238539250825,0.596775759979536,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-1.81452072485787,-1.22268589840596,-0.142272813271681,0.531065313568629,0.627820521133341,"partial"
"7","Italy: residential",0.95,0.9,"mean",-1.47599366565598,-0.905278807170429,-0.100019079734404,0.612453947283528,0.719307302767849,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.717523310080916,-0.442892928981613,0.0816022178733525,0.632062259833157,0.717564781450493,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-0.851269391413883,-0.561292068117474,0.0890127703099182,0.698570138189701,0.773097262325179,"partial"
"10","Germany: residential",0.95,0.9,"mean",-2.03596184737349,-1.21829403243208,-0.148699090016061,0.51582834116036,0.641935119546542,"partial"
"11","Germany: transit",0.95,0.9,"mean",-2.50657279538182,-1.56904251021392,-0.266610257043176,0.401124579793325,0.510572655943911,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.89476029350633,-1.09641994925792,-0.13337630523582,0.552814735886422,0.688599781827558,"partial"
"13","Spain: residential",0.95,0.9,"mean",-1.83589157055498,-1.07666423555841,-0.150904405309604,0.506515738655178,0.622290629269985,"partial"
"14","Spain: transit",0.95,0.9,"mean",-2.07101965367255,-1.39326850354526,-0.17930173762001,0.505164583978718,0.627884171450993,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-1.6895883340501,-1.06962291590507,-0.109570403487733,0.571194578680243,0.665128728855268,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-1.75484843531751,-1.12483707978994,-0.169500618097976,0.532501033246726,0.648102070599562,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-1.72977385672603,-1.01305783380541,-0.15875693242327,0.557541066297172,0.682673463419755,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.81039473095741,-1.08955542123676,-0.13183874626129,0.517715291542897,0.618087623481908,"partial"
"19","France: residential",0.95,0.9,"mean",-1.88935044418476,-1.14134232750528,-0.146760655166618,0.52607720192125,0.649207785717879,"partial"
"20","France: transit",0.95,0.9,"mean",-1.86218285349187,-1.19516526795437,-0.158765744471704,0.488648074995091,0.608919288497224,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-2.04635408021836,-1.08493575555891,-0.133794192591176,0.520429772877548,0.65491601655867,"partial"
"22","Belgium: residential",0.95,0.9,"mean",-1.84751689537984,-1.13026578414304,-0.1226342486572,0.568491727646497,0.669884408799675,"partial"
"23","Belgium: transit",0.95,0.9,"mean",-1.60919683752989,-1.09353432049424,-0.193604523255253,0.546976398752814,0.680904144173855,"partial"
"24","Belgium: averageMobility",0.95,0.9,"mean",-1.89448201124474,-1.12722362387243,-0.133420065656764,0.549101541725273,0.658861385171908,"partial"
"25","Austria: residential",0.95,0.9,"mean",-1.83539539453715,-1.18214761985357,-0.1369462689525,0.53823335702385,0.637333468959723,"partial"
"26","Austria: transit",0.95,0.9,"mean",-1.8042345338513,-1.1268266662089,-0.130283642428006,0.49798509832071,0.588350185044865,"partial"
"27","Austria: averageMobility",0.95,0.9,"mean",-1.62296834488582,-1.09556895498893,-0.103228392585207,0.544722230035875,0.660126650835252,"partial"
"28","Sweden: residential",0.95,0.9,"mean",-1.85142021135492,-1.14155590214171,-0.108820865685955,0.551973654786046,0.676788914567056,"partial"
"29","Sweden: transit",0.95,0.9,"mean",-1.45450509557642,-1.00636467995135,-0.0723000165224943,0.542486640705105,0.660148881072549,"partial"
"30","Sweden: averageMobility",0.95,0.9,"mean",-2.11943076979063,-1.23113776717752,-0.158932741607438,0.554483855560002,0.660634101180108,"partial"
"31","Switzerland: residential",0.95,0.9,"mean",-1.57322070101307,-0.96102596724906,-0.101367033896125,0.553224513638231,0.641404210313154,"partial"
"32","Switzerland: transit",0.95,0.9,"mean",-1.87008035515849,-1.0255680455534,-0.0886577418725862,0.58226500857477,0.698815444469274,"partial"
