"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.35732776889989,-1.19345518479366,-0.447979954469929,0.160294652699628,0.246807668802834,"pooled"
"2","global: transit",0.95,0.9,"mean",0.332903439585685,0.402639312535641,0.657992233512907,0.825469647628268,0.84238441926107,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.64084790128223,-0.495409059423498,0.033842841756347,0.4256001528502,0.467617343342511,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.25633786716178,-1.12586789278494,-0.657295000971347,-0.277353122793512,-0.233340010168809,"pooled"
"5","global: retail",0.95,0.9,"mean",0.30573775283451,0.370152575883852,0.618952643841859,0.795390407835424,0.818212776209069,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.208214546176948,0.27719000074163,0.575834279302783,0.780843816175095,0.805122802762932,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.636283673525487,-0.499380403088392,-0.0345538211062617,0.328198653069854,0.383733283332867,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.52339953480435,-0.412962071609488,-0.0367533391600591,0.291785872839002,0.335905339299802,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-0.654248147149899,-0.527943470566564,-0.0540687369478763,0.3050095630944,0.368824706600507,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-0.644387984645597,-0.502543333053841,-0.0554758273219559,0.298820646241155,0.362161841815972,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.599139770184396,-0.467518659500022,-0.022301878117053,0.322628625591495,0.386336482084605,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-0.554440402525244,-0.454260823594682,-0.0240292001872047,0.329750801028063,0.377201311205783,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.622142603089898,-0.499277257721577,-0.0579689322339194,0.294690030356707,0.349403650358392,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.639174207909453,-0.501023654915114,-0.0832165485480316,0.26057384110961,0.315825913563714,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-0.715340627974617,-0.561130715674356,-0.121070772862571,0.242268213211039,0.303322768859388,"partial"
"16","Bourgogne-Franche-Comté: parks",0.95,0.9,"mean",-0.752283990690387,-0.616457810805698,-0.122326025991523,0.251401310716493,0.300085879785105,"partial"
"17","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.606113657240702,-0.494811312283194,-0.0465605576870599,0.311321695805599,0.36161619788116,"partial"
"18","Bourgogne-Franche-Comté: workplace",0.95,0.9,"mean",-0.646627862812706,-0.524379278001465,-0.0650743531272254,0.299187041133107,0.34850339680666,"partial"
"19","Bretagne: residential",0.95,0.9,"mean",-0.645462232848848,-0.499135116199029,-0.0371899069571204,0.315268670854435,0.377231581328787,"partial"
"20","Bretagne: transit",0.95,0.9,"mean",-0.557515192924335,-0.45114145786894,-0.0266313042944432,0.308130170852787,0.373786966295301,"partial"
"21","Bretagne: grocery",0.95,0.9,"mean",-0.59620653594959,-0.480630987649515,-0.0420871332227933,0.302140819398207,0.353012369538568,"partial"
"22","Bretagne: parks",0.95,0.9,"mean",-0.599389255233959,-0.46262860980524,-0.050847270876911,0.282377222227461,0.335493461663975,"partial"
"23","Bretagne: retail",0.95,0.9,"mean",-0.536738982995675,-0.441484526158268,-0.0235466014338269,0.302531098028542,0.366975353702156,"partial"
"24","Bretagne: workplace",0.95,0.9,"mean",-0.566614769267767,-0.453366626288586,-0.0237777929654265,0.315138715133473,0.37562541563785,"partial"
"25","Centre-Val de Loire: residential",0.95,0.9,"mean",-0.686737228418169,-0.544036631488126,-0.0626437214329631,0.300895455489131,0.344888415871643,"partial"
"26","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.62172985665969,-0.52076010788567,-0.0640225775016481,0.289253204103398,0.342260178045045,"partial"
"27","Centre-Val de Loire: grocery",0.95,0.9,"mean",-0.673489847425432,-0.531699626559776,-0.0770595184392767,0.276649494335687,0.331302981715321,"partial"
"28","Centre-Val de Loire: parks",0.95,0.9,"mean",-0.63512905392312,-0.503616703411948,-0.0727100544702219,0.26900042994077,0.308034283861642,"partial"
"29","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.60045448470643,-0.482839781486994,-0.0577459606332403,0.303858962565638,0.357712828208853,"partial"
"30","Centre-Val de Loire: workplace",0.95,0.9,"mean",-0.640570843940602,-0.488978800254053,-0.0560263874627828,0.290098709402396,0.339101771570413,"partial"
"31","Corse: residential",0.95,0.9,"mean",-0.736249410853748,-0.563267324289551,-0.0817629491894808,0.289884279035531,0.354470810980859,"partial"
"32","Corse: transit",0.95,0.9,"mean",-0.673015638851409,-0.525188463592307,-0.0719225728553499,0.288482988714942,0.33795133871642,"partial"
"33","Corse: grocery",0.95,0.9,"mean",-0.778507127049795,-0.607138609106446,-0.105490927754212,0.277166080141775,0.336150443008402,"partial"
"34","Corse: parks",0.95,0.9,"mean",-0.729027154919375,-0.595260136565697,-0.104697834275317,0.27335304868569,0.331170749691694,"partial"
"35","Corse: retail",0.95,0.9,"mean",-0.699477470455873,-0.571785108278236,-0.0775810553029191,0.302986961115423,0.360693375130806,"partial"
"36","Corse: workplace",0.95,0.9,"mean",-0.71356806889743,-0.570357706776775,-0.0827380087731519,0.293162709946755,0.353385038811677,"partial"
"37","Grand Est: residential",0.95,0.9,"mean",-0.604848718905614,-0.486496372315128,-0.034723305110661,0.31729986887667,0.3602183610446,"partial"
"38","Grand Est: transit",0.95,0.9,"mean",-0.542301823534891,-0.422477701543847,-0.0311675992066559,0.29245633502807,0.35299852628478,"partial"
"39","Grand Est: grocery",0.95,0.9,"mean",-0.791949933923556,-0.639943121651282,-0.130562548622555,0.243196630396371,0.298234006749836,"partial"
"40","Grand Est: parks",0.95,0.9,"mean",-0.621219008100918,-0.492055410719978,-0.0731171634585247,0.28104237387285,0.361201489786318,"partial"
"41","Grand Est: retail",0.95,0.9,"mean",-0.460674292529701,-0.36228693842405,-0.00274801222102863,0.306889130356299,0.375024324312687,"partial"
"42","Grand Est: workplace",0.95,0.9,"mean",-0.645752726675931,-0.509876594461778,-0.0735535342319744,0.290366875398404,0.344037558835201,"partial"
"43","Hauts-de-France: residential",0.95,0.9,"mean",-0.64294373415585,-0.492061045622343,-0.0550413993689892,0.298691648921393,0.356538412090668,"partial"
"44","Hauts-de-France: transit",0.95,0.9,"mean",-0.663016586952942,-0.546494421332816,-0.0985225941409649,0.25426251910723,0.309202137268827,"partial"
"45","Hauts-de-France: grocery",0.95,0.9,"mean",-0.61568852184174,-0.499421461609127,-0.0571259870599717,0.294213695904797,0.343666165366283,"partial"
"46","Hauts-de-France: parks",0.95,0.9,"mean",-0.678335793991812,-0.509614338503126,-0.0805492365204393,0.269894097127981,0.342600159830112,"partial"
"47","Hauts-de-France: retail",0.95,0.9,"mean",-0.659173437988828,-0.537032231750272,-0.106473856979754,0.239058923579539,0.298342925095482,"partial"
"48","Hauts-de-France: workplace",0.95,0.9,"mean",-0.638510982935653,-0.535713943528002,-0.0712147232102692,0.299519547579765,0.355376946784694,"partial"
"49","Normandie: residential",0.95,0.9,"mean",-0.614221361979807,-0.479582765653847,-0.0273104687468821,0.308865119321611,0.369018157563279,"partial"
"50","Normandie: transit",0.95,0.9,"mean",-0.575643683134388,-0.435044903304935,-0.0200844842047123,0.307445755061102,0.36713442847713,"partial"
"51","Normandie: grocery",0.95,0.9,"mean",-0.541914530121674,-0.420124644184086,-0.00539987938838968,0.318307104683086,0.367622462788125,"partial"
"52","Normandie: parks",0.95,0.9,"mean",-0.584867529923166,-0.468341769112148,-0.0209174294555634,0.333583062144139,0.383714091821725,"partial"
"53","Normandie: retail",0.95,0.9,"mean",-0.563298480701211,-0.45830452365218,-0.0268608570221132,0.304165022243331,0.363514824930289,"partial"
"54","Normandie: workplace",0.95,0.9,"mean",-0.591657213325621,-0.446765174708927,-0.0135801027570992,0.321699158571566,0.372010553688568,"partial"
"55","Nouvelle-Aquitaine: residential",0.95,0.9,"mean",-0.661811192442324,-0.525913558343167,-0.0575656397475729,0.27846287114102,0.335543846042248,"partial"
"56","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.680806149398035,-0.540996161496399,-0.0648364318698618,0.292741759093716,0.351467346347106,"partial"
