"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.7324797539224,-1.43665963415463,-0.380370485275487,0.363393015770201,0.458601669242042,"pooled"
"2","global: transit",0.95,0.9,"mean",0.107048663044889,0.200231786080892,0.561795686673259,0.794905535671673,0.823452447671624,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.725176297644606,-0.56809049356538,0.108711853212962,0.552844333154262,0.615722294017188,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.26226807457277,-0.975210107764325,-0.0922624831181868,0.500321363987031,0.557908276960513,"pooled"
"5","global: retail",0.95,0.9,"mean",0.300847912731693,0.385660950285354,0.64587413679288,0.821186377368938,0.838521960036829,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.206108931096893,-0.015133800068101,0.46646608139363,0.766919495628908,0.800539718236611,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.611021765032023,-0.451939025663651,-0.0192077460856536,0.327840262705835,0.382126572684032,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.453022346808579,-0.355782893316925,-0.00784830698276874,0.290019376427055,0.349523880094566,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-0.542328224331195,-0.429630930393374,-0.0216514914960074,0.312608706781344,0.367326769561197,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-0.566557439008178,-0.449285948606716,-0.041081377353751,0.282452766959284,0.350832472604813,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.461362353118138,-0.361623980318914,-0.0017381088260232,0.301051111499155,0.365739656096145,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-0.51556124870664,-0.38144477318117,-0.0038507381852462,0.319973832084639,0.405602835366934,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.63425284214027,-0.485161971424068,-0.0547083843980553,0.264629236955749,0.351945220456186,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.569400560272728,-0.453681558099325,-0.0605065703098104,0.263127379660814,0.319741212566796,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-0.698834711065581,-0.538319126312762,-0.0885222144143567,0.24115508792102,0.305365340340838,"partial"
"16","Bourgogne-Franche-Comté: parks",0.95,0.9,"mean",-0.674758787306978,-0.506684843320431,-0.0896688939813337,0.218626457541002,0.257006592470198,"partial"
"17","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.540991514785134,-0.420395580053626,-0.0408239512075282,0.28192404055492,0.353973953268769,"partial"
"18","Bourgogne-Franche-Comté: workplace",0.95,0.9,"mean",-0.618735918283375,-0.494004279207199,-0.0598228772584815,0.270742845493278,0.332771525773663,"partial"
