"","key","value","x","country","region"
"106","schools_universities",2028-07-15,4.3,"Sweden","Sweden"
"107","self_isolating_if_ill",2020-03-10,4.3,"Sweden","Sweden"
"108","public_events",2020-03-29,4.3,"Sweden","Sweden"
"109","lockdown",2028-07-15,4,"Sweden","Sweden"
"110","social_distancing_encouraged",2020-03-16,4.3,"Sweden","Sweden"
"111","schools_universities",2020-03-14,5.3,"Switzerland","Switzerland"
"112","self_isolating_if_ill",2020-03-02,5.3,"Switzerland","Switzerland"
"113","public_events",2020-03-13,5.3,"Switzerland","Switzerland"
"114","lockdown",2020-03-20,5.3,"Switzerland","Switzerland"
"115","social_distancing_encouraged",2020-03-16,5.3,"Switzerland","Switzerland"
"116","schools_universities",2020-03-11,5.3,"Greece","Greece"
"117","self_isolating_if_ill",2020-03-09,5.3,"Greece","Greece"
"118","public_events",2020-03-19,5.3,"Greece","Greece"
"119","lockdown",2020-03-23,5.3,"Greece","Greece"
"120","social_distancing_encouraged",2020-03-16,5.3,"Greece","Greece"
"121","schools_universities",2020-03-14,5.3,"Portugal","Portugal"
"122","self_isolating_if_ill",2020-03-19,5.3,"Portugal","Portugal"
"123","public_events",2020-03-12,5.3,"Portugal","Portugal"
"124","lockdown",2020-03-22,5.3,"Portugal","Portugal"
"125","social_distancing_encouraged",2020-03-12,5,"Portugal","Portugal"
"126","schools_universities",2020-03-14,6.3,"Netherlands","Netherlands"
"127","self_isolating_if_ill",2020-03-12,6.3,"Netherlands","Netherlands"
"128","public_events",2020-03-12,6,"Netherlands","Netherlands"
"129","lockdown",2020-03-23,6.3,"Netherlands","Netherlands"
"130","social_distancing_encouraged",2020-03-12,5.7,"Netherlands","Netherlands"
