"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-01-26,"France","Auvergne-Rhône-Alpes",0,0,68.3568477318,21.1401498048888,164.219727019322,68.3568477318,21.1401498048888,164.219727019322,42.6138751949549,86.1977725345289,0,0,6.83568477317999e-14,2.11401498048888e-14,1.64219727019322e-13,6.83568477317999e-14,2.11401498048888e-14,1.64219727019322e-13,4.26138751949549e-14,8.61977725345289e-14,2.88302940528592,2.35475914256382,3.51438873878277,2.67226035636665,3.0738881321656
"2",2020-01-27,"France","Auvergne-Rhône-Alpes",0,0,136.7136954636,42.2802996097776,328.439454038643,68.3568477318,21.1401498048888,164.219727019322,42.6138751949549,86.1977725345289,0,0,1.86102999846106e-06,5.83689082615283e-07,4.35125084392572e-06,1.86102993010421e-06,5.83689061475133e-07,4.351250679706e-06,1.17374691212615e-06,2.30406399617844e-06,2.88302940528592,2.35475914256382,3.51438873878277,2.67226035636665,3.0738881321656
"3",2020-01-28,"France","Auvergne-Rhône-Alpes",0,0,205.0705431954,63.4204494146663,492.659181057965,68.3568477318,21.1401498048888,164.219727019322,42.6138751949549,86.1977725345289,0,0,3.19758779583291e-05,1.0028839350122e-05,7.47623982064409e-05,3.01148479598681e-05,9.4451502675067e-06,7.04111473625152e-05,1.89933591234958e-05,3.72839446654329e-05,2.88302940528592,2.35475914256382,3.51438873878277,2.67226035636665,3.0738881321656
"4",2020-01-29,"France","Auvergne-Rhône-Alpes",0,0,273.4273909272,84.5605992195551,656.878908077286,68.3568477318,21.1401498048888,164.219727019322,42.6138751949549,86.1977725345289,0,0,0.000216217841038646,6.78140564361602e-05,0.000505536215497335,0.000184241963080317,5.77852170860382e-05,0.000430773817290894,0.000116200944300488,0.000228102335621665,2.88302940528592,2.35475914256382,3.51438873878277,2.67226035636665,3.0738881321656
"5",2020-01-30,"France","Auvergne-Rhône-Alpes",0,0,341.784238659,105.700749024444,821.098635096608,68.3568477318,21.1401498048888,164.219727019322,42.6138751949549,86.1977725345289,0,0,0.00092899230426856,0.000291366966981136,0.00217206522582473,0.000712774463229913,0.000223552910544976,0.0016665290103274,0.000449545067344314,0.000882456510536342,2.88302940528592,2.35475914256382,3.51438873878277,2.67226035636665,3.0738881321656
"6",2020-01-31,"France","Auvergne-Rhône-Alpes",0,0,410.1410863908,126.840898829333,985.318362115929,68.3568477318,21.1401498048888,164.219727019322,42.6138751949549,86.1977725345289,0,0,0.00296360557148976,0.000929498299099314,0.00692916892347422,0.0020346132672212,0.000638131332118177,0.00475710369764948,0.00128322548774809,0.0025189703289129,2.88302940528592,2.35475914256382,3.51438873878277,2.67226035636665,3.0738881321656
"7",2020-02-01,"France","Auvergne-Rhône-Alpes",0,0,509.929016377733,166.169514770064,1190.82350208056,99.7879299869336,39.3286159407314,205.50513996463,68.9595089220276,122.851848749783,0,0,0.00763022271349562,0.00239312515206919,0.0178401277869588,0.00466661714200586,0.00146362685296987,0.0109109588634846,0.00294322373428868,0.00577754520059908,2.88301218186638,2.35473082703744,3.51438304375937,2.67223979083727,3.07387587449522
"8",2020-02-02,"France","Auvergne-Rhône-Alpes",0,0,629.357988262123,213.736835858218,1435.68239962951,119.42897188439,47.567321088154,244.858897548951,82.7159854938942,146.660301106581,0,0,0.0168183916204987,0.00527512726504996,0.0393218902897623,0.00918816890700309,0.00288200211298078,0.0214817625028034,0.0057951006326678,0.0113754000234318,2.88300794817019,2.354724908841,3.51438126724215,2.67223491294334,3.07387253006961
"9",2020-02-03,"France","Auvergne-Rhône-Alpes",0,0,770.898479729282,271.969475522244,1720.35596809289,141.540491467158,58.2326396640255,284.673568463383,99.067877543695,173.16168403593,0,0,0.0330737372167254,0.0103774663480075,0.0773122190033875,0.0162553455962267,0.00510233908295755,0.0379903287136252,0.0102545964087178,0.0201235736515397,2.88300287893583,2.35471787075173,3.51437911679782,2.67222908362831,3.07386850869869
"10",2020-02-04,"France","Auvergne-Rhône-Alpes",0,0,938.70889965734,343.876289185576,2050.22483371233,167.810419928059,71.9068136633327,329.868865619433,119.694553627023,203.762882795918,0,0,0.0594757938963773,0.0186836845194367,0.138941317679464,0.0264020566796519,0.00830621817142916,0.061629098676076,0.0166667558179086,0.0326782169920814,2.88299686292292,2.35470969563643,3.51437647826943,2.67222220726506,3.07386367378341
"11",2020-02-05,"France","Auvergne-Rhône-Alpes",0,0,1137.97615036597,432.485638514322,2432.26798096807,199.267250708634,88.6093493287451,382.043147255745,145.330114561378,240.024561787635,0,0,0.0996882155677936,0.0313985240648043,0.232554428806909,0.0402124216714163,0.0127148395453676,0.0936131111274458,0.0254329970217919,0.0497543688317752,2.88298971699438,2.3547002704827,3.51437320303522,2.67221410736888,3.07385782989165
"12",2020-02-06,"France","Auvergne-Rhône-Alpes",0,0,1374.85850728175,541.677925793545,2875.39381190691,236.882356915775,109.192287279224,443.125830938835,176.48882151424,283.062613663655,0,0,0.157939571737255,0.0499765194192305,0.367535043823299,0.058251356169461,0.0185779953544262,0.13498061501639,0.0369541416334026,0.0720614747346952,2.88298121419774,2.35468942144397,3.51436911907897,2.67220455915969,3.07385074587802
"13",2020-02-07,"France","Auvergne-Rhône-Alpes",5,5,1656.65090134124,676.512931129288,3385.75935286475,281.792394059491,134.835005335743,510.365540957843,214.419930259981,334.801680922855,0,0,0.238967943544117,0.0761185951115102,0.55403725210658,0.081028371806862,0.0261420756922798,0.186502208283282,0.0517052648191341,0.100217928790028,2.88297108531533,2.35467693312892,3.51436402090971,2.6721932963713,3.07384214964238
"14",2020-02-08,"France","Auvergne-Rhône-Alpes",0,5,1992.03419318416,844.273561218743,3978.37796803262,335.38329184292,167.760630089455,592.618615167866,259.916234224936,394.854146993676,0,0,0.34809092401197,0.111822973760859,0.802980128255376,0.109122980467854,0.0357043786493491,0.248942876148795,0.0701533447474326,0.134923792803955,2.8829590110055,2.35466255427998,3.51435765585847,2.67218000700974,3.07383171569193
"15",2020-02-10,"France","Auvergne-Rhône-Alpes",0,5,2391.37184905021,1054.05193924957,4656.11213325635,399.33765586605,209.778378030828,677.734165223732,313.353655212995,467.70998173449,0,0,0.491387731010565,0.159637650520877,1.12624390374772,0.143296806998594,0.0478146767600176,0.323263775492348,0.092984795473375,0.177144357158649,2.8829446104825,2.35464599599892,3.51434970954631,2.67216432471821,3.07381905083056
"16",2020-02-11,"France","Auvergne-Rhône-Alpes",0,5,2867.05590167305,1315.5477013481,5438.70554955561,475.684052622843,261.495762098527,782.593416299262,379.742462240231,551.724159811014,0,0,0.675696050730446,0.222589552846235,1.53667829886465,0.184308319719881,0.0629519023253578,0.410434395116924,0.120670855514777,0.227339500901744,2.88292742817566,2.35462692655057,3.51433978957821,2.67214581811285,3.07380367830597
"17",2020-02-12,"France","Auvergne-Rhône-Alpes",0,5,3433.91571700744,1639.85918867824,6346.76885123917,566.859815334389,324.31148733014,908.063301683558,459.616719641871,653.017405177974,0,0,0.909038702830462,0.304451285629247,2.0497634914923,0.233342652100016,0.0818617327830123,0.513085192627655,0.1543534400873,0.286644269897215,2.88290691817934,2.35460496455892,3.51432740597962,2.67212397850316,3.07378501948398
"18",2020-02-20,"France","Auvergne-Rhône-Alpes",1,6,4109.70618203293,2041.82341304454,7390.59108153646,675.790465025492,401.964224366306,1043.82223029729,556.545657828838,771.611549174924,0,0,1.20048693506711,0.409800700088392,2.68048105362024,0.291448232236646,0.105349414459145,0.630717562127934,0.19523589893409,0.357076033734034,2.88288242584093,2.35457967114612,3.51431194700166,2.67209820571231,3.07376237198588
"19",2020-02-27,"France","Auvergne-Rhône-Alpes",0,6,4915.69369436018,2541.35343167276,8598.34443855929,805.987512327249,499.530018628213,1207.75335702283,676.264152068107,917.028137441088,0,0,1.56076641459725,0.544367107951794,3.44648338172061,0.360279479530139,0.134566407863402,0.766002328100379,0.244618551210337,0.440205216653743,2.88285316571705,2.35455054101749,3.51429264894037,2.67206779151997,3.07373488326351
"20",2020-03-02,"France","Auvergne-Rhône-Alpes",26,32,5877.36090518138,3157.8784383027,10005.4200593115,961.667210821194,616.525006629947,1407.0756207522,817.130375172276,1088.14513447556,0,0,2.00240555309103,0.71505211578798,4.36965306834513,0.441639138493783,0.170685007836187,0.923169686624513,0.303646862649272,0.538142415241456,2.88281819505236,2.35451699230702,3.51426855844052,2.67203190019968,3.07370151854148
"21",2020-03-03,"France","Auvergne-Rhône-Alpes",4,36,7025.25491725739,3917.14847518161,11655.3977171582,1147.89401207602,759.270036878903,1649.9776578467,986.018565760759,1288.00237370119,0,0,2.54033644836929,0.931073442765243,5.46977579891331,0.537930895278264,0.216021326977262,1.10012273056819,0.375572762620144,0.652831332953024,2.8827763818138,2.3544783549452,3.51423848542391,2.67198954557947,3.07366102190329
"22",2020-03-04,"France","Auvergne-Rhône-Alpes",15,51,8396.00855780155,4853.92005110189,13577.0743452051,1370.75364054416,936.771575920283,1921.67662804695,1193.23206248542,1530.03161273492,0,0,3.19189201658168,1.20415990915155,6.77810949564711,0.651555568212389,0.273086466386304,1.3083336967338,0.463867097888368,0.785591042682557,2.88272636613636,2.35443385729198,3.51420094432729,2.67193956398363,3.07361186906127
"23",2020-03-05,"France","Auvergne-Rhône-Alpes",12,63,10033.5704591107,6005.4347696804,15835.7526914811,1637.5619013091,1151.51471857851,2258.67834627594,1438.75931020921,1817.12742201482,0,0,3.97795228122031,1.54753003669742,8.32050909111197,0.78606026463863,0.343370127545876,1.54239959546486,0.570635202407684,0.943968806945492,2.88266651380376,2.35438261075679,3.51415408075758,2.67188058231289,3.07355221004314
"24",2020-03-06,"France","Auvergne-Rhône-Alpes",24,87,11990.6871258989,7415.62504429719,18489.7159974997,1957.11666678826,1410.19027461679,2653.96330601863,1729.31481336957,2164.51119091813,0,0,4.92329010571885,1.97343091263738,10.1250485438653,0.945337824498538,0.425900875939957,1.80453945275328,0.697383964014239,1.1273147975313,2.8825948600998,2.35432359209621,3.51409557995324,2.67181098039239,3.07347979965123
