"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.32774853823996,-1.19659207934556,-0.699076331509676,-0.279798061154051,-0.214905019893318,"pooled"
"2","global: transit",0.95,0.9,"mean",0.238154528866013,0.307443076676968,0.598531794338114,0.80088291929275,0.828770473783694,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.630919706621659,-0.531216175993764,-0.17971315480168,0.107576024655629,0.150721135428764,"pooled"
"4","global: parks",0.95,0.9,"mean",-3.21762595601425,-2.81427922032183,-1.43249260239276,-0.388950183438155,-0.238182510728594,"pooled"
"5","global: retail",0.95,0.9,"mean",0.645492244008023,0.68608400444998,0.812335854666472,0.900853294303253,0.910996083545925,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.211363922179939,0.312246679595328,0.620586210599628,0.825282420507107,0.848153802042864,"pooled"
"7","Auvergne-Rhône-Alpes: ",0.95,0.9,"mean",-2.07455187362177,-1.3531312896212,-0.182337176257875,0.564321325170948,0.642350807055524,"partial"
"8","Bourgogne-Franche-Comté: ",0.95,0.9,"mean",-2.02334837321844,-1.23696554721182,-0.164932286800971,0.542294510514711,0.656056216124107,"partial"
"9","Bretagne: ",0.95,0.9,"mean",-1.9825215928633,-1.25815867601315,-0.304028304485472,0.564477643057426,0.686274683538025,"partial"
"10","Centre-Val de Loire: ",0.95,0.9,"mean",-1.75000942943682,-1.12298673978676,-0.194045807654292,0.513812847382261,0.615871777767805,"partial"
"11","Corse: ",0.95,0.9,"mean",-2.15437696411559,-1.38766586528169,-0.210556166080552,0.586277418399397,0.715202745214744,"partial"
"12","Grand Est: ",0.95,0.9,"mean",-2.25491093473322,-1.5076386275228,-0.189898508162844,0.597926094403929,0.708837468891624,"partial"
"13","Hauts-de-France: ",0.95,0.9,"mean",-2.0372061683516,-1.30911961015027,-0.183472400423979,0.555173996469651,0.698353054189366,"partial"
"14","Normandie: ",0.95,0.9,"mean",-2.0751819141603,-1.30682925074397,-0.143221486716811,0.56841344002619,0.653624743666519,"partial"
"15","Nouvelle-Aquitaine: ",0.95,0.9,"mean",-1.89065252600813,-1.24244931996789,-0.127026326989795,0.561401260772671,0.665570201628953,"partial"
"16","Occitanie: ",0.95,0.9,"mean",-2.08935159890983,-1.27325060110022,-0.147679169289395,0.579553512353886,0.672010895031027,"partial"
"17","Pays de la Loire: ",0.95,0.9,"mean",-2.24737853031091,-1.24448452041896,-0.147639935727771,0.566197793416831,0.673047706722606,"partial"
"18","Provence-Alpes-Côte d'Azur: ",0.95,0.9,"mean",-2.02936381706539,-1.28376320729937,-0.16611296837684,0.555486610287292,0.677687064949845,"partial"
"19","Île-de-France: ",0.95,0.9,"mean",-1.90269260179246,-1.14627724457195,-0.144228841808951,0.576118100374614,0.699506597712517,"partial"
"20","France-hopitaux: ",0.95,0.9,"mean",-2.10609666396603,-1.30075804910115,-0.204193210422793,0.549599701519021,0.685362414222087,"partial"
"21","France-OC19: ",0.95,0.9,"mean",-2.46167094308614,-1.61844646723606,-0.210106797104299,0.566827501374144,0.674566041811615,"partial"
"22","France-EHPAD: ",0.95,0.9,"mean",-2.44798444358277,-1.30926505486598,-0.183336954069299,0.569959637797111,0.684779457573188,"partial"
