"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD"
"1",3.41647591034966,2.95746191365259,3.11375393272731,3.1429822348152,2.89592528266496,2.99980376126975,3.28545994349579,3.28088708296645,2.99275365123292,3.17904721872082,3.30436186407036,3.41526380873818,3.21728574043846,3.25369494458709,3.25606008601455,3.10727273411295
"2",3.25656586970276,3.28304173038556,3.06391728357937,3.44486990394481,3.02553615861635,2.90944018196546,3.02742928450559,3.23966516638686,3.21644185507292,3.12924896463801,3.3523024301053,3.46216728524681,3.16796562519312,3.19858027355832,3.27245380704462,3.07230314380586
"3",3.3340444620085,2.80990903781157,2.84765630912967,3.16454348529312,3.04137660315808,2.94765266569214,2.98400485320629,2.82736859097413,3.01062309820527,3.15977670992777,3.09576313482083,3.26921534177659,3.11084719634058,3.18861826534364,3.30537731490706,2.71383883234296
"4",3.27412965566005,3.1848493179399,3.06953404891015,3.60207162334143,3.24971004496756,3.14781970702277,3.20872551085491,3.29946197715377,3.35341988977605,3.15833694222132,3.30707523610274,3.53643507235171,3.33566240147134,3.28914285404181,3.29915334211895,3.22383764001889
"5",3.46788189435516,3.14420641869076,3.16456108551185,3.29012775096665,2.89326914348121,2.871185658242,2.98137945631797,3.22942450371797,3.19920095548514,3.14807055108092,3.17631515920193,3.46268619886101,3.32589762587305,3.1703848723418,3.30876017133362,3.28789908017102
"6",3.35019532522607,3.32246529885153,3.18975213271178,3.27126516021899,3.08260706361911,3.10394225200251,3.14540167934348,3.22080510019007,3.37925247361373,3.13368114987919,3.29188249898049,3.37446552922194,3.36116300336723,3.31037712973766,3.2762365302034,3.31945105542103
"7",3.38238078419537,3.34228847049266,3.26875650160297,3.28650189795069,3.17339681509552,3.19664090403379,3.30417336748827,3.40368207371047,3.24932475147615,3.11096389052405,3.3884485278642,3.60451582885031,3.29707383637892,3.36213238828186,3.48447253473294,3.04282670276576
"8",3.26473227590831,3.30860493656991,3.28607641035691,3.21998931839149,3.29108976421963,2.97831639379217,3.02859095808647,3.53308620190172,3.28014359111011,2.98801675197575,3.27031488451869,3.70240303368781,3.26413053771176,3.15508717247687,3.32293425728036,3.29814078645649
"9",3.28082201616073,3.19975795908301,3.26787615664457,3.56598087904432,3.1191694900185,3.22742913446712,3.27876678718479,3.29877995479633,3.17029689666922,3.21020243037874,3.13814197794844,3.55716963712664,3.32494980439406,3.18618166511438,3.46039995434452,3.09068860151485
"10",3.25846681537995,2.94238161450312,3.0472559916412,3.23713518904495,2.72140249470414,3.03696852536671,3.08205532314635,3.0817753249108,3.1521665055753,3.23208233300284,3.36711707302363,3.5984605381724,3.30507897442466,3.19590971553181,3.22902191047699,3.13274990304592
"11",3.27634614167708,3.0059381625667,2.74970203222,3.14734494592193,3.44906658322577,2.89712725354759,3.24841971552981,3.0341896900581,3.61395194568411,3.10435115115423,3.01844069902509,3.35223927671424,3.14244820554015,3.27531795142478,3.24854096769346,2.87411565591264
