"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-04-12,"Ain",2.33023248795804,1.42757364147069,3.62881841830849,54.133451823202,33.1181844701477,84.1900312776014,6791.52132552536,2694.25609547159,14163.8401651969,27.5083379198455,1.04772677466498,150.387599904755,0.424356253205715,0.167777258616797,0.817724849530862
"2",2020-04-13,"Ain",2.22540117732457,1.33858510327488,3.54507349007766,56.3588530005266,34.4567695734225,87.735104767679,6817.40492425179,2695.12224963016,14310.9420397987,25.8835987264362,0.866154158574507,147.101874601736,0.424355978775039,0.167777255550548,0.817723198339614
"3",2020-04-14,"Ain",2.11880941239202,1.24691069686909,3.43199441709999,58.4776624129186,35.7036802702916,91.167099184779,6841.80157404081,2695.83861830265,14452.8004995757,24.3966497890149,0.71636867248542,141.858459777084,0.42435571701204,0.167777253018557,0.817721592448739
"4",2020-04-15,"Ain",2.00989965590276,1.16008834616147,3.32604659104753,60.4875620688214,36.8637686164531,94.4931457758266,6864.83612260813,2696.43110691811,14589.9441232356,23.0345485673218,0.592488615463258,137.143623659835,0.42435546692861,0.167777250927723,0.817720030615783
"5",2020-04-16,"Ain",1.90203002114643,1.06943538516308,3.24394919202258,62.3895920899678,37.9332040016162,97.7370949678491,6886.62182007061,2696.91882227085,14722.0739281133,21.7856974624758,0.48771535273976,132.129804877686,0.424355227620257,0.167777249201174,0.817718511632351
"6",2020-04-17,"Ain",1.79601817323614,0.983886673969616,3.14893324123558,64.185610263204,38.9170906755858,100.886028209085,6907.26151368715,2697.32208680924,14849.3739618161,20.6396936165424,0.403264538391255,127.300033702814,0.424354998258101,0.167777247775436,0.81771703432317
"7",2020-04-18,"Ain",1.68973647345792,0.897277605440345,3.04827695689569,65.8753467366619,39.8143682810261,103.93430516598,6926.84871032685,2697.65461529184,14973.9979063651,19.5871966396989,0.3325284825974,124.623944549046,0.424354778081651,0.167777246598099,0.817715597545185
"8",2020-04-19,"Ain",1.58484590471285,0.813745186765927,2.95901523911632,67.4601926413747,40.6281134677921,106.893320405097,6945.46852229564,2697.92933514977,15096.4338154733,18.6198119687964,0.274719857927315,122.4359091082,0.424354566392382,0.167777245625882,0.817714200186679
"9",2020-04-20,"Ain",1.48699296621161,0.742780198532693,2.87055946519338,68.9471856075864,41.3708936663248,109.76387987029,6963.19851018396,2698.15577897993,15216.7187920099,17.7299878883159,0.226443830161342,120.284976536628,0.424354362547909,0.167777244823048,0.81771284116641
"10",2020-04-21,"Ain",1.39164512367035,0.672673813796827,2.80497310085638,70.3388307312567,42.0435674801216,112.568852971146,6980.10943469879,2698.34243031788,15334.8905499463,16.9109245148343,0.186651337954075,118.171757936354,0.424354165956782,0.167777244160087,0.817711519432779
"11",2020-04-22,"Ain",1.29925154062073,0.605955939412137,2.72889421402613,71.6380822718774,42.6495234195337,115.297747185173,6996.26592797167,2698.496486206,15450.4500761882,16.1564932728786,0.154055888120103,115.559526241879,0.424353976073786,0.167777243612629,0.817710233963019
"12",2020-04-23,"Ain",1.21346383964983,0.546895052157594,2.65422174951576,72.8515461115273,43.1964184716913,117.951968934688,7011.72709355439,2698.62417366054,15562.3433190252,15.4611655827126,0.127687454542666,111.89324283698,0.424353792395713,0.167777243160551,0.817708983762403
"13",2020-04-24,"Ain",1.13173851184184,0.488097386340989,2.5717342704075,73.9832846233691,43.6845158580323,120.523703205096,7026.54704320002,2698.72928632453,15670.6746249816,14.8199496456365,0.105112663984838,108.331305956456,0.424353614457537,0.167777242787235,0.81770776786348
"14",2020-04-25,"Ain",1.05457822158774,0.435808828029539,2.50916096200065,75.0378628449569,44.1203246860618,123.032864167097,7040.77537755457,2698.81631571493,15775.3701961669,14.2283343545478,0.0870293903953056,104.695571185324,0.42435344182898,0.167777242478959,0.81770658532532
"15",2020-04-26,"Ain",0.982812049067436,0.390236115775581,2.45553141805994,76.0206748940243,44.5105608018374,125.488395585156,7054.45761703498,2698.88813975735,15876.9758305838,13.6822394804136,0.0718240424207825,101.605634416828,0.424353274111392,0.167777242224392,0.817705435232797
"16",2020-04-27,"Ain",0.914359719596622,0.344638964822681,2.39660755807456,76.9350346136209,44.8551997666601,127.885003143231,7067.63558842681,2698.94741328762,15975.3875969595,13.1779713918255,0.0592735302703613,98.4117663757369,0.424353110934938,0.167777242014176,0.817704316695875
"17",2020-04-28,"Ain",0.84977365436175,0.303480317256184,2.32729905304775,77.7848082679827,45.1586800839163,130.212302196279,7080.34777208411,2698.99632937866,16071.1639599456,12.7121836573052,0.0489160910485063,95.7763629860576,0.424352951956059,0.167777241840585,0.817703228848923
"18",2020-04-29,"Ain",0.790067364091323,0.268565803916539,2.25011813384414,78.574875632074,45.4272458878328,132.462420330123,7092.62961404456,2699.03664740199,16164.4717430104,12.2818419604482,0.0403180233224459,93.3077830648451,0.424352796855149,0.167777241697237,0.817702170850048
"19",2020-04-30,"Ain",0.735095907113647,0.235994348328881,2.17479653764854,79.3099715391876,45.6632402361617,134.637216867771,7104.51380687256,2699.06993692782,16256.1062871361,11.884192827998,0.0332895258339652,91.6345441256843,0.424352645334473,0.167777241578864,0.817701141880442
"20",2020-05-01,"Ain",0.68311399859512,0.205976328108456,2.12290640615499,79.9930855377828,45.8692165642702,136.760123273926,7116.03054260452,2699.09742286318,16345.9301830895,11.516735731956,0.0274859353586036,89.8238959534561,0.42435249711626,0.167777241481114,0.817700141143751
"21",2020-05-02,"Ain",0.635965801565325,0.180686467031128,2.05177423329035,80.6290513393481,46.0499030313013,138.811897507217,7127.20774078455,2699.12010895777,16432.1034724823,11.1771981800355,0.0226860945862919,86.1732893927685,0.424352351940986,0.167777241400394,0.817699167865458
"22",2020-05-03,"Ain",0.592612270917834,0.1590753175018,1.98543672431083,81.2216636102659,46.2089783488031,140.797334231528,7138.07125423978,2699.13883235017,16515.1537070846,10.8635134552288,0.0187233924027636,83.0502346022737,0.424352209565795,0.167777241333737,0.817698221292288
