"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163940620342856,-0.01638100764813,0.0153582767164112,0.114201663039248,0.149413115588378,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163924649487997,-0.016369092033791,0.0367481931649957,0.18707961210509,0.22636266332964,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163926279005868,-0.0163702654931946,0.0440860557021386,0.210693060921668,0.238923185641811,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.706636181084154,0.719803003677108,0.779889135357396,0.825710613886891,0.832617221324202,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163854777692093,-0.016290747524523,0.0950500726634703,0.297019211128915,0.334099193182517,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484603614455,-0.00816484406744337,0.0118665519655095,0.0978302759045742,0.132428312130534,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484588333742,-0.00816483717096491,0.0332829166349535,0.179477722452284,0.226389637721199,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484556087249,-0.00816483272781008,0.0406020332970648,0.20517753108737,0.238615943163817,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.707865593009534,0.720353192158246,0.779131921699622,0.824962687126421,0.830436857419398,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484233340147,-0.00816448832573581,0.091566124698758,0.296497219873119,0.330140794537412,"Later Intervention"
