"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","France"
"1",0.587381795088841,0.436205240862841,0.755084100080374,0.839310705869405,0.256774249705263,0.450855135272668,0.475644597163182,0.657599949505735,0.505985497735877,0.447147600889358,0.444207786071285,0.740224831526484,0.612767486703463,0.694769721518089,0.736041837658913,1.24527628357901,0.861507120575477
"2",0.681643583549384,0.510310252159644,0.684161723120935,0.778098618366871,0.466535227812031,0.50598294737936,0.569916266133996,0.631726766812752,0.50566252907258,0.472591683768827,0.580025749869297,0.70857665364735,0.724998276850107,0.699623313279806,0.78617884994134,1.35662633740787,0.869650011444966
"3",0.634176402911192,0.487734184947815,0.733429609786534,0.570416144909458,0.201554914784897,0.438393446465011,0.51017041368188,0.822824874383417,0.486834285700292,0.411918470122475,0.431446653242838,0.874264956003626,0.702988167500978,0.671960417997885,0.830384564253793,1.27292027929848,0.913687499427262
"4",0.708937573288016,0.568885423554984,0.618861736852317,0.83921464832159,0.366485131426702,0.504337087852482,0.557542866859184,0.707339700722835,0.694014081660206,0.46347043992213,0.449710139917685,0.822086183954364,0.712836832972263,0.757021841570523,0.850896694958514,1.33225743627939,0.846160237829626
"5",0.642350996503796,0.488363348853991,0.741957031881298,0.588256982192063,0.19088829286852,0.444225150621608,0.513495842751127,0.810660377499432,0.495391101435333,0.398379809144515,0.420919903079754,0.883625436772141,0.687676913612985,0.672420597702216,0.822193764530906,1.2820643547987,0.913332611544025
"6",0.658623621376181,0.536531363411615,0.557411720899501,0.672048537832105,0.407428523675531,0.542071042888592,0.651876962208277,0.902829945649247,0.60693134371625,0.517323332523663,0.438840713157326,0.781690432730964,0.817783904879703,0.789220922175463,0.846323542612908,1.29092672079289,0.918644706225571
"7",0.591313562844826,0.569857335566141,0.691046241379898,0.710489829275398,0.318335287758405,0.518919734551255,0.520750331821989,0.619689930569912,0.560902837481796,0.565762358034586,0.466412070502266,0.76725076257322,0.671975681408461,0.651077810920723,0.760435982241775,1.07539184225797,0.899104571915395
"8",0.610504870995137,0.466493360504126,0.712854259471621,0.551610209369709,0.204263104378108,0.425373235627605,0.49179496756166,0.780266894337048,0.46499086524204,0.3864515106136,0.406709985322526,0.828365868331507,0.666168076422334,0.643043545641329,0.795884082637713,1.24720748256909,0.8807042803617
"9",0.580454076369045,0.445096762277711,0.651594737950556,0.538892708923851,0.178436678944812,0.391300479684482,0.461100649525045,0.722910632866964,0.438880876147788,0.356929470831384,0.37858816624663,0.795962486760842,0.626634854601314,0.604531255271996,0.746954526613639,1.1545555190577,0.834722191646295
"10",0.603502551439086,0.453615015476218,0.69414579328604,0.542504974166815,0.199661672804144,0.416408209038884,0.471198792418115,0.75445248954699,0.463828150837105,0.374385336609827,0.402174232444317,0.830007623166947,0.648042726570174,0.627129412230643,0.78107222690589,1.21676534852429,0.866365340864765
"11",0.595407717765045,0.461910379643854,0.7020739998155,0.538797014886305,0.187574883031972,0.416857492682792,0.484745928851631,0.791875762865402,0.467274646198377,0.385883562284686,0.411338184047647,0.822687893053693,0.6680183456509,0.63806384441774,0.787493160392062,1.21473831777811,0.869130432396532
"12",0.639852487780499,0.477783300695364,0.705661569048707,0.575071579052592,0.204998172387292,0.431641290149688,0.496279810171297,0.786565389575374,0.490815006696306,0.38876219693821,0.413484927463362,0.875772264999378,0.677405198087079,0.657922043806146,0.814529866687406,1.2602251532905,0.896290549365263
"13",0.66779020625428,0.639028149171788,0.57684112907659,0.816707979408966,0.476071616199397,0.558301428051963,0.596540244011748,0.666449371681696,0.564342968260422,0.492327695880946,0.646254377634263,0.828852680580763,0.796254731386763,0.887069968726009,0.904142454009872,1.32610003227246,1.0256223437019
