"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163949488936614,-0.0163855914459004,0.0096550188328114,0.096234519748215,0.140208018531623,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163949896962289,-0.0163739062378295,0.0950100068416954,0.64346910867259,0.653746736900417,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163944292538843,-0.0163798649548,0.0053282312485457,0.076886188481636,0.104286002136572,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.463300798982351,0.472432849862495,0.740057815153273,0.822157820585869,0.827824709946203,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163931673963175,-0.0163519404937487,0.0426077353743426,0.275652083077112,0.353306947648823,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484604551887,-0.0081648452198856,0.00702366768818359,0.0760053778501535,0.117165023318548,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484593167049,-0.0081648316135226,0.0921566499295353,0.645418688720702,0.654862916372916,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484602775113,-0.00816484507389473,0.00264000533591279,0.0516882375075321,0.0778688127102405,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.466371057794131,0.475189559074241,0.739398051572951,0.82255210054728,0.828165911968365,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484587365638,-0.00816482714406487,0.0399940445301705,0.275558479371571,0.348957537773904,"Later Intervention"
