"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.19516705669774,-0.898474246376262,-0.0107812183537468,0.56985363721315,0.631700820103721,"pooled"
"2","global: transit",0.95,0.9,"mean",0.0906875656464573,0.224596932474741,0.581772527118991,0.812985448553143,0.832160100900446,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.26664993687107,-0.0804618855499203,0.38233076488835,0.692732156128885,0.729562021858987,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.17809998275241,-1.02741971663059,-0.317709155779342,0.265470676243675,0.344564957907314,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.419286929359297,-0.214384454901786,0.328266697076725,0.67160707195008,0.711982828495681,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.327114128762873,-0.174152003104489,0.381314195251105,0.730434207627225,0.768046010964454,"pooled"
"7","Denmark: residential",0.95,0.9,"mean",-5.72731393276596,-3.24249873782317,-0.52182814264069,0.756156908435325,0.837160977084096,"partial"
"8","Denmark: transit",0.95,0.9,"mean",-4.24390181330194,-2.84610603750406,-0.498927302445857,0.671246056831188,0.745653859713603,"partial"
"9","Denmark: grocery",0.95,0.9,"mean",-3.54902191170833,-2.7500045904406,-0.670025913868883,0.539106217322433,0.640048186592059,"partial"
"10","Denmark: parks",0.95,0.9,"mean",-4.58784351007521,-3.63855050832745,-1.00546695035179,0.255484952871191,0.348785801696071,"partial"
"11","Denmark: retail",0.95,0.9,"mean",-3.2781550722436,-2.30165253842768,-0.408843549442161,0.690194091271871,0.777813293957224,"partial"
"12","Denmark: workplace",0.95,0.9,"mean",-5.40417366152848,-3.26527756379352,-0.671734686848956,0.678472195176399,0.801959867316645,"partial"
"13","Italy: residential",0.95,0.9,"mean",-3.73178893286918,-2.40799449239315,-0.371236596823663,0.694514196094604,0.75546589746664,"partial"
"14","Italy: transit",0.95,0.9,"mean",-0.264261201707468,-0.0564644792077333,0.558563023653455,0.928232703851958,0.947753057607932,"partial"
"15","Italy: grocery",0.95,0.9,"mean",-19.8748833233982,-12.4805230810954,-3.6196934659263,0.182801061417528,0.303604550570915,"partial"
"16","Italy: parks",0.95,0.9,"mean",-1.67097144786823,-1.26640179683596,0.0105268716561385,0.759487840806921,0.81067333089354,"partial"
"17","Italy: retail",0.95,0.9,"mean",-2.49100084486335,-1.66474198585682,-0.132770726489624,0.744827808050662,0.825157585040282,"partial"
"18","Italy: workplace",0.95,0.9,"mean",-6.63003207159812,-3.97437286732227,-1.02934929119707,0.573139229646483,0.645614187681312,"partial"
"19","Germany: residential",0.95,0.9,"mean",-4.93106402673202,-2.9751905595208,-0.58100824402516,0.758342900797406,0.832875542344088,"partial"
"20","Germany: transit",0.95,0.9,"mean",-4.49337582724986,-3.12346180749662,-0.695077991201603,0.493339617442418,0.576766038314211,"partial"
"21","Germany: grocery",0.95,0.9,"mean",-0.72366397263041,-0.45944488389683,0.365958298645767,0.890690382109694,0.921719855006583,"partial"
"22","Germany: parks",0.95,0.9,"mean",-3.6954211624899,-2.85206574088155,-0.792624122251048,0.314954594872041,0.39221712234538,"partial"
"23","Germany: retail",0.95,0.9,"mean",-1.45635140054626,-1.07843106288637,0.0596945890996701,0.7664678683498,0.82925467301242,"partial"
"24","Germany: workplace",0.95,0.9,"mean",-2.6297284192277,-1.57382117336289,-0.0832963720521833,0.799039200844685,0.855854957746063,"partial"
"25","Spain: residential",0.95,0.9,"mean",-4.22464086080229,-2.81198292090091,-0.463629838111479,0.701028773345703,0.7826564782603,"partial"
"26","Spain: transit",0.95,0.9,"mean",-1.64672715691911,-1.11822987370015,0.129466844412429,0.825414761671499,0.872681710728354,"partial"
"27","Spain: grocery",0.95,0.9,"mean",-14.513378813574,-8.55136798448834,-2.2842186112488,0.330299183161773,0.445117368207212,"partial"
"28","Spain: parks",0.95,0.9,"mean",-1.06351652214663,-0.693558037714994,0.254285044036084,0.858928837472384,0.908175980908865,"partial"
"29","Spain: retail",0.95,0.9,"mean",-1.61707731736937,-0.959931585765615,0.192543474755679,0.832595474471327,0.885506786817766,"partial"
"30","Spain: workplace",0.95,0.9,"mean",-6.86983821383187,-4.27303572118184,-0.908819647298085,0.625655449491421,0.722755264221733,"partial"
"31","United_Kingdom: residential",0.95,0.9,"mean",-3.97958015347668,-2.54400473569909,-0.358827177418468,0.77989536504078,0.830645581914427,"partial"
"32","United_Kingdom: transit",0.95,0.9,"mean",-1.48758623985542,-0.940013790231471,0.11701486009545,0.767307120872685,0.823263505866713,"partial"
"33","United_Kingdom: grocery",0.95,0.9,"mean",-3.09220876735074,-1.97972780498058,-0.297842881076786,0.692044523012182,0.778558547963353,"partial"
"34","United_Kingdom: parks",0.95,0.9,"mean",-2.67863520025834,-1.76660886504286,-0.0673824367599509,0.819940505539232,0.877406398396963,"partial"
"35","United_Kingdom: retail",0.95,0.9,"mean",-1.57650259174203,-1.04557257529117,0.119454043957468,0.784762550293962,0.847787457641299,"partial"
"36","United_Kingdom: workplace",0.95,0.9,"mean",-2.6206613816,-1.56746680745099,-0.129544449972739,0.728128985820863,0.802442074199946,"partial"
"37","France: residential",0.95,0.9,"mean",-4.5197635866285,-2.63292792130929,-0.38369933001013,0.738455255514681,0.809171982374771,"partial"
"38","France: transit",0.95,0.9,"mean",-2.7919555995381,-1.83340373907987,-0.160179721097271,0.717832343466395,0.78622161244931,"partial"
"39","France: grocery",0.95,0.9,"mean",-1.35413224378058,-0.883867754071805,0.188130160381744,0.859707706520851,0.904914266070998,"partial"
"40","France: parks",0.95,0.9,"mean",-1.58793734918812,-1.05737413416972,0.117834645557086,0.822828560928102,0.861849288392165,"partial"
"41","France: retail",0.95,0.9,"mean",-3.81900863949993,-2.23363875987381,-0.277759874460765,0.686031785006668,0.745547321552997,"partial"
"42","France: workplace",0.95,0.9,"mean",-3.00157485924267,-1.76883383526626,-0.114095617252589,0.776956297599123,0.832564090950929,"partial"
"43","Norway: residential",0.95,0.9,"mean",-3.63342099777323,-2.21051549908438,-0.322875956682817,0.714862619093338,0.808149895747275,"partial"
"44","Norway: transit",0.95,0.9,"mean",-3.39378970969743,-2.28175374938737,-0.367983049345537,0.69322862540172,0.768535447096767,"partial"
"45","Norway: grocery",0.95,0.9,"mean",-3.77590821596079,-2.28725879894366,-0.330521882875669,0.772707707885564,0.840007089805798,"partial"
"46","Norway: parks",0.95,0.9,"mean",-5.87232858715879,-3.78302051219396,-1.02533233244225,0.344520779775633,0.418803868288863,"partial"
"47","Norway: retail",0.95,0.9,"mean",-4.48028233375718,-2.96693638410121,-0.61394936760622,0.630695482064567,0.712980874919995,"partial"
"48","Norway: workplace",0.95,0.9,"mean",-2.48327890195063,-1.7325130732624,-0.134396209252566,0.791510010347664,0.852400259559339,"partial"
"49","Belgium: residential",0.95,0.9,"mean",-5.43697084473109,-3.28040289655526,-0.615052108605818,0.69821669619131,0.784363552415897,"partial"
"50","Belgium: transit",0.95,0.9,"mean",-6.6783321714527,-4.32433454906785,-1.13183277997767,0.492010537586308,0.590675034338525,"partial"
"51","Belgium: grocery",0.95,0.9,"mean",0.0417877035121502,0.156012018914945,0.637754215947491,0.933269491590321,0.949936722871581,"partial"
"52","Belgium: parks",0.95,0.9,"mean",-1.58739439299226,-1.02946117115006,0.158195119909091,0.825392238297469,0.875607570622945,"partial"
