"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","Denmark","Italy","Germany","Spain","United_Kingdom","France","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",3.41063987345839,3.98211680084896,3.25412866039956,4.35960841050253,2.68501670275277,2.98241080781665,3.00247800074617,2.46193785438169,2.65924754212859,2.59927121264816,3.44698056889251,3.86126749689073,3.71434319171192,2.89756481201313,2.93449364617975,2.16780790004522,2.45088484560182,2.66600590968293,2.87509354023642,3.2779339817548,2.82957949780204,2.83993901073994,3.10133719629409,3.42926168872832,3.31383155419757,4.28543278017678,2.92577738709181
"2",2.07094760813538,2.26736255096124,2.33545719678869,1.72969316708061,2.44953288448002,1.1735416820796,1.48860878888306,2.12620799641267,1.50762297595059,1.95749830199658,2.11083174846073,1.72242872383621,1.95895748099031,2.74487463015635,3.01640550874004,1.81833760944338,2.69549628718368,2.63097257093567,2.8090788562923,1.70230515620426,2.0505034254128,2.60865396834612,2.67005935903669,2.01295247454277,2.22978892294137,2.10950753606621,2.8950628020074
"3",1.99894167954418,1.15666821362429,1.6294724913126,1.23585003511889,2.13492665716349,1.70890820781388,1.76350565914996,1.32979423417649,1.09446447340865,1.62106979384768,1.42203620403551,0.943848300535478,2.08911042567004,3.00824509565597,3.06869546283048,1.35096150438734,2.2316472777082,1.58249446605298,2.28909168993504,1.89343229531318,1.47019882077566,2.90620362118149,2.94082650684626,1.29789231417838,1.79391891191117,2.02925291491236,3.03280556977184
"4",2.68882042764756,3.29065162977027,2.8074807727002,3.00391972605721,3.0107983272059,2.98176648298906,3.13629609274495,2.71023785103346,2.8724845551712,2.60585745593283,3.10701996149605,2.7493702421334,2.73242676893337,2.65631752742831,2.85515924860248,2.20129783696269,2.69753553487295,2.6266566753181,2.63108556964425,3.06808404193856,2.92416671972987,2.83600345376396,3.01421892346736,2.85323747506937,3.17004820896792,3.06332585681474,2.87310284341415
"5",2.18674796662774,2.20485614456432,2.39790218779563,2.20517473645733,2.39818160704373,2.55593727793877,2.03360721614444,2.2582927653407,2.48109117966907,2.28962814160218,2.44483568214258,2.10503516705461,2.40052538154922,2.93501191649365,3.009272381025,2.15056416375349,2.65665832299879,2.69126843315804,2.82935785326017,2.66854005835752,2.48334089835414,3.2834149807741,2.98913679450284,2.50018787293733,2.2420312365554,2.505839836917,3.12458306984773
"6",1.73267161386155,0.949882021355138,1.39989036926878,1.85567153180019,1.95391935345607,1.40536977010067,1.79015567357674,2.07001503418246,1.6754903650292,1.36871544410935,0.969716586747903,2.86015285229535,1.63137852591797,1.97277264397595,2.1394969331779,1.95222706640979,1.76881766357974,1.67634604289631,2.22142527165551,1.52121787830148,1.69510753856407,1.37853189411357,2.15295145807139,1.63528521473619,1.60381343476289,2.05690779051836,1.75833340577187
"7",2.73318061280818,1.77147580916001,2.15089938491649,1.9469983092553,2.42826535038557,2.30222601983517,1.83184105403794,1.90462039139504,1.81223021404963,2.1439972324216,2.02532473385137,1.78921840738666,2.41378478550154,2.58177807945075,3.56871047064536,1.84507881768366,2.37452607181532,2.19343603732798,3.0450088033631,2.22317032640702,2.26574515714415,2.66985700783547,3.35169545099956,2.80682860554308,1.59160297035383,2.02280665088532,3.29130413287481
"8",2.72061596129758,2.64399391747229,2.31270877418418,2.52891056024319,2.70636238016234,2.68595638491125,2.58211257837428,2.33768330610979,2.43332355260924,2.58143764866213,2.31217371483762,2.25132558845855,2.47639807926366,2.75782666717746,3.44914811725323,2.17963642323755,2.87999639168589,2.45253466648781,3.10889360684941,3.05310257685543,2.34634004548257,3.14865523313571,3.27330906898764,3.23122819641059,2.36025403792892,2.20795484005204,3.17437371336331
"9",1.07470660142132,1.8183195398192,1.34934262354085,2.23054667439033,1.70748208199738,1.54142856281048,1.5976349045915,1.54447421106294,1.46186216700017,1.88099365163949,1.96088633362567,1.80213506164937,1.75727238703758,1.83006904186575,2.67901937905656,1.54142685796762,2.15591538301297,1.83714725654928,2.56838064984856,1.77371346858346,1.81711988500015,1.93489613997924,2.81856161358371,2.18075628770218,1.15353108486029,2.57321620922317,2.36245578825589
"10",2.14007167408931,3.29723638320908,2.41546695942058,2.81787892814714,3.4738459286559,2.47050181534231,2.97368885385778,3.44176189855724,2.5554095019916,3.06456023598347,2.64388623898479,3.28424996034674,3.2498452267739,3.29390967753677,3.09414421587936,2.52392144191153,3.05677312677991,3.3364112314381,3.23375081176452,3.27250602793493,2.88306957859759,2.80340834804785,3.29007107122654,2.55706035358996,2.82517396008256,3.92445267905249,3.40940713860981
