"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.26467248981099,-1.02050291789405,-0.208716063166039,0.348229881957686,0.426205954082007,"pooled"
"2","global: transit",0.95,0.9,"mean",-2.15274781090471,-1.15188977964068,0.358674709154065,0.801771129178541,0.823869950851908,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.54810437947774,-0.490398424783132,0.216889383121991,0.568434799982828,0.608427289773132,"pooled"
"4","global: parks",0.95,0.9,"mean",-2.74702597503785,-2.54560556645706,-1.58796250673753,0.49358972521083,0.503864881231516,"pooled"
"5","global: retail",0.95,0.9,"mean",-2.45565119612133,-1.73666823889777,0.269197076796184,0.787690499502203,0.805085603840281,"pooled"
"6","global: workplace",0.95,0.9,"mean",-1.83508271191826,-1.74385794386362,0.273239149690329,0.761564590834083,0.786316589951303,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-1.93749392260537,-0.802564839112547,-0.141670922167601,0.490847764072612,0.543926494762328,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-1.50187523227384,-0.775368598379907,-0.119227774758796,0.51079457331983,0.580375069675658,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.9345303678176,-1.30714897591449,-0.488907227167135,0.341170838927275,0.451671503281247,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-1.61721564886881,-1.11200980734488,-0.245409098887949,0.418182198587185,0.487060896369981,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-1.67355073090431,-1.20711788922797,-0.340727813013041,0.421293355442696,0.515293018322734,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-1.43326360385708,-1.06959183296335,-0.181943166392971,0.457266984001321,0.577376187452091,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.44787545360234,-0.968237548260613,-0.129307843695674,0.476882083121298,0.593735937930121,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-1.56740044506294,-1.03948215336993,-0.178615206327716,0.435067698132187,0.511875672559147,"partial"
"15","Corse: transit",0.95,0.9,"mean",-2.23738748268945,-1.35760738749279,-0.354390059185595,0.416388140857536,0.507831513108021,"partial"
"16","Corse: retail",0.95,0.9,"mean",-2.34578376729406,-1.45887788594162,-0.415728651208509,0.405871306758875,0.512529482533523,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-1.28471692587363,-0.891458676442719,-0.16332742163006,0.4017758331309,0.489221814028518,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-1.22505222257732,-0.726290258706502,-0.115598845336968,0.479545661333994,0.563371526679417,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-1.34972095846181,-0.874985102916406,-0.183211692451996,0.432228037420628,0.538553216784687,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-1.30971154009717,-1.12823873736238,-0.274811861953871,0.411699349026169,0.510234287369519,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-1.06805659560419,-0.748822356067269,-0.0553432123969668,0.524683731923835,0.606692992672962,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-1.22909550828909,-0.892665325610484,-0.160060237429193,0.484603566771872,0.570423320440353,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-1.11922896226198,-0.843489143129244,-0.173790196045172,0.476884406438638,0.575264754050846,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-1.13321461464115,-0.837996942942914,-0.119443977641858,0.436308213640158,0.493436872713234,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-1.41525021909558,-1.31940898466531,-0.323837618536416,0.399354629764423,0.514370734286383,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-1.27832572150924,-0.987957588868629,-0.206148905496358,0.414796739802032,0.517047037318888,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-1.45078455117603,-1.09127954572475,-0.190701392234499,0.489416390870546,0.663251757310726,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-1.45025617536694,-1.10218066169488,-0.192153248018644,0.45118379327294,0.659938747137009,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-1.12036844820279,-0.736361622390541,-0.0276370936483116,0.54042561884837,0.605576085179147,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-1.12714327453795,-0.841616212424569,-0.0789181490441569,0.481047463797954,0.576591190660964,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-1.62632171288487,-0.95065978424342,-0.384257976014644,0.470390453512102,0.522981303092856,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-1.44182446793712,-0.876910008906698,-0.100756028701874,0.481949372130295,0.563964634340719,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-1.60879231758471,-0.773161113409545,0.0441979007626382,0.575760689800076,0.628961510686147,"partial"
