"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"1",3.1930156611952,3.03464238219464,2.7308827337913,3.49384756562619,1.19293509122828,2.6567851512671,2.88180365536034,3.27950776207961,3.08604721573907,1.96729556778829,3.19734821070797,3.63695377898947,3.47879819491943,3.88141802706,6.96416951986282,4.09216505034581,3.45727081233116,5.14854597055966,4.55560297053794,4.40460609649938,4.56219169391969,3.71981038698255,6.34288435097707,3.69172149943242,2.85345426323257,2.98278521037897,1.30715409249939,3.30112351727339,3.45778810521263
"2",3.16000384413727,2.65584392198229,2.95607293348736,3.53854612119673,2.24174263477994,2.81522908147152,3.01607510904456,4.21737011891217,2.70001343128328,2.99595605065612,2.96020172010524,3.45864338119882,3.17470542570414,3.67264247903502,7.32209580391235,3.39061127153109,3.09682270236775,5.36967659059583,4.78726142980337,4.50806870980341,4.40714740160162,1.88100757980648,5.89582487042188,3.7037279128142,2.8971579718981,3.20339667594869,2.10682468595058,3.5339866427132,3.59191221780409
"3",3.45483443736197,2.41956584414603,2.40745650574533,3.58947880065173,1.88071591872257,2.69595358354549,2.80099117840927,4.00494319433853,3.2361589451449,2.5135880365726,2.64237546215337,3.6453303790077,3.1950872908665,4.08878135479162,6.47813476266908,3.1976560054411,3.41157377701879,3.9499779203732,4.21421608813952,4.11121392712713,4.26763820975307,3.40277779297432,6.61032417275108,2.7142913105758,2.42803758423663,3.11408853780444,1.67574704077094,3.09754762124181,2.73145293063791
"4",3.1657903943819,2.57192876417535,2.43456372241459,4.77054086382543,1.45533070486057,2.74533050487211,2.87239564618306,3.6767369334618,2.94242344587656,2.52070917820251,3.11018290271544,3.55484943122717,3.82187339325037,3.42807049449131,7.92556165329332,3.76876701647974,3.24777696869326,4.69600954947861,4.67446834217791,4.12661262401577,4.61265727913776,2.83199617295628,6.18506193777264,4.03341365717749,2.40082703979864,2.86862761332163,1.48820350280665,4.03320801321899,2.53629591894166
"5",3.37021459799721,2.57078518699424,2.39893435222036,3.5796857399403,1.5132340402564,2.91219543642974,2.67316340273998,3.01940531950307,2.41007794083938,2.68068187813713,2.15956218993501,3.11833657722206,3.31640136213639,3.7611228708372,6.56301481648036,3.63594303291032,3.46416502153368,4.31872915586804,4.20221489252814,4.05422341462349,4.46221632510394,3.19211050972167,5.46718753643699,4.25907274715006,2.3088578423203,3.27698795143113,2.00498315290749,2.64674874386917,2.79229645643597
"6",3.19969321891086,3.8028857012893,3.68190941345479,3.96437247182062,0.952335027591678,2.65639439057154,2.88610520686154,4.46331295981705,3.48622056651456,2.88007000624839,2.61307272810956,4.07971092110792,3.70687297738176,4.08076204339338,8.54780876570357,3.70156339368246,3.3735080388139,4.45159889975212,4.70215795120354,4.02157308299955,4.81679994004188,3.63683010845719,5.92112897290357,4.31336466912821,2.52850535890788,2.98157221856431,1.57728289287079,3.37974895892035,3.27704459161142
"7",2.9643899472304,3.38930936358267,3.21310643075115,4.43644721299354,1.37485793051926,2.84975929514608,2.488165546565,4.06163263994259,2.55893904479363,3.16656296964268,2.74065700928206,4.44658000866028,3.90600845777662,3.77693640115266,7.03196709004594,3.63079411829702,3.43084542841271,5.06628080413263,5.16287709087602,4.39290954108911,4.5405423314547,3.29850344699417,6.42109409000332,3.27292111728623,2.93977352874738,2.93311071739382,1.53090416148561,3.40109730671204,3.15962321788849
"8",3.23811320553357,2.6860498264534,3.57851051571401,3.18614900693871,1.50915578321629,2.57966874412867,2.68168878183014,3.60582796388528,4.43552938465191,2.91005530002117,2.75618020662565,3.60241115011158,3.35110839621325,3.48732306306885,6.04818179366284,3.49131551452159,3.14289298212301,4.0811293536026,4.20434598051505,3.98493061746088,4.48615874471412,2.40497498944854,5.6167921915866,3.93674443322427,2.74796565565284,2.82749399635155,1.79276822178378,3.17274104318542,2.62218360639546
"9",2.92124711172496,2.75260981358693,3.14796459345321,2.49889294929538,1.52620318501007,2.52283937539931,2.81225478312414,3.11199577156761,2.24344257480244,2.17508278602828,3.39821459354086,3.97370444265391,3.90365470251687,3.49205478713328,7.20449750098897,2.92066640293083,3.1193210389255,3.40436779423595,4.31047310439293,3.52809122801503,4.970109883802,2.98363019152487,6.49863698479217,3.28115960122565,2.05196108057096,2.7791726816211,1.31549859203271,3.0393435005173,2.73251328195177
"10",3.66017404384751,2.2918908367377,4.00185498996562,3.44658290378334,1.73957779954735,2.64844850501628,2.98528143027998,3.21807023540124,2.93663442833365,2.51595826392006,2.54092982476426,3.6647760878398,3.32422395582032,3.88237729628345,7.4525269805414,3.44857370075517,3.31724047994818,3.83213143629218,3.72670299153108,3.55490713006647,4.81190703631202,2.14029609122985,5.74548248681144,3.77308387179607,2.48233614525748,3.65787252777623,1.63833557317891,3.1990437968695,3.08677039803172
"11",3.03840123348835,3.12545478430168,3.39215821821366,4.16024159850918,1.8773712812649,2.75874091446563,2.96681008508239,3.50713226080344,2.80586213810504,2.55118931501109,2.76767580417914,3.77865277459242,3.47500169333067,3.64623011102189,7.49196985355234,3.93425624190609,3.21179916510099,4.6233076405402,4.12348870291465,4.09375642762214,4.26001724803645,2.64604571466352,6.43328349244562,3.55660233568166,2.92190084766706,3.13902156912758,1.47057409730118,3.97485614905081,3.16805596301803
"12",3.13033032551047,2.95872532404567,3.62826135846019,2.53696605259253,2.43076246078091,2.43657502552501,2.94432550304189,3.7189779121722,2.19696288308729,2.30195914137417,2.84323727715254,4.06310451158657,3.24335719096624,3.72801539451737,7.94137452778731,3.73632374015273,3.3121895412726,4.22818620380736,4.38012386541353,4.02528533680161,4.66285901830954,2.78790063520093,6.12726036105049,3.50700285830852,2.78124602061644,2.82221747512828,1.52020815691776,3.12330997430972,2.97710403327591
"13",3.23550747878446,2.84255747634333,3.20356811548092,4.29718410060233,1.01174671240074,2.9218997054091,3.31263376553086,4.27223269076889,2.880885673052,2.29913594500423,2.68870225036376,5.02997433948983,3.72377591810923,3.77152539736063,7.27365955932876,3.64637927328625,3.42792591775691,4.36396427739384,4.35385916167658,4.03033419098755,4.91782367260197,2.9264441077795,6.84128917947872,3.50500480262012,2.28622737818424,3.62569193573803,1.44814641765247,3.22632971418065,2.68983547043344
"14",2.98922856737435,2.65548281315458,2.55916188359348,3.9965736690496,1.21560866112189,2.35912165632846,2.36856169256624,4.43970135785701,3.59449798716341,2.36605994247246,2.61213847431016,5.020526322969,3.61449989381716,3.35523267682161,8.19247899465047,3.99119366427087,3.37104048947752,3.46785368121299,4.37685922772129,3.64811499414823,4.54683694842053,3.33603536862644,4.71729709947116,3.01105545248757,2.50697915493408,2.94555741709562,1.48402235636614,3.60842070549015,2.56728969636376
"15",2.96276877774858,2.76350485856867,3.14475299874657,4.19063411365341,1.63814445018903,2.49901935684962,2.67028782067353,3.07597629240167,2.00396027736995,2.56783501301393,2.48370036664002,4.68182344249899,3.08194522959449,3.68126688200629,5.79011645367673,3.8709599046324,3.38214939093694,4.11954160294631,3.99417340962568,3.29535641921966,4.58963596135761,2.50360505702014,5.60125652562058,3.35413462727945,2.45290890690895,2.74898445545977,2.0811017170859,2.58268349300076,2.70227186270838
"16",3.10882833395889,2.7034545167139,2.9667671941129,4.60196251383925,2.50942435206514,2.82785933062637,2.77820513354059,5.409976302677,3.2059864543258,3.74487573566548,2.37672736501554,5.44399786139537,2.97019213216962,3.77528979391485,7.5775131144795,2.58480418343525,3.45168110010201,3.53286812356248,4.26205602075489,3.94203943774883,4.56717393024614,3.76857127309431,6.02058126427076,3.67549367225544,2.13356620471609,2.8675555834807,1.87701537554262,2.7320144026564,2.61784046397085
"17",2.93393896236431,2.90843314224619,2.46585764831748,3.58087620132928,1.24068107576415,2.49828490340378,2.82901727634216,3.26488542232142,2.66276390702923,2.84454828721721,2.93124103393696,3.37613366506802,3.50741117995815,3.13778399706767,8.14369893392146,2.16893474266485,3.2900496450612,3.75232365052572,3.64027546691089,3.76613264380001,4.60634802382388,2.73465568651015,5.82938302413182,4.22638837118097,2.22443589406574,3.06289914041074,1.5253053115527,2.80864653411529,2.84080393333372
"18",3.50548732350301,2.99194940899806,2.93697232478453,3.24412954571293,1.73670271017182,2.68381603482623,2.8345675931445,4.76095201685541,2.80624073026931,2.30185199616821,3.08623106814162,3.60040176387775,3.67245312137668,3.75824935723151,6.27256912203848,3.04330923433828,3.3211227678943,3.74062763621696,4.32501386440863,3.40379994234919,4.63237768313722,3.16019442011379,5.28700287190327,2.68696273310746,2.15768849574036,2.47615078823097,1.68681595586944,2.71617127517558,2.73489533446618
"19",3.00878867073923,3.2691579442624,2.65168703359927,4.45858095945353,1.95719435443973,2.56103202892711,3.22955568477207,4.0544755987087,3.28247566498663,2.96298992923796,2.4978908560787,5.41320101734998,3.33809813469053,3.70580899717633,8.70167312919055,3.07788065660162,3.29545746708189,5.53992680347514,5.45501673560017,3.91923453152631,5.02869590072107,3.33782951951894,8.23207139774026,3.83023594953044,2.93372239322593,3.61357617699092,1.48727595007409,3.75651307812071,2.69348669092637
"20",3.108474902432,2.76866495977784,3.26756482601434,3.62204969975711,1.42626906558359,2.49434939198222,2.63812070199443,3.54486666053761,2.35535699124303,2.08242697584238,2.99979499148651,4.05176226938333,3.79238791341196,3.51551718755491,5.96931110109537,3.58694403083439,3.35629243286147,4.41057666462655,4.30698553470705,4.22024452521061,4.37309911816158,4.04007446860069,5.47326467295045,2.88840205031693,3.26635677235365,2.76802159944087,1.45425360166275,2.66690480912485,3.5980735963298
"21",2.59724470469947,2.42434935012298,2.91764971119568,4.46525281534659,1.04790847466031,2.61157165307041,2.8164232170911,3.77568830414645,2.22957146103624,2.59125509150827,2.54975781288032,3.20104882670985,3.65283241732425,3.74117700387818,6.90108104397146,3.01483067942869,3.34009231877915,3.91616694304902,4.04046762271372,3.6671066105509,4.18031952181007,2.46335652411748,5.42842181970635,4.04711732692669,2.08174383253199,2.46986759734225,1.48100420493786,2.26751944861023,2.88701928624058
"22",2.65277438881318,2.74757201377872,3.60852061203946,3.70951265417965,1.81123197995327,2.74389706662408,2.55964201243547,3.44682272532626,3.33976277922975,2.50233499387201,2.21242299089716,3.68619504940437,3.01244335109446,3.91046085075873,8.01977156477089,2.56554021588872,3.41105039565088,4.32878890733492,4.22957441881285,3.72456498617303,4.57562301918825,2.59972275084597,6.45460826897406,4.70955587453512,2.10772192809772,2.62833641247936,1.53283590666166,2.43759105453098,2.79311472405539
"23",2.86225879587798,2.65534649150461,3.21587815336636,3.84659140895599,1.87193611629408,3.28821754028854,2.78182176331968,4.43372749695926,2.25163931696875,2.33759025801099,1.95578856331557,4.92986800751961,3.22090360128233,3.74352451303278,6.97080437085454,3.14242472309526,3.10336631149865,3.643884213786,4.34070432399401,3.53086385187483,4.59514752076539,3.36583468952818,5.38736166984758,3.12102110759477,2.14197966020475,2.84753401692467,2.09219360825715,3.20242622885496,2.33086065697613
"24",3.37011059997041,3.48190294317187,3.45601695482949,4.34346460186766,1.8154190670146,2.60205851630276,2.70279226174912,3.12955213084422,2.07116696334535,3.37835733321874,2.22748159301384,3.99867467707701,3.30668849543513,4.00813375404436,6.6599929360355,3.21737088256812,3.47527976165232,4.11732349085719,4.45964923523512,4.23370987662968,4.81939208597385,3.21593273692686,6.3049537267032,3.74916903789765,2.4318560743054,3.00444933206531,1.52298554624699,2.72507670471391,3.06509016968838
"25",3.24665413591443,3.17045584979426,3.22194711497483,4.07943565372507,2.05132972508929,2.70139299925224,2.9330836137601,3.59466432855711,2.85783918543802,3.41014650298778,2.22874162119984,3.73244989969143,3.76637195831784,3.63999701702546,8.69721424027738,3.21797167549854,3.65364739256871,4.98115393542608,4.39962127146106,3.72953742811636,4.87245772846134,3.53433483962839,5.54778755906275,3.50147078921217,2.25776919641107,2.9646669051041,1.82047136277564,3.38417099998651,3.34977491589996
"26",3.19405388334717,2.9712134679076,3.13504417047967,4.91871701160063,1.09095727745605,2.68738550993632,2.71419216690987,4.03429860579795,2.03293829065238,2.98538909435869,2.3906662857182,3.8998231888705,3.78689789552659,3.80232891637831,6.96069179290693,3.51062510220868,3.27461452821335,3.51352818190492,4.29525181505707,3.70156508900422,4.94434255743832,3.06120365481838,6.59420824185423,4.25501382553314,2.47892198937051,2.96318976961034,1.79386899409412,3.0191481753113,2.93192876391358
"27",3.72416740056735,2.56630932692427,2.86567934550388,3.01509477388986,1.10657445315029,2.20743164028897,3.45655077895488,3.59921579946627,3.45329448373139,2.67467107934451,2.68707232982468,3.74993941616721,3.63576404569249,3.7031024356061,6.52100876007098,3.40113043838899,3.27693818839203,3.92167396082833,3.91312258740856,3.42588716347107,4.30337784434932,2.48745081624645,7.00938934428034,3.25644388833468,2.71115919744822,3.60952432397176,1.22669532681647,3.16703513438535,2.63532663588228
"28",3.09344883287648,3.10265752588836,2.63389582054492,4.19419587408425,1.77901315236389,2.98119700388534,2.69084943184409,3.60115130563056,2.52959528448007,2.76609055258971,4.35255690654236,4.15301277312495,4.03402519094048,3.78526177014295,7.93795191624397,4.29205163815866,3.25327776606197,4.89019061417971,4.55212960188682,4.20318956719098,5.29908142811948,3.25348904768994,6.73318007378766,3.24908060268029,2.48325701998614,3.58461657304642,1.716179738999,3.24589325701398,3.2626408712768
"29",2.69369805111641,2.20587903142209,3.92047880208146,4.49799173837603,1.2575850921466,2.76248386160599,3.01479021207986,3.52717527588203,2.3414973748256,3.2717231882182,2.6291684772683,3.7666303277231,3.95701635146159,3.78154587638432,7.27440752275875,3.89961283776165,3.47649436394929,3.80940650331437,4.42890087978408,4.10347997784904,4.78674769214497,2.05218684422905,6.49387118771048,4.1015485059133,2.19550157829015,3.44498608271646,1.43181037521271,2.72385480803342,2.60368158323491
"30",3.24093074216025,2.747692714996,3.09253559343303,3.13822045041416,1.78800392501181,2.33859623757134,2.53974720285344,2.97186280076574,2.72679530179074,2.84290232660461,2.23126838422598,4.59822520238086,3.36604637882209,3.50378905560296,5.55703067235332,2.92813396845861,3.11717812337489,3.6522471650862,4.04622461372364,4.17312059642901,4.05587811694551,2.8568696516308,5.35901622598416,3.24170317823423,2.53825055507339,2.6115097033895,1.50042968989607,3.44018152700592,2.61933278171974
"31",2.49630407824003,2.93182366341687,2.93492965043037,4.09560550158514,1.02134049667372,2.63471922131097,2.54780039697736,3.04669029407772,2.45481577850756,3.02372441856399,2.70471465316045,3.48459834386805,3.35043346311214,3.43783179003321,7.15359388653027,2.97740736644097,3.49892672825503,3.87411314593811,4.20201620294344,3.84150213614575,4.31006489127287,1.88030885302766,5.80031164026127,3.58888825280543,2.02882093283744,2.94869147453108,1.80834144804626,3.20426856664491,2.56667938665631
"32",3.54493412864486,2.87895607440931,2.70165484228695,4.30303039513022,1.6168783452609,2.66301063258979,2.56856242006071,3.38764959298144,2.73762459992728,2.83759328276924,2.78581257649875,3.79579672902858,4.13043824369589,3.72589406170626,7.00904678088137,3.37122195299902,3.43058950806091,4.22722942562787,4.25022624630696,3.55783991302263,4.5302767296554,3.2281236072443,6.27159741478186,3.89782543913142,2.40454121834391,2.74439846376086,1.30826754933212,3.28539213162497,2.89229759643114
"33",3.04406761449105,2.99430683445785,3.05159185850335,4.2241480608611,1.84214492023581,3.07739471936414,2.77469928086677,4.32069223652618,3.49952318936047,2.4990827734168,2.14302706258203,4.59771522496425,4.33914953308352,3.53361693448147,7.83638425960841,4.28214090411011,3.55590516979689,4.65348343716054,4.6873051741298,4.05231291898897,5.21077669520523,3.73687018410824,6.73024808162422,4.28292822632288,2.94223735645923,3.74267011090996,1.26314450596238,3.06906020461827,3.08628860405917
"34",2.69538986099379,3.05889362341874,2.98196263000055,3.15617833285119,2.49584980182516,2.41727819473014,2.52943633948972,3.36508569388942,3.52049240119408,2.44183132395488,2.22486471612257,3.81922002042905,3.41121308411386,3.48513303742505,6.48753154343293,3.15512930714581,3.23484607558849,4.36116416680754,3.98276367153328,3.64701229284798,4.60753579412611,2.93492913488121,5.82153970877691,2.83836080976403,2.4706257445354,2.89730497813048,1.75433844687771,3.47498333752014,2.78742100934125
"35",3.03583535853141,2.56313311654905,3.23795281035857,3.51216951060946,1.44741059358369,2.51375262763967,2.80045859944538,3.58777441886827,3.01723307377965,2.45073325812465,3.09060151126944,3.8372014177436,3.53853233929471,3.48413349427938,5.96887756056546,3.38940064624913,3.02748972346267,3.87445908180563,3.89199442423771,3.33190121275938,4.58206078406069,3.02316558545943,5.94786103569672,4.11889519988352,2.70290899093142,2.76934009820571,1.37455127114997,2.76645531766836,3.14696924439139
"36",2.90274300372524,2.62595321138366,2.0506825438174,2.91408940868531,1.64497106483113,2.4843959406255,2.74901512549848,2.88619442304936,2.92506012385032,2.27936657029939,2.52618388537951,4.55462794532554,3.58574107882544,3.66908223116637,7.27940301385125,3.18016487899427,3.13770854135656,3.76395650347589,4.18118199912584,3.79181343276921,4.41173575881499,2.91163015692972,5.47699030748714,3.83434947716685,2.26339592270443,2.73413910014336,1.76094875317149,3.39212403759534,2.51049685832016
"37",2.80298295825576,2.99639216555338,2.32041860988207,4.42831781165689,1.85289218523067,2.28731126925663,2.3843282315925,3.34499584019026,2.57110310033852,2.80873286954776,3.17211542546783,4.21219483957398,4.24778414570761,3.89521056062519,6.83012582425907,3.66398532566136,3.45784436513805,4.31544265644109,4.31472742224976,4.26760886519696,4.24802030575562,3.64395215190592,5.91584403741984,3.21613630740278,3.02829952889032,3.42850688526469,2.12310922336046,3.12308232653706,2.9877310665883
"38",3.54904022108384,3.36455428554019,2.29590654787279,4.33230943806977,1.30424650431817,2.66775034886123,2.8318496686542,3.91223202514603,3.46035451227275,3.76276270979456,3.2502102755795,4.73937490408902,4.0748287456047,3.88919359174071,6.49969811800164,3.67803921761252,3.47452937914989,4.32380351138973,5.00657299741948,3.90684809047224,4.86935291318213,3.54272675972336,6.78833497532873,4.21081291630617,2.2371861468393,3.12658446631042,1.6557641305054,2.96663302491268,3.13898764065202
"39",2.95904482234738,2.44252722390698,3.43429891676238,3.87725086208065,2.12082904265264,2.64419564873287,2.82671660545978,3.0391358453452,2.68418149558891,3.49482588107602,2.36459392287006,3.35345757929095,3.38880588093355,3.55297951638061,7.01105093875134,3.57294596412754,3.42203939720193,4.52337973686937,4.69870546473706,4.18571301633131,5.37637251727928,3.30036058067867,6.12410645236342,5.38967404523576,2.75203653290044,3.28854873042684,1.8555511039453,3.61806279731688,3.04750112224741
"40",3.32445936887335,2.71123131118138,2.68322503110551,3.77363238992656,1.67858638551328,2.69013641596667,2.63039931179779,2.85099846675699,2.93361606659185,1.9534548444573,2.85528087864719,4.49220469665652,3.85220044599584,3.70358993786641,6.1830798473484,4.47188637631096,3.13281172695466,4.72709579556991,4.52413095416273,4.40657367915433,4.43350656869505,3.16564922165897,5.78862440958545,3.22333190728375,3.09686836307125,3.62855073032608,1.67536344764187,3.16778662181365,2.70394548092526
"41",3.60969207483807,2.66552045514953,2.86482607987838,3.14578295972151,1.84472350422947,2.56947089722572,2.78933277264912,3.2636918136944,2.67104617132049,2.25475047117701,2.67840942249285,5.17111592002006,3.21624233081698,3.51107893356446,6.4318727035781,2.53814384334817,3.13125986893295,4.36442651791116,4.61433892123272,3.8153741897617,4.08795056480659,2.24994332014253,6.9720935394408,3.21659510932718,2.1896469212109,2.75858790633641,1.2843556293443,3.1014160024725,2.7732174089163
"42",3.35655735173966,2.90732456799817,2.58755591235732,3.46049418088514,1.31960401326645,2.31732773740627,2.85725056415833,4.23948287771844,2.9175587569277,2.96106140112264,3.65262781414111,3.79074862817246,3.50368150618842,3.80380843606851,7.97342180125833,3.8144510890575,3.41017482669728,5.12920373453839,4.75026867202706,4.28494949981726,4.58969402046228,3.33244034401359,7.58257884116879,4.28691784314752,3.26444724756119,2.95722844275954,1.60608686673169,3.82242555383035,3.41052692818283
"43",3.13338160267992,3.35660810412042,3.62686330870225,4.20519273266443,1.53535727906431,2.9745600839805,2.67591639114418,2.81893116980863,2.37697762949343,2.91383045705314,2.41435400951664,3.33946365275584,3.82352938936186,3.77476728859592,7.69851755164002,2.55290165082855,3.0255805453413,4.09291654698474,3.96529719265154,3.78290990468339,4.89647990809054,2.19045764724926,6.2297366565576,4.36802079312828,2.25263575507748,3.18378224387111,1.48452536782829,3.18383254319532,3.08617625843062
"44",3.79138730974097,2.87669273538093,3.00138642041196,3.68598112672683,3.18166704613368,2.54784316642029,2.60551591396587,5.02566775155718,2.84372656273059,2.66085515459704,2.43504268107186,5.1088612383329,3.46095459432479,3.78489105838703,8.68087639814508,3.72179181006906,3.4668165743095,5.49083514752978,4.96133784741033,4.49013749638932,4.87652464817062,4.821706719832,6.95594818412865,3.29858952269631,2.64309584623931,3.66840411647909,2.06895415349782,3.23497179901313,3.64605334120817
"45",2.94163823082711,2.59653779305493,2.2009673708359,3.52098135602634,1.28629771325003,2.47246027145945,2.73767330405764,3.70689685701404,2.57044312261823,2.59142523532268,2.80488539798962,3.84839884681411,2.81176584105865,3.70178298464199,6.51750153853095,2.9209852156419,3.13603093472797,4.26675527925619,4.63314409660661,3.75855116075184,4.74794905102514,3.10527529325315,6.53766858540634,4.74540267933688,2.09166651530599,3.0371940316096,1.24208079622174,2.9385130979196,2.74857208225969
