"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163917305699556,-0.0163710089164786,0.0379065665851997,0.20090562918021,0.24853015636217,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.0163937083179452,-0.016375266481143,0.0377896706515903,0.189878827311822,0.229815556631401,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163938168060922,-0.0163729853725537,0.047472238081178,0.224533959248293,0.262896037614437,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",0.678458339548053,0.695512021085856,0.773553446905761,0.830433278124635,0.837594326249857,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163838343007346,-0.0163077230851056,0.0860984758396035,0.296323582441485,0.333344756943196,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.008164845971978,-0.00816484324456145,0.0309398867760393,0.189721015225215,0.24418442952306,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484603083413,-0.00816484396112927,0.0308509785086184,0.170961365204828,0.223754324663694,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484600886283,-0.00816484392404919,0.0405959903357278,0.219816052235189,0.259979038892372,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",0.679897023561731,0.694366705942581,0.771960164852523,0.827817680321411,0.83624686270798,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484561030922,-0.00816481177914247,0.0791686266674702,0.291516347379688,0.335402167515775,"Later Intervention"
