"","time","country","region","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"1",2020-01-26,"France","Auvergne-Rhône-Alpes",0,0,51.1987406254568,16.7033152916084,115.257594192687,51.1987406254568,16.7033152916084,115.257594192687,32.7662336484543,63.8002911034185,0,0,5.11987406254569e-14,1.67033152916084e-14,1.15257594192687e-13,5.11987406254569e-14,1.67033152916084e-14,1.15257594192687e-13,3.27662336484543e-14,6.38002911034185e-14,3.09806751272499,2.5747063531749,3.70014654019389,2.90722872756931,3.27979537794266
"2",2020-01-27,"France","Auvergne-Rhône-Alpes",0,0,102.397481250914,33.4066305832167,230.515188385373,51.1987406254568,16.7033152916084,115.257594192687,32.7662336484543,63.8002911034185,0,0,1.07323733147945e-06,3.57918408634545e-07,2.43435706775234e-06,1.07323728028071e-06,3.57918391931229e-07,2.43435695249475e-06,6.9150603950153e-07,1.33300614698207e-06,3.09806751272499,2.5747063531749,3.70014654019389,2.90722872756931,3.27979537794266
"3",2020-01-28,"France","Auvergne-Rhône-Alpes",0,0,153.59622187637,50.1099458748251,345.77278257806,51.1987406254568,16.7033152916084,115.257594192687,32.7662336484543,63.8002911034185,0,0,2.2916772565428e-05,7.6426103855878e-06,5.19806809244102e-05,2.18435352339485e-05,7.28469197695326e-06,4.95463238566579e-05,1.40741817451488e-05,2.71305956973999e-05,3.09806751272499,2.5747063531749,3.70014654019389,2.90722872756931,3.27979537794266
"4",2020-01-29,"France","Auvergne-Rhône-Alpes",0,0,204.794962501827,66.8132611664335,461.030376770747,51.1987406254568,16.7033152916084,115.257594192687,32.7662336484543,63.8002911034185,0,0,0.000160543670860248,5.35403806450043e-05,0.000364151160714914,0.00013762689829482,4.58977702594165e-05,0.000312170479790503,8.8675480359608e-05,0.000170938435318878,3.09806751272499,2.5747063531749,3.70014654019389,2.90722872756931,3.27979537794266
"5",2020-01-30,"France","Auvergne-Rhône-Alpes",0,0,255.993703127284,83.5165764580418,576.287970963434,51.1987406254568,16.7033152916084,115.257594192687,32.7662336484543,63.8002911034185,0,0,0.00068712438584974,0.000229151986944909,0.00155856123958307,0.000526580714989492,0.000175611606299905,0.00119441007886816,0.000339285404440133,0.00065403554541044,3.09806751272499,2.5747063531749,3.70014654019389,2.90722872756931,3.27979537794266
"6",2020-01-31,"France","Auvergne-Rhône-Alpes",0,0,307.192443752741,100.21989174965,691.54556515612,51.1987406254568,16.7033152916084,115.257594192687,32.7662336484543,63.8002911034185,0,0,0.00218163886444299,0.000727563874720674,0.00494847489466591,0.00149451447859325,0.000498411887775764,0.00338991365508284,0.000962942498418807,0.00185625026573569,3.09806751272499,2.5747063531749,3.70014654019389,2.90722872756931,3.27979537794266
"7",2020-02-01,"France","Auvergne-Rhône-Alpes",0,0,388.202108760998,133.203166669921,850.434608128767,81.009665008257,32.9832749202708,158.889042972647,56.9574979921436,99.0935023980114,0,0,0.00563399066868713,0.00187890312547122,0.0127792284209704,0.00345235180424414,0.00115133925075055,0.00783075352630444,0.00222441222177301,0.00428796712633616,3.09805353046722,2.57467934641343,3.70013923677817,2.90721303858639,3.27978656868489
"8",2020-02-02,"France","Auvergne-Rhône-Alpes",0,0,485.491357017024,173.283782237631,1040.2331635016,97.289248256026,40.0806155677105,189.798555372835,68.6238169808085,118.841332819921,0,0,0.0124727153233281,0.00415971198113671,0.0282904003440072,0.00683872465464097,0.00228080885566549,0.0155111719230368,0.00440644556602827,0.00849400938074831,3.09804981377163,2.5746731745217,3.70013683813207,2.90720899007854,3.27978400414863
"9",2020-02-03,"France","Auvergne-Rhône-Alpes",0,0,602.031022477388,223.034330495661,1263.82217728343,116.539665460365,49.7505482580295,223.589013781832,83.2289828915591,142.018850773051,0,0,0.0245719418427931,0.00819749560865577,0.0557203266066728,0.012099226519465,0.00403778362751906,0.0274299262626657,0.00779848067864062,0.0150282408785441,3.09804534853608,2.57466580985272,3.70013392644712,2.9072041344808,3.27978091084723
"10",2020-02-04,"France","Auvergne-Rhône-Alpes",0,0,742.207856841886,285.519693989064,1528.25536198361,140.176834364497,62.485363493403,264.433184700179,101.862170941405,170.024954038727,0,0,0.0443325575144749,0.0148055144040512,0.100451242776558,0.0197606156716818,0.00660801879539548,0.0447309161698847,0.0127498732960552,0.024546683512329,3.0980399937236,2.57465716313813,3.70013032381442,2.90719834217195,3.27977715600979
