"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-EHPAD","Denmark","Italy","Germany","Spain","United_Kingdom","France","Norway","Belgium","Austria","Sweden","Switzerland","Greece","Portugal","Netherlands"
"74",0.515719885378964,0.43748772332262,0.610854365159097,0.511936364817878,0.232927940326375,0.420621148530529,0.451400878574967,0.778937497180412,0.443426761048733,0.464351003354684,0.452929950409772,0.667226942016244,0.642040598558666,0.596519590482017,1.09311744668877,0.56712435764907,0.549619512434608,0.840140752895058,0.671838110734446,0.724525831380643,0.747202797988866,0.433187132487276,1.02404769546181,0.587456704885391,2.00454907547021,0.548168665467461,0.264972517958324,0.481383185321916,0.489812035120022
"75",0.563500463537496,0.431974476351447,0.472920099380367,0.788968156048684,0.276705147974392,0.474036380306077,0.498408425301886,0.470976939036763,0.501167199235779,0.474381088922215,0.493421277999582,0.833310594746055,0.639810220630214,0.628646804013531,1.34405793538591,0.57171763054605,0.53780501894481,0.774414300049241,0.735981137495003,0.619540537354426,0.787494737312836,0.450365528624344,0.889392723470045,0.602958091841349,1.98157470947632,0.503257088491552,0.2494391943898,0.481101629950545,0.493978692297268
"76",0.494290582481712,0.471795647220199,0.585040312775777,0.909949719397365,0.235957850606517,0.431500046801737,0.511211765595057,0.678800619552512,0.40330244391914,0.410427154874883,0.401556359485347,0.761739646609278,0.628639215069996,0.592824715330277,1.28175782102912,0.737303886494442,0.594600173715834,0.818478945479876,0.784939980767973,0.689992203213371,0.777476856435377,0.420886419430302,0.948117907846215,0.608468034477138,1.81688677850174,0.589950461294535,0.306154179088204,0.564817772551793,0.500624127681881
"77",0.638810602623723,0.636031648990925,0.510661773004042,0.894276693924728,0.307079780454567,0.613935926140322,0.644081080143482,0.607585954527941,0.481930399579385,0.588312388885721,0.569185389617188,0.894936741361046,0.601850486310945,0.769521686054909,1.19568247472103,0.82241138929488,0.672629779041805,0.972321627993258,0.77060478100312,0.75689480673231,0.998022720385334,0.630278423487204,1.08944110369092,0.738284810906145,1.75486310484607,0.683181921249375,0.384502865212243,0.764188546743003,0.55638557890097
"78",0.617144285470153,0.510419954646836,0.581715392455649,0.832266117643072,0.302249172231516,0.489931380310435,0.494386891821093,0.75450557803164,0.527994776873175,0.560419168469224,0.570656892050509,0.802258514990917,0.669058861353147,0.670231173588047,1.19336740954767,0.710845212036318,0.579093337132366,0.699102414022551,0.731410924880711,0.660029645630016,0.853793683846722,0.664694453930005,0.976015113829401,0.703120702988568,1.93708263344035,0.533351656919845,0.229007806775198,0.527180480260347,0.482344693904815
"79",0.520913526269024,0.467204973606887,0.556499266620678,0.597840722782977,0.231203356757557,0.486441332008712,0.613112943886388,0.591061095743455,0.572048694486074,0.518969679848228,0.403347410493067,0.729514229214702,0.726655547662934,0.712823684606011,1.23618452836404,0.65874955692002,0.575908181694227,0.778091104012904,0.68153523498716,0.787218256373636,0.89706866353686,0.63269599993707,1.15481851684877,0.66462325270172,1.72476443389637,0.749155880793344,0.349675310895026,0.472241254394176,0.514580936071382
"80",0.641092853344699,0.54810512413354,0.634702906460696,0.716217554102795,0.301691962911027,0.498380421852429,0.448806668175823,0.534709281598226,0.432198110010671,0.49896857076302,0.483282414919242,0.873558927117468,0.750287917239617,0.73734783311997,1.21680760413022,0.547213838163463,0.65398381819564,0.675667344059259,0.760032831931264,0.702083355364744,0.843269003264276,0.459924585362068,1.151964320229,0.618239939629572,1.79469114637818,0.622523300049325,0.405613092432509,0.598201682767236,0.520912446317075
"81",0.494175793361261,0.565268260889894,0.64360512019467,0.931502338930792,0.526861295798632,0.494000081126101,0.494031438257683,0.610925865236843,0.505053263583564,0.471745514415837,0.422509111498119,0.704591157582858,0.667795719541446,0.634932420924205,1.04931424629586,0.700795784889884,0.569049316188609,0.791104329194731,0.790300008000629,0.792263777276392,0.764207706030079,0.601657832765443,1.07282117679712,0.765500673150485,1.8338253331208,0.749596619727629,0.323687694713572,0.569986414192607,0.561227429022035
"82",0.544177512157223,0.467044730566765,0.627940847136955,0.637201949574506,0.224466727328309,0.440076596305741,0.38672498759911,0.487541070182273,0.497238856320435,0.372630387280691,0.408242116127812,0.919634397417398,0.618285507244786,0.627613312565473,1.20779012020558,0.430954677810007,0.508843663674332,0.655992825888465,0.703289406275939,0.576675068192957,0.703498060844936,0.422218268863053,0.918071768807796,0.502412720448833,1.97936664847297,0.460513149605666,0.190903278993396,0.4412816190469,0.391539128814775
"83",0.487865056401532,0.476803859620104,0.601177478390951,0.698545836779453,0.272484771062399,0.454249766494402,0.502128982633637,0.729516180146485,0.440389234139979,0.40663323242599,0.379180264569152,0.585505689037522,0.553029185601679,0.598427094749601,1.08756707870088,0.62607509417324,0.503723522747587,0.669543172288057,0.727552124640486,0.618716405812655,0.754056686890617,0.533235911720992,0.9175779847615,0.608312361288688,1.89273220929857,0.519154612735129,0.281794832404783,0.448963911339436,0.476906750350004
"84",0.737658319346188,0.520233916674241,0.683870669585136,0.558591798915358,0.352338014450137,0.52038407585604,0.560753812695481,0.545767818516788,0.537204738647196,0.569583355372849,0.409023570707241,0.582806010024757,0.721224450743397,0.732484379496134,1.1748194510704,0.657914165334556,0.63032084845744,0.76533232827094,0.791524973918622,0.770285685453418,0.847853256189398,0.618402468823295,1.13250216173327,0.76075852027274,1.66393051899138,0.746924595112244,0.355829891934178,0.764363031056725,0.562171718989709
"85",0.548630498754688,0.547027719459392,0.59163353392631,0.808857823206293,0.264035671394768,0.471050957028984,0.599685273081415,0.758891522465112,0.630637971297753,0.407416502936982,0.302660041739874,0.722357838696707,0.64273552749101,0.650131608987547,1.21317456216203,0.635691886028033,0.635046433165061,0.904768087125116,0.877118245345424,0.784300931392285,0.847497545425532,0.620325290125011,1.06718266876511,0.62990747212639,1.82736411891072,0.512623134595658,0.324994039011897,0.604404064286579,0.559901701694013
