"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.743816259032949,-0.462601311273585,0.21828089429021,0.670439592900942,0.713190450542204,"pooled"
"2","global: transit",0.95,0.9,"mean",-0.107058605801696,0.0368811362419149,0.453315353206986,0.750603859432055,0.783310874461913,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.511529316426516,-0.345728495508438,0.295942311294203,0.695453098767443,0.733588324774201,"pooled"
"4","global: parks",0.95,0.9,"mean",-0.100097785424035,0.0310015624581033,0.451799370922806,0.721900867130025,0.753965261996015,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.147712061269643,-0.00900100838697251,0.457125894062802,0.756819670080939,0.785335402911672,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.26912584892731,-0.0504272085193557,0.429071536973956,0.761336735747104,0.790808532282296,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-2.77279371890679,-1.94041115734425,-0.184591505083344,0.7314843730016,0.784159984331705,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-2.16649893340184,-1.50939165675271,-0.0737240096614523,0.73808301339767,0.799143865968236,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-3.19848245928329,-2.12068338641008,-0.285367913092992,0.695793018215397,0.773518085207904,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-3.28666655197314,-2.18026545502909,-0.326142569989301,0.669014870285772,0.731347366408173,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-2.08878425060886,-1.44375669694995,-0.0422829560549806,0.7146952904266,0.783216144363015,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-2.13811408783553,-1.4039178548211,-0.0284024984322359,0.734882388643635,0.804920120925119,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.85883271690335,-1.29172703251875,0.0414678159423855,0.742185951331601,0.802420376276127,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-2.24691901597171,-1.65482243406991,-0.0968244947104413,0.735048744816401,0.79021374859183,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-2.69598425113016,-2.07578965852629,-0.261065187897347,0.685052630021896,0.742630807609191,"partial"
"16","Bourgogne-Franche-Comté: parks",0.95,0.9,"mean",-3.07017878502302,-2.06703770280398,-0.274712022046734,0.695421771182042,0.765419389642954,"partial"
"17","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-1.68852618834067,-1.24568051843209,0.0617061299062296,0.775241601996113,0.828249350927755,"partial"
"18","Bourgogne-Franche-Comté: workplace",0.95,0.9,"mean",-2.00885900595771,-1.37164114376189,-0.00117318580457048,0.767331496973948,0.822959821870025,"partial"
"19","Bretagne: residential",0.95,0.9,"mean",-2.41385568258303,-1.60815689179279,-0.119946165564426,0.726352949652735,0.79881271169862,"partial"
"20","Bretagne: transit",0.95,0.9,"mean",-1.89457959489286,-1.30019359206109,-0.0481835860478001,0.730738827147508,0.808862701194569,"partial"
"21","Bretagne: grocery",0.95,0.9,"mean",-3.15322438897936,-2.24140238781044,-0.322804333728967,0.67842105850102,0.758305019860517,"partial"
"22","Bretagne: parks",0.95,0.9,"mean",-3.68169501906313,-2.52079549236856,-0.423364213106039,0.660398017778159,0.738050052993556,"partial"
"23","Bretagne: retail",0.95,0.9,"mean",-2.29012365880463,-1.67689611850536,-0.097537971426274,0.750796251327858,0.819629318158132,"partial"
"24","Bretagne: workplace",0.95,0.9,"mean",-2.46412415687163,-1.71603433213687,-0.104801048516789,0.75988433806833,0.825888594572506,"partial"
"25","Centre-Val de Loire: residential",0.95,0.9,"mean",-2.44160261318151,-1.61181995852425,-0.11671171898305,0.733778386387949,0.800391289052977,"partial"
"26","Centre-Val de Loire: transit",0.95,0.9,"mean",-2.17603753768907,-1.52507474153758,-0.0938315210585277,0.709044437997495,0.770961874877546,"partial"
"27","Centre-Val de Loire: grocery",0.95,0.9,"mean",-2.82749483044376,-1.83552614522865,-0.200766162974644,0.698221032429448,0.762030035627359,"partial"
"28","Centre-Val de Loire: parks",0.95,0.9,"mean",-2.55728078128441,-1.68795390506016,-0.157782559075426,0.713718877749325,0.782099002994473,"partial"
"29","Centre-Val de Loire: retail",0.95,0.9,"mean",-2.50849017901526,-1.81659454764993,-0.140111349797737,0.709124291467062,0.773232412141964,"partial"
"30","Centre-Val de Loire: workplace",0.95,0.9,"mean",-2.68354504927755,-1.71225959600638,-0.140209404335877,0.721946957322431,0.783583019569591,"partial"
