"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.970828221980572,-0.734065984801043,0.0150711749791492,0.544017557447227,0.599202342580289,"pooled"
"2","global: transit",0.95,0.9,"mean",0.0252560883020292,0.123796578011116,0.53677529012368,0.79504099488692,0.826482761625137,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.73019395232641,-0.475464445995026,0.200488733339628,0.652065020802637,0.693202173471526,"pooled"
"4","global: parks",0.95,0.9,"mean",-0.705633756561179,-0.520740071970704,0.189720892778657,0.638265754355123,0.686954642935734,"pooled"
"5","global: retail",0.95,0.9,"mean",0.0923154781718798,0.199727284277555,0.573335115010322,0.809452203549184,0.835850587244834,"pooled"
"6","global: workplace",0.95,0.9,"mean",-0.106637763725343,0.0376130615775847,0.487138975503304,0.771731719921798,0.808814952249968,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-0.872523033817793,-0.600844571006079,-0.0241327292446093,0.419363106076378,0.509635436685744,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.600496946301511,-0.413029493252224,0.0294757757022992,0.443465600112239,0.506874666639406,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-0.703537704623284,-0.524804801556134,-0.00774221161588319,0.405912186477734,0.488585482108561,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-0.777137292535078,-0.580967379753684,-0.0368388837251736,0.367469152295236,0.442269795256372,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.651635351724385,-0.450055344187297,0.0276129152009742,0.425125490428811,0.511032169534965,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-0.6276233815116,-0.468022502761072,0.0255649205344779,0.444497209002489,0.525174079333288,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-0.730383263167819,-0.516062328878501,-0.012696085850018,0.402640740525102,0.483855869286659,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.768447689099417,-0.591794268901873,-0.0390665523191094,0.376062075571325,0.45690196394812,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-0.958475613052192,-0.722950461039265,-0.068436873860702,0.370409595158924,0.446110344343845,"partial"
