"","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France-EHPAD","France"
"1",0.567047978540904,0.571375422495263,0.245013980056481,0.446164744631653,0.493669943063582,0.725616185125056,0.463932122480109,0.490810106656064,0.514344343865058,0.722299216131346,0.773920924831662,0.88221550958282,0.818632911380499
"2",0.544885311849175,0.668495203758736,0.230058654252539,0.425606691227178,0.55699008100535,0.508547887564101,0.600548260595673,0.480504475622442,0.624385999449456,0.683191561156733,0.630493424168272,0.9128171245852,0.650758936953113
"3",0.529317946423806,0.575015345196424,0.420793052621376,0.380119569084349,0.395040552225937,0.496101454778503,0.449932572999834,0.461823597092315,0.629694529723366,0.559250877181209,0.638839554774577,0.80355766708528,0.769909446406798
"4",0.597061176313504,0.793433730287159,0.295317067520812,0.367423231576427,0.60035057074008,0.568732688188334,0.715656410319794,0.561860017778883,0.592888309880865,0.731609646507323,0.758517642156804,1.00233266402471,0.909058886317323
"5",0.568893300061254,0.824020037999694,0.39048946313669,0.485473314584199,0.577091360109467,0.56778189308382,0.633548410258816,0.645216313874733,0.399289956262788,0.649079130123712,0.743721304090558,0.910105061114903,0.818927605647027
"6",0.379098295333287,0.888472229767996,0.298300398140383,0.368759449365317,0.623456669478579,0.701736201479574,0.574610319946427,0.523446763580003,0.420948653115739,0.461401956923073,0.75277480501299,0.981075765502853,0.845010364676872
"7",0.530414589257008,0.609823846910185,0.472101773255314,0.412256115496009,0.780154164801559,0.527842686437943,0.752997641857147,0.771344142405963,0.519899880815218,0.663874960617307,0.75701685813744,0.640019640740378,0.95679641058063
"8",0.544697322695677,0.693281947277737,0.421914782587682,0.308388659210922,0.645342166887406,0.590984602526512,0.38438439870321,0.279882922005116,0.478382059412173,0.506564660518264,0.594688770080308,0.843583505066932,0.783706339249069
"9",0.411270823901772,0.776299416210743,0.339636289615209,0.472865958092476,0.455291976430687,0.714024803326488,0.6380910908029,0.552290457036266,0.523576137279877,0.749329106340755,0.809220460620167,0.931708978354703,0.772275128508734
"10",0.436258616997183,0.776019101240719,0.390939257381572,0.395827113438446,0.469182148020339,0.445194790245248,0.660165303069947,0.41792864437369,0.733388607994559,0.613856697099146,0.725185557266604,0.950023118721684,0.764039017107206
"11",0.443937483758995,0.583277135776864,0.397898582038508,0.273883040076257,0.526804137808449,0.584151703243551,0.504569267335999,0.352277175834624,0.421443098907108,0.544176216049565,0.619201686381752,0.803796481335438,0.882376772173568
"12",0.567119383402869,0.715258242916192,0.460971687699986,0.370757011050874,0.498555105897243,0.56778952155391,0.448677231811399,0.350708857971171,0.490712095294583,0.563807062505319,0.649778831663742,0.881170842391931,0.668720956259444
"13",0.691584499088503,0.686746236828688,0.368633559931865,0.269902844151558,0.66858260757084,0.524111619815926,0.46786191044581,0.590436823291505,0.589896271619494,0.5635458888407,0.752713125170195,0.947621132399377,0.862415872745802
"14",0.486608791462772,0.668848157785737,0.125171504291482,0.43439030187732,0.966425990925098,0.563350730168869,0.638021697308352,0.669854869383866,0.49119577095913,0.64706587611839,0.578234949014591,0.635011458642769,0.774642562155352
"15",0.449086044900359,0.908095563843381,0.456036780824704,0.381721659582206,0.594428094559051,0.513667488080004,0.735039340149522,0.403927866259652,0.312126284642081,0.511624746220334,0.681488952783543,0.722248775268813,0.648209430714255
"16",0.561563423682376,0.98660334072487,0.577912107938798,0.262966138501791,0.749011513192868,0.744319492803828,0.564466623683588,0.681260494626192,0.66418024803055,0.596141376276804,0.768030571065074,0.658983758606715,0.789388264290446
"17",0.542550726878186,0.899888056479168,0.279214002238442,0.542433537248494,0.854080933388436,0.448763671686735,0.638755032457853,0.555869509245594,0.63830307115741,0.430385726969591,0.718506026470242,0.702370233312311,0.834653017101842
"18",0.379174384626646,0.659922851341883,0.413060710696241,0.395838806811592,0.610312335949692,0.614190091355595,0.56424782157334,0.54100782420549,0.461305878160437,0.445752203823312,0.645890369759607,0.678415890655734,0.765276895101195
"19",0.518450229505226,0.704227733626564,0.295831574862131,0.423844631586979,0.562264126854331,0.743340043021203,0.432241820733021,0.435433807441209,0.564680006568725,0.598616133658966,0.777026898847386,0.902328437358697,0.906827486955368
"20",0.535664595655371,0.797248936616834,0.499475620916687,0.515945478693444,0.532226310276329,0.514207480456495,0.636086200503473,0.480001241409063,0.585626075566285,0.703866439038796,0.703941045746458,1.1268403242722,0.862391815411937
"21",0.601323843971742,0.936198642346443,0.23100918782061,0.361883720897352,0.719171578949877,0.702470684049672,0.351859293192546,0.4375092322203,0.528956156405285,0.627350534950216,0.782557356617773,0.781264560318499,0.93479937550153
"22",0.415693270958437,0.972456731695776,0.331579025897772,0.298216313610043,0.509750766365018,0.68109215488187,0.621672151751586,0.584190944598082,0.39888571922842,0.428360654911902,0.77372390638463,0.803412647509273,0.8841375958565
"23",0.621736706033816,0.9153016787581,0.387996081367208,0.468825648203893,0.527742928645158,0.557160200744194,0.448299809463507,0.465304767561018,0.529209875817369,0.663412113133526,0.761398918238528,0.870025062118226,0.780236597843677
"24",0.512769002438868,0.831752519639856,0.215537401178455,0.416837146734685,0.628273355727528,0.649432201953774,0.773701549362502,0.410436899043843,0.430976426597609,0.565744800233759,0.630520982326142,0.822272347103898,1.01981237589403
"25",0.595862936047254,0.838232017892345,0.288166479489241,0.469173196602541,0.481331151276142,0.821311457913392,0.530276656478801,0.634730701338491,0.561562578101971,0.632149491005452,0.744129645553254,0.989063142489588,0.780249296410626
"26",0.507817509787741,0.646479667197039,0.364909785396291,0.432967290569587,0.46637338819079,0.583157730562755,0.503511622294689,0.503551281557006,0.494980095144552,0.586889286930339,0.720177764381733,0.708383276009413,0.859881450566995
"27",0.462004527424083,0.80358002672707,0.174403316331645,0.451406861642666,0.508579617960147,0.675959333926337,0.481057707152866,0.48129954124762,0.518616258713592,0.615539893686588,0.693612341866604,1.0457059496832,0.771856716644602
"28",0.558392692613698,0.847424314384786,0.33426121549261,0.241032749184674,0.499413414923696,0.693319361126046,0.566715231760406,0.351940258587477,0.311586252998201,0.727682427062214,0.685891411336717,0.851054106378561,0.693517722253322
