"","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France-EHPAD","France"
"1",2.70231051551765,2.72303949046727,1.32001284774672,2.40288418479073,2.49846860077242,3.53754929121702,2.58244205733179,2.33701049724715,2.83225890087542,3.53954577490274,3.80289341559086,4.83285419341788,4.2297589775907
"2",2.88114336539628,3.22950853625136,1.2388064042587,2.46477603311104,2.70597253506061,2.98179175446678,3.10198241633825,2.31498471928904,3.14858145543527,3.46042349625124,3.99498650183436,5.81647558227046,3.78645359997913
"3",3.51973954971191,3.77166090987093,2.76430436393987,2.82101150326191,2.70552338889027,3.32469521834864,2.8983990757262,3.07859027761481,3.15128931546212,3.50854615594474,4.07855817492182,5.10033718172479,4.57987148330742
"4",2.88492906934545,3.80206163936848,1.76942532241659,2.5353134933385,2.46094983583323,2.47065846675522,2.60432745177993,2.167357485499,2.65698227162241,3.41082880096599,4.50076328173269,5.88192041593348,4.19794560290108
"5",2.80669176712336,3.92785144843539,1.51185860097129,2.95186199727319,2.5985796709451,3.26603973188172,2.69134529200146,2.46134129328531,1.99964279598921,3.6513345613291,3.96889037448614,4.44863244809319,4.51655630942585
"6",1.76106313550231,3.48534118217651,1.16091901494559,2.67017656378702,2.50029942158314,2.45675940612389,2.43669779040981,2.69432665092999,2.3632330946472,3.43983575623891,3.7810799951455,5.63209559482271,3.89756631835931
"7",3.36921343016642,3.84501698060867,2.44359118813069,2.91345154934831,2.52821767510294,3.41268169161031,2.52271175780278,2.0710935316191,3.27826915676263,2.98568707953804,3.66079728283429,6.06046610653954,3.95843471567306
"8",2.65308305357031,4.44405914636727,1.83131270738645,2.78462562226577,2.50867692461348,2.65019517798191,4.83043479671949,2.58232200659959,3.09796624315259,3.95960670728275,4.02154897492641,6.18648906958391,4.63881290056777
"9",2.34468487607802,3.92945386719116,1.76994910343409,2.76369456860884,2.68615863385443,3.45033242591754,3.49641187259499,2.33869436142793,3.0478723104591,3.52626718164766,3.64157712158484,4.82906330613572,4.04608419110582
"10",3.84679103673378,3.04095729397137,1.839770852569,2.35054075428669,3.41015455198109,3.20762879939326,3.52304059261119,2.17687295575671,3.65149201097566,3.3521732253022,3.94765271162175,5.68481531961762,4.31148128108254
"11",2.89498080577161,3.65913145839038,2.32747342051171,2.63530172680707,2.76296853477824,3.23485080709994,3.02548976567274,2.54431948818111,2.99249389803801,3.82835242472725,4.57653428040898,5.90230644439495,3.90475438407626
"12",3.28529551156256,4.15038268392547,2.78841282998173,2.51959582468862,3.08922854672947,3.62673035575152,2.8453024949821,2.24304488259508,2.8164204559176,3.709649388295,4.34204460870845,5.59421622547881,4.61303857386895
"13",2.83502751236615,4.72600418127129,2.45698956574723,2.55471800234009,2.45893508687787,2.99486067759369,2.31593568728305,2.24325651119389,2.69043569166124,3.73487161924482,4.06409966378974,4.80362459314842,3.67479638508081
"14",2.72224415282545,4.8847702659215,1.21884236949755,2.2209353312829,2.21154507582621,3.89085411319119,1.95999392374413,1.97091183570824,2.28193566511791,3.271381636379,4.13989181181263,6.95213243361528,4.61020071679375
"15",2.4049569911705,4.09109815120477,1.73556327120728,2.95369361228804,2.58240758823392,4.80659714602669,3.77860654673329,2.02930093510592,3.07534937338447,3.71318924575411,4.33106382022006,6.93964095873448,4.44549164258502
