"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","School Closure",0.95,0.9,"mean",-0.0163641462886149,-0.0162746451366053,0.150563065331271,0.609174568144465,0.74564314552997,"First Intervention"
"2","Self Isolation",0.95,0.9,"mean",-0.016377883769926,-0.0163041576120659,0.176104241751388,0.738210233317657,0.826497090847343,"First Intervention"
"3","Public Events",0.95,0.9,"mean",-0.0163820168472083,-0.01632061593759,0.136205461695907,0.557555958645853,0.692410846060438,"First Intervention"
"4","Lockdown",0.95,0.9,"mean",-0.0163795533360934,-0.0162826394431585,0.168035546342015,0.711103129116388,0.79946897868488,"First Intervention"
"5","Social distancing",0.95,0.9,"mean",-0.0163696404376567,-0.0162649862571269,0.176155431944508,0.716529627437446,0.822505517786282,"First Intervention"
"6","School Closure",0.95,0.9,"mean",-0.00816484595982411,-0.00816482834851296,0.0875988181662344,0.487148824646008,0.624879716888891,"Later Intervention"
"7","Self Isolation",0.95,0.9,"mean",-0.00816484591406572,-0.00816483344796737,0.115575665980751,0.63432158597859,0.774186189854815,"Later Intervention"
"8","Public Events",0.95,0.9,"mean",-0.00816484598645485,-0.0081648422932829,0.0729222674110104,0.413086574383132,0.529867745155133,"Later Intervention"
"9","Lockdown",0.95,0.9,"mean",-0.00816484592516042,-0.0081648341207563,0.107032209259465,0.629675848382165,0.756022371917086,"Later Intervention"
"10","Social distancing",0.95,0.9,"mean",-0.00816484543483144,-0.00816481067796563,0.114016930826263,0.62261391183197,0.778142738281334,"Later Intervention"
