"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-01-26,"Auvergne-Rhône-Alpes",0,0,46.9555741983548,16.6129699326373,122.178751436782,46.9555741983548,16.6129699326373,122.178751436782,0,0,4.69555741983549e-14,1.66129699326373e-14,1.22178751436782e-13,4.69555741983549e-14,1.66129699326373e-14,1.22178751436782e-13,3.07677700140224,2.25804457767827,3.70904181231773
"2",2020-01-27,"Auvergne-Rhône-Alpes",0,0,93.9111483967097,33.2259398652746,244.357502873564,46.9555741983548,16.6129699326373,122.178751436782,0,0,7.60582356805495e-07,2.78849521127678e-07,1.97044131577776e-06,7.60582309849921e-07,2.78849504514708e-07,1.97044119359901e-06,3.07677700140224,2.25804457767827,3.70904181231773
"3",2020-01-28,"Auvergne-Rhône-Alpes",0,0,140.866722595065,49.8389097979119,366.536254310347,46.9555741983548,16.6129699326373,122.178751436782,0,0,2.12377983912264e-05,7.78633618113905e-06,5.50207811434433e-05,2.04772160344209e-05,7.50748666001137e-06,5.30503398276655e-05,3.07677700140224,2.25804457767827,3.70904181231773
"4",2020-01-29,"Auvergne-Rhône-Alpes",0,0,187.822296793419,66.4518797305492,488.715005747129,46.9555741983548,16.6129699326373,122.178751436782,0,0,0.000148547575793798,5.4461453244524e-05,0.000384842322472015,0.000127309777402572,4.6675117063385e-05,0.000329821541328572,3.07677700140224,2.25804457767827,3.70904181231773
"5",2020-01-30,"Auvergne-Rhône-Alpes",0,0,234.777870991774,83.0648496631865,610.893757183911,46.9555741983548,16.6129699326373,122.178751436782,0,0,0.00064421321648984,0.000236185530340571,0.00166896369110054,0.000495665640696043,0.000181724077096047,0.00128412136862852,3.07677700140224,2.25804457767827,3.70904181231773
"6",2020-01-31,"Auvergne-Rhône-Alpes",0,0,281.733445190129,99.6778195958238,733.072508620693,46.9555741983548,16.6129699326373,122.178751436782,0,0,0.00205082243905998,0.000751885513997695,0.00531306732006263,0.00140660922257014,0.000515699983657124,0.0036441036289621,3.07677700140224,2.25804457767827,3.70904181231773
"7",2020-02-01,"Auvergne-Rhône-Alpes",0,0,354.040447832795,131.347273732906,885.158850681989,72.3070026426661,31.6694541370819,152.086342061295,0,0,0.00526410717918132,0.00192996032068668,0.0136377266458199,0.00321328474012134,0.00117807480668899,0.00832465932575728,3.07676452122557,2.2580245139428,3.70903593542
"8",2020-02-02,"Auvergne-Rhône-Alpes",0,0,440.819861938348,169.669250871514,1066.64913119126,86.7794141055526,38.3219771386081,181.490280509274,0,0,0.0115766476196795,0.00424444659409119,0.0299909790966881,0.00631254044049815,0.00231448627340451,0.0163532524508682,3.07676125255106,2.25802049264121,3.70903400062768
"9",2020-02-03,"Auvergne-Rhône-Alpes",0,0,544.556913800029,216.641600711406,1276.22201978009,103.737051861682,46.9723498398917,209.572888588824,0,0,0.0227560006520445,0.00834697198846553,0.0589356489236934,0.0111793530323651,0.00410252539437434,0.0289446698270053,3.07675732653305,2.25801571751596,3.70903165169203
"10",2020-02-04,"Auvergne-Rhône-Alpes",0,0,669.002395307983,274.841887532061,1521.21279661659,124.445481507953,58.2002868206558,244.990776836503,0,0,0.0409885941845921,0.0150565016975181,0.106057289180988,0.0182325935325475,0.0067095297090526,0.0471216402572949,3.07675262185536,2.2580101973336,3.70902874418574
"11",2020-02-05,"Auvergne-Rhône-Alpes",0,0,818.699619125365,347.7073531241,1806.52682125397,149.697223817382,72.8654655920387,285.314024637385,0,0,0.068830837231177,0.0253655647655206,0.177728406860094,0.027842243046585,0.0103090630680024,0.0716711176791058,3.07674695958557,2.25800387587126,3.70902509414988
"12",2020-02-06,"Auvergne-Rhône-Alpes",0,0,999.050858949609,438.766555577667,2137.44121080984,180.351239824244,91.0592024535667,330.914389555869,0,0,0.109144472021842,0.0404490988703436,0.28079845904659,0.0403136347906649,0.015083534104823,0.103070052186496,3.0767401246871,2.25799665441251,3.70902048894807
