"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"1",2020-02-13,"Auvergne-Rhône-Alpes",0,0,108.063625006291,37.4560209182849,242.492751167731,108.063625006291,37.4560209182849,242.492751167731,0,0,1.08063625006291e-13,3.74560209182849e-14,2.42492751167731e-13,1.08063625006291e-13,3.74560209182849e-14,2.42492751167731e-13,2.84505559426597,2.35250874687436,3.40752794493809
"2",2020-02-14,"Auvergne-Rhône-Alpes",0,0,216.127250012582,74.9120418365698,484.985502335461,108.063625006291,37.4560209182849,242.492751167731,0,0,4.03942575007313e-06,1.4118860486819e-06,9.09009826406092e-06,4.03942564200951e-06,1.41188601122587e-06,9.09009802156817e-06,2.84505559426597,2.35250874687436,3.40752794493809
"3",2020-02-15,"Auvergne-Rhône-Alpes",0,0,324.190875018874,112.368062754855,727.478253503192,108.063625006291,37.4560209182849,242.492751167731,0,0,5.25125334541871e-05,1.83545181833924e-05,0.000118171274522879,4.8473107704114e-05,1.69426321347105e-05,0.000109081176258818,2.84687086327742,2.35068271170809,3.40465716633078
"4",2020-02-16,"Auvergne-Rhône-Alpes",0,0,432.254500025165,149.82408367314,969.971004670922,108.063625006291,37.4560209182849,242.492751167731,0,0,0.000332579377966846,0.000116245281628386,0.000748418070684939,0.000280066844512659,9.7890763444994e-05,0.00063024679616206,2.85072871068265,2.3433543600328,3.42163181849875
"5",2020-02-17,"Auvergne-Rhône-Alpes",0,0,540.318125031456,187.280104591425,1212.46375583865,108.063625006291,37.4560209182849,242.492751167731,0,0,0.00139629479702935,0.0004880419312512,0.00314214388303122,0.0010637154190625,0.000371796649622814,0.00239372581234628,2.83256012046044,2.32488042006437,3.4034581315892
"6",2020-02-18,"Auvergne-Rhône-Alpes",0,0,648.381750037747,224.73612550971,1454.95650700638,108.063625006291,37.4560209182849,242.492751167731,0,0,0.00464399301320499,0.0016231982842768,0.010450582692372,0.00324769821617564,0.0011351563530256,0.00730843880934081,2.77461841861856,2.2706698754244,3.33113694917576
"7",2020-02-19,"Auvergne-Rhône-Alpes",0,0,799.706049710484,289.225665366914,1744.05837918673,151.324299672737,64.4895398572049,289.101872180344,0,0,0.0120361419380824,0.00420694968482015,0.0270854620718418,0.00739214892487739,0.00258375140054335,0.0166348793794697,2.75141272380461,2.25135253869461,3.31049001149743
"8",2020-02-20,"Auvergne-Rhône-Alpes",1,1,976.17060949968,365.494574839978,2077.22563539522,176.464559789195,76.268909473064,333.167256208494,0,0,0.0266699043448535,0.00932233117909124,0.0600144735240789,0.0146337624067711,0.00511538149427108,0.0329290114522371,2.68779562196214,2.1881992133188,3.25186379708158
"9",2020-02-21,"Auvergne-Rhône-Alpes",0,1,1182.58736610397,457.993268945436,2460.46285554374,206.416756604286,92.4986941054579,383.237220148519,0,0,0.0526018079373358,0.0183922985973,0.118345849052875,0.0259319035924823,0.00906996741820879,0.0583313755287958,2.67233414021611,2.16068706305537,3.24189767517377
"10",2020-02-22,"Auvergne-Rhône-Alpes",0,1,1423.55602829534,570.391657681486,2899.57972028947,240.968662191371,112.398388736049,439.116864745726,0,0,0.0944979621038441,0.0330723944873176,0.212482492236907,0.0418961541665083,0.0146800958900176,0.0941366431840328,2.66022530361847,2.14754226995113,3.22535075479448
"11",2020-02-23,"Auvergne-Rhône-Alpes",0,1,1700.48815778586,705.314179033857,3391.44952998796,276.932129490522,134.922521352371,491.869809698496,0,0,0.158223140167442,0.0554896176749843,0.355320780194484,0.0637251780635976,0.0224172231876667,0.142838287957576,2.6114037209475,2.09877881322444,3.18286798599612
"12",2020-02-24,"Auvergne-Rhône-Alpes",0,1,2004.37014640771,862.210322898933,3912.43606729986,303.88198862185,156.896143865076,520.986537311901,0,0,0.250600714406256,0.0882354283974306,0.561417460292168,0.0923775742388147,0.0327458107224463,0.206096680097684,2.45055269344323,1.94179451615938,3.00477105537925
"13",2020-02-25,"Auvergne-Rhône-Alpes",0,1,2353.03782184688,1049.9139380631,4494.90583433704,348.667675439173,187.703615164166,582.469767037176,0,0,0.378629939408279,0.134103372946003,0.845374385551507,0.128029225002022,0.0458679445485723,0.283956925259339,2.41061562765189,1.91954966413838,2.9450894820401
"14",2020-02-26,"Auvergne-Rhône-Alpes",0,1,2749.69842685133,1271.01711802381,5138.83544077263,396.660605004448,221.10317996071,643.929606435588,0,0,0.550677335688819,0.196741097836838,1.22436995459858,0.17204739628054,0.0626377248908353,0.378995569047075,2.36663750936092,1.88066259594168,2.90941058332306
"15",2020-02-27,"Auvergne-Rhône-Alpes",0,1,3205.83663753613,1536.15906563422,5861.49038433064,456.138210684796,265.141947610407,722.654943558013,0,0,0.775580652197757,0.280154356404026,1.7159103426251,0.224903316508938,0.0834132585671881,0.491540388026523,2.358860894101,1.88160248375975,2.89045226884551
"16",2020-02-28,"Auvergne-Rhône-Alpes",0,1,3712.0581611778,1840.15810373052,6641.89065141974,506.221523641679,303.999038096308,780.400267089096,0,0,1.06312459373881,0.389067995028622,2.33681078795738,0.28754394154105,0.108913638624595,0.62090044533228,2.27729174441695,1.81539180061415,2.79148115349586
"17",2020-02-29,"Auvergne-Rhône-Alpes",0,1,4296.31004765189,2200.51238013771,7525.0274599796,584.251886474083,360.354276407185,883.136808559868,0,0,1.42357010794027,0.529029422507977,3.1041536526589,0.360445514201467,0.139961427479356,0.767342864701516,2.29050024619085,1.85413107700846,2.76686315370615
"18",2020-03-01,"Auvergne-Rhône-Alpes",0,1,4985.58325086186,2637.56234310785,8541.64419298393,689.273203209967,437.049962970138,1016.61673300433,0,0,1.86923179205462,0.706998071587326,4.03790407038667,0.445661684114349,0.177968649079349,0.933750417727771,2.36196452256276,1.93558010232545,2.8399095750311
"19",2020-03-02,"Auvergne-Rhône-Alpes",26,27,5812.09931272726,3171.37068222162,9738.79165027349,826.516061865403,533.808339113775,1197.14745728956,0,0,2.41302496101798,0.930391065610048,5.1575694529374,0.543793168963356,0.223392994022722,1.11966538255072,2.47543429675118,2.05304143909695,2.96106018620671
"20",2020-03-03,"Auvergne-Rhône-Alpes",4,31,6757.83466845184,3799.11372522371,11083.8493257648,945.735355724583,627.74304300209,1345.05767549134,0,0,3.06877685473638,1.20816326187037,6.48224756180413,0.655751893718398,0.277772196260324,1.32467810886674,2.46643387990638,2.05163928272928,2.94725030305249
"21",2020-03-04,"Auvergne-Rhône-Alpes",15,46,7836.09417918558,4534.46636007612,12580.7206194443,1078.25951073374,735.352634852405,1496.87129367952,0,0,3.8525480749832,1.55084733260902,8.03347624424824,0.783771220246822,0.342684070738653,1.55122868244411,2.43538894673743,2.02770946163151,2.91070364996668
"22",2020-03-05,"Auvergne-Rhône-Alpes",12,58,9089.96789442712,5409.62951304942,14293.4221759509,1253.87371524154,875.163152973302,1712.70155650652,0,0,4.78277114994505,1.97135945098673,9.83143786623179,0.930223074961852,0.420512118377708,1.79796162198355,2.44672948733891,2.03975748541948,2.9276526652867
"23",2020-03-06,"Auvergne-Rhône-Alpes",24,82,10554.0613711153,6451.510091808,16266.411288992,1464.09347668814,1041.88057875858,1972.98911304117,0,0,5.87920836350112,2.48509201085542,11.9081595141521,1.09643721355607,0.513732559868691,2.07672164792027,2.46754366439564,2.05878695844785,2.95809981936875
"24",2020-03-07,"Auvergne-Rhône-Alpes",38,120,12231.5033351986,7670.54488636562,18489.4244898432,1677.44196408335,1219.03479455761,2223.01320085121,0,0,7.16535118960645,3.10931059337542,14.2817470458699,1.28614282610532,0.624218582519993,2.37358753171782,2.44070400982868,2.03504021879381,2.92631469568223
"25",2020-03-08,"Auvergne-Rhône-Alpes",21,141,14130.7070808497,9078.31653363208,20997.2770373721,1899.20374565106,1407.77164726646,2507.85254752881,1,1,8.66810332323887,3.86563886051994,16.991017245029,1.50275213363242,0.756328267144521,2.70927019915908,2.38419544340419,1.98593898659433,2.85161519211208
"26",2020-03-09,"Auvergne-Rhône-Alpes",36,177,16379.1030308388,10761.0726635101,23953.4211541231,2248.39594998917,1682.75612987797,2956.144116751,2,3,10.4179865972666,4.77978995889604,20.0699385623483,1.74988327402773,0.914151098376102,3.07892131731934,2.43823309599846,2.03762556125604,2.91511573526448
"27",2020-03-10,"Auvergne-Rhône-Alpes",45,222,19074.314890428,12787.1106481269,27489.7407953559,2695.21185958912,2026.03798461687,3536.31964123286,0,3,12.4507787555285,5.88179349007829,23.5563134133281,2.03279215826189,1.10200353118225,3.48637485097981,2.52746370025241,2.10895614603154,3.00456236824342
"28",2020-03-11,"Auvergne-Rhône-Alpes",35,257,22236.8404229672,15178.3046354553,31638.2452853052,3162.52553253926,2391.19398732834,4148.50448994925,0,3,14.8078624229602,7.20430438473512,27.4948679470498,2.35708366743172,1.32251089465683,3.93855453372165,2.55882800099909,2.12994229370865,3.04612250336571
"29",2020-03-12,"Auvergne-Rhône-Alpes",71,328,25946.1579499916,17976.6100555065,36514.1069921792,3709.31752702435,2798.30542005119,4875.86170687402,4,7,17.5373333034595,8.7859046651085,31.9375896246786,2.72947088049928,1.58160028037338,4.44272167762885,2.57814685640709,2.14669598355975,3.06768086907296
"30",2020-03-13,"Auvergne-Rhône-Alpes",0,328,30364.082551965,21289.4016315955,42354.6400992567,4417.9246019734,3312.79157608908,5840.53310707746,0,7,20.6962485878315,10.6796232817442,36.9510735340297,3.15891528437201,1.89371861663568,5.01348390935112,2.62807487085013,2.19024842714857,3.13673691201194
"31",2020-03-14,"Auvergne-Rhône-Alpes",116,444,35386.4210837849,25015.6988899951,49069.8734486895,5022.33853181995,3726.29725839955,6715.23334943281,5,12,24.3503195302193,12.9499012255716,42.6290221459961,3.6540709423878,2.27027794382739,5.67794861196637,2.54914601818826,2.12388228454468,3.04382515604638
"32",2020-03-15,"Auvergne-Rhône-Alpes",74,518,40955.1259770358,29093.1941638258,56571.5748661494,5568.70489325089,4077.49527383067,7501.70141745991,6,18,28.57750526527,15.6609245506588,49.05207438012,4.22718573505073,2.71102332508721,6.42305223412387,2.40833120340263,2.01537687419042,2.85749523123126
"33",2020-03-16,"Auvergne-Rhône-Alpes",94,612,46966.2846482632,33450.5467675915,64822.3904325367,6011.15867122734,4357.35260376574,8250.81556638737,2,20,33.4691552178125,18.9151114025761,56.2788279238232,4.89164995254247,3.25418685191732,7.22675354370318,2.22314021223941,1.86393128180784,2.62105546633018
"34",2020-03-17,"Auvergne-Rhône-Alpes",89,701,53042.2367472242,37800.687276259,73209.9961845146,6075.95209896109,4350.14050866745,8387.60575197781,4,24,39.1328697856174,22.8032282634782,64.4042414409502,5.6637145678049,3.88811686090205,8.125413517127,1.93871382288332,1.65194546155144,2.24216437007064
"35",2020-03-18,"Auvergne-Rhône-Alpes",152,853,58923.4646686843,42028.9617653931,81310.8325015445,5881.22792146004,4228.27448913415,8100.83631702992,3,27,45.6955037524468,27.4747639820984,73.5494105640725,6.56263396682943,4.6715357186202,9.14516912312231,1.64247948656482,1.42910325293614,1.86661185595607
"36",2020-03-19,"Auvergne-Rhône-Alpes",156,1009,64346.0605253911,45916.9097240782,88755.5644510668,5422.59585670681,3887.94795868506,7444.73194952229,12,39,53.3036738813483,33.0451401345794,83.906032951262,7.6081701289015,5.57037615248109,10.3566223871895,1.3526356613869,1.20243440075843,1.51348001184598
"37",2020-03-20,"Auvergne-Rhône-Alpes",0,1009,69133.9458219669,49382.8885461826,95250.4500097077,4787.88529657579,3465.97882210443,6494.8855586409,0,39,62.1242629108082,39.6602685968236,95.5581213367506,8.8205890294599,6.61512846224416,11.6520883854886,1.0932615371116,0.987862928732854,1.20435839767732
"38",2020-03-21,"Auvergne-Rhône-Alpes",252,1261,73446.075324487,52556.4563731752,101070.758094098,4312.12950252009,3173.56782699262,5820.3080843899,18,57,72.3423442833205,47.5135075684104,108.726071698929,10.2180813725123,7.85323897158684,13.1679503621781,0.925920458248717,0.850583591251376,1.00848130932827
"39",2020-03-22,"Auvergne-Rhône-Alpes",165,1426,77363.0783408258,55506.8127736066,106255.703193301,3917.00301633884,2950.35640043135,5184.94509920328,15,72,84.1553229736845,56.7787188081966,123.592151705784,11.8129786903641,9.26521123978616,14.8660800068551,0.812589250431008,0.759400844523586,0.870166083411001
"40",2020-03-23,"Auvergne-Rhône-Alpes",307,1733,80838.6919519685,58161.899504238,110798.655812833,3475.61361114271,2655.08673063149,4542.95261953256,13,85,97.7650662126099,67.7214801545252,140.32727807004,13.6097432389253,10.9427613463286,16.735126364256,0.713474228945,0.661295594461811,0.769244528641093
"41",2020-03-24,"Auvergne-Rhône-Alpes",119,1852,84084.0970484905,60648.2635272362,115021.832112666,3245.40509652193,2486.36402299818,4223.17629983226,1,86,113.366192057966,80.4349771022357,159.319206076203,15.6011258453564,12.7134969477105,18.9919280061633,0.672527285200171,0.618019635098089,0.730631012573426
"42",2020-03-25,"Auvergne-Rhône-Alpes",236,2088,87223.000143619,63061.1551520624,119101.072858786,3138.90309512851,2412.89162482616,4079.24074612017,18,104,131.133093379534,95.082807667238,180.717896324894,17.7669013215681,14.6478305650023,21.3986902486909,0.667671452910205,0.611525167670748,0.725656424396817
"43",2020-03-26,"Auvergne-Rhône-Alpes",0,2088,90231.4946655527,65369.4308137051,122994.949560574,3008.49452193378,2308.27566164267,3893.87670178826,29,133,151.21050390722,111.816666174333,204.656774352498,20.0774105276858,16.7338585070947,23.9388780276038,0.665096805135728,0.60724651062655,0.724729063540033
"44",2020-03-27,"Auvergne-Rhône-Alpes",0,2088,93091.5590536445,67569.7465201961,126693.482166231,2860.06438809171,2200.31570649107,3698.53260565669,33,166,173.701975468859,130.59855377478,231.37280544586,22.491471561639,18.7818876004475,26.7160310933625,0.662296892189542,0.603940408682115,0.723327954616983
"45",2020-03-28,"Auvergne-Rhône-Alpes",0,2088,95793.0253995094,69655.41341206,130172.510359018,2701.46634586496,2085.66689186387,3479.0281927869,30,196,198.660514839845,151.437095293056,261.031621686326,24.9585393709859,20.8385415182755,29.658816240466,0.658218406973229,0.598948134374378,0.720237890390362
"46",2020-03-29,"Auvergne-Rhône-Alpes",0,2088,98342.21990515,71636.0125832377,133445.08823799,2549.19450564063,1980.59917117767,3272.57787897217,31,227,226.0862486596,174.35103937784,293.605712957645,27.4257338197548,22.9139440847842,32.5740912713189,0.655209166156584,0.595221187902498,0.719187944560348
