"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","estimated_deaths_forecast_c","estimated_deaths_forecast_min_c","estimated_deaths_forecast_max_c","estimated_cases_forecast_c","estimated_cases_forecast_min_c","estimated_cases_forecast_max_c","estimated_cases_forecast","estimated_cases_forecast_min","estimated_cases_forecast_max","rt","rt_min","rt_max"
"1",2020-04-12,"Auvergne-Rhône-Alpes",34.7431049006753,25.3007706713997,47.7746673003584,774.836690383678,609.312824622964,981.159546479617,101996.903784922,55196.8508405518,177819.255183749,542.657765326383,33.4891574010065,2242.14546279787,0.495021434472102,0.220894758911931,0.832215498062725
"2",2020-04-13,"Auvergne-Rhône-Alpes",33.4622278737557,23.7487374338502,47.1738425228085,808.298918257434,633.061562056814,1028.33338900243,102508.533952293,55225.0117269727,180005.077395938,511.630167370791,28.1608864209672,2185.82221218875,0.495015985705675,0.220894647230716,0.832190757525762
"3",2020-04-14,"Auvergne-Rhône-Alpes",32.1391017827003,22.2163820658802,46.5283611193245,840.438020040134,655.277944122694,1074.86175012175,102991.420591521,55248.7299201505,182135.971030645,482.886639228303,23.7181931777179,2130.89363470656,0.495010805175843,0.220894552920368,0.832166639533119
"4",2020-04-15,"Auvergne-Rhône-Alpes",30.7780866813695,20.7360344013582,45.6983656916696,871.216106721503,676.013978524052,1120.56011581342,103447.658020828,55268.8524491492,184219.113845857,456.23742930655,20.1225289987924,2083.14281521224,0.495005874772803,0.220894473278833,0.832143128501076
"5",2020-04-16,"Auvergne-Rhône-Alpes",29.3624135980327,19.3080481133465,44.8767361236797,900.578520319536,695.322026637399,1165.4368519371,103879.168250039,55285.9275569855,186256.872287801,431.510229211059,17.0751078362337,2037.75844194427,0.495001177767331,0.220894406024457,0.832120209231945
"6",2020-04-17,"Auvergne-Rhône-Alpes",27.9684734205923,17.9172182602317,44.1906921325401,928.546993740129,713.23924489763,1209.62754406964,104287.716684982,55300.4032574537,188244.943562101,408.548434943168,14.4757004682384,1988.07127429953,0.494996698693239,0.220894349230536,0.832097866904716
"7",2020-04-18,"Auvergne-Rhône-Alpes",26.57726315587,16.4609331027312,43.4368750725421,955.124256895999,729.700178000362,1253.06441914218,104674.926279585,55312.6354591507,190177.32648161,387.209594603404,12.2322016969865,1932.38291950885,0.494992423240697,0.22089430127007,0.83207608706592
"8",2020-04-19,"Auvergne-Rhône-Alpes",25.1749915446715,15.0987008453259,42.5998085421832,980.29924844067,744.798878845688,1295.66422768436,105042.290300488,55322.9625706133,192053.690081276,367.364020903173,10.3271114626404,1876.36359966686,0.494988338159366,0.220894260769137,0.8320548556207
"9",2020-04-20,"Auvergne-Rhône-Alpes",23.8108889818598,13.7752412784407,41.8039947971622,1004.11013742253,758.574120124128,1337.46822248153,105391.183850175,55331.6812985497,193879.028683865,348.893549686888,8.71872793631645,1825.33860258831,0.494984431170349,0.220894226567512,0.832034158824082
"10",2020-04-21,"Auvergne-Rhône-Alpes",22.4736831106775,12.4817801717551,40.9873515515218,1026.58382053321,771.055900295883,1378.45557403305,105722.874278219,55339.042646736,195657.502652273,331.690428043554,7.36134818633665,1778.47396840805,0.494980690886128,0.220894197685431,0.832013983272459
