"","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France-EHPAD","France"
"1",0.678882191733676,0.81953948097371,0.375328152076347,0.496843346933383,0.377996173368809,0.793610968908135,0.548753230296996,0.539666606029648,0.371898129853717,0.743778324921597,0.968849499397029,0.911134565450514,0.678124690185955
"2",0.528637926423375,0.62427001724389,0.261569542354951,0.362469432357162,0.348188955300518,0.702840347732874,0.680157731189934,0.262083237424059,0.721054859123414,0.463196874429506,0.761395729831866,0.613916367296966,0.866485484549359
"3",0.447617106781316,0.779976550222715,0.346198413143541,0.371148293785876,0.645445242254723,0.61681936895787,0.635567260679339,0.418731447298245,0.490783559700254,0.749997436692612,0.649049597947695,0.8701614666264,0.923075474343859
"4",0.643680850675277,0.811505168905651,0.421383142266666,0.464899111893554,0.512740169474986,0.791567019362756,0.638326008750659,0.509556160270254,0.521024873447071,0.7097484386634,0.833577366770258,1.05221992222074,0.716446134902615
"5",0.800295468772561,0.551342531700386,0.233901305047792,0.458485109204399,0.643431802061366,0.664604172203397,0.639374093172486,0.60888831272379,0.660041053567783,0.880112683877687,0.965400969296283,0.827258592706666,0.903794411028292
"6",0.811816267802478,0.644533007406379,0.378747752211513,0.187162862121211,0.55465838626077,0.780300793741438,0.584572000770749,0.53162959796615,0.499143108054438,0.742679051382902,0.728295906938122,0.860708265556111,0.805931505036619
"7",0.571819091108398,0.673742677163392,0.246898338802055,0.366370731911213,0.483065174813098,0.471506935225406,0.615025084119935,0.335053091860982,0.384639912461438,0.585577530307209,0.743850145788983,1.04449983034779,0.780942822091894
"8",0.7039161933279,0.680908693585457,0.452394518598587,0.366985164493041,0.54260253525173,0.65010854281961,0.447321924465159,0.358011832684004,0.589274765375605,0.503340965910419,0.711735919309535,1.02240269872177,0.824240109413457
"9",0.548553658372786,0.600963845274879,0.32442235205601,0.525894912777984,0.614122783691661,0.516408860651467,0.513396801424125,0.454354712070449,0.417860720545438,0.643725250036925,0.762335306829969,1.08848742857382,0.810263621375852
"10",0.691549195615484,0.621631046996562,0.296001842452653,0.501561435638888,0.655992380120332,0.609953246732755,0.587300720952087,0.375969462707253,0.547501247496537,0.575011622651983,0.748463402544133,0.959007112146554,0.92892137201102
"11",0.682967975753687,0.55848869265307,0.23978274780217,0.658038763935001,0.503099897369474,0.583684296760832,0.7101781257114,0.578731480524041,0.705101990244879,0.677989674630826,0.945875342376411,1.11482238653354,0.93336670623588
"12",0.557036032802883,0.703149395531114,0.16079122129674,0.409379457446435,0.474618356095638,0.612783823389678,0.505140093581497,0.370833417321005,0.39500524656461,0.397966858445996,0.640974268277446,0.813662092224039,0.848532553185674
"13",0.662327440773265,0.577978574917969,0.262297512688205,0.51953372893485,0.559375345917762,0.679144103825962,0.624633217195473,0.536171372646495,0.487890472976552,0.677639528206758,0.825206388411431,1.31807703205403,0.802029513799226
"14",0.665290596562995,0.578850727169573,0.42430939548791,0.445724257178072,0.51858420456637,0.549103782082972,0.709051029859247,0.365139121309856,0.409400357643802,0.573903007275927,0.697283822526642,1.00081748977687,0.637259459947752
"15",0.382277074569868,0.581420095466802,0.181433256824059,0.280578859845144,0.375841320743899,0.411385380439168,0.680321430088715,0.340822437027875,0.395105277471904,0.601493574518792,0.779672283046679,0.687725790816526,0.72851127016578
"16",0.629160879470843,0.601514419699135,0.250389764678754,0.411036260526401,0.764642914369272,0.757456017142444,0.452773869504983,0.468212816633992,0.462999569463716,1.00902091989632,0.839052187082342,0.926498331710155,0.6877486279945
"17",0.519629115614998,0.513632393301588,0.267336488032719,0.354085947784928,0.439924417469803,0.632594950699341,0.522310445504343,0.360675879130202,0.54701651028153,0.655818835941603,0.794640671670005,0.993295428068986,0.832689513377725
"18",0.945303566179081,0.920295204184481,0.550170096342352,0.398064350193386,0.647296575416909,0.65386186898254,0.64086756875631,0.508352730661749,0.512867645654875,0.647316602961888,0.815383182285565,0.767621596651173,0.883761980670166
"19",0.580505939452099,0.649015219102239,0.191446221558776,0.465216588861625,0.571196625160441,0.600447458945863,0.599412335467602,0.318581233736434,0.469460674515644,0.715022253080003,0.727764556855067,1.101807125997,0.850691115491054
"20",0.681677504893552,0.580079500204358,0.33050855776832,0.374288921692329,0.561149772154655,0.784624349565518,0.610994323074492,0.667148043422033,0.610161878507641,0.628642175772311,0.779201613322911,0.908006128836544,0.827205686427703
"21",0.563762098864356,0.792014940371446,0.310889225531548,0.37083860154396,0.4278840774631,0.635617250558763,0.426287042403063,0.531420671246033,0.422372869086319,0.444690861844141,0.780125264267246,0.850228387377241,0.73694929158033
"22",0.534886131405394,0.733314341916607,0.38420283046487,0.433402570634359,0.429130704912737,0.735980692503144,0.645204294895517,0.627823801194988,0.560589431251149,0.589499745851031,0.876173711176079,1.16818237342877,1.06674237523607
"23",0.7562339479455,0.776013946468913,0.520920091993133,0.468995399958415,0.668516328238823,0.71873534713873,0.687378939016116,0.474528494870006,0.654242367386579,0.53964906153244,0.640833215286653,1.00895871201772,0.816597097228056
"24",0.756515308861974,0.446191618103505,0.403799521235341,0.284314651694749,0.54488801681238,0.510645211622641,0.56999082831177,0.318343660046964,0.82535128293646,0.642713475699505,0.995334324884761,0.808282146543508,0.738015734738588
"25",0.819928376991039,0.709521120419072,0.407355767582849,0.47360237753912,0.69992163315069,0.665429535007834,0.766469381083101,0.692507729467463,0.765774875012818,0.568405028934626,0.717223357715523,0.943480757032587,0.732543812402335
