"","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","France-hopitaux","France-OC19","France-EHPAD","France"
"1",2.3657633298434,5.33871409956727,1.99778213532918,2.79606874414698,2.28838410284335,2.70534681734962,3.00940018358164,2.22782269369088,2.21916565608425,3.62106616847633,3.30893106173244,7.15550670834282,4.45848834675288
"2",2.18622925979354,3.61343352959481,1.42674807852864,2.63374548908717,2.80199534096184,3.74824163175682,3.17004532903736,2.5866196992319,3.34941265790219,3.68963789799682,4.10350855277241,7.7573269210914,4.37971742261941
"3",3.70437516846895,3.59847484693148,1.55108095004589,2.72665542609739,2.05944513868442,3.02005837513461,2.63671577309223,2.30953879131678,2.87807694465183,3.78519836987439,4.12402780196788,6.35210819159829,3.92551136262166
"4",3.27994928822753,3.64822038666241,2.02520305248289,2.25633120922518,2.47067063910167,3.77629986967243,2.927546192139,2.51523069587628,2.94831816167933,3.41896760636354,4.23196688962057,6.97255458201252,4.6704690743118
"5",3.35628446161824,3.90577405569278,1.34482670258538,2.89349720225498,2.82260407671622,3.03582394801104,4.46196496876742,2.08610327425496,2.28231844327983,3.36779368331718,3.47872799051479,7.99701343805813,4.19007582029173
"6",3.17631222139069,4.59141710113399,2.37757770162808,2.50072969566601,2.41070423305204,3.78406231445489,3.3769600387035,2.06288311920001,3.41309064385714,3.46174304100501,3.94031239394574,7.50184118752579,4.19652681688339
"7",3.42694862666773,3.4298502545315,1.40492771868104,2.45939259443738,2.48134784437186,3.10402898149286,3.58329842184076,2.38496727861542,1.93398640462006,3.43319411986657,3.97150648222056,6.38825466534006,3.84984878160987
"8",3.2969163045783,3.76872805396141,2.26403921910115,2.1934281658538,2.77298677780033,3.70732329631588,3.13526979205217,2.23636388432753,2.88307212601219,3.69501318905435,3.92321636482676,6.38224485046179,4.31543928398657
"9",2.70884327142971,3.06290102250259,1.98180988241606,2.69956709900142,2.96000914289765,2.57509034905795,2.74811431369919,2.170923634453,2.45890341865916,3.6761295575853,4.04227342977011,6.05794636577415,4.27995321731703
"10",2.5420515512145,3.57124015328949,1.43196539763101,2.46753956366686,2.48908557489483,3.74895008470204,3.15090870319347,2.43624365544318,2.45293895344196,3.44889677019345,4.10944584876928,6.16868335419095,5.28853582218304
"11",3.61767136419144,3.39792509571254,1.22403441450601,2.43568033835604,2.50871595995002,3.08423053119863,3.40325129642534,2.45240054397344,2.60131047858003,3.45156156330625,3.89101873748409,4.9658940745685,4.1660556305091
"12",2.91573260585158,4.48398918616404,0.874958142616538,2.46435257014402,2.59942791925621,3.91646050356052,3.74214518556712,2.18515706618959,2.69795549187835,3.85680302825219,4.04074238521519,5.71334055854833,5.36153438561605
"13",2.99199990230748,2.75053670006081,1.16909041425244,2.54191616961014,2.42150015992378,3.13250934341862,2.70829229751811,2.42910327865259,2.26862457926886,3.28126301048474,3.86831833739804,6.16708924179487,3.65620735894843
"14",3.43095108135295,3.91094456127305,2.5745967716454,2.77854156450065,2.8126047083788,3.40351602235061,3.70975305849685,2.52674683459683,2.75153423494284,3.71386853952459,4.21682958615617,7.34443966319564,4.5336420482949
