"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD"
"1",3.09404718948376,3.03932792176735,1.84454352678621,2.46569005131034,2.1051189253566,2.62777329435471,2.08557133107071,3.68296056431072,3.85916107772832,3.425997731002,3.85790369227757,2.94475010319019,4.07428198313683,4.20475047828043,3.75101898751287,5.67406457635722
"2",3.00304160616563,2.51079820836819,2.41386736924372,2.63856279126175,1.47448827349535,3.04948502833924,1.88760991345816,3.42567072406689,2.63739097537233,2.56105515960763,2.41875511289349,4.11918899455627,5.00130135232012,4.09199010037711,4.35720468651787,5.11244994266258
"3",2.32150480227852,2.90851195297856,3.06994330956815,1.57283502991359,1.8500458434378,3.31570573114203,2.35123541058514,3.60620188953592,3.88101766913387,2.34344535488368,3.32343323777984,3.82960147951899,3.59515793422286,3.34943071302732,3.21984130693369,3.7388572265323
"4",2.68074392242351,2.34555127921071,2.09203342004787,3.15617266308873,1.21474274398801,2.69558265085565,2.06825278459932,3.23070886156877,3.65657010898161,2.18329989384428,2.25125058328788,3.24325627516955,4.51874269217947,3.04589676504946,3.30988736826363,4.77811880416209
"5",3.4201490129853,2.50968992183835,1.73386702883908,3.6989054705683,2.76492188139454,2.75881429415916,1.98976628577459,3.15634679508937,2.4172555431615,2.28758769743931,2.9931507491961,2.71999981174809,3.83636627908707,3.83688675253622,4.06121844937275,6.11831571111484
"6",3.07162806594785,3.51328594919967,3.28217644528448,2.19369870795655,2.16206658319985,3.31858722031191,2.16982821785512,3.81840232485328,3.03582961200962,2.78097276025426,2.66300501437583,3.17085654773941,4.38709832855829,4.19099239357768,3.15088006490607,4.34818803229523
"7",3.20164860432355,3.48599476109669,2.25641949437316,2.26947889144036,2.56086526271823,3.7125617935464,2.07753395598979,2.69595813831638,3.27812025390043,2.0563418301961,2.21214331095265,4.18503190484253,3.83686221109707,3.11413992845466,3.81038239073592,7.16650440467788
"8",2.02702157473205,2.17563659700369,2.91985423882567,3.47402594634969,1.89907932746712,2.45039093422645,2.05367723643703,3.46307808953909,3.4077708053093,1.89213448210805,3.78294013557968,4.4190721884627,4.46691704534815,3.59597191011761,4.02026219432856,4.91581139711605
"9",2.00106905247461,2.73052218567823,2.91919620461213,4.01098305876538,2.22580090544703,3.10621105395996,1.61432098682272,2.01931277512603,3.70458912155829,2.40069643699945,2.31583722542552,2.90081918585456,4.44850044422345,4.10307803589045,4.09208098939237,4.46662991065617
"10",2.64176008657139,1.71024439399555,1.99445309956256,2.3068167116496,0.913072225725642,2.70869136510515,2.44683130261971,2.6952994612392,2.78547426991245,1.64249690238422,2.5822771893066,2.8728635473546,2.99067003802092,3.57620683662659,3.06576687085955,4.93596579259737
"11",2.84557151058046,2.88765734716521,1.6334708349434,3.23351179926129,1.86923774321885,3.19573526432177,1.90443460727032,2.4287900366662,3.15072726123723,2.24775480510541,4.54254156416126,2.95021838919315,3.67477263265174,3.38175084610001,3.78399655197217,4.77818736279201
"12",3.35052966686786,2.33946216848013,2.94668495474713,2.84094993281948,2.74395715807486,4.34925064058191,2.24521182163473,3.90754535944127,4.75129478624318,3.0716769065241,2.88025231882965,2.58805751358741,4.52138253497238,4.0992546959582,3.77008994546235,5.68719254897525
"13",2.47598783625399,2.88543783253075,2.76416104746353,3.32243837042863,2.26640872333535,3.8401947341791,2.10804896486575,3.23144648773957,1.96294524916953,2.23899119153126,2.85738151693884,4.15260040936395,3.16937619908064,3.75226115939629,3.37709871627558,4.49688812080767
"14",3.27035057404248,2.8965006815474,2.83793865309964,3.64139118968573,3.94882198118161,3.47272662778173,2.75058595029395,2.85491751846333,3.13319528421107,2.8756032625711,3.56505236275057,2.84543827087829,3.74853019207847,3.96790887042769,3.4137514866345,3.97539240036406
"15",3.57497109441179,3.33480473520781,2.79720606071139,3.19661069185069,2.88615581107413,3.1641794417484,2.78404711310879,3.61502586897491,3.20894950751617,3.04457680429,3.1754208056718,3.35673000117345,3.45961838568351,3.42739502517417,3.44045181605567,3.43682240629078
"16",2.68045734280699,2.62278173311447,2.39227020964325,1.58214551028943,1.83641533608341,3.2623338849906,2.48209551297958,2.86258281183963,2.89842888291373,3.05231355303295,3.80821488548543,2.87334364612662,3.62198942082342,3.74897284685184,3.61001112326565,5.00298889905152
"17",2.51224812017096,2.18924339472235,2.066441537437,4.6259005779167,3.20622696050479,3.06860595050358,2.02764955824231,2.35403920632508,3.40164545092807,2.05071991415901,3.49226779031494,3.68221730018125,3.17417630597687,3.21599156730531,4.08303062587542,4.47357829267426
"18",3.42413027100136,2.01330595954305,2.38527827166376,2.94935948422129,2.83120363642128,3.51911232658083,2.00316209336555,3.00690941938199,2.9509902297183,2.67291982822745,3.28702042703984,2.67254694793148,3.2938326468267,3.95380044695655,3.40968843196967,5.05978613601042
"19",3.54077056177354,2.44155207188065,1.519492420545,3.82201256389302,1.42017643738304,2.89521474620694,2.66019103500039,3.07278732081612,3.93321482106312,2.68650449896822,3.61641854192842,3.85876984969899,4.12288690700395,3.66827258419701,3.53682059653812,5.12286651657583
"20",2.8097068786487,2.42460698085746,2.5505236084401,3.87539344001611,1.25188108060374,3.45327563409304,2.28754154201776,3.55904669779639,4.40457886493188,2.23677722202838,3.13260304815705,2.97207681131559,4.50203697776825,3.51990845851527,3.63464626688866,4.74618617161288
"21",2.53320233240377,2.09834853298772,2.0999885285386,2.52105698804716,0.664981497595318,2.61032715073216,2.16185469819134,2.58087983536549,2.16128339006153,1.68698319845393,2.38795634229919,2.72370122279372,3.55655902145452,3.54770912401325,3.70636425267014,4.484401222552
"22",2.65824140836716,2.1727877049215,2.98823187251423,3.49210770216871,0.639934729241909,3.11005340614797,2.12251271911783,2.63769119328321,4.14815863292962,1.60959486505064,2.73049578865577,3.78977786532347,4.39603516185494,3.69502834428783,3.80766734901675,4.71638975700634
"23",2.2748026005809,2.62412820192341,2.21007361830031,2.55938803870629,3.46573092386735,3.27558755496586,2.24115789858988,2.80330252217904,2.82911298974106,2.39678767881623,2.21761267267274,3.06077507573282,4.26864315056665,4.14647217996075,3.48745160038812,4.93718106208528
"24",3.52427769392046,2.45644754226704,4.06501351034198,1.91293326796152,3.05409091308647,2.52582150712519,2.11289780753349,4.49702472382015,3.11195684649401,1.834781120606,2.09371612942902,3.64628229121563,4.13915953257465,4.09909096830956,4.11349213312462,5.06528080464304
"25",3.28776676352124,3.01994650322296,2.2431089991355,2.58549690280775,0.900393420325991,3.23584879774263,1.98231683509679,3.10074622182021,2.78527123386369,2.1002208416561,4.36423970328585,3.20696205993361,3.67471110855326,3.77200937295694,3.86158746502929,5.27023236648493
"26",2.93722798097599,2.12120267643647,3.14941814305593,2.87040878663924,1.29136873714769,2.85276077329087,2.19923010852292,3.84783583207689,3.18398217377489,2.67638939260158,3.16198464390312,3.13733978194927,2.93315783037677,4.15757878651285,3.60710067921147,5.76864731026836
"27",2.99710750407763,3.57904120562413,2.18247128385811,2.78519778425361,2.98728955455099,3.47062017852873,1.87809179833605,3.4308526342953,3.22552122916,2.5089854409381,2.76154156328885,3.69887914456587,4.28950212322065,4.11445490575495,4.23721564052101,4.17704740394274
"28",2.71132049400508,3.19372428959831,2.42825501872736,3.02683272473802,2.05580060768786,2.75209732188892,2.05011674539212,3.6491219301254,3.19501631256673,2.60361015841471,3.25695011918395,2.70390644130564,3.99907937526603,3.50754900813808,3.97147103769969,3.86506514139213
