"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.55881491048979,-0.367159447950674,0.296652216236316,0.705985974477602,0.753819210827173,"pooled"
"2","global: transit",0.95,0.9,"mean",0.418286391123191,0.509105772334119,0.764604176205142,0.914851781960294,0.927066911448751,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",-0.760878233695331,-0.52340276411608,0.153966047573512,0.608231541163519,0.65731420347386,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-13.1884645379633,-8.02649883213666,-1.30086575129002,0.967204970852081,0.983080366514003,"partial"
"5","Denmark: transit",0.95,0.9,"mean",0.512087896717359,0.599801748092674,0.851406245122907,0.973617299342064,0.979994267082873,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-92.0187794047333,-48.1376029176556,-19.6554776996107,0.326893444991716,0.511306751764292,"partial"
"7","Italy: residential",0.95,0.9,"mean",-34.9137515916564,-18.6946421821719,-5.28866895119787,0.927285669803602,0.962323056696714,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.966035506245596,-0.510914804870314,0.531567933943578,0.967864857007318,0.978349034868653,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-12.7607092320423,-8.92017134647205,-1.82132802521518,0.784633077546085,0.858510220009214,"partial"
"10","Germany: residential",0.95,0.9,"mean",-15.3612064787982,-7.63950210550255,-1.26720758575318,0.975633731954781,0.990168359357754,"partial"
"11","Germany: transit",0.95,0.9,"mean",0.164240439660322,0.367132983193007,0.764267801832502,0.962112181660066,0.972867874218219,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-15.5854763983725,-10.2204181386178,-2.39815075331447,0.796655548279741,0.878652779897115,"partial"
"13","Spain: residential",0.95,0.9,"mean",-40.3002684781995,-16.9734751516402,-4.34268156943701,0.950917123401112,0.96974540424986,"partial"
"14","Spain: transit",0.95,0.9,"mean",-5.20898845548932,-2.87307749844738,-0.168002492127645,0.930749599004774,0.956517336659595,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-5.05224721656281,-3.0532937064774,-0.17457402085723,0.947684622704651,0.965353796190876,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-18.3116934446299,-9.62242713770362,-3.00957765061814,0.957687811332558,0.98170642817658,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-4.93689302584463,-3.12142022427936,-0.311497884598834,0.851318085677112,0.901566207411736,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-1.25834450318293,-0.609664058026685,0.545210266798635,0.975798441189376,0.984241643444172,"partial"
"19","France: residential",0.95,0.9,"mean",-25.9992326838909,-12.8359189164201,-2.84178365896763,0.9461403246643,0.973834216548255,"partial"
"20","France: transit",0.95,0.9,"mean",-10.8025568418582,-6.61139868262815,-1.22763987117924,0.836376121525501,0.883656445338313,"partial"
"21","France: averageMobility",0.95,0.9,"mean",-1.80283149065588,-0.729788812193156,0.478128968063473,0.98365835743941,0.991677306812747,"partial"
"22","Norway: residential",0.95,0.9,"mean",-9.63881252284286,-5.12265234518489,-0.690558261022116,0.985453500018248,0.993142034073261,"partial"
"23","Norway: transit",0.95,0.9,"mean",0.671685735451364,0.788082055373927,0.93880355301889,0.996871465239832,0.998139450377052,"partial"
"24","Norway: averageMobility",0.95,0.9,"mean",-91.3749478925498,-60.1621840385167,-16.6665827893957,-0.39203278321611,-0.0204222394351358,"partial"
"25","Belgium: residential",0.95,0.9,"mean",-24.1313408060538,-13.328803403854,-3.83051066019353,0.940371761057742,0.968144386034046,"partial"
"26","Belgium: transit",0.95,0.9,"mean",-36.3470969128438,-23.9781742327306,-5.09232362693644,0.620919345196423,0.718924791052139,"partial"
"27","Belgium: averageMobility",0.95,0.9,"mean",0.180931559944361,0.48086007322811,0.854517740818393,0.995138605093149,0.997209872005983,"partial"
"28","Austria: residential",0.95,0.9,"mean",-19.8522905094071,-11.6167806125462,-2.49307704170609,0.951360477302937,0.974547903371192,"partial"
"29","Austria: transit",0.95,0.9,"mean",-0.604574656314946,-0.242593686988051,0.629907156863433,0.977643918297675,0.985242356476168,"partial"
