"","Auvergne-Rhône-Alpes","Bourgogne-Franche-Comté","Bretagne","Centre-Val de Loire","Corse","Grand Est","Hauts-de-France","Normandie","Nouvelle-Aquitaine","Occitanie","Pays de la Loire","Provence-Alpes-Côte d'Azur","Île-de-France","France-hopitaux","France-OC19","France-EHPAD","France"
"1",2.94334975288986,2.3487048144338,2.16454975081013,2.61726737801535,1.23349631175867,2.42823258489632,2.62373163657712,4.79161656275064,1.88872428023128,1.89184368686637,2.65583654053626,2.9823175604664,3.39184299782425,3.55029246700022,4.34497110212673,7.19594285826867,3.89585207327662
"2",2.67452710208209,2.62340813082032,2.22671872585012,2.2195418259504,1.08350829296355,2.74339060540316,2.08622938961063,3.26043035444147,2.82295629276787,1.90333389427817,3.03199435407074,3.65926544059753,3.49874334766312,3.52837043904249,4.2771784901319,6.69100336652592,3.82986155356314
"3",2.5389416016635,2.81301791319313,2.08043397307358,4.05876150698018,1.13480314388539,2.74992583333547,2.47074843573588,3.93236029746543,2.27311400965144,2.10453330420428,2.80706136082598,3.89361637586122,4.06161705126835,3.41485986945878,4.06881903369842,7.42596866588945,4.31697490861607
"4",2.76884403416951,2.15276184983424,3.31506383088276,2.5340636739046,1.4655947498914,2.28830753129535,2.63523795401224,2.996718051674,2.81909120235754,1.99109497706095,4.20283169019203,4.60328280613497,3.59259930799825,3.41001663680128,3.94505062532734,7.72218799743508,4.71924121566644
"5",3.37638865194805,3.03143217618056,3.02403693263994,3.71965832250012,2.11859082152455,2.74963008588429,2.4622349156453,3.29572886078774,2.91337645722755,2.62671329219643,3.80285455315488,4.8333071885663,3.34154486387724,3.54506815826334,4.29420947237381,9.30486755064675,4.73030692167119
"6",2.74687363425987,2.99779198857073,2.75016651427118,3.98205314005538,1.12826526615361,2.31199802225591,2.63889370065896,3.16760161280819,4.02077644783867,2.74835312134332,3.60989039418311,2.44477189514272,3.46141466164692,3.57530842964727,4.34016180207425,9.06053710622672,4.76817307584516
"7",2.75140843342382,2.14321705856009,3.24269415542889,2.57944979693862,1.47457243967903,2.28921444826867,2.65636934833796,2.99211862684731,2.81298146196997,2.02135951965411,4.2063295745597,4.55732531390116,3.59873350740672,3.41380957572958,3.933271759468,7.64650425167044,4.69780487527521
"8",2.53167866298634,2.46109184880835,2.72027934052632,2.72528947446486,1.33890747736835,2.4519550475297,2.65581585732181,2.69742976622104,2.95865399897377,2.18197245835254,3.45305458568909,3.91946599630968,3.47960730694129,3.64418955996599,4.18065682502857,6.67722556663433,4.76240899703036
"9",2.74785932636445,2.16412907552784,3.30767298745009,2.53234849821033,1.4631257633108,2.28763348117683,2.65272986049579,3.06956379227691,2.86546575587975,1.96082924290652,4.15897311980441,4.59782669602602,3.59957537269656,3.41376931452702,3.93988864289184,7.63023861141357,4.70483924817901
"10",3.49963454773608,2.98750563096948,1.97765295903407,2.76705905437333,1.48332798925101,3.21258580649171,2.05210374992153,3.00459612144115,2.97088578911786,1.82171411851903,3.00778546188477,4.04669157380111,3.94475077204846,3.67144141469101,4.25980790353749,9.26964244904944,4.58292215444785
"11",3.09352893855647,2.56269371513394,2.90028890349409,3.99278956554641,1.5303191267771,2.94874273723596,2.47615437159721,3.2591378744252,2.72384197237235,2.172954381327,3.57349465040582,3.03939799769103,3.10029454323963,3.48783761234434,4.30726956111359,6.08255415951515,4.31516052948483
"12",2.72177447179732,2.54308188309903,1.87873903431009,2.8983425368581,1.99279209627197,1.99619083522893,2.38951577083792,2.62644094986483,2.92051151804901,1.98804828814152,2.51099133144731,3.5510369439817,3.23749718247888,3.40867133496702,4.37290277081119,5.77340515915718,4.32198802946137
"13",3.21460286479152,2.76207721245575,2.81546949456563,3.23742953640032,1.67367989636425,2.66164900380272,2.23674469962946,3.38368944253793,3.42534240121171,2.4836516691872,3.36975692008121,3.59501642073733,3.53543833483875,4.0484053471563,4.4988214880362,7.91213245844285,4.94342534482206
"14",2.75901672445926,2.15784629888605,3.30689897727853,2.54841952176002,1.45314471193207,2.28755343600363,2.63693613460032,2.98175035895513,2.83134971569157,1.99366579103588,4.19748692408394,4.59405408156334,3.59040049334285,3.40921879439541,3.94311025867911,7.70883548520543,4.72821953323401
"15",2.91276378298976,2.41036066342625,2.56453319190294,2.92050318071616,1.70835148823115,2.05017836197742,2.46090813380309,3.87522668048879,2.30943870852546,2.17921087609582,2.34438374760556,5.38715438418331,3.67711927364414,3.3850949142725,4.39237687350106,5.79834732994409,4.8508201201718
"16",3.39963330336656,2.66345072908776,2.74396837904945,4.02171411567121,1.85851312248392,2.33861617569679,2.99566173131807,3.88299348886834,3.47217623110691,2.7440546674955,4.27728555633329,3.15122983256902,3.6552621194281,3.16105510978797,3.69867241402041,5.74368128110954,4.3761501319655
"17",2.82311878118523,2.24946463568173,2.42086704057266,2.42443062380219,1.24819014486051,2.17059080183517,2.68952071815837,2.78101475195367,2.59185379043954,2.07883607535883,2.25963055893547,2.91133998045985,3.4424174573398,3.4547150156867,3.92601418257261,7.46532993187684,4.58713066101587
"18",3.24403927578204,2.41462643758731,2.58807976051039,3.31103266446265,1.33155235361901,2.18983898757559,2.36310222265674,4.28764464642458,4.64370404732917,2.02126543390277,5.92822828872344,4.55497665119003,3.29499293221159,3.71685480862664,3.96477439925893,6.19205186147374,4.39866438282905
"19",3.33651323604549,2.72959458168067,3.00346824266904,3.84237788571115,2.21980864719394,2.67828717899128,2.51761107696022,3.67283860067863,2.10184790571497,2.88172348626716,3.55372797246984,4.81300023682344,3.58326529749182,3.57691119968509,4.28100214940449,7.7755286691899,4.32110707206835
