"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.895662607557608,-0.651075895199335,0.182206350526374,0.678914320661137,0.721905702591562,"pooled"
"2","global: transit",0.95,0.9,"mean",0.167189332948835,0.250078769509043,0.550949881858206,0.762418123522346,0.784941359075844,"pooled"
"3","global: averageMobility",0.95,0.9,"mean",0.209466414636722,0.273826421931873,0.601109805137219,0.810238346592495,0.824980509967617,"pooled"
"4","Denmark: residential",0.95,0.9,"mean",-2.48143244647988,-1.77810534713395,-0.185122231656324,0.678152160097174,0.74611967839727,"partial"
"5","Denmark: transit",0.95,0.9,"mean",-1.17353322232088,-0.76228289467179,0.0875238501382935,0.672860740303872,0.726886932155557,"partial"
"6","Denmark: averageMobility",0.95,0.9,"mean",-2.69083308353335,-1.71653942777443,-0.168931508040485,0.67925819382931,0.754913102522619,"partial"
"7","Italy: residential",0.95,0.9,"mean",-1.69244503728607,-1.21321995222151,0.0468207420383768,0.737677713410839,0.798530221781757,"partial"
"8","Italy: transit",0.95,0.9,"mean",-0.189079749635262,-0.0384784545534027,0.446761158204347,0.767592953967514,0.808937422306015,"partial"
"9","Italy: averageMobility",0.95,0.9,"mean",-0.202380078645623,-0.0263876264050675,0.471126567305806,0.831801461462115,0.865399338817118,"partial"
"10","Germany: residential",0.95,0.9,"mean",-2.90037838650903,-1.91964657160526,-0.299635926963516,0.617184194623887,0.721524230720674,"partial"
"11","Germany: transit",0.95,0.9,"mean",-2.16447142909294,-1.65083004534127,-0.449018443480438,0.357612885671037,0.464925666561721,"partial"
"12","Germany: averageMobility",0.95,0.9,"mean",-1.88190389766125,-1.23525877423071,-0.101934920072344,0.658259763100818,0.730709845396253,"partial"
"13","Spain: residential",0.95,0.9,"mean",-2.30603518924829,-1.62006952253145,-0.113240686423738,0.687609266959715,0.750187117407191,"partial"
"14","Spain: transit",0.95,0.9,"mean",-0.990943470133216,-0.678659677292038,0.116968563490158,0.671247834405282,0.717231908596752,"partial"
"15","Spain: averageMobility",0.95,0.9,"mean",-0.947267938349304,-0.676007845733879,0.183969731216048,0.740947984378287,0.791194063739721,"partial"
"16","United_Kingdom: residential",0.95,0.9,"mean",-2.37713261469414,-1.6538876089892,-0.255515770206943,0.629459327483825,0.68828011500615,"partial"
"17","United_Kingdom: transit",0.95,0.9,"mean",-2.03066735160224,-1.54390552942415,-0.26249123504212,0.54113732533654,0.61104208545949,"partial"
"18","United_Kingdom: averageMobility",0.95,0.9,"mean",-2.52565702754487,-1.69442040262448,-0.179428381787627,0.660476041359708,0.738864923224704,"partial"
