"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-0.92912779870734,-0.714737787149439,0.0130290656499587,0.531981355008874,0.603404986890112,"pooled"
"2","global: transit",0.95,0.9,"mean",0.62441322145567,0.671618798063023,0.802002224821342,0.89455442770831,0.905358472323895,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.657872276801458,-0.531695704100322,0.0327541472962263,0.441433647677302,0.49760088532886,"pooled"
"4","global: parks",0.95,0.9,"mean",-4.75004307392179,-4.43601408631651,-3.20747889135737,-2.14370895617708,-1.99939317091522,"pooled"
"5","global: retail",0.95,0.9,"mean",-0.0198249969693933,0.121385369676155,0.473228297455058,0.726053480831777,0.752438268159783,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.0591534641305756,0.179921837241691,0.534756153169479,0.783392539666012,0.80538552140942,"pooled"
"7","Auvergne-Rhône-Alpes: residential",0.95,0.9,"mean",-2.3457632803269,-1.64482981090194,-0.216449483905348,0.625790177415041,0.696864099674881,"partial"
"8","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.406094936069484,-0.207109781791195,0.387522009263041,0.776163351073398,0.813660706311685,"partial"
"9","Auvergne-Rhône-Alpes: grocery",0.95,0.9,"mean",-2.73781162589789,-2.0765870170496,-0.361254115416033,0.543295244222719,0.608658017253098,"partial"
"10","Auvergne-Rhône-Alpes: parks",0.95,0.9,"mean",-3.20793732321467,-2.50119077434565,-0.843467898160572,0.201938246183115,0.292500542017913,"partial"
"11","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.992926469371,-0.690817772343898,0.175807144412914,0.696584168603512,0.74885574211245,"partial"
"12","Auvergne-Rhône-Alpes: workplace",0.95,0.9,"mean",-1.65341599926472,-1.15058073589012,-0.00989439829121499,0.645609290592382,0.710176327461741,"partial"
"13","Bourgogne-Franche-Comté: residential",0.95,0.9,"mean",-1.583157145939,-1.2014554443272,-0.0409804258137116,0.659033431569261,0.730411643582756,"partial"
"14","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-1.21070576142329,-0.887644983097473,0.00733270728368588,0.631853944536468,0.711234544256928,"partial"
"15","Bourgogne-Franche-Comté: grocery",0.95,0.9,"mean",-2.57266473293786,-2.0354668485436,-0.436443675597546,0.481614299223433,0.566156307525296,"partial"
"16","Bourgogne-Franche-Comté: parks",0.95,0.9,"mean",-2.94630277303117,-2.21965901638932,-0.603655516629237,0.334171339123983,0.400497540024761,"partial"
"17","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-1.48522354781308,-1.12953558016883,0.0195468654233601,0.661099751439444,0.722643664567313,"partial"
"18","Bourgogne-Franche-Comté: workplace",0.95,0.9,"mean",-1.91010301705975,-1.33401841703844,-0.083594246626208,0.634488875636969,0.705958147786195,"partial"
"19","Bretagne: residential",0.95,0.9,"mean",-2.11235446492716,-1.49504663069744,-0.179122028868154,0.604035549231542,0.692914820252273,"partial"
"20","Bretagne: transit",0.95,0.9,"mean",-2.18071709730554,-1.65583823958752,-0.205868257162404,0.599656633147277,0.666308562286362,"partial"
"21","Bretagne: grocery",0.95,0.9,"mean",-2.00049804580109,-1.64417644146765,-0.204026178061862,0.59756512795834,0.681287339203515,"partial"
"22","Bretagne: parks",0.95,0.9,"mean",-1.94131441115969,-1.48201028739735,-0.15096261859771,0.550865900425857,0.601249716838816,"partial"
"23","Bretagne: retail",0.95,0.9,"mean",-2.17814086863891,-1.58053667839553,-0.193880314411048,0.60510487760141,0.695644493013638,"partial"
"24","Bretagne: workplace",0.95,0.9,"mean",-2.01337699431521,-1.51702897897063,-0.157571712280961,0.611265640733338,0.679317868304205,"partial"
"25","Centre-Val de Loire: residential",0.95,0.9,"mean",-1.6732783408648,-1.24123210031891,-0.110917790749411,0.581441284866126,0.65414020477724,"partial"
"26","Centre-Val de Loire: transit",0.95,0.9,"mean",-1.65132479105219,-1.19081653207756,-0.1134846209234,0.574217619672336,0.644772987226922,"partial"
"27","Centre-Val de Loire: grocery",0.95,0.9,"mean",-2.26923655636672,-1.6441109362201,-0.222753836481225,0.569186059287129,0.630881763136942,"partial"
"28","Centre-Val de Loire: parks",0.95,0.9,"mean",-1.56211018603085,-1.20923291946909,-0.111577307233666,0.548572228957147,0.618184097917802,"partial"
"29","Centre-Val de Loire: retail",0.95,0.9,"mean",-1.86452353312239,-1.45099567298254,-0.141486559501754,0.62152551122595,0.682844273010941,"partial"
"30","Centre-Val de Loire: workplace",0.95,0.9,"mean",-1.96819735103515,-1.41562071070994,-0.14256603653986,0.605772660254119,0.67996660374696,"partial"
"31","Corse: residential",0.95,0.9,"mean",-2.24589809138916,-1.73523541669059,-0.239313804734064,0.592072666135622,0.649700731809238,"partial"
"32","Corse: transit",0.95,0.9,"mean",-2.03936510018229,-1.51942791654875,-0.186991905403374,0.598875798500003,0.665465938407368,"partial"
"33","Corse: grocery",0.95,0.9,"mean",-2.72660128019122,-2.06590345144341,-0.340235210517958,0.58990236796123,0.671147156084512,"partial"
"34","Corse: parks",0.95,0.9,"mean",-2.61865627464261,-2.01065017879034,-0.389828759155396,0.515017585668107,0.601685434276523,"partial"
"35","Corse: retail",0.95,0.9,"mean",-2.5021678162637,-1.79976392810184,-0.265076207232499,0.609847277281356,0.676293840543046,"partial"
"36","Corse: workplace",0.95,0.9,"mean",-2.41671359974413,-1.6365671709053,-0.224865074311194,0.590970094674951,0.669607337108137,"partial"
