"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.91821469745276,-1.76073449946491,-1.00730473121192,-0.40259273353127,-0.320370815331359,"pooled"
"2","global: transit",0.95,0.9,"mean",0.217292010727819,0.293489057248126,0.614039008367514,0.814811220053916,0.843171387066088,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.525956138296109,-0.405617229548111,0.0739357624896295,0.447442813841831,0.493296738189363,"pooled"
"4","global: parks",0.95,0.9,"mean",-2.32493307032928,-1.95904480271288,-0.690286423329857,0.201629507217542,0.316039661719178,"pooled"
"5","global: retail",0.95,0.9,"mean",0.540772439375096,0.590454232922015,0.764936570233971,0.881969606893576,0.895601516941564,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.0530366467206595,0.194207346695203,0.564689915703552,0.808504322992034,0.827237802699368,"pooled"
"7","Auvergne-Rhône-Alpes: ",0.95,0.9,"mean",-2.42204072142974,-1.43525379307487,-0.185514744397279,0.570248901029824,0.690742288414477,"partial"
"8","Bourgogne-Franche-Comté: ",0.95,0.9,"mean",-2.521140439732,-1.55430064534276,-0.230226123675049,0.629474268849756,0.731740747817297,"partial"
"9","Bretagne: ",0.95,0.9,"mean",-2.44329538793164,-1.48059193913674,-0.210919769386756,0.558350263290516,0.665634659534574,"partial"
"10","Centre-Val de Loire: ",0.95,0.9,"mean",-2.08368786670272,-1.3617906624345,-0.163962330750169,0.604133485197888,0.716365495736424,"partial"
"11","Corse: ",0.95,0.9,"mean",-2.20469459847903,-1.32927900681495,-0.154829022428683,0.593057282537238,0.682249449300836,"partial"
"12","Grand Est: ",0.95,0.9,"mean",-2.02565236736212,-1.31556274298932,-0.189309099407218,0.558688066206833,0.690565875123799,"partial"
"13","Hauts-de-France: ",0.95,0.9,"mean",-2.4820591144677,-1.42115344084727,-0.184199766994921,0.606008259395901,0.706557092716703,"partial"
"14","Normandie: ",0.95,0.9,"mean",-2.12278023149464,-1.35793397913995,-0.171190235381968,0.571937706008264,0.68576944579872,"partial"
"15","Nouvelle-Aquitaine: ",0.95,0.9,"mean",-2.06035189677815,-1.3401183860857,-0.146966215179295,0.610826983347256,0.707762390706539,"partial"
"16","Occitanie: ",0.95,0.9,"mean",-2.16651582237988,-1.35171719325375,-0.161551827190371,0.589126556037435,0.679061222379981,"partial"
"17","Pays de la Loire: ",0.95,0.9,"mean",-2.32781419926521,-1.53327689849702,-0.185816172324527,0.63257147575556,0.735433162093487,"partial"
"18","Provence-Alpes-Côte d'Azur: ",0.95,0.9,"mean",-2.2461486576749,-1.40718616052614,-0.178699226835347,0.570926542584356,0.67628547808963,"partial"
"19","Île-de-France: ",0.95,0.9,"mean",-2.22888634461533,-1.4673758519053,-0.180681966367026,0.581424907547581,0.677840644818211,"partial"
"20","France-hopitaux: ",0.95,0.9,"mean",-2.10551842447821,-1.40454966084033,-0.194028226166695,0.567425626666289,0.65971477804268,"partial"
"21","France-OC19: ",0.95,0.9,"mean",-2.64558326525024,-1.63309059852383,-0.232788368678718,0.588219224215437,0.687098798451422,"partial"
"22","France-EHPAD: ",0.95,0.9,"mean",-1.96908732180152,-1.35396506216168,-0.12117438500185,0.598482856340305,0.704784277704017,"partial"
