"","parameter","outer_width","inner_width","point_est","ll","l","m","h","hh","type"
"1","global: residential",0.95,0.9,"mean",-1.36609481239062,-1.23615479193844,-0.496817271531477,0.0900903331532127,0.162391144830754,"pooled"
"2","global: transit",0.95,0.9,"mean",0.331382452664263,0.396319446400909,0.649185073326841,0.817506460563984,0.839028054648981,"pooled"
"3","global: grocery",0.95,0.9,"mean",-0.416330388127598,-0.291111197877603,0.149531891468011,0.482054871424694,0.525972593884417,"pooled"
"4","global: parks",0.95,0.9,"mean",-1.23584360024786,-1.13172515707755,-0.698741279076595,-0.341851844959215,-0.262780183606334,"pooled"
"5","global: retail",0.95,0.9,"mean",0.28932841397087,0.344583499651829,0.606315980360187,0.787038550607659,0.810376092819192,"pooled"
"6","global: workplace",0.95,0.9,"mean",0.194983762979298,0.284341762731229,0.573472133828137,0.782754044859874,0.802227204779188,"pooled"
"7","Auvergne-Rhône-Alpes: transit",0.95,0.9,"mean",-0.70071898804606,-0.542681487572195,-0.0467757458771899,0.322967918085591,0.367721100938213,"partial"
"8","Auvergne-Rhône-Alpes: retail",0.95,0.9,"mean",-0.605760283690994,-0.51189527914906,-0.0347844163842055,0.327690671699801,0.388368655132933,"partial"
"9","Bourgogne-Franche-Comté: transit",0.95,0.9,"mean",-0.983074753963053,-0.814559978466363,-0.225826855068068,0.189450069825435,0.23552593535542,"partial"
"10","Bourgogne-Franche-Comté: retail",0.95,0.9,"mean",-0.789354492257094,-0.666629547257862,-0.147830377721396,0.260895437995236,0.319746884255281,"partial"
"11","Bretagne: transit",0.95,0.9,"mean",-0.76201492640856,-0.564268026349332,-0.0458056328157014,0.334275659007223,0.394204371561059,"partial"
"12","Bretagne: retail",0.95,0.9,"mean",-0.698568418903288,-0.592951804548722,-0.0474656105691184,0.337555621324919,0.39952892992915,"partial"
"13","Centre-Val de Loire: transit",0.95,0.9,"mean",-0.834936218969988,-0.706801202254968,-0.144156558372061,0.256434980568567,0.312862487439992,"partial"
"14","Centre-Val de Loire: retail",0.95,0.9,"mean",-0.824300823500123,-0.664965289365865,-0.124596292951988,0.289177179522527,0.361746679334679,"partial"
"15","Corse: transit",0.95,0.9,"mean",-1.00499116261668,-0.80490992606916,-0.143568090217927,0.325538540596063,0.376887209163826,"partial"
"16","Corse: retail",0.95,0.9,"mean",-1.07045450513681,-0.851859994152663,-0.168733058649913,0.304927779680082,0.350206864935976,"partial"
"17","Grand Est: transit",0.95,0.9,"mean",-0.753895917099157,-0.610507748937391,-0.107793699414536,0.289784127935364,0.359401480174699,"partial"
"18","Grand Est: retail",0.95,0.9,"mean",-0.618195973759491,-0.49451457983786,-0.0472304548836154,0.323493779091824,0.375957029418076,"partial"
"19","Hauts-de-France: transit",0.95,0.9,"mean",-0.790915158259893,-0.671703899445623,-0.146535461963,0.279560647186323,0.331909503320213,"partial"
"20","Hauts-de-France: retail",0.95,0.9,"mean",-0.840835435125211,-0.721700979587618,-0.162806538805446,0.256600850308408,0.324414478276279,"partial"
"21","Normandie: transit",0.95,0.9,"mean",-0.622148939098434,-0.489799442316434,-0.00852338896675864,0.363251313944565,0.418605769315558,"partial"
"22","Normandie: retail",0.95,0.9,"mean",-0.66308966993849,-0.49490491472599,-0.0181507377724829,0.357378031252909,0.415942250892307,"partial"
"23","Nouvelle-Aquitaine: transit",0.95,0.9,"mean",-0.788912817367698,-0.647871084546764,-0.109337237638856,0.28883509041263,0.355218000318197,"partial"
"24","Nouvelle-Aquitaine: retail",0.95,0.9,"mean",-0.771746736258106,-0.629519275938021,-0.104293124179582,0.314179903174626,0.370655660870966,"partial"
"25","Occitanie: transit",0.95,0.9,"mean",-1.07277431075455,-0.883839118564103,-0.287162560857361,0.16470159672798,0.231795739803218,"partial"
"26","Occitanie: retail",0.95,0.9,"mean",-0.975251143096015,-0.847358222504515,-0.244788855227026,0.231396820334388,0.278850889436898,"partial"
"27","Pays de la Loire: transit",0.95,0.9,"mean",-1.04513337909087,-0.882295069734885,-0.230345956741353,0.220806294349037,0.279797804030543,"partial"
"28","Pays de la Loire: retail",0.95,0.9,"mean",-1.06906408094168,-0.890762738861582,-0.237552629836791,0.227915350672421,0.294368293493213,"partial"
"29","Provence-Alpes-Côte d'Azur: transit",0.95,0.9,"mean",-0.703480417131628,-0.586740661178126,-0.0755949103687785,0.313210897310229,0.359536187731677,"partial"
"30","Provence-Alpes-Côte d'Azur: retail",0.95,0.9,"mean",-0.774889267660296,-0.611014841424884,-0.0790405918892497,0.317470446857887,0.363921959775632,"partial"
"31","Île-de-France: transit",0.95,0.9,"mean",-0.485232461170083,-0.352952208145194,0.0686388871290043,0.397657436859845,0.44664928587383,"partial"
"32","Île-de-France: retail",0.95,0.9,"mean",-0.483313931166868,-0.359316133128412,0.075215785532737,0.41377651522625,0.468202122022585,"partial"
"33","France-hopitaux: transit",0.95,0.9,"mean",-0.313728555773084,-0.225640976573747,0.159686145137457,0.466133869475898,0.508900777210086,"partial"
"34","France-hopitaux: retail",0.95,0.9,"mean",-0.263619034095832,-0.154163335599232,0.178750212204874,0.474203634329309,0.51307988521302,"partial"
"35","France-OC19: transit",0.95,0.9,"mean",-0.215829147951858,-0.130003196255528,0.223049363455869,0.519410915700434,0.556959900351775,"partial"
"36","France-OC19: retail",0.95,0.9,"mean",-0.210355683069311,-0.105598469566293,0.231881292666763,0.509329581288401,0.558650617239923,"partial"
"37","France-EHPAD: transit",0.95,0.9,"mean",-0.382269853384647,-0.263869106178465,0.132202029206341,0.454699188463251,0.497111481904425,"partial"
"38","France-EHPAD: retail",0.95,0.9,"mean",-0.398797279242045,-0.280382284107757,0.132200608081445,0.455053783622422,0.50054465960381,"partial"
"39","Denmark: transit",0.95,0.9,"mean",-1.66271849758934,-1.43164187192921,-0.577143211421698,-0.00772683821967532,0.0720400011026689,"partial"
"40","Denmark: retail",0.95,0.9,"mean",-1.61517593076923,-1.3571322263164,-0.52494803347487,0.0569364694391107,0.129934958596836,"partial"
"41","Italy: transit",0.95,0.9,"mean",-0.296559412798887,-0.185495827535513,0.198884921906086,0.513805648246336,0.547360719475533,"partial"
"42","Italy: retail",0.95,0.9,"mean",-0.508967333519263,-0.360886174044042,0.0569163356443251,0.386590414164383,0.430606327402071,"partial"
"43","Germany: transit",0.95,0.9,"mean",-0.758275549420202,-0.635988283679874,-0.0924335011860829,0.320282349280627,0.387285981679195,"partial"
"44","Germany: retail",0.95,0.9,"mean",-0.580426156422213,-0.451429610209612,0.00705142957058193,0.369634023006703,0.421917699148677,"partial"
"45","Spain: transit",0.95,0.9,"mean",-0.317358794843447,-0.201222220388704,0.163133220560648,0.469738502575298,0.51351849189708,"partial"
"46","Spain: retail",0.95,0.9,"mean",-0.218325626862568,-0.129500777453468,0.1945038387844,0.467506904863138,0.512495580614742,"partial"
"47","United_Kingdom: transit",0.95,0.9,"mean",-0.407200597429728,-0.292871962377486,0.12314033150599,0.465922549444975,0.50884469853707,"partial"
"48","United_Kingdom: retail",0.95,0.9,"mean",-0.327011043274987,-0.214223392054506,0.149414280980057,0.448801255555358,0.501640436415085,"partial"
"49","France: transit",0.95,0.9,"mean",-0.211172269892794,-0.135776097355904,0.2290763802924,0.511530967490494,0.560932010205509,"partial"
"50","France: retail",0.95,0.9,"mean",-0.193009285436341,-0.102684947919827,0.22026605519009,0.494025918986013,0.535257788227006,"partial"
"51","Norway: transit",0.95,0.9,"mean",-0.832619639013428,-0.639789787823561,-0.114348211986453,0.286956882261055,0.335524195228344,"partial"
"52","Norway: retail",0.95,0.9,"mean",-1.02104030830681,-0.810211582600444,-0.15652143769973,0.299251447993076,0.356737548908639,"partial"
"53","Belgium: transit",0.95,0.9,"mean",-0.742414674086547,-0.607503966993788,-0.094522575956273,0.30319816997044,0.368813433901778,"partial"
"54","Belgium: retail",0.95,0.9,"mean",-0.801381687823118,-0.675235752499195,-0.149590895872608,0.273004004841738,0.324957794036098,"partial"
"55","Austria: transit",0.95,0.9,"mean",-0.694084964223297,-0.553146161399647,-0.060995786823132,0.337513219799387,0.396004592724297,"partial"
"56","Austria: retail",0.95,0.9,"mean",-0.776464401023588,-0.598381621706335,-0.0715322833788399,0.340791068320577,0.409026738762339,"partial"
"57","Sweden: transit",0.95,0.9,"mean",-0.901584593275081,-0.724101605156758,-0.157282644906335,0.252008251145767,0.307686249709004,"partial"
"58","Sweden: retail",0.95,0.9,"mean",-1.26732550707178,-0.994188894888327,-0.300395486557591,0.18745020288584,0.252850632193072,"partial"
"59","Switzerland: transit",0.95,0.9,"mean",-0.300612291401529,-0.197692420144098,0.198624498665027,0.522513483343232,0.567127500632139,"partial"
"60","Switzerland: retail",0.95,0.9,"mean",-0.153399230620872,-0.0947613718064714,0.255829664344179,0.526765548151079,0.567156576495987,"partial"
"61","Greece: transit",0.95,0.9,"mean",-1.099627009787,-0.911751010622626,-0.255869907979808,0.222061087426639,0.299312849823935,"partial"
"62","Greece: retail",0.95,0.9,"mean",-1.13420888874353,-0.937613355186656,-0.278573428608315,0.203061062758098,0.265144496483828,"partial"
"63","Portugal: transit",0.95,0.9,"mean",-0.663712359505927,-0.518773730133842,-0.0277947187113136,0.357157619548458,0.402745184720811,"partial"
"64","Portugal: retail",0.95,0.9,"mean",-0.721459658491989,-0.577433040232748,-0.0690255661470062,0.313439026928514,0.369091060074494,"partial"
"65","Netherlands: transit",0.95,0.9,"mean",0.00799568714515645,0.0765239542141866,0.376564042622411,0.623147592352047,0.653970135579554,"partial"
"66","Netherlands: retail",0.95,0.9,"mean",-0.23239334046556,-0.12404204438719,0.275712112010688,0.587771765547718,0.624893619866208,"partial"
